Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
50,Royce Lewis,MIN ,40,85,54.1,8.7,64.0,0.0,1.0,0,0,1,0,0,0,0,0
51,Aaron Nola,PHI ,41,89,55.2,10.1,45.0,1.0,0.0,0,0,0,0,0,0,0,1
52,Nolan Jones,COL ,35,226,55.3,11.9,62.0,0.0,1.0,0,0,0,0,0,1,1,0
53,Cody Bellinger,CHC ,26,94,56.2,10.6,54.0,0.0,1.0,0,0,0,0,0,1,1,0
54,Adley Rutschman,BAL ,40,79,56.6,9.0,37.0,0.0,1.0,0,1,0,0,0,0,0,0
55,Josh Hader,HOU ,39,99,57.0,11.4,53.0,1.0,0.0,1,0,0,0,0,0,0,0
56,Freddy Peralta,MIL ,42,110,57.2,11.2,55.0,1.0,0.0,0,0,0,0,0,0,0,1
57,Paul Goldschmidt,STL ,43,82,59.0,11.8,61.0,0.0,1.0,0,0,0,0,0,1,0,0
58,Framber Valdez,HOU ,35,102,59.6,12.8,51.0,1.0,0.0,0,0,0,0,0,0,0,1
59,Jazz Chisholm Jr.,MIA ,38,78,60.0,10.3,78.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Max Fried,ATL ,37,97,60.5,11.7,50.0,1.0,0.0,0,0,0,0,0,0,0,1
61,Christian Yelich,MIL ,37,94,63.4,6.7,72.0,0.0,1.0,0,0,0,0,0,0,1,0
62,Edwin Diaz,NYM ,37,154,64.0,23.8,56.0,1.0,0.0,1,0,0,0,0,0,0,0
63,Logan Gilbert,SEA ,51,94,66.3,8.7,65.0,1.0,0.0,0,0,0,0,0,0,0,1
64,Blake Snell,FreeAgent,47,106,66.9,11.6,63.0,1.0,0.0,0,0,0,0,0,0,0,1
65,Matt McLain,CIN ,43,116,68.9,16.3,66.0,0.0,1.0,0,0,0,1,1,0,0,0
66,Oneil Cruz,PIT ,39,138,69.1,15.8,87.0,0.0,1.0,0,0,0,0,1,0,0,0
67,Nico Hoerner,CHC ,34,140,70.3,21.3,58.0,0.0,1.0,0,0,0,1,1,0,0,0
68,Emmanuel Clase,CLE ,44,97,70.6,10.8,57.0,1.0,0.0,1,0,0,0,0,0,0,0
69,Grayson Rodriguez,BAL ,45,135,73.0,13.3,71.0,1.0,0.0,0,0,0,0,0,0,0,1
70,Jhoan Duran,MIN ,45,133,74.2,16.2,70.0,1.0,0.0,1,0,0,0,0,0,0,0
71,Zach Eflin,TB ,41,141,75.4,12.2,79.0,1.0,0.0,0,0,0,0,0,0,0,1
72,J.T. Realmuto,PHI ,51,107,75.4,9.4,73.0,0.0,1.0,0,1,0,0,0,0,0,0
73,Eury Perez,MIA ,21,135,75.7,10.6,85.0,1.0,0.0,0,0,0,0,0,0,0,1
74,Kyle Schwarber,PHI ,37,173,76.3,16.5,60.0,0.0,1.0,0,0,0,0,0,0,1,0
75,Josh Lowe,TB ,36,153,77.5,19.4,89.0,0.0,1.0,0,0,0,0,0,0,1,0
76,Alex Bregman,HOU ,53,103,77.6,12.1,68.0,0.0,1.0,0,0,1,0,0,0,0,0
77,Christian Walker,ARI ,48,120,77.9,11.8,76.0,0.0,1.0,0,0,0,0,0,1,0,0
78,Camilo Doval,SF ,55,167,78.8,15.5,69.0,1.0,0.0,1,0,0,0,0,0,0,0
79,Gleyber Torres,NYY ,47,120,80.8,12.9,88.0,0.0,1.0,0,0,0,1,0,0,0,0
80,Bobby Miller,LAD ,58,137,81.3,13.9,82.0,1.0,0.0,0,0,0,0,0,0,0,1
81,Bryan Reynolds,PIT ,57,109,82.2,13.2,83.0,0.0,1.0,0,0,0,0,0,0,1,0
82,Will Smith,LAD ,60,103,82.5,9.7,67.0,0.0,1.0,0,1,0,0,0,0,0,0
83,Nolan Arenado,STL ,52,124,83.7,9.4,75.0,0.0,1.0,0,0,1,0,0,0,0,0
84,Jesus Luzardo,MIA ,55,108,84.9,9.4,77.0,1.0,0.0,0,0,0,0,0,0,0,1
85,Ha-Seong Kim,SD ,62,183,85.5,18.0,84.0,0.0,1.0,0,0,1,1,1,0,0,0
86,Triston Casas,BOS ,52,118,87.7,13.5,95.0,0.0,1.0,0,0,0,0,0,1,0,0
87,Raisel Iglesias,ATL ,56,159,91.3,19.9,80.0,1.0,0.0,1,0,0,0,0,0,0,0
88,Jordan Romano,TOR ,60,124,91.5,14.3,81.0,1.0,0.0,1,0,0,0,0,0,0,0
89,William Contreras,MIL ,47,202,93.9,23.2,74.0,0.0,1.0,0,1,0,0,0,0,0,0
90,Joe Ryan,MIN ,57,143,94.0,18.1,92.0,1.0,0.0,0,0,0,0,0,0,0,1
91,David Bednar,PIT ,57,165,94.2,15.4,86.0,1.0,0.0,1,0,0,0,0,0,0,0
92,Joe Musgrove,SD ,49,139,96.7,18.4,99.0,1.0,0.0,0,0,0,0,0,0,0,1
93,Justin Steele,CHC ,61,169,98.7,13.1,91.0,1.0,0.0,0,0,0,0,0,0,0,1
94,Nick Castellanos,PHI ,70,172,99.0,20.1,98.0,0.0,1.0,0,0,0,0,0,0,1,0
95,Xander Bogaerts,SD ,57,155,100.0,19.3,93.0,0.0,1.0,0,0,0,0,1,0,0,0
96,Spencer Torkelson,DET ,76,134,100.6,12.0,109.0,0.0,1.0,0,0,0,0,0,1,0,0
97,Alexis Diaz,CIN ,62,159,102.9,13.9,90.0,1.0,0.0,1,0,0,0,0,0,0,0
98,Seiya Suzuki,CHC ,76,134,103.0,12.1,110.0,0.0,1.0,0,0,0,0,0,0,1,0
99,Ketel Marte,ARI ,51,155,103.3,14.2,94.0,0.0,1.0,0,0,0,1,0,0,0,0
100,George Springer,TOR ,62,199,104.0,13.0,102.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Cole Ragans,KC ,64,245,104.4,26.1,100.0,1.0,0.0,1,0,0,0,0,0,0,1
102,Bryson Stott,PHI ,42,137,106.3,15.1,111.0,0.0,1.0,0,0,0,1,0,0,0,0
103,Jordan Walker,STL ,39,179,107.6,17.9,124.0,0.0,1.0,0,0,0,0,0,0,1,0
104,Josh Jung,TEX ,35,179,108.9,28.4,122.0,0.0,1.0,0,0,1,0,0,0,0,0
105,Spencer Steer,CIN ,35,194,109.0,20.6,97.0,0.0,1.0,0,0,1,1,0,1,1,0
106,Tanner Bibee,CLE ,66,132,109.5,14.6,105.0,1.0,0.0,0,0,0,0,0,0,0,1
107,Andres Munoz,SEA ,75,213,110.9,28.5,112.0,1.0,0.0,1,0,0,0,0,0,0,0
108,Dansby Swanson,CHC ,77,154,111.5,17.4,117.0,0.0,1.0,0,0,0,0,1,0,0,0
109,Yandy Diaz,TB ,82,192,111.6,16.5,104.0,0.0,1.0,0,0,1,0,0,1,0,0
110,Andres Gimenez,CLE ,83,163,113.0,12.0,125.0,0.0,1.0,0,0,0,1,0,0,0,0
111,Paul Sewald,ARI ,85,295,113.4,23.0,106.0,1.0,0.0,1,0,0,0,0,0,0,0
112,Teoscar Hernandez,LAD ,77,260,115.2,17.1,120.0,0.0,1.0,0,0,0,0,0,0,1,0
113,Dylan Cease,CWS ,91,209,115.2,19.3,96.0,1.0,0.0,0,0,0,0,0,0,0,1
114,Evan Carter,TEX ,59,162,117.5,20.4,103.0,0.0,1.0,0,0,0,0,0,0,1,0
115,Lane Thomas,WSH ,63,200,117.7,28.7,119.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Sonny Gray,STL ,83,201,118.5,17.6,108.0,1.0,0.0,0,0,0,0,0,0,0,1
117,Josh Naylor,CLE ,88,198,122.5,16.3,123.0,0.0,1.0,0,0,0,0,0,1,0,0
118,Ryan Helsley,STL ,86,384,124.5,23.7,118.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Pete Fairbanks,TB ,76,285,124.7,30.2,114.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Evan Phillips,LAD ,94,237,126.3,19.1,113.0,1.0,0.0,1,0,0,0,0,0,0,0
121,Anthony Santander,BAL ,74,167,129.5,18.7,116.0,0.0,1.0,0,0,0,0,0,1,1,0
122,Justin Verlander,HOU ,95,210,129.6,22.1,131.0,1.0,0.0,0,0,0,0,0,0,0,1
123,Yainer Diaz,HOU ,89,198,131.4,24.9,107.0,0.0,1.0,0,1,0,0,0,1,0,0
124,Zack Gelof,OAK ,106,170,133.1,18.6,140.0,0.0,1.0,0,0,0,1,0,0,0,0
125,Anthony Volpe,NYY ,96,200,133.8,18.9,139.0,0.0,1.0,0,0,0,0,1,0,0,0
126,Jackson Chourio,MIL ,56,206,134.0,30.5,144.0,0.0,1.0,0,0,0,0,0,0,1,0
127,Cedric Mullins II,BAL ,79,199,135.7,22.5,129.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Vinnie Pasquantino,KC ,96,237,137.6,28.9,154.0,0.0,1.0,0,0,0,0,0,1,0,0
129,Clay Holmes,NYY ,86,217,137.9,22.1,126.0,1.0,0.0,1,0,0,0,0,0,0,0
130,Riley Greene,DET ,61,183,140.7,24.5,164.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Marcell Ozuna,ATL ,79,409,142.1,26.2,133.0,0.0,1.0,0,0,0,0,0,0,1,0
132,Ian Happ,CHC ,88,211,142.5,20.9,148.0,0.0,1.0,0,0,0,0,0,0,1,0
133,Jorge Soler,SF ,109,201,143.8,18.1,152.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Luis Arraez,MIA ,100,212,144.2,21.0,121.0,0.0,1.0,0,0,0,1,0,1,0,0
135,Hunter Greene,CIN ,53,234,144.9,26.4,130.0,1.0,0.0,0,0,0,0,0,0,0,1
136,Chris Bassitt,TOR ,99,356,145.1,19.3,115.0,1.0,0.0,0,0,0,0,0,0,0,1
137,Sean Murphy,ATL ,93,187,145.3,15.2,141.0,0.0,1.0,0,1,0,0,0,0,0,0
138,Michael King,SD ,99,380,146.2,26.1,149.0,1.0,0.0,1,0,0,0,0,0,0,1
139,Tanner Scott,MIA ,93,308,146.7,47.4,134.0,1.0,0.0,1,0,0,0,0,0,0,0
140,Chris Sale,ATL ,101,219,147.7,30.6,135.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Shane Bieber,CLE ,89,264,149.0,25.1,143.0,1.0,0.0,0,0,0,0,0,0,0,1
142,Jordan Montgomery,FreeAgent,110,207,149.7,17.2,138.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Esteury Ruiz,OAK ,74,317,150.7,26.4,128.0,0.0,1.0,0,0,0,0,0,0,1,0
144,TJ Friedl,CIN ,96,374,151.4,31.2,157.0,0.0,1.0,0,0,0,0,0,0,1,0
145,Christian Encarnacion-Strand,CIN ,70,278,155.1,28.9,153.0,0.0,1.0,0,0,0,0,0,1,0,0
146,Chas McCormick,HOU ,100,203,155.7,24.3,172.0,0.0,1.0,0,0,0,0,0,0,1,0
147,Cal Raleigh,SEA ,124,280,157.2,22.8,136.0,0.0,1.0,0,1,0,0,0,0,0,0
148,Bailey Ober,MIN ,84,259,157.3,27.3,158.0,1.0,0.0,0,0,0,0,0,0,0,1
149,Kodai Senga,NYM ,55,300,157.5,62.8,101.0,1.0,0.0,0,0,0,0,0,0,0,1
150,Merrill Kelly,ARI ,120,197,158.0,20.4,127.0,1.0,0.0,0,0,0,0,0,0,0,1
151,Carlos Rodon,NYY ,89,243,158.0,33.8,161.0,1.0,0.0,0,0,0,0,0,0,0,1
152,Masataka Yoshida,BOS ,103,237,158.2,24.2,155.0,0.0,1.0,0,0,0,0,0,0,1,0
153,Thairo Estrada,SF ,112,252,159.5,30.6,165.0,0.0,1.0,0,0,0,1,1,0,0,0
154,Max Muncy,LAD ,105,211,160.2,19.6,147.0,0.0,1.0,0,0,1,0,0,0,0,0
155,Kenley Jansen,BOS ,116,299,161.9,37.6,166.0,1.0,0.0,1,0,0,0,0,0,0,0
156,Walker Buehler,LAD ,67,295,162.1,38.8,137.0,1.0,0.0,0,0,0,0,0,0,0,1
157,Jake Burger,MIA ,121,207,162.2,14.1,169.0,0.0,1.0,0,0,1,0,0,0,0,0
158,Salvador Perez,KC ,80,248,162.4,26.4,132.0,0.0,1.0,0,1,0,0,0,1,0,0
159,Wyatt Langford,TEX ,47,284,162.7,58.8,171.0,0.0,1.0,0,0,0,0,0,0,1,0
160,Francisco Alvarez,NYM ,78,243,162.7,24.0,156.0,0.0,1.0,0,1,0,0,0,0,0,0
161,Rhys Hoskins,MIL ,111,231,164.0,25.3,186.0,0.0,1.0,0,0,0,0,0,1,0,0
162,Willson Contreras,STL ,114,255,164.4,29.7,150.0,0.0,1.0,0,1,0,0,0,0,0,0
163,Nolan Gorman,STL ,69,235,165.2,21.1,181.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Alec Bohm,PHI ,128,310,165.3,22.1,159.0,0.0,1.0,0,0,1,0,0,1,0,0
165,Gavin Williams,CLE ,81,263,165.5,37.7,177.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Brandon Nimmo,NYM ,110,223,166.2,27.4,160.0,0.0,1.0,0,0,0,0,0,0,1,0
167,James Outman,LAD ,77,228,166.8,28.9,179.0,0.0,1.0,0,0,0,0,0,0,1,0
168,Mitch Keller,PIT ,105,259,170.3,33.9,145.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Willy Adames,MIL ,117,235,170.4,19.4,190.0,0.0,1.0,0,0,0,0,1,0,0,0
170,Nathaniel Lowe,TEX ,100,227,171.5,27.1,191.0,0.0,1.0,0,0,0,0,0,1,0,0
171,Jarren Duran,BOS ,110,288,171.9,34.7,198.0,0.0,1.0,0,0,0,0,0,0,1,0
172,Ke'Bryan Hayes,PIT ,127,251,173.0,23.1,184.0,0.0,1.0,0,0,1,0,0,0,0,0
173,Noelvi Marte,CIN ,88,235,173.8,28.8,188.0,0.0,1.0,0,0,1,0,0,0,0,0
174,Jose Berrios,TOR ,131,249,174.0,27.4,167.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Hunter Brown,HOU ,75,233,176.3,27.4,170.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Yu Darvish,SD ,118,217,176.4,20.8,176.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Tommy Edman,STL ,126,239,176.6,26.3,173.0,0.0,1.0,0,0,0,1,1,0,1,0
178,Craig Kimbrel,BAL ,100,448,161.3,69.9,146.0,1.0,0.0,1,0,0,0,0,0,0,0
179,Cristian Javier,HOU ,131,233,179.8,23.6,168.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Gabriel Moreno,ARI ,142,261,180.1,33.9,162.0,0.0,1.0,0,1,0,0,0,0,0,0
181,Isaac Paredes,TB ,75,238,180.9,22.7,163.0,0.0,1.0,0,0,1,1,0,1,0,0
182,Christopher Morel,CHC ,139,233,181.1,22.5,195.0,0.0,1.0,0,0,0,1,0,0,1,0
183,Lars Nootbaar,STL ,87,260,183.3,31.5,206.0,0.0,1.0,0,0,0,0,0,0,1,0
184,Edouard Julien,MIN ,102,301,185.4,38.6,220.0,0.0,1.0,0,0,0,1,0,0,0,0
185,Trevor Story,BOS ,125,282,188.2,29.7,216.0,0.0,1.0,0,0,0,0,1,0,0,0
186,Steven Kwan,CLE ,141,316,189.0,19.5,175.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Eduardo Rodriguez,ARI ,140,266,191.2,24.1,183.0,1.0,0.0,0,0,0,0,0,0,0,1
188,Eloy Jimenez,CWS ,129,291,192.0,37.1,192.0,0.0,1.0,0,0,0,0,0,0,1,0
189,Bryce Miller,SEA ,111,295,192.1,30.8,185.0,1.0,0.0,0,0,0,0,0,0,0,1
190,Ezequiel Tovar,COL ,123,322,192.9,29.4,204.0,0.0,1.0,0,0,0,0,1,0,0,0
191,Jonah Heim,TEX ,148,315,193.7,26.7,178.0,0.0,1.0,0,1,0,0,0,0,0,0
192,Bryan Woo,SEA ,130,300,195.0,28.8,203.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Kerry Carpenter,DET ,121,246,196.0,24.5,213.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Nathan Eovaldi,TEX ,128,282,196.2,26.1,189.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Logan O'Hoppe,LAA ,146,295,198.8,36.2,197.0,0.0,1.0,0,1,0,0,0,0,0,0
196,Shota Imanaga,CHC ,153,360,201.9,30.1,201.0,1.0,0.0,0,0,0,0,0,0,0,1
197,Jackson Holliday,BAL ,23,330,202.4,47.4,180.0,0.0,1.0,0,0,0,1,1,0,0,0
198,J.D. Martinez,FreeAgent,120,353,202.7,25.8,226.0,0.0,1.0,0,0,0,0,0,0,1,0
199,Adbert Alzolay,CHC ,113,330,188.6,56.8,151.0,1.0,0.0,1,0,0,0,0,0,0,0
200,Jarred Kelenic,ATL ,171,259,203.3,18.3,234.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Bo Naylor,CLE ,149,316,204.1,28.7,222.0,0.0,1.0,0,1,0,0,0,0,0,0
202,Nick Pivetta,BOS ,126,354,205.5,46.2,182.0,1.0,0.0,1,0,0,0,0,0,0,1
203,Tyler O'Neill,BOS ,165,243,206.2,18.9,232.0,0.0,1.0,0,0,0,0,0,0,1,0
204,Byron Buxton,MIN ,171,243,206.2,20.0,225.0,0.0,1.0,0,0,0,0,0,0,0,0
205,Braxton Garrett,MIA ,122,295,207.6,33.6,193.0,1.0,0.0,0,0,0,0,0,0,0,1
206,Ryan Pepiot,TB ,136,395,208.1,31.5,194.0,1.0,0.0,1,0,0,0,0,0,0,1
207,Jeimer Candelario,CIN ,143,338,209.8,18.4,217.0,0.0,1.0,0,0,1,0,0,1,0,0
208,Keibert Ruiz,WSH ,154,396,209.8,35.5,174.0,0.0,1.0,0,1,0,0,0,0,0,0
209,Ryan Mountcastle,BAL ,141,254,211.2,21.4,241.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Daulton Varsho,TOR ,160,299,211.8,28.2,209.0,0.0,1.0,0,0,0,0,0,0,1,0
211,Carlos Correa,MIN ,155,264,212.1,21.1,219.0,0.0,1.0,0,0,0,0,1,0,0,0
212,Brandon Pfaadt,ARI ,137,398,212.4,29.3,211.0,1.0,0.0,0,0,0,0,0,0,0,1
213,Jeremy Pena,HOU ,149,296,214.9,30.2,239.0,0.0,1.0,0,0,0,0,1,0,0,0
214,Andrew Vaughn,CWS ,167,255,216.2,20.9,267.0,0.0,1.0,0,0,0,0,0,1,0,0
215,Starling Marte,NYM ,169,360,218.0,24.5,212.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Aaron Civale,TB ,149,302,218.3,32.6,221.0,1.0,0.0,0,0,0,0,0,0,0,1
217,Taylor Ward,LAA ,145,324,218.4,22.0,244.0,0.0,1.0,0,0,0,0,0,0,1,0
218,Jonathan India,CIN ,141,278,218.6,27.9,231.0,0.0,1.0,0,0,0,1,0,0,0,0
219,Mitch Garver,SEA ,139,339,218.9,44.3,228.0,0.0,1.0,0,1,0,0,0,0,0,0
220,Matt Chapman,SF ,145,282,220.3,23.5,271.0,0.0,1.0,0,0,1,0,0,0,0,0
221,Lourdes Gurriel Jr.,ARI ,173,283,221.5,27.2,207.0,0.0,1.0,0,0,0,0,0,0,1,0
222,Brandon Drury,LAA ,178,347,223.1,25.7,224.0,0.0,1.0,0,0,0,1,0,1,0,0
223,Jorge Polanco,SEA ,114,342,225.8,36.6,246.0,0.0,1.0,0,0,1,1,0,0,0,0
224,Jack Suwinski,PIT ,119,295,227.0,23.9,274.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Charlie Morton,ATL ,151,345,228.0,25.7,200.0,1.0,0.0,0,0,0,0,0,0,0,1
226,Triston McKenzie,CLE ,140,291,230.1,27.2,214.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Brandon Lowe,TB ,158,309,231.0,31.4,289.0,0.0,1.0,0,0,0,1,0,0,0,0
228,Alex Lange,DET ,166,424,231.8,50.8,196.0,1.0,0.0,1,0,0,0,0,0,0,0
229,Nick Lodolo,CIN ,121,348,233.3,32.4,235.0,1.0,0.0,0,0,0,0,0,0,0,1
230,Ryan McMahon,COL ,176,290,235.5,22.8,259.0,0.0,1.0,0,0,1,1,0,0,0,0
231,Jose Alvarado,PHI ,147,350,223.0,46.3,187.0,1.0,0.0,1,0,0,0,0,0,0,0
232,Justin Turner,TOR ,167,391,239.0,32.0,205.0,0.0,1.0,0,0,1,1,0,1,0,0
233,Lucas Giolito,BOS ,196,439,240.3,22.7,202.0,1.0,0.0,0,0,0,0,0,0,0,1
234,Vaughn Grissom,BOS ,120,268,231.1,29.5,238.0,0.0,1.0,0,0,0,0,1,0,0,0
235,Brayan Bello,BOS ,157,378,245.0,34.6,230.0,1.0,0.0,0,0,0,0,0,0,0,1
236,Josh Bell,MIA ,205,290,245.1,19.1,279.0,0.0,1.0,0,0,0,0,0,1,0,0
237,Luis Campusano,SD ,153,312,245.4,36.7,262.0,0.0,1.0,0,1,0,0,0,0,0,0
238,J.P. Crawford,SEA ,159,373,246.7,35.6,236.0,0.0,1.0,0,0,0,0,1,0,0,0
239,Jose Abreu,HOU ,205,366,247.9,22.5,253.0,0.0,1.0,0,0,0,0,0,1,0,0
240,Jose Leclerc,TEX ,171,308,222.7,37.6,199.0,1.0,0.0,1,0,0,0,0,0,0,0
241,Junior Caminero,TB ,37,519,237.9,73.6,208.0,0.0,1.0,0,0,1,0,1,0,0,0
242,Jung Hoo Lee,SF ,136,270,226.0,34.5,215.0,0.0,1.0,0,0,0,0,0,0,1,0
243,Shane Baz,TB ,146,302,226.9,38.5,218.0,1.0,0.0,0,0,0,0,0,0,0,1
244,Anthony Rizzo,NYY ,193,301,254.3,21.6,255.0,0.0,1.0,0,0,0,0,0,1,0,0
245,Taj Bradley,TB ,113,352,244.0,40.1,273.0,1.0,0.0,0,0,0,0,0,0,0,1
246,Max Kepler,MIN ,180,310,250.9,27.6,286.0,0.0,1.0,0,0,0,0,0,0,1,0
247,Emmet Sheehan,LAD ,147,362,264.2,30.8,322.0,1.0,0.0,0,0,0,0,0,0,0,1
248,Giancarlo Stanton,NYY ,207,314,264.2,20.2,240.0,0.0,1.0,0,0,0,0,0,0,1,0
249,Eugenio Suarez,ARI ,193,411,253.4,43.0,277.0,0.0,1.0,0,0,1,0,0,0,0,0
