VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,135,29,10,26,5,0.284,0.4,38,7,1,23,37,0.578,0.978,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,146,25,7,22,9,0.29,0.357,42,9,2,14,27,0.504,0.861,0.99,0.99,1.0,6810 d,KC 
3,Elly De La Cruz ,151,25,7,21,9,0.264,0.344,40,8,2,17,45,0.477,0.82,0.99,0.99,0.98,44884 ,CIN 
4,Yordan Alvarez ,124,23,9,25,1,0.301,0.423,37,7,0,21,26,0.578,1.0,0.99,0.99,1.0,6461 d,HOU 
5,Fernando Tatis Jr. ,142,24,6,20,8,0.278,0.365,39,7,1,17,31,0.475,0.84,0.99,0.99,1.0,6853 d,SD 
6,Junior Caminero ,150,23,10,28,1,0.271,0.345,41,7,0,15,32,0.526,0.872,0.99,0.99,1.0,45016 ,TB 
7,Ronald Acuna Jr. ,133,25,7,20,7,0.273,0.383,36,6,1,22,33,0.486,0.869,0.99,0.99,0.98,6966 d,ATL 
8,Pete Crow-Armstrong ,144,24,7,21,8,0.255,0.327,37,7,1,13,41,0.471,0.798,0.99,0.99,1.0,23369 ,CHC 
9,Julio Rodriguez ,147,23,7,23,6,0.272,0.339,40,7,1,12,35,0.471,0.81,0.98,0.99,0.97,43685 ,SEA 
10,Jose Ramirez ,138,22,6,21,9,0.268,0.362,37,8,1,17,18,0.465,0.827,0.99,0.99,1.0,5288 d,CLE 
11,Vladimir Guerrero Jr. ,130,20,6,20,2,0.288,0.379,37,7,0,17,20,0.471,0.85,0.96,0.97,0.94,6050 d,TOR 
12,Corbin Carroll ,136,25,6,20,7,0.254,0.348,35,7,3,17,33,0.479,0.828,0.99,0.99,1.0,23993 ,ARI 
13,Gunnar Henderson ,147,24,7,21,4,0.259,0.343,38,8,1,17,36,0.459,0.802,0.95,0.98,0.93,23372 ,BAL 
14,Pete Alonso ,145,23,9,25,1,0.256,0.347,37,7,0,17,38,0.491,0.838,0.97,0.99,0.96,6960 d,BAL 
15,Jackson Chourio ,143,22,6,21,5,0.269,0.328,38,8,1,11,34,0.467,0.796,0.97,0.99,0.96,44592 ,MIL 
16,Kyle Schwarber ,138,25,11,25,1,0.229,0.358,32,5,0,25,50,0.497,0.854,0.99,0.99,1.0,5686 d,PHI 
17,Freddie Freeman ,140,22,5,21,2,0.283,0.371,40,8,0,17,28,0.462,0.833,0.98,0.99,0.97,3365 d,LAD 
18,CJ Abrams ,141,21,6,20,7,0.254,0.325,36,7,1,11,32,0.444,0.769,0.98,0.98,0.98,19879 ,WSH 
