VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,79.3,93,6,0,3.23,1.16,28,62,27,9,15,15,3,0,1.0,0.0,1.0,7354 d,LAD 
2,Paul Skenes ,113.3,132,8,0,2.90,1.10,36,91,29,10,20,20,5,0,0.99,0.99,1.0,47239 ,PIT 
3,Cristopher Sanchez ,120.6,124,8,0,3.00,1.16,40,107,30,10,20,20,5,0,0.99,0.99,1.0,39312 ,PHI 
4,Tarik Skubal ,94.3,112,7,0,2.72,1.03,29,74,20,9,16,16,4,0,0.99,0.99,0.98,43633 ,DET 
5,Chris Sale ,103.9,125,8,0,3.21,1.18,37,87,29,11,18,18,4,0,0.99,0.99,1.0,3207 d,ATL 
6,Bryan Woo ,110.0,110,8,0,3.52,1.12,43,95,24,14,19,19,5,0,0.99,0.99,0.99,47011 ,SEA 
7,Jacob deGrom ,100.8,116,7,0,3.48,1.08,39,83,24,14,18,18,5,0,0.99,0.99,0.98,4850 d,TEX 
8,Zack Wheeler ,104.3,114,7,0,3.41,1.16,40,88,29,12,18,18,5,0,0.97,0.96,0.97,4603 d,PHI 
9,Jesus Luzardo ,113.9,126,8,0,3.60,1.23,46,100,36,14,20,20,6,0,0.94,0.97,0.92,6889 d,PHI 
10,Logan Webb ,114.8,104,8,0,3.41,1.25,43,110,29,9,19,19,6,0,0.93,0.96,0.9,8146 d,SF 
11,Dylan Cease ,102.7,127,7,0,3.47,1.23,40,83,40,11,18,18,5,0,0.98,0.98,0.99,6848 d,TOR 
12,Jacob Misiorowski ,101.1,131,7,0,3.38,1.26,38,76,44,11,22,18,5,0,0.98,0.98,0.99,46366 ,MIL 
13,Yoshinobu Yamamoto ,94.9,101,7,0,3.40,1.17,36,80,28,10,16,16,4,0,0.99,0.99,1.0,48250 ,LAD 
14,Hunter Brown ,101.6,113,7,0,3.37,1.23,38,85,36,10,17,17,5,0,0.94,0.96,0.92,44176 ,HOU 
15,Logan Gilbert ,99.8,109,6,0,3.59,1.14,40,86,24,14,18,18,5,0,0.97,0.98,0.97,7453 d,SEA 
16,Mason Miller ,39.7,65,3,20,2.20,0.99,10,22,16,3,42,0,1,0,0.99,0.99,1.0,45221 ,SD 
17,Joe Ryan ,99.5,109,6,0,3.69,1.15,41,86,24,14,17,17,5,0,0.98,0.99,0.98,43688 ,MIN 
18,George Kirby ,106.7,100,7,0,3.68,1.19,44,101,22,12,19,19,6,0,0.95,0.97,0.94,20405 ,SEA 
19,Garrett Crochet ,78.3,94,6,0,3.16,1.14,27,65,22,8,13,13,4,0,0.97,0.98,0.96,43886 ,BOS 
20,Drew Rasmussen ,101.7,95,6,0,3.63,1.19,41,92,26,11,19,19,6,0,0.88,0.92,0.85,43665 ,TB 
21,Nathan Eovaldi ,105.1,100,7,0,3.77,1.22,44,96,27,13,18,18,6,0,0.89,0.93,0.86,4423 d,TEX 
22,Kevin Gausman ,113.5,111,7,0,3.91,1.24,49,106,32,15,20,20,6,0,0.97,0.98,0.97,4671 d,TOR 
23,Cade Smith ,39.8,52,3,20,2.72,1.09,12,30,12,3,42,0,2,0,0.98,0.99,0.98,45654 ,CLE 
24,Shane McClanahan ,93.6,97,6,0,3.60,1.22,37,81,30,11,17,17,5,0,0.81,0.9,0.73,7487 d,TB 
25,Jhoan Duran ,39.5,48,3,19,2.59,1.13,11,30,12,2,42,0,2,0,0.95,0.97,0.93,8034 d,PHI 
26,Chase Burns ,83.7,98,5,0,3.62,1.19,34,71,27,11,19,15,5,0,0.97,0.98,0.96,44722 ,CIN 
27,Gerrit Cole ,109.3,105,7,0,4.08,1.25,50,100,32,16,19,19,6,0,0.9,0.9,0.89,4656 d,NYY 
28,Freddy Peralta ,105.3,113,7,0,3.94,1.29,46,90,41,14,19,19,6,0,0.96,0.98,0.94,7274 d,NYM 
29,Ranger Suarez ,102.7,93,7,0,3.70,1.30,42,99,31,10,18,18,6,0,0.79,0.85,0.73,7247 d,BOS 
30,Shota Imanaga ,102.8,96,6,0,4.15,1.19,47,95,24,18,18,18,6,0,0.85,0.89,0.81,6979 d,CHC 
31,Framber Valdez ,113.7,101,7,0,3.74,1.33,47,106,40,10,19,19,6,0,0.88,0.93,0.82,7627 d,DET 
32,Sonny Gray ,100.0,99,7,0,3.87,1.28,43,96,28,12,18,18,6,0,0.89,0.94,0.84,4755 d,BOS 
33,Spencer Strider ,93.7,111,7,0,3.95,1.28,41,80,36,12,17,17,5,0,0.91,0.93,0.9,44282 ,ATL 
34,Gavin Williams ,104.4,113,6,0,3.77,1.31,44,90,43,13,18,18,6,0,0.95,0.95,0.95,44694 ,CLE 
35,Nolan McLean ,101.3,104,7,0,3.73,1.34,42,89,40,11,18,18,5,0,0.93,0.96,0.89,47159 ,NYM 
36,Max Fried ,78.6,72,6,0,3.40,1.24,30,70,24,7,13,13,4,0,0.99,0.98,1.0,4729 d,NYY 
37,Aaron Nola ,106.0,104,7,0,4.16,1.27,49,102,29,16,19,19,6,0,0.48,0.55,0.41,5682 d,PHI 
38,Braxton Ashcraft ,95.1,92,6,0,3.69,1.29,39,90,29,10,21,17,5,0,0.86,0.86,0.87,47807 ,PIT 
39,Aroldis Chapman ,36.5,51,3,19,2.95,1.22,12,26,17,3,38,0,2,0,0.95,0.97,0.93,3068 d,BOS 
40,Carlos Rodon ,105.5,110,7,0,4.09,1.31,48,91,42,14,19,19,6,0,0.74,0.87,0.62,5674 d,NYY 
41,Cam Schlittler ,82.3,86,6,0,3.70,1.26,34,72,28,9,15,15,4,0,0.98,0.98,0.99,7355019,NYY 
42,Josh Hader ,35.6,49,3,17,3.18,1.13,13,25,14,5,37,0,2,0,0.8,0.88,0.73,5047 d,HOU 
43,Tyler Glasnow ,70.9,85,5,0,3.62,1.20,29,56,27,9,13,13,3,0,0.94,0.96,0.91,4587 d,LAD 
44,Andres Munoz ,37.4,48,3,16,3.00,1.18,12,27,15,3,39,0,2,0,0.9,0.96,0.84,24281 ,SEA 
45,David Bednar ,37.4,44,3,20,3.39,1.21,14,30,14,4,40,0,2,0,0.88,0.95,0.82,8451 d,NYY 
46,Cole Ragans ,80.2,97,5,0,3.73,1.26,33,66,32,10,15,15,5,0,0.83,0.9,0.76,6834 d,KC 
47,Kyle Bradish ,95.9,98,6,0,3.83,1.32,41,86,36,11,18,18,5,0,0.81,0.92,0.7,39964 ,BAL 
48,Michael King ,101.4,103,6,0,3.89,1.33,44,91,39,13,18,18,6,0,0.91,0.94,0.89,8489 d,SD 
49,Matthew Boyd ,86.9,82,6,0,3.88,1.26,37,80,26,11,16,16,5,0,0.49,0.55,0.42,5003 d,CHC 
50,Luis Castillo ,91.5,87,6,0,3.95,1.27,40,84,28,13,27,14,5,0,0.58,0.65,0.51,3679 d,SEA 
51,Reid Detmers ,95.7,106,5,0,3.95,1.29,42,84,34,12,23,17,6,0,0.35,0.46,0.24,43840 ,LAA 
52,Devin Williams ,37.5,49,3,17,3.21,1.24,13,27,17,3,39,0,2,0,0.82,0.91,0.73,27766 ,NYM 
53,Tanner Bibee ,106.5,99,6,0,4.09,1.30,48,101,33,15,18,18,6,0,0.65,0.73,0.57,45056 ,CLE 
54,Ben Brown ,76.5,82,5,0,3.67,1.25,31,67,26,8,33,9,4,0,0.52,0.6,0.43,8573 d,CHC 
55,Grant Taylor ,53.0,65,3,5,3.07,1.20,18,43,19,5,48,1,2,0,0.1,0.13,0.07,47161 ,CWS 
56,Emmet Sheehan ,77.8,87,5,0,3.95,1.23,34,67,26,12,20,14,3,0,0.73,0.86,0.6,45411 ,LAD 
