VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Zack Wheeler ,173.9,178,12,0,3.52,1.19,68,156,44,19,29,29,8,0,0.99,0.99,1.0,4603 d,PHI 
3,Pablo Lopez ,171.7,189,11,0,3.57,1.20,68,152,47,20,29,29,8,0,0.98,0.98,0.98,7289 d,MIN 
4,Corbin Burnes ,172.7,186,11,0,3.57,1.20,69,148,52,19,28,28,8,0,0.99,0.99,1.0,7251 d,BAL 
5,Luis Castillo ,172.5,181,12,0,3.57,1.21,68,151,52,20,29,29,9,0,0.98,0.98,0.97,3679 d,SEA 
6,Kevin Gausman ,167.5,188,11,0,3.62,1.19,67,151,44,22,29,29,8,0,0.96,0.97,0.95,4671 d,TOR 
7,Yoshinobu Yamamoto ,152.4,162,12,0,3.68,1.14,62,130,39,19,26,26,7,0,0.99,0.99,0.99,48250 ,LAD 
8,George Kirby ,168.0,155,11,0,3.64,1.16,68,161,27,21,29,29,9,0,0.97,0.98,0.96,20405 ,SEA 
9,Zach Eflin ,156.5,150,11,0,3.59,1.15,63,148,28,19,28,28,8,0,0.94,0.97,0.91,6146 d,TB 
10,Logan Webb ,176.4,154,12,0,3.48,1.24,68,173,39,14,29,29,8,0,0.99,0.99,0.98,8146 d,SF 
11,Max Fried ,158.4,151,13,0,3.41,1.24,60,149,41,15,28,28,6,0,0.97,0.98,0.95,4729 d,ATL 
12,Zac Gallen ,173.4,175,12,0,3.67,1.23,71,158,49,20,29,29,8,0,0.99,0.99,1.0,7245 d,ARI 
13,Tarik Skubal ,140.3,161,9,0,3.38,1.15,53,119,38,15,26,26,8,0,0.99,0.99,0.99,43633 ,DET 
14,Freddy Peralta ,149.4,183,10,0,3.56,1.19,59,119,51,19,26,26,8,0,0.99,0.99,0.99,7274 d,MIL 
15,Joe Ryan ,157.9,180,10,0,3.80,1.16,67,135,41,23,28,28,9,0,0.96,0.97,0.96,43688 ,MIN 
16,Tyler Glasnow ,126.7,160,10,0,3.48,1.15,49,103,40,17,23,23,5,0,0.99,0.99,1.0,4587 d,LAD 
17,Logan Gilbert ,168.9,167,10,0,3.82,1.20,72,156,41,23,29,29,8,0,0.99,0.98,0.99,7453 d,SEA 
18,Aaron Nola ,173.3,172,11,0,4.03,1.21,78,164,40,24,29,29,9,0,0.99,0.99,0.99,5682 d,PHI 
19,Framber Valdez ,143.8,141,11,0,3.39,1.29,54,129,48,12,23,23,6,0,0.97,0.98,0.97,7627 d,HOU 
20,Chris Sale ,131.3,160,10,0,3.66,1.22,53,113,39,17,25,25,6,0,0.93,0.95,0.92,3207 d,ATL 
21,Dylan Cease ,154.6,185,10,0,3.73,1.29,64,128,65,18,27,27,8,0,0.98,0.98,0.97,6848 d,SD 
22,Sonny Gray ,155.1,146,10,0,3.64,1.28,63,142,50,16,28,28,8,0,0.91,0.94,0.88,4755 d,STL 
23,Carlos Rodon ,140.7,162,10,0,3.92,1.22,61,118,47,20,26,26,7,0,0.81,0.89,0.72,5674 d,NYY 
24,Blake Snell ,144.9,183,10,0,3.65,1.32,59,118,69,16,26,26,8,0,0.96,0.98,0.93,5835 d,SF 
25,Grayson Rodriguez ,150.8,162,9,0,3.81,1.25,64,134,50,19,28,28,8,0,0.98,0.99,0.98,7924 d,BAL 
26,Shota Imanaga ,146.6,152,9,0,3.91,1.25,64,137,41,20,26,26,8,0,0.9,0.94,0.85,6979 d,CHC 
27,Joe Musgrove ,147.5,141,10,0,3.80,1.28,62,137,40,18,26,26,8,0,0.9,0.94,0.87,5883 d,SD 
28,Chris Bassitt ,173.4,157,12,0,4.03,1.31,78,163,53,23,29,29,10,0,0.88,0.93,0.83,5554 d,TOR 
29,Jesus Luzardo ,146.7,164,9,0,3.95,1.29,64,132,52,20,26,26,9,0,0.91,0.92,0.89,6889 d,MIA 
30,Cole Ragans ,147.6,158,9,0,3.80,1.32,62,131,59,16,26,26,8,0,0.96,0.97,0.94,6834 d,KC 
