VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,78.0,92,6,0,3.20,1.16,28,61,26,9,14,14,3,0,1.0,0.0,1.0,7354 d,LAD 
2,Paul Skenes ,111.3,130,8,0,2.89,1.10,36,89,29,10,19,19,5,0,0.99,0.99,1.0,47239 ,PIT 
3,Tarik Skubal ,97.5,116,7,0,2.75,1.02,30,77,20,9,16,16,4,0,0.99,0.99,0.99,43633 ,DET 
4,Cristopher Sanchez ,118.4,122,8,0,2.99,1.16,39,105,29,10,19,19,5,0,0.99,0.99,1.0,39312 ,PHI 
5,Chris Sale ,102.0,123,8,0,3.22,1.17,37,85,28,11,17,17,4,0,0.99,0.99,1.0,3207 d,ATL 
6,Jacob deGrom ,99.1,114,7,0,3.46,1.09,38,81,24,14,17,17,5,0,0.99,0.99,0.98,4850 d,TEX 
7,Bryan Woo ,108.3,109,7,0,3.51,1.11,42,93,23,14,18,18,5,0,0.99,0.99,0.99,47011 ,SEA 
8,Zack Wheeler ,102.4,112,7,0,3.41,1.16,39,86,28,12,17,17,5,0,0.97,0.96,0.98,4603 d,PHI 
9,Jesus Luzardo ,112.0,123,8,0,3.63,1.23,45,99,35,13,19,19,6,0,0.93,0.96,0.9,6889 d,PHI 
10,Dylan Cease ,102.9,127,7,0,3.47,1.23,40,83,40,11,18,18,5,0,0.98,0.98,0.99,6848 d,TOR 
11,Logan Webb ,112.8,102,8,0,3.41,1.26,43,109,29,9,18,18,6,0,0.95,0.97,0.92,8146 d,SF 
12,Jacob Misiorowski ,99.5,129,7,0,3.36,1.26,37,75,43,11,22,18,5,0,0.98,0.98,0.99,46366 ,MIL 
13,Yoshinobu Yamamoto ,93.5,99,7,0,3.39,1.17,35,79,27,10,15,15,4,0,0.99,0.99,1.0,48250 ,LAD 
14,Hunter Brown ,98.6,109,7,0,3.38,1.22,37,83,34,10,17,17,5,0,0.94,0.96,0.92,44176 ,HOU 
15,Logan Gilbert ,98.1,107,6,0,3.60,1.14,39,84,24,13,17,17,5,0,0.97,0.98,0.97,7453 d,SEA 
16,George Kirby ,104.9,98,7,0,3.69,1.19,43,99,22,12,18,18,6,0,0.95,0.97,0.92,20405 ,SEA 
17,Joe Ryan ,97.1,106,6,0,3.71,1.15,40,84,23,14,17,17,5,0,0.98,0.99,0.97,43688 ,MIN 
18,Mason Miller ,38.9,63,2,20,2.18,1.00,9,22,15,3,41,0,1,0,0.99,0.99,1.0,45221 ,SD 
19,Garrett Crochet ,77.8,93,6,0,3.17,1.15,27,65,22,8,13,13,4,0,0.96,0.97,0.95,43886 ,BOS 
20,Drew Rasmussen ,99.1,93,6,0,3.62,1.19,40,89,25,11,19,19,5,0,0.89,0.92,0.86,43665 ,TB 
21,Nathan Eovaldi ,103.4,98,7,0,3.78,1.22,43,95,27,13,17,17,6,0,0.89,0.93,0.86,4423 d,TEX 
22,Kevin Gausman ,111.5,109,7,0,3.93,1.24,49,104,32,15,19,19,6,0,0.97,0.98,0.96,4671 d,TOR 
23,Cade Smith ,39.2,51,3,20,2.73,1.10,12,30,12,3,41,0,2,0,0.98,0.99,0.98,45654 ,CLE 
24,Shane McClanahan ,91.3,94,6,0,3.61,1.23,37,80,29,10,17,17,5,0,0.78,0.89,0.66,7487 d,TB 
25,Gerrit Cole ,108.5,104,7,0,4.07,1.25,49,99,32,16,19,19,6,0,0.9,0.9,0.9,4656 d,NYY 
26,Jhoan Duran ,38.7,48,3,18,2.62,1.14,11,30,12,2,41,0,1,0,0.96,0.98,0.94,8034 d,PHI 
27,Chase Burns ,82.2,97,5,0,3.62,1.19,33,70,26,11,19,15,5,0,0.97,0.98,0.97,44722 ,CIN 
28,Freddy Peralta ,103.6,111,7,0,3.95,1.29,45,88,41,14,18,18,6,0,0.96,0.98,0.94,7274 d,NYM 
29,Ranger Suarez ,101.8,92,7,0,3.69,1.30,42,98,31,10,18,18,5,0,0.8,0.86,0.74,7247 d,BOS 
30,Framber Valdez ,112.0,100,7,0,3.73,1.33,46,104,39,10,18,18,6,0,0.87,0.93,0.81,7627 d,DET 
31,Shota Imanaga ,101.1,95,6,0,4.14,1.19,46,94,24,18,17,17,6,0,0.83,0.87,0.78,6979 d,CHC 
32,Gavin Williams ,101.7,110,6,0,3.78,1.31,43,88,42,13,18,18,6,0,0.96,0.96,0.95,44694 ,CLE 
33,Max Fried ,78.4,72,6,0,3.39,1.24,30,70,24,7,13,13,4,0,0.99,0.98,1.0,4729 d,NYY 
34,Nolan McLean ,99.6,102,7,0,3.73,1.34,41,88,39,11,17,17,5,0,0.93,0.97,0.89,47159 ,NYM 
35,Braxton Ashcraft ,93.7,91,6,0,3.72,1.29,39,89,28,10,20,16,5,0,0.86,0.86,0.85,47807 ,PIT 
36,Spencer Strider ,92.1,108,6,0,3.96,1.28,40,79,36,12,16,16,5,0,0.9,0.92,0.88,44282 ,ATL 
37,Carlos Rodon ,104.7,109,7,0,4.08,1.31,47,91,42,14,19,19,6,0,0.75,0.88,0.62,5674 d,NYY 
