VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Aaron Judge ,256,51,22,49,4,0.278,0.366,71,11,0,35,77,0.581,0.947,0.99,0.99,1.0,4955,NYY 
2,Jose Ramirez ,254,44,15,53,11,0.283,0.376,72,20,3,34,42,0.565,0.941,0.99,0.99,1.0,5288,CLE 
3,Trea Turner ,279,43,11,47,14,0.303,0.355,84,16,2,22,53,0.491,0.847,0.99,0.99,1.0,5828,LAD 
4,Mookie Betts ,280,58,17,44,7,0.276,0.365,77,16,1,35,49,0.521,0.885,0.99,0.99,1.0,4921,LAD 
5,Ronald Acuna Jr. ,242,50,15,37,14,0.28,0.387,68,13,1,35,70,0.528,0.915,0.99,0.99,1.0,6966,ATL 
6,Paul Goldschmidt ,246,46,14,47,3,0.312,0.396,77,18,0,33,60,0.564,0.96,0.99,0.99,1.0,4403,STL 
7,Yordan Alvarez ,234,43,19,51,0,0.295,0.387,69,11,1,32,64,0.597,0.984,0.99,0.99,1.0,6461,HOU 
8,Freddie Freeman ,269,48,11,45,5,0.302,0.402,81,20,1,37,51,0.512,0.915,0.99,0.99,1.0,3365,LAD 
9,Rafael Devers ,264,47,15,42,2,0.305,0.374,81,20,1,23,61,0.564,0.938,0.99,0.99,1.0,5175,BOS 
10,Pete Alonso ,246,40,19,55,1,0.271,0.361,67,11,0,29,63,0.545,0.906,0.99,0.99,1.0,6960,NYM 
11,Kyle Tucker ,241,37,15,47,10,0.272,0.359,66,13,1,30,49,0.516,0.875,0.99,0.99,1.0,6006,HOU 
12,Manny Machado ,247,43,13,43,5,0.3,0.38,74,15,1,28,46,0.521,0.901,0.99,0.99,1.0,3778,SD 
13,Mike Trout ,222,46,19,43,2,0.276,0.409,61,13,2,40,62,0.602,1.011,0.99,0.99,1.0,3785,LAA 
14,Vladimir Guerrero Jr. ,254,43,18,47,1,0.279,0.371,71,12,0,33,45,0.536,0.907,0.99,0.99,1.0,6050,TOR 
15,Luis Robert ,246,37,11,38,9,0.284,0.327,70,12,1,13,62,0.469,0.796,0.99,0.99,0.99,6935,CWS 
16,Juan Soto ,235,45,14,37,5,0.26,0.427,61,14,1,58,45,0.504,0.931,0.99,0.99,1.0,6906,WSH 
17,Dansby Swanson ,250,39,11,37,7,0.28,0.344,70,13,1,22,69,0.474,0.818,0.96,0.96,0.96,5965,ATL 
18,C.J. Cron ,245,37,14,46,0,0.283,0.351,69,14,1,21,60,0.519,0.87,0.97,0.96,0.97,4688,COL 
19,Bo Bichette ,278,41,11,39,6,0.27,0.316,75,16,0,18,57,0.454,0.77,0.99,0.99,1.0,6808,TOR 
20,Francisco Lindor ,255,40,11,44,7,0.252,0.335,64,11,1,28,49,0.436,0.77,0.99,0.99,1.0,4569,NYM 
21,George Springer ,234,42,14,36,5,0.259,0.346,61,11,1,28,57,0.497,0.843,0.99,0.98,1.0,4614,TOR 
22,Austin Riley ,251,38,16,42,1,0.265,0.337,67,14,1,22,72,0.514,0.851,0.99,0.99,0.99,6022,ATL 
23,Julio Rodriguez ,238,35,10,32,12,0.274,0.337,65,12,1,20,60,0.461,0.798,0.93,0.94,0.92,43685,SEA 
24,Kyle Schwarber ,236,44,18,42,2,0.229,0.344,54,10,0,39,76,0.507,0.851,0.98,0.97,0.98,5686,PHI 
25,Tim Anderson ,249,38,8,27,9,0.306,0.341,76,12,1,11,55,0.452,0.794,0.97,0.98,0.97,4956,CWS 
26,Adolis Garcia ,260,38,13,41,8,0.243,0.286,63,13,2,14,86,0.459,0.745,0.87,0.9,0.84,6901,TEX 
27,Anthony Rizzo ,234,39,16,41,4,0.24,0.348,56,10,1,30,43,0.491,0.839,0.97,0.95,0.99,4307,NYY 
28,Starling Marte ,238,40,7,31,11,0.275,0.333,66,13,2,14,49,0.437,0.77,0.99,0.99,0.98,4377,NYM 
29,Trevor Story ,244,38,11,41,9,0.239,0.314,58,14,1,25,69,0.441,0.755,0.98,0.98,0.98,4747,BOS 
30,Jose Altuve ,244,42,13,30,4,0.274,0.354,67,14,0,26,40,0.498,0.852,0.99,0.98,1.0,4334,HOU 
31,Xander Bogaerts ,248,41,8,33,3,0.303,0.378,75,17,0,27,52,0.473,0.852,0.99,0.99,1.0,4347,BOS 
32,Nolan Arenado ,245,33,14,44,0,0.277,0.345,68,15,1,23,40,0.512,0.857,0.99,0.99,1.0,4350,STL 
33,Josh Bell ,243,37,11,41,0,0.295,0.382,71,13,1,32,54,0.497,0.88,0.97,0.95,0.99,4664,WSH 
34,Giancarlo Stanton ,222,32,17,46,0,0.252,0.339,56,8,0,28,70,0.515,0.854,0.98,0.98,0.98,3783,NYY 
35,Byron Buxton ,208,38,16,34,4,0.252,0.313,52,12,1,15,56,0.546,0.859,0.98,0.98,0.98,4672,MIN 
36,Marcus Semien ,279,41,11,34,9,0.242,0.307,68,13,1,27,59,0.413,0.72,0.98,0.98,0.98,4544,TEX 
37,Brandon Lowe ,249,42,15,39,3,0.239,0.328,59,13,2,29,79,0.48,0.808,0.78,0.83,0.74,7236,TB 
38,Tommy Edman ,243,41,6,25,13,0.27,0.332,66,11,2,20,41,0.401,0.733,0.97,0.96,0.98,7752,STL 
39,Jazz Chisholm Jr. ,216,35,11,34,11,0.243,0.31,52,9,3,19,69,0.467,0.777,0.96,0.97,0.96,8449,MIA 
40,Christian Yelich ,242,43,9,30,8,0.26,0.365,63,10,2,36,67,0.427,0.792,0.97,0.96,0.98,4596,MIL 
41,J.D. Martinez ,243,39,10,35,0,0.29,0.366,71,18,0,26,64,0.491,0.857,0.99,0.98,0.99,4339,BOS 
42,Matt Olson ,250,34,14,42,1,0.255,0.36,64,20,0,37,60,0.501,0.861,0.99,0.98,1.0,5718,ATL 
43,Teoscar Hernandez ,231,33,12,38,4,0.262,0.318,61,13,1,17,68,0.483,0.801,0.93,0.96,0.91,4846,TOR 
44,Mitch Haniger ,257,39,15,40,1,0.243,0.318,62,11,1,24,71,0.465,0.783,0.67,0.7,0.64,6481,SEA 
45,Randy Arozarena ,251,34,8,32,12,0.252,0.321,63,14,2,19,74,0.42,0.741,0.94,0.97,0.91,6962,TB 
46,Jose Abreu ,256,38,11,38,0,0.275,0.361,70,16,0,30,65,0.464,0.825,0.98,0.97,0.98,4594,CWS 
47,Cedric Mullins II ,266,36,7,27,13,0.257,0.319,68,15,1,21,56,0.408,0.727,0.98,0.97,0.99,7400,BAL 
48,Bobby Witt Jr. ,246,34,10,33,10,0.245,0.297,60,13,3,17,62,0.443,0.74,0.95,0.96,0.95,6810,KC 
49,Rhys Hoskins ,237,37,14,38,1,0.248,0.35,59,13,1,35,67,0.494,0.844,0.92,0.92,0.93,6744,PHI 
50,Corey Seager ,257,37,13,36,2,0.254,0.331,65,12,0,26,48,0.456,0.787,0.98,0.97,0.99,4805,TEX 
51,Bryan Reynolds ,248,36,12,32,2,0.269,0.352,67,11,3,29,57,0.476,0.828,0.94,0.93,0.96,6818,PIT 
52,Kris Bryant ,224,39,9,31,3,0.277,0.364,62,13,1,26,56,0.47,0.834,0.96,0.96,0.96,4934,COL 
53,Ryan Mountcastle ,242,32,12,36,2,0.269,0.317,65,14,0,16,67,0.48,0.797,0.88,0.89,0.86,7239,BAL 
54,Charlie Blackmon ,240,36,10,35,2,0.272,0.331,65,12,2,19,45,0.459,0.79,0.86,0.8,0.93,4418,COL 
55,Jared Walsh ,242,32,13,39,1,0.254,0.317,62,12,1,18,68,0.472,0.788,0.84,0.85,0.83,8473,LAA 
56,Tyler O'Neill ,203,31,11,35,6,0.249,0.312,51,9,1,17,69,0.461,0.773,0.76,0.85,0.67,5050,STL 
57,Fernando Tatis Jr. ,139,28,11,28,7,0.286,0.376,40,8,0,18,41,0.596,0.972,0.97,0.96,0.98,6853,SD 
58,Nick Castellanos ,261,33,10,39,2,0.261,0.319,68,15,0,19,62,0.438,0.757,0.97,0.96,0.97,4631,PHI 
59,Alex Bregman ,240,38,10,38,1,0.253,0.366,61,15,0,39,38,0.439,0.805,0.98,0.97,1.0,5973,HOU 
60,Tommy Pham ,211,36,9,29,6,0.26,0.355,55,9,0,30,55,0.437,0.792,0.58,0.59,0.57,5584,CIN 
61,Carlos Correa ,222,35,10,33,0,0.284,0.36,63,13,0,25,48,0.476,0.836,0.96,0.95,0.97,4673,MIN 
