Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
57,Nolan Jones,COL ,35,226,57.3,11.9,61.0,0.0,1.0,0,0,0,0,0,1,1,0
58,Max Fried,ATL ,37,96,60.8,11.9,51.0,1.0,0.0,0,0,0,0,0,0,0,1
59,Jazz Chisholm Jr.,MIA ,38,108,61.2,12.0,80.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Framber Valdez,HOU ,35,102,61.8,14.8,50.0,1.0,0.0,0,0,0,0,0,0,0,1
61,Edwin Diaz,NYM ,37,154,62.0,22.0,56.0,1.0,0.0,1,0,0,0,0,0,0,0
62,Christian Yelich,MIL ,37,85,62.0,6.9,72.0,0.0,1.0,0,0,0,0,0,0,1,0
63,Matt McLain,CIN ,43,115,67.2,14.7,67.0,0.0,1.0,0,0,0,1,1,0,0,0
64,Emmanuel Clase,CLE ,44,97,68.1,10.4,59.0,1.0,0.0,1,0,0,0,0,0,0,0
65,Logan Gilbert,SEA ,48,93,68.4,10.1,65.0,1.0,0.0,0,0,0,0,0,0,0,1
66,Nico Hoerner,CHC ,32,140,68.6,21.4,57.0,0.0,1.0,0,0,0,1,1,0,0,0
67,Blake Snell,FreeAgent,47,111,69.9,13.9,64.0,1.0,0.0,0,0,0,0,0,0,0,1
68,Jhoan Duran,MIN ,45,133,71.2,14.9,70.0,1.0,0.0,1,0,0,0,0,0,0,0
69,Oneil Cruz,PIT ,39,138,71.7,16.1,87.0,0.0,1.0,0,0,0,0,1,0,0,0
70,Grayson Rodriguez,BAL ,41,105,71.7,11.4,71.0,1.0,0.0,0,0,0,0,0,0,0,1
71,Alex Bregman,HOU ,45,109,75.2,13.2,66.0,0.0,1.0,0,0,1,0,0,0,0,0
72,Zach Eflin,TB ,41,141,75.8,13.5,78.0,1.0,0.0,0,0,0,0,0,0,0,1
73,J.T. Realmuto,PHI ,51,107,76.3,11.9,73.0,0.0,1.0,0,1,0,0,0,0,0,0
74,Christian Walker,ARI ,48,120,76.8,11.5,77.0,0.0,1.0,0,0,0,0,0,1,0,0
75,Camilo Doval,SF ,54,167,77.2,14.6,69.0,1.0,0.0,1,0,0,0,0,0,0,0
76,Bryan Reynolds,PIT ,39,109,78.4,13.1,81.0,0.0,1.0,0,0,0,0,0,0,1,0
77,Kyle Schwarber,PHI ,37,173,78.7,16.6,60.0,0.0,1.0,0,0,0,0,0,0,1,0
78,Eury Perez,MIA ,21,135,79.0,13.2,84.0,1.0,0.0,0,0,0,0,0,0,0,1
79,Gleyber Torres,NYY ,47,117,79.6,14.3,86.0,0.0,1.0,0,0,0,1,0,0,0,0
80,Josh Lowe,TB ,36,150,81.6,20.9,90.0,0.0,1.0,0,0,0,0,0,0,1,0
81,Bobby Miller,LAD ,51,125,81.9,16.0,79.0,1.0,0.0,0,0,0,0,0,0,0,1
82,Will Smith,LAD ,60,106,83.4,10.7,68.0,0.0,1.0,0,1,0,0,0,0,0,0
83,Jesus Luzardo,MIA ,53,108,83.6,11.6,76.0,1.0,0.0,0,0,0,0,0,0,0,1
84,Ha-Seong Kim,SD ,62,157,84.3,11.7,85.0,0.0,1.0,0,0,1,1,1,0,0,0
85,Nolan Arenado,STL ,67,153,86.4,11.2,74.0,0.0,1.0,0,0,1,0,0,0,0,0
86,Raisel Iglesias,ATL ,46,159,87.3,18.1,83.0,1.0,0.0,1,0,0,0,0,0,0,0
87,Triston Casas,BOS ,52,118,87.7,12.6,96.0,0.0,1.0,0,0,0,0,0,1,0,0
88,Jordan Romano,TOR ,60,124,90.5,13.7,82.0,1.0,0.0,1,0,0,0,0,0,0,0
89,William Contreras,MIL ,47,202,92.6,22.1,75.0,0.0,1.0,0,1,0,0,0,0,0,0
90,Xander Bogaerts,SD ,56,150,94.7,15.6,93.0,0.0,1.0,0,0,0,0,1,0,0,0
91,Joe Musgrove,SD ,49,156,96.3,19.3,100.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Joe Ryan,MIN ,57,141,96.6,18.1,92.0,1.0,0.0,0,0,0,0,0,0,0,1
93,David Bednar,PIT ,63,165,97.1,18.1,89.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Nick Castellanos,PHI ,73,172,100.4,19.8,98.0,0.0,1.0,0,0,0,0,0,0,1,0
95,Spencer Torkelson,DET ,76,126,100.4,11.2,109.0,0.0,1.0,0,0,0,0,0,1,0,0
96,Ketel Marte,ARI ,51,155,100.6,12.7,95.0,0.0,1.0,0,0,0,1,0,0,0,0
97,Justin Steele,CHC ,61,169,101.2,13.1,88.0,1.0,0.0,0,0,0,0,0,0,0,1
98,Alexis Diaz,CIN ,62,159,101.4,13.7,91.0,1.0,0.0,1,0,0,0,0,0,0,0
99,Seiya Suzuki,CHC ,58,134,101.9,13.2,107.0,0.0,1.0,0,0,0,0,0,0,1,0
100,George Springer,TOR ,76,199,103.7,11.7,101.0,0.0,1.0,0,0,0,0,0,0,1,0
101,Cole Ragans,KC ,59,245,103.9,30.7,94.0,1.0,0.0,1,0,0,0,0,0,0,1
102,Josh Jung,TEX ,35,170,105.6,26.2,123.0,0.0,1.0,0,0,1,0,0,0,0,0
103,Bryson Stott,PHI ,42,137,106.1,15.7,108.0,0.0,1.0,0,0,0,1,0,0,0,0
104,Andres Munoz,SEA ,73,197,106.6,21.3,110.0,1.0,0.0,1,0,0,0,0,0,0,0
105,Dansby Swanson,CHC ,77,154,108.1,16.5,113.0,0.0,1.0,0,0,0,0,1,0,0,0
106,Paul Sewald,ARI ,74,295,108.2,18.2,104.0,1.0,0.0,1,0,0,0,0,0,0,0
107,Tanner Bibee,CLE ,75,131,109.7,12.1,105.0,1.0,0.0,0,0,0,0,0,0,0,1
108,Yandy Diaz,TB ,82,192,113.5,16.1,103.0,0.0,1.0,0,0,1,0,0,1,0,0
109,Jordan Walker,STL ,39,179,113.9,22.3,124.0,0.0,1.0,0,0,0,0,0,0,1,0
110,Andres Gimenez,CLE ,75,187,114.0,16.1,127.0,0.0,1.0,0,0,0,1,0,0,0,0
111,Dylan Cease,CWS ,82,209,114.3,17.7,99.0,1.0,0.0,0,0,0,0,0,0,0,1
112,Evan Carter,TEX ,59,166,115.7,17.5,102.0,0.0,1.0,0,0,0,0,0,0,1,0
113,Lane Thomas,WSH ,63,219,116.2,27.1,119.0,0.0,1.0,0,0,0,0,0,0,1,0
114,Spencer Steer,CIN ,35,211,117.4,28.0,97.0,0.0,1.0,0,0,1,1,0,1,1,0
115,Teoscar Hernandez,LAD ,79,260,118.4,16.5,116.0,0.0,1.0,0,0,0,0,0,0,1,0
116,Josh Naylor,CLE ,88,198,118.8,17.2,122.0,0.0,1.0,0,0,0,0,0,1,0,0
117,Evan Phillips,LAD ,89,237,120.6,13.8,111.0,1.0,0.0,1,0,0,0,0,0,0,0
118,Pete Fairbanks,TB ,82,285,120.7,22.3,115.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Ryan Helsley,STL ,86,384,121.5,19.5,118.0,1.0,0.0,1,0,0,0,0,0,0,0
120,Sonny Gray,STL ,83,233,129.3,25.7,114.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Yainer Diaz,HOU ,79,237,131.2,26.0,106.0,0.0,1.0,0,1,0,0,0,1,0,0
122,Anthony Santander,BAL ,74,362,133.4,20.1,117.0,0.0,1.0,0,0,0,0,0,1,1,0
123,Clay Holmes,NYY ,87,217,133.7,14.1,125.0,1.0,0.0,1,0,0,0,0,0,0,0
124,Anthony Volpe,NYY ,105,201,134.4,18.8,138.0,0.0,1.0,0,0,0,0,1,0,0,0
125,Zack Gelof,OAK ,107,170,134.6,18.9,141.0,0.0,1.0,0,0,0,1,0,0,0,0
126,Marcell Ozuna,ATL ,95,409,135.3,19.1,133.0,0.0,1.0,0,0,0,0,0,0,1,0
127,Jackson Chourio,MIL ,56,235,136.1,31.1,143.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Riley Greene,DET ,55,188,137.2,29.3,159.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Cedric Mullins II,BAL ,79,181,137.2,20.5,135.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Ian Happ,CHC ,49,178,138.2,21.4,150.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Vinnie Pasquantino,KC ,96,237,138.7,26.4,160.0,0.0,1.0,0,0,0,0,0,1,0,0
132,Chris Bassitt,TOR ,115,356,139.2,14.4,112.0,1.0,0.0,0,0,0,0,0,0,0,1
133,Tanner Scott,MIA ,93,203,140.0,26.4,134.0,1.0,0.0,1,0,0,0,0,0,0,0
134,Luis Arraez,MIA ,68,184,141.9,22.4,120.0,0.0,1.0,0,0,0,1,0,1,0,0
135,Chris Sale,ATL ,80,218,143.1,34.1,128.0,1.0,0.0,0,0,0,0,0,0,0,1
136,Esteury Ruiz,OAK ,74,317,145.0,25.0,131.0,0.0,1.0,0,0,0,0,0,0,1,0
137,Jorge Soler,SF ,109,210,145.6,18.0,152.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Justin Verlander,HOU ,100,245,145.9,27.1,132.0,1.0,0.0,0,0,0,0,0,0,0,1
139,Sean Murphy,ATL ,93,187,146.1,14.9,145.0,0.0,1.0,0,1,0,0,0,0,0,0
140,Christian Encarnacion-Strand,CIN ,70,278,147.0,31.2,157.0,0.0,1.0,0,0,0,0,0,1,0,0
141,TJ Friedl,CIN ,84,374,148.5,24.8,156.0,0.0,1.0,0,0,0,0,0,0,1,0
142,Wyatt Langford,TEX ,47,284,148.6,57.1,164.0,0.0,1.0,0,0,0,0,0,0,1,0
143,Hunter Greene,CIN ,53,234,149.2,22.5,129.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Jordan Montgomery,FreeAgent,108,215,150.5,17.1,139.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Bailey Ober,MIN ,90,209,150.6,26.2,151.0,1.0,0.0,0,0,0,0,0,0,0,1
146,Shane Bieber,CLE ,104,217,151.0,23.0,136.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Michael King,SD ,99,380,151.9,38.6,144.0,1.0,0.0,1,0,0,0,0,0,0,1
148,Chas McCormick,HOU ,100,204,153.9,21.8,171.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Merrill Kelly,ARI ,121,205,154.9,18.8,126.0,1.0,0.0,0,0,0,0,0,0,0,1
150,Thairo Estrada,SF ,112,252,156.6,29.2,167.0,0.0,1.0,0,0,0,1,1,0,0,0
151,Cal Raleigh,SEA ,119,280,156.9,20.5,137.0,0.0,1.0,0,1,0,0,0,0,0,0
152,Alec Bohm,PHI ,102,310,157.6,24.1,163.0,0.0,1.0,0,0,1,0,0,1,0,0
153,Jake Burger,MIA ,121,207,158.1,14.4,169.0,0.0,1.0,0,0,1,0,0,0,0,0
154,Masataka Yoshida,BOS ,103,237,158.3,25.9,155.0,0.0,1.0,0,0,0,0,0,0,1,0
155,Kenley Jansen,BOS ,102,299,158.8,30.0,162.0,1.0,0.0,1,0,0,0,0,0,0,0
156,Brandon Nimmo,NYM ,53,223,160.5,26.2,154.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Rhys Hoskins,MIL ,111,231,161.7,24.1,189.0,0.0,1.0,0,0,0,0,0,1,0,0
158,James Outman,LAD ,77,228,161.8,31.2,182.0,0.0,1.0,0,0,0,0,0,0,1,0
159,Max Muncy,LAD ,121,211,161.9,20.3,146.0,0.0,1.0,0,0,1,0,0,0,0,0
160,Salvador Perez,KC ,80,248,162.0,31.7,130.0,0.0,1.0,0,1,0,0,0,1,0,0
161,Willson Contreras,STL ,107,255,162.1,28.8,149.0,0.0,1.0,0,1,0,0,0,0,0,0
162,Carlos Rodon,NYY ,89,243,163.4,26.5,153.0,1.0,0.0,0,0,0,0,0,0,0,1
163,Nolan Gorman,STL ,69,233,164.8,20.9,180.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Francisco Alvarez,NYM ,78,243,165.1,26.0,161.0,0.0,1.0,0,1,0,0,0,0,0,0
165,Jose Berrios,TOR ,126,262,165.2,23.7,158.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Willy Adames,MIL ,116,235,167.3,20.3,188.0,0.0,1.0,0,0,0,0,1,0,0,0
167,Craig Kimbrel,BAL ,100,448,168.9,68.5,140.0,1.0,0.0,1,0,0,0,0,0,0,0
168,Mitch Keller,PIT ,106,259,169.5,33.2,147.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Jarren Duran,BOS ,110,253,170.5,32.9,195.0,0.0,1.0,0,0,0,0,0,0,1,0
170,Walker Buehler,LAD ,67,268,171.8,37.4,142.0,1.0,0.0,0,0,0,0,0,0,0,1
171,Kodai Senga,NYM ,55,300,173.6,55.4,121.0,1.0,0.0,0,0,0,0,0,0,0,1
172,Gabriel Moreno,ARI ,127,261,173.7,31.7,168.0,0.0,1.0,0,1,0,0,0,0,0,0
173,Ke'Bryan Hayes,PIT ,127,251,174.0,24.6,185.0,0.0,1.0,0,0,1,0,0,0,0,0
174,Gavin Williams,CLE ,81,228,174.7,35.1,177.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Nathaniel Lowe,TEX ,100,243,175.1,34.3,191.0,0.0,1.0,0,0,0,0,0,1,0,0
176,Hunter Brown,HOU ,75,245,175.6,27.9,170.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Cristian Javier,HOU ,92,233,178.9,26.1,166.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Isaac Paredes,TB ,75,238,179.5,23.8,165.0,0.0,1.0,0,0,1,1,0,1,0,0
179,Yu Darvish,SD ,118,240,179.9,22.7,173.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Adbert Alzolay,CHC ,113,330,183.2,50.6,148.0,1.0,0.0,1,0,0,0,0,0,0,0
181,Christopher Morel,CHC ,139,233,183.5,24.0,192.0,0.0,1.0,0,0,0,1,0,0,1,0
182,Edouard Julien,MIN ,102,264,185.0,35.1,224.0,0.0,1.0,0,0,0,1,0,0,0,0
183,Steven Kwan,CLE ,87,316,186.9,23.6,176.0,0.0,1.0,0,0,0,0,0,0,1,0
184,Trevor Story,BOS ,127,282,187.0,25.4,213.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Ezequiel Tovar,COL ,123,322,187.6,27.9,205.0,0.0,1.0,0,0,0,0,1,0,0,0
186,Eloy Jimenez,CWS ,136,291,187.6,29.7,190.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Bryce Miller,SEA ,111,296,190.1,30.7,187.0,1.0,0.0,0,0,0,0,0,0,0,1
188,Tommy Edman,STL ,126,300,190.8,36.0,174.0,0.0,1.0,0,0,0,1,1,0,1,0
189,Lars Nootbaar,STL ,87,299,194.2,33.7,212.0,0.0,1.0,0,0,0,0,0,0,1,0
190,Jackson Holliday,BAL ,23,330,195.3,39.2,183.0,0.0,1.0,0,0,0,1,1,0,0,0
191,Eduardo Rodriguez,ARI ,126,259,196.3,24.8,181.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Shota Imanaga,CHC ,128,360,197.2,30.9,201.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Kerry Carpenter,DET ,144,272,198.4,21.8,207.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Jonah Heim,TEX ,144,315,198.4,29.8,184.0,0.0,1.0,0,1,0,0,0,0,0,0
195,Nathan Eovaldi,TEX ,143,272,199.0,25.5,186.0,1.0,0.0,0,0,0,0,0,0,0,1
196,Bryan Woo,SEA ,130,300,200.4,30.2,202.0,1.0,0.0,0,0,0,0,0,0,0,1
197,J.D. Martinez,FreeAgent,156,353,201.0,26.0,230.0,0.0,1.0,0,0,0,0,0,0,1,0
198,Byron Buxton,MIN ,154,243,202.9,17.3,221.0,0.0,1.0,0,0,0,0,0,0,0,0
199,Logan O'Hoppe,LAA ,146,293,203.1,39.4,197.0,0.0,1.0,0,1,0,0,0,0,0,0
200,Jarred Kelenic,ATL ,171,259,205.0,19.4,237.0,0.0,1.0,0,0,0,0,0,0,1,0
201,Jeimer Candelario,CIN ,147,338,205.5,20.6,218.0,0.0,1.0,0,0,1,0,0,1,0,0
202,Tyler O'Neill,BOS ,161,249,208.4,20.1,238.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Bo Naylor,CLE ,149,315,209.8,29.8,228.0,0.0,1.0,0,1,0,0,0,0,0,0
204,Keibert Ruiz,WSH ,154,396,210.5,35.2,178.0,0.0,1.0,0,1,0,0,0,0,0,0
205,Jeremy Pena,HOU ,149,298,210.6,28.5,236.0,0.0,1.0,0,0,0,0,1,0,0,0
206,Brandon Pfaadt,ARI ,138,398,211.0,32.3,210.0,1.0,0.0,0,0,0,0,0,0,0,1
207,Andrew Vaughn,CWS ,155,255,212.0,21.5,274.0,0.0,1.0,0,0,0,0,0,1,0,0
208,Carlos Correa,MIN ,155,264,212.8,24.0,217.0,0.0,1.0,0,0,0,0,1,0,0,0
209,Ryan Mountcastle,BAL ,141,254,213.6,24.6,242.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Lourdes Gurriel Jr.,ARI ,173,283,213.9,23.6,204.0,0.0,1.0,0,0,0,0,0,0,1,0
211,Nick Pivetta,BOS ,122,354,214.0,52.8,175.0,1.0,0.0,1,0,0,0,0,0,0,1
212,Matt Chapman,SF ,145,282,214.2,22.2,265.0,0.0,1.0,0,0,1,0,0,0,0,0
213,Mitch Garver,SEA ,138,339,215.1,41.0,226.0,0.0,1.0,0,1,0,0,0,0,0,0
214,Starling Marte,NYM ,172,360,216.2,23.0,211.0,0.0,1.0,0,0,0,0,0,0,1,0
215,Daulton Varsho,TOR ,141,295,217.4,31.5,206.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Taylor Ward,LAA ,145,324,217.5,22.5,239.0,0.0,1.0,0,0,0,0,0,0,1,0
217,Jonathan India,CIN ,169,284,217.9,35.0,233.0,0.0,1.0,0,0,0,1,0,0,0,0
218,Brandon Drury,LAA ,163,347,218.5,26.7,220.0,0.0,1.0,0,0,0,1,0,1,0,0
219,Aaron Civale,TB ,143,302,220.6,31.8,222.0,1.0,0.0,0,0,0,0,0,0,0,1
220,Ryan Pepiot,TB ,136,395,221.6,48.7,193.0,1.0,0.0,1,0,0,0,0,0,0,1
221,Jack Suwinski,PIT ,119,278,221.8,22.0,270.0,0.0,1.0,0,0,0,0,0,0,1,0
222,Jorge Polanco,SEA ,157,342,223.8,33.8,250.0,0.0,1.0,0,0,1,1,0,0,0,0
223,Jose Alvarado,PHI ,147,350,213.0,41.7,179.0,1.0,0.0,1,0,0,0,0,0,0,0
224,Braxton Garrett,MIA ,123,296,213.9,35.1,194.0,1.0,0.0,0,0,0,0,0,0,0,1
225,Ryan McMahon,COL ,176,280,225.6,23.8,258.0,0.0,1.0,0,0,1,1,0,0,0,0
226,Triston McKenzie,CLE ,151,285,231.7,27.5,209.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Alex Lange,DET ,166,424,232.6,48.8,198.0,1.0,0.0,1,0,0,0,0,0,0,0
228,Charlie Morton,ATL ,142,345,234.4,23.2,196.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Jung Hoo Lee,SF ,136,270,226.1,29.8,208.0,0.0,1.0,0,0,0,0,0,0,1,0
230,Brandon Lowe,TB ,162,309,237.6,30.5,291.0,0.0,1.0,0,0,0,1,0,0,0,0
231,Justin Turner,TOR ,157,391,238.6,43.8,203.0,0.0,1.0,0,0,1,1,0,1,0,0
232,Josh Bell,MIA ,188,293,239.4,20.1,283.0,0.0,1.0,0,0,0,0,0,1,0,0
233,Jose Leclerc,TEX ,171,308,229.8,36.6,199.0,1.0,0.0,1,0,0,0,0,0,0,0
234,Nick Lodolo,CIN ,121,348,240.6,40.0,240.0,1.0,0.0,0,0,0,0,0,0,0,1
235,J.P. Crawford,SEA ,174,373,240.7,34.0,234.0,0.0,1.0,0,0,0,0,1,0,0,0
236,Jose Abreu,HOU ,135,366,241.5,26.3,263.0,0.0,1.0,0,0,0,0,0,1,0,0
237,Brayan Bello,BOS ,157,378,243.2,37.2,225.0,1.0,0.0,0,0,0,0,0,0,0,1
238,Anthony Rizzo,NYY ,183,301,243.4,28.5,249.0,0.0,1.0,0,0,0,0,0,1,0,0
239,Max Kepler,MIN ,180,313,247.3,24.6,281.0,0.0,1.0,0,0,0,0,0,0,1,0
240,Maikel Garcia,KC ,178,437,248.4,46.6,247.0,0.0,1.0,0,0,1,0,1,0,0,0
241,Junior Caminero,TB ,37,519,234.7,71.3,214.0,0.0,1.0,0,0,1,0,1,0,0,0
242,Taj Bradley,TB ,113,352,245.4,36.4,257.0,1.0,0.0,0,0,0,0,0,0,0,1
243,Eugenio Suarez,ARI ,174,411,252.3,42.8,279.0,0.0,1.0,0,0,1,0,0,0,0,0
244,Luis Campusano,SD ,178,312,243.3,33.4,273.0,0.0,1.0,0,1,0,0,0,0,0,0
245,Sal Frelick,MIL ,145,327,264.3,27.0,298.0,0.0,1.0,0,0,0,0,0,0,1,0
246,Reid Detmers,LAA ,195,351,255.9,31.5,251.0,1.0,0.0,0,0,0,0,0,0,0,1
247,Kenta Maeda,DET ,179,369,266.2,35.1,255.0,1.0,0.0,0,0,0,0,0,0,0,1
248,Kris Bryant,COL ,212,364,258.8,32.0,264.0,0.0,1.0,0,0,0,0,0,1,1,0
249,Nestor Cortes Jr.,NYY ,160,325,259.2,30.1,223.0,1.0,0.0,0,0,0,0,0,0,0,1
