VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,379,83,30,76,23,0.289,0.392,109,20,4,56,100,0.597,0.989,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,372,80,34,87,6,0.298,0.432,111,19,1,76,111,0.631,1.063,0.99,0.99,1.0,4955 d,NYY 
3,Ronald Acuna Jr. ,355,73,19,57,28,0.296,0.391,105,20,2,49,75,0.525,0.916,0.99,0.99,0.99,6966 d,ATL 
4,Bobby Witt Jr. ,404,69,18,63,26,0.292,0.355,118,25,5,33,74,0.514,0.869,0.99,0.99,1.0,6810 d,KC 
5,Fernando Tatis Jr. ,403,70,24,65,16,0.277,0.349,112,21,1,41,94,0.516,0.864,0.99,0.99,1.0,6853 d,SD 
6,Kyle Tucker ,385,67,21,65,17,0.277,0.377,107,20,3,58,64,0.507,0.884,0.99,0.99,1.0,6006 d,CHC 
7,Jose Ramirez ,398,63,19,64,22,0.278,0.357,111,25,2,41,52,0.497,0.855,0.99,0.99,1.0,5288 d,CLE 
8,Corbin Carroll ,392,73,18,57,25,0.261,0.346,103,18,7,45,92,0.484,0.83,0.99,0.99,1.0,23993 ,ARI 
9,Vladimir Guerrero Jr. ,395,66,21,66,3,0.294,0.382,116,23,0,50,64,0.509,0.892,0.99,0.99,1.0,6050 d,TOR 
10,Julio Rodriguez ,411,63,19,62,18,0.274,0.339,113,19,2,34,101,0.471,0.811,0.98,0.99,0.97,43685 ,SEA 
11,Elly De La Cruz ,388,63,17,56,34,0.255,0.33,99,20,4,40,128,0.455,0.785,0.99,0.99,1.0,44884 ,CIN 
12,Juan Soto ,362,72,22,64,7,0.272,0.416,98,18,1,85,74,0.51,0.926,0.99,0.99,1.0,6906 d,NYM 
13,Mookie Betts ,388,70,18,62,10,0.278,0.368,108,22,2,52,56,0.484,0.852,0.99,0.99,1.0,4921 d,LAD 
14,Bryce Harper ,382,64,19,64,9,0.28,0.385,107,24,1,59,91,0.499,0.883,0.99,0.99,1.0,4293 d,PHI 
15,Gunnar Henderson ,383,66,20,61,11,0.268,0.349,103,20,4,45,102,0.496,0.845,0.99,0.99,1.0,23372 ,BAL 
16,Freddie Freeman ,375,63,16,62,6,0.294,0.388,110,24,2,48,71,0.494,0.882,0.99,0.99,1.0,3365 d,LAD 
17,Trea Turner ,409,62,14,53,19,0.281,0.333,115,21,2,29,84,0.444,0.777,0.98,0.99,0.96,5828 d,PHI 
18,Francisco Lindor ,402,65,19,58,16,0.26,0.338,105,20,1,40,83,0.457,0.795,0.99,0.99,1.0,4569 d,NYM 
19,Teoscar Hernandez ,385,57,20,67,7,0.271,0.328,104,20,1,28,111,0.489,0.817,0.98,0.99,0.98,4846 d,LAD 
20,Austin Riley ,406,62,21,66,2,0.269,0.338,109,21,1,37,112,0.483,0.821,0.97,0.99,0.95,6022 d,ATL 
21,Ketel Marte ,367,62,19,59,5,0.277,0.366,102,21,2,46,71,0.498,0.865,0.99,0.99,1.0,5179 d,ARI 
22,Kyle Schwarber ,368,66,27,70,4,0.233,0.362,86,14,1,68,120,0.495,0.857,0.98,0.99,0.97,5686 d,PHI 
23,Manny Machado ,400,57,19,63,8,0.27,0.337,108,21,0,38,82,0.465,0.801,0.99,0.99,0.99,3778 d,SD 
24,Yordan Alvarez ,306,54,20,60,2,0.295,0.398,90,18,1,44,60,0.56,0.958,0.97,0.99,0.96,6461 d,HOU 
25,Jackson Merrill ,406,55,16,60,9,0.279,0.321,113,21,3,25,77,0.465,0.787,0.97,0.98,0.96,44756 ,SD 
26,Brent Rooker ,364,56,24,62,5,0.257,0.336,94,17,1,38,114,0.503,0.84,0.87,0.98,0.76,7318 d,ATH 
27,Jackson Chourio ,401,56,15,55,18,0.264,0.311,106,22,2,25,91,0.443,0.754,0.98,0.99,0.96,44592 ,MIL 
28,Pete Alonso ,383,60,24,69,2,0.249,0.348,95,18,1,47,99,0.487,0.834,0.99,0.99,1.0,6960 d,NYM 
29,Matt Olson ,394,62,23,70,0,0.251,0.351,99,20,1,56,106,0.482,0.833,0.97,0.99,0.96,5718 d,ATL 
30,Pete Crow-Armstrong ,382,57,15,53,24,0.253,0.3,96,18,5,23,103,0.439,0.739,0.96,0.96,0.96,23369 ,CHC 
31,Rafael Devers ,363,59,20,63,2,0.268,0.366,97,21,1,48,91,0.499,0.865,0.99,0.99,0.99,5175 d,BOS 
32,Oneil Cruz ,363,58,18,53,19,0.25,0.336,91,19,2,43,121,0.463,0.799,0.93,0.99,0.88,39199 ,PIT 
33,Wyatt Langford ,365,57,16,54,15,0.261,0.34,95,19,2,41,85,0.459,0.8,0.94,0.97,0.9,47238 ,TEX 
34,Marcell Ozuna ,377,57,21,64,1,0.26,0.349,98,17,0,50,101,0.472,0.821,0.92,0.98,0.85,4726 d,ATL 
35,Zach Neto ,379,57,17,52,18,0.252,0.319,95,21,1,28,99,0.448,0.767,0.55,0.8,0.31,46294 ,LAA 
36,Luis Robert Jr. ,380,52,17,52,24,0.243,0.307,93,19,1,30,119,0.432,0.739,0.54,0.84,0.25,6935 d,CWS 
37,CJ Abrams ,379,56,14,46,24,0.256,0.317,97,20,3,26,80,0.432,0.749,0.9,0.97,0.83,19879 ,WSH 
38,James Wood ,365,56,16,53,13,0.263,0.351,96,20,2,47,112,0.463,0.814,0.95,0.98,0.92,44720 ,WSH 
39,Jarren Duran ,378,59,11,46,20,0.266,0.327,101,23,6,31,93,0.443,0.769,0.98,0.99,0.97,10054 ,BOS 
40,Jose Altuve ,390,57,14,49,11,0.269,0.336,105,19,1,35,73,0.426,0.762,0.95,0.97,0.93,4334 d,HOU 
41,Bo Bichette ,402,55,12,50,8,0.28,0.327,113,23,1,26,77,0.428,0.755,0.8,0.93,0.67,6808 d,TOR 
42,Jeremy Pena ,415,58,12,49,12,0.271,0.322,112,20,2,25,80,0.414,0.735,0.73,0.83,0.64,43642 ,HOU 
43,Michael Harris II ,369,52,12,50,14,0.274,0.321,101,19,3,22,75,0.442,0.763,0.81,0.91,0.71,43924 ,ATL 
44,Junior Caminero ,377,50,18,59,4,0.262,0.311,99,17,1,24,83,0.457,0.767,0.8,0.88,0.72,45016 ,TB 
45,Corey Seager ,304,49,18,53,1,0.282,0.365,86,16,1,34,58,0.517,0.882,0.94,0.97,0.92,4805 d,TEX 
46,Riley Greene ,372,55,16,55,4,0.267,0.346,99,18,3,42,108,0.462,0.808,0.89,0.95,0.83,19457 ,DET 
47,Josh Naylor ,365,50,14,58,7,0.27,0.343,98,21,1,35,59,0.446,0.789,0.97,0.98,0.96,6054 d,ARI 
48,Paul Goldschmidt ,373,54,15,55,6,0.262,0.336,98,19,1,38,97,0.44,0.776,0.86,0.93,0.78,4403 d,NYY 
49,Steven Kwan ,398,59,6,40,12,0.286,0.358,114,20,3,43,43,0.396,0.754,0.96,0.93,0.98,44349 ,CLE 
50,Ozzie Albies ,393,55,14,54,8,0.259,0.317,102,22,2,30,67,0.428,0.745,0.95,0.96,0.94,5980 d,ATL 
51,Brenton Doyle ,390,52,15,48,17,0.248,0.303,97,17,3,30,117,0.418,0.721,0.5,0.74,0.26,45599 ,COL 
52,Yandy Diaz ,384,54,12,51,2,0.281,0.354,108,20,0,41,62,0.431,0.784,0.65,0.71,0.6,6677 d,TB 
53,William Contreras ,360,52,15,53,5,0.267,0.358,96,18,1,48,84,0.444,0.802,0.99,0.98,1.0,7659 d,MIL 
54,Taylor Ward ,385,55,18,57,4,0.248,0.325,96,19,1,41,104,0.443,0.768,0.77,0.85,0.69,6071 d,LAA 
55,Matt Chapman ,384,57,18,56,7,0.24,0.335,92,20,1,51,111,0.44,0.775,0.88,0.93,0.82,6315 d,SF 
56,Dansby Swanson ,396,55,15,54,11,0.246,0.315,97,18,1,38,107,0.413,0.728,0.76,0.91,0.61,5965 d,CHC 
57,Jacob Wilson ,370,50,8,43,4,0.302,0.345,112,22,1,22,34,0.432,0.777,0.72,0.71,0.74,47235 ,ATH 
58,Ezequiel Tovar ,398,51,14,50,7,0.266,0.303,106,23,3,20,105,0.444,0.747,0.43,0.68,0.18,45000 ,COL 
59,Luis Arraez ,406,52,4,42,5,0.305,0.35,124,20,2,25,22,0.4,0.75,0.91,0.86,0.96,8162 d,SD 
60,Cedric Mullins II ,350,51,14,47,19,0.24,0.313,84,17,2,35,82,0.417,0.73,0.71,0.79,0.63,7400 d,BAL 
61,Tommy Edman ,358,52,12,47,15,0.254,0.309,91,18,2,26,67,0.417,0.726,0.89,0.88,0.89,7752 d,LAD 
62,Lawrence Butler ,372,52,16,48,12,0.247,0.308,92,20,1,32,98,0.435,0.743,0.8,0.92,0.67,45753 ,ATH 
63,Anthony Santander ,379,52,21,62,1,0.239,0.316,90,19,1,38,90,0.458,0.774,0.72,0.76,0.68,4903 d,TOR 
64,Anthony Volpe ,398,56,12,50,18,0.239,0.309,95,22,3,37,101,0.399,0.708,0.65,0.85,0.45,43704 ,NYY 
65,Cal Raleigh ,345,51,22,60,4,0.229,0.321,79,16,1,43,106,0.471,0.793,0.99,0.99,0.98,8457 d,SEA 
66,Randy Arozarena ,376,55,14,50,16,0.238,0.339,89,19,1,47,113,0.408,0.747,0.8,0.9,0.71,6962 d,SEA 
67,Nick Castellanos ,403,51,14,57,4,0.259,0.309,104,22,1,26,96,0.424,0.734,0.75,0.84,0.66,4631 d,PHI 
68,Vinnie Pasquantino ,369,49,15,58,1,0.263,0.333,97,20,2,35,59,0.452,0.785,0.73,0.8,0.65,44894 ,KC 
69,Nico Hoerner ,381,50,4,39,20,0.278,0.336,106,20,2,28,43,0.373,0.709,0.89,0.88,0.9,7934 d,CHC 
70,Christian Walker ,379,53,19,60,3,0.236,0.318,90,18,1,40,100,0.441,0.759,0.67,0.81,0.53,4905 d,HOU 
71,Seiya Suzuki ,311,47,15,49,7,0.264,0.345,82,16,2,36,88,0.468,0.813,0.94,0.96,0.92,6973 d,CHC 
72,Cody Bellinger ,335,49,14,51,8,0.256,0.325,86,16,2,31,65,0.445,0.769,0.95,0.97,0.93,6045 d,NYY 
73,Jung Hoo Lee ,381,50,8,47,6,0.282,0.338,107,23,3,30,44,0.422,0.76,0.87,0.82,0.91,48275 ,SF 
74,Bryan Reynolds ,382,51,14,51,6,0.257,0.334,98,18,2,38,98,0.423,0.757,0.7,0.81,0.59,6818 d,PIT 
75,Christian Yelich ,332,49,12,45,15,0.253,0.352,84,15,1,46,89,0.413,0.765,0.81,0.88,0.74,4596 d,MIL 
76,Willy Adames ,388,53,16,54,8,0.24,0.32,93,21,1,44,104,0.421,0.741,0.75,0.88,0.61,5988 d,SF 
77,Maikel Garcia ,366,49,6,40,21,0.266,0.322,97,20,2,32,69,0.381,0.703,0.87,0.86,0.87,44626 ,KC 
78,Isaac Paredes ,354,54,17,54,1,0.25,0.351,88,17,1,48,66,0.442,0.793,0.89,0.89,0.88,10050 ,HOU 
79,Xander Bogaerts ,383,50,10,46,11,0.263,0.332,101,19,1,37,78,0.397,0.73,0.79,0.84,0.73,4347 d,SD 
80,Heliot Ramos ,360,50,14,49,6,0.258,0.32,93,17,2,29,100,0.436,0.756,0.67,0.85,0.49,10033 ,SF 
81,Adolis Garcia ,359,48,18,54,9,0.234,0.298,84,17,1,29,106,0.433,0.731,0.62,0.74,0.51,6901 d,TEX 
82,Daulton Varsho ,363,52,18,54,10,0.226,0.297,82,17,3,34,100,0.431,0.728,0.1,0.13,0.08,7551 d,TOR 
83,Josh Jung ,363,47,15,51,4,0.258,0.308,94,17,2,23,99,0.437,0.745,0.46,0.66,0.25,23130 ,TEX 
84,Byron Buxton ,292,48,17,46,8,0.246,0.314,72,16,2,24,94,0.487,0.8,0.64,0.83,0.45,4672 d,MIN 
85,Brice Turang ,370,49,7,36,25,0.253,0.319,94,16,2,36,79,0.361,0.679,0.82,0.92,0.72,6817 d,MIL 
86,Bryson Stott ,359,50,9,40,18,0.257,0.323,92,16,2,34,68,0.386,0.709,0.78,0.82,0.73,22308 ,PHI 
87,Masyn Winn ,394,55,11,45,10,0.254,0.312,100,19,3,33,82,0.399,0.711,0.46,0.54,0.37,43906 ,STL 
88,Gleyber Torres ,372,52,12,45,6,0.265,0.341,98,18,1,42,69,0.413,0.755,0.79,0.77,0.81,5133 d,DET 
89,Lourdes Gurriel Jr. ,348,45,12,49,4,0.272,0.319,95,19,1,22,62,0.437,0.756,0.52,0.48,0.57,6931 d,ARI 
90,Luis Garcia ,350,43,11,45,11,0.269,0.313,94,18,1,22,58,0.422,0.734,0.47,0.58,0.36,7507 d,WSH 
91,Alec Bohm ,376,47,10,50,3,0.274,0.327,103,21,1,26,65,0.42,0.746,0.71,0.76,0.66,7921 d,PHI 
92,Ian Happ ,372,56,13,49,7,0.245,0.342,91,20,1,51,99,0.411,0.753,0.86,0.89,0.83,6008 d,CHC 
93,Mike Trout ,267,45,18,48,5,0.247,0.349,66,11,2,36,84,0.508,0.856,0.91,0.95,0.87,3785 d,LAA 
94,Eugenio Suarez ,354,49,18,57,1,0.239,0.319,85,17,1,36,109,0.443,0.762,0.85,0.93,0.77,5332 d,ARI 
95,Yainer Diaz ,352,44,13,50,1,0.273,0.309,96,17,1,16,67,0.439,0.748,0.72,0.78,0.66,45200 ,HOU 
96,Willson Contreras ,357,51,15,51,4,0.246,0.343,88,18,0,41,100,0.426,0.769,0.84,0.94,0.75,5919 d,STL 
97,Mark Vientos ,371,49,18,56,0,0.244,0.309,90,17,1,32,110,0.439,0.747,0.51,0.76,0.25,6940 d,NYM 
98,Andres Gimenez ,340,45,8,39,19,0.259,0.319,88,17,2,21,63,0.387,0.706,0.49,0.5,0.48,7049 d,TOR 
99,George Springer ,355,51,13,47,10,0.243,0.327,86,16,2,41,80,0.408,0.734,0.61,0.59,0.64,4614 d,TOR 
100,Brendan Donovan ,357,47,8,43,4,0.282,0.357,101,20,1,35,52,0.412,0.77,0.93,0.9,0.96,45005 ,STL 
101,Andy Pages ,321,47,15,49,5,0.251,0.319,80,17,1,27,83,0.446,0.765,0.42,0.58,0.27,43671 ,LAD 
102,Brandon Lowe ,317,46,17,51,4,0.242,0.321,77,15,1,33,90,0.454,0.775,0.42,0.61,0.23,7236 d,TB 
103,Matt McLain ,323,48,13,44,14,0.239,0.325,77,16,2,36,103,0.424,0.749,0.66,0.84,0.47,7953 d,CIN 
104,Carlos Correa ,343,48,13,48,0,0.266,0.344,91,19,1,37,73,0.437,0.78,0.33,0.27,0.39,4673 d,MIN 
105,Nolan Arenado ,389,47,13,53,2,0.256,0.319,99,19,1,32,60,0.412,0.731,0.81,0.73,0.89,4350 d,STL 
106,Jazz Chisholm Jr. ,258,40,14,40,17,0.242,0.318,62,10,1,26,75,0.449,0.767,0.92,0.97,0.86,8449 d,NYY 
107,Royce Lewis ,329,45,15,50,4,0.25,0.315,82,17,1,29,80,0.446,0.761,0.47,0.67,0.27,6967 d,MIN 
108,Jasson Dominguez ,316,47,12,43,13,0.243,0.323,77,15,1,36,92,0.411,0.735,0.44,0.64,0.24,8513 d,NYY 
109,Chandler Simpson ,291,39,1,24,31,0.284,0.324,82,12,1,18,37,0.344,0.668,0.24,0.31,0.18,46426 ,TB 
110,Wilyer Abreu ,306,45,14,47,7,0.247,0.336,76,17,1,38,87,0.448,0.784,0.8,0.82,0.78,45630 ,BOS 
111,Jake Burger ,332,45,18,53,1,0.242,0.298,80,15,1,21,94,0.46,0.759,0.42,0.54,0.3,10074 ,TEX 
112,Kerry Carpenter ,297,43,15,45,3,0.26,0.319,77,14,2,22,74,0.47,0.789,0.66,0.74,0.58,45596 ,DET 
113,Marcus Semien ,374,52,13,47,7,0.24,0.313,90,17,2,38,70,0.397,0.71,0.7,0.72,0.67,4544 d,TEX 
114,Will Smith ,287,45,13,46,2,0.261,0.359,75,15,1,38,59,0.452,0.811,0.97,0.96,0.98,7671 d,LAD 
115,Jordan Beck ,335,45,12,41,11,0.246,0.309,83,16,3,29,106,0.425,0.734,0.23,0.35,0.1,46291 ,COL 
116,Adley Rutschman ,347,50,12,46,1,0.256,0.346,89,18,1,45,63,0.419,0.765,0.94,0.94,0.94,8022 d,BAL 
117,Jorge Soler ,342,48,18,52,1,0.23,0.319,79,16,0,41,102,0.437,0.756,0.19,0.28,0.11,4495 d,LAA 
118,Salvador Perez ,355,41,15,54,0,0.252,0.304,89,17,0,20,83,0.425,0.73,0.82,0.9,0.73,4147 d,KC 
119,Jesus Sanchez ,325,43,13,42,8,0.252,0.326,82,16,2,33,90,0.43,0.756,0.02,0.03,0.02,6890 d,MIA 
120,TJ Friedl ,339,48,10,38,12,0.25,0.326,85,14,3,34,64,0.393,0.719,0.34,0.47,0.22,8358 d,CIN 
121,Ryan O'Hearn ,283,40,12,42,3,0.272,0.341,77,14,1,26,56,0.451,0.791,0.26,0.32,0.19,6681 d,BAL 
122,Josh Lowe ,278,40,10,38,14,0.257,0.324,71,16,1,26,84,0.436,0.76,0.35,0.57,0.12,10142 ,TB 
123,Nathaniel Lowe ,365,46,12,47,2,0.256,0.342,93,16,1,45,95,0.402,0.744,0.37,0.51,0.24,7914 d,WSH 
124,Lars Nootbaar ,313,48,12,41,6,0.25,0.353,78,16,1,48,70,0.427,0.78,0.69,0.68,0.71,44339 ,STL 
125,Rhys Hoskins ,328,44,17,52,2,0.23,0.326,76,15,1,43,100,0.434,0.76,0.34,0.51,0.17,6744 d,MIL 
126,Michael Busch ,332,47,14,48,3,0.24,0.328,80,17,1,39,100,0.422,0.749,0.36,0.48,0.23,23859 ,CHC 
127,Geraldo Perdomo ,331,50,6,37,12,0.257,0.343,85,17,2,44,58,0.376,0.719,0.86,0.85,0.86,43732 ,ARI 
128,Tyler Soderstrom ,344,44,16,49,2,0.238,0.306,82,16,1,30,96,0.432,0.738,0.85,0.89,0.8,43845 ,ATH 
129,Shea Langeliers ,299,41,17,47,3,0.238,0.305,71,13,1,26,79,0.459,0.765,0.85,0.88,0.82,8246 d,ATH 
130,Logan O'Hoppe ,304,40,17,46,2,0.244,0.307,74,11,1,24,93,0.45,0.758,0.69,0.87,0.5,43987 ,LAA 
131,Tyler Fitzgerald ,334,45,11,40,14,0.238,0.295,79,16,2,24,106,0.394,0.689,0.15,0.25,0.05,45604 ,SF 
132,Kyle Stowers ,350,44,15,50,3,0.237,0.312,83,17,2,34,116,0.425,0.737,0.55,0.71,0.39,22314 ,MIA 
133,Austin Hays ,308,40,12,45,3,0.258,0.313,80,18,2,20,79,0.445,0.758,0.23,0.28,0.19,7238 d,CIN 
134,Kristian Campbell ,324,45,10,42,7,0.253,0.337,82,17,2,37,90,0.402,0.739,0.46,0.44,0.49,48018 ,BOS 
135,Jonathan India ,353,53,8,39,7,0.253,0.35,89,20,1,45,74,0.387,0.738,0.41,0.38,0.43,6895 d,KC 
136,Brandon Nimmo ,318,47,12,43,4,0.249,0.341,79,15,2,39,77,0.418,0.759,0.66,0.7,0.62,4685 d,NYM 
137,Spencer Torkelson ,340,48,16,51,1,0.23,0.322,78,18,1,42,100,0.431,0.753,0.86,0.89,0.82,43877 ,DET 
138,Jordan Westburg ,292,41,12,42,5,0.258,0.317,75,15,2,22,72,0.447,0.764,0.64,0.79,0.48,43831 ,BAL 
139,Ryan McMahon ,358,47,14,46,4,0.239,0.33,85,17,1,46,117,0.407,0.737,0.16,0.28,0.05,5009 d,COL 
140,Nolan Schanuel ,343,49,8,38,5,0.262,0.359,90,15,1,48,61,0.383,0.742,0.1,0.11,0.09,47177 ,LAA 
141,Xavier Edwards ,313,41,2,25,20,0.279,0.344,87,14,2,32,53,0.355,0.699,0.4,0.65,0.14,40137 ,MIA 
142,Connor Norby ,343,44,11,42,7,0.248,0.31,85,18,1,28,104,0.405,0.715,0.12,0.17,0.07,44734 ,MIA 
143,Otto Lopez ,338,41,5,34,13,0.268,0.322,91,18,2,25,60,0.376,0.698,0.07,0.08,0.07,10618 ,MIA 
144,Jackson Holliday ,328,51,10,39,8,0.242,0.328,79,16,2,40,94,0.392,0.721,0.57,0.69,0.45,46268 ,BAL 
145,Jorge Polanco ,328,44,15,47,3,0.236,0.315,77,14,0,35,88,0.416,0.732,0.6,0.56,0.64,5354 d,SEA 
146,Lane Thomas ,311,42,10,38,14,0.238,0.305,74,16,1,27,89,0.396,0.701,0.16,0.28,0.05,8293 d,CLE 
147,Ha-Seong Kim ,285,41,8,34,14,0.251,0.338,72,14,1,36,57,0.393,0.731,0.03,0.04,0.03,6866 d,TB 
148,Kyle Manzardo ,316,43,15,49,1,0.233,0.32,74,17,1,38,85,0.436,0.756,0.17,0.24,0.11,44758 ,CLE 
149,Trevor Story ,336,42,11,42,14,0.229,0.292,77,16,1,26,107,0.381,0.674,0.23,0.33,0.13,4747 d,BOS 
150,Gabriel Moreno ,294,39,7,37,4,0.278,0.35,82,16,1,30,55,0.411,0.76,0.35,0.34,0.36,44003 ,ARI 
151,Colton Cowser ,277,42,12,40,5,0.244,0.335,68,13,1,33,93,0.43,0.765,0.33,0.55,0.11,44669 ,BAL 
152,Spencer Steer ,303,41,11,41,8,0.24,0.323,73,17,1,34,73,0.412,0.735,0.44,0.47,0.4,44364 ,CIN 
153,Jake Cronenworth ,352,47,11,44,3,0.242,0.33,85,18,3,40,75,0.401,0.73,0.38,0.25,0.51,7868 d,SD 
154,Luis Rengifo ,321,40,8,35,11,0.254,0.305,82,14,2,22,57,0.38,0.685,0.12,0.18,0.06,8153 d,LAA 
155,Miguel Vargas ,337,46,12,42,6,0.235,0.321,79,18,1,40,78,0.4,0.722,0.17,0.23,0.11,8301 d,CWS 
156,J.T. Realmuto ,298,40,11,40,6,0.249,0.317,74,15,2,25,80,0.418,0.735,0.61,0.82,0.41,5371 d,PHI 
157,Willi Castro ,321,45,8,35,11,0.246,0.319,79,17,2,27,83,0.384,0.703,0.23,0.25,0.21,5997 d,MIN 
158,Tyler O'Neill ,260,39,14,41,4,0.239,0.328,62,11,1,30,88,0.452,0.78,0.26,0.39,0.12,5050 d,BAL 
159,Ty France ,340,42,9,43,1,0.259,0.332,88,18,0,26,66,0.394,0.726,0.05,0.05,0.04,8163 d,MIN 
160,Matt Shaw ,290,40,9,36,10,0.248,0.321,72,13,2,29,67,0.394,0.715,0.41,0.53,0.28,47221 ,CHC 
161,Ryan Mountcastle ,296,37,11,42,2,0.258,0.31,76,15,1,21,75,0.424,0.734,0.18,0.31,0.06,7239 d,BAL 
162,Ke'Bryan Hayes ,356,40,7,37,10,0.252,0.306,90,16,2,26,73,0.364,0.67,0.04,0.05,0.03,6910 d,PIT 
163,Isiah Kiner-Falefa ,341,39,4,31,12,0.266,0.312,91,14,2,19,58,0.352,0.664,0.08,0.08,0.07,7662 d,PIT 
