VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,29.3,33,2,0,3.49,1.21,11,23,10,4,6,6,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,56.4,69,4,0,2.66,1.00,17,44,11,5,9,9,2,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,60.0,70,4,0,3.12,1.09,21,48,15,7,10,10,2,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,51.3,61,3,0,2.94,1.12,17,41,14,4,9,9,2,0,0.99,0.99,1.0,47239 ,PIT 
5,Garrett Crochet ,48.3,61,4,0,3.02,1.14,16,40,14,5,9,9,2,0,0.99,0.99,1.0,43886 ,BOS 
6,Logan Gilbert ,52.7,59,3,0,3.31,1.09,19,44,12,7,9,9,2,0,0.98,0.98,0.97,7453 d,SEA 
7,Logan Webb ,59.0,55,4,0,3.26,1.20,21,56,13,4,10,10,3,0,0.99,0.99,0.99,8146 d,SF 
8,Yoshinobu Yamamoto ,51.6,56,4,0,3.36,1.15,19,43,15,5,9,9,2,0,0.99,0.99,0.99,48250 ,LAD 
9,Joe Ryan ,53.4,59,4,0,3.68,1.13,22,46,12,8,9,9,3,0,0.98,0.97,0.98,43688 ,MIN 
10,Max Fried ,56.7,54,4,0,3.30,1.21,21,50,16,5,10,10,3,0,0.99,0.98,0.99,4729 d,NYY 
11,Framber Valdez ,58.8,59,4,0,3.30,1.25,22,52,19,5,10,10,3,0,0.99,0.99,0.99,7627 d,HOU 
12,Spencer Strider ,50.8,65,4,0,3.51,1.20,20,41,18,6,9,9,3,0,0.92,0.96,0.88,44282 ,ATL 
13,George Kirby ,52.2,50,4,0,3.56,1.14,21,48,9,6,9,9,3,0,0.9,0.95,0.85,20405 ,SEA 
14,Dylan Cease ,54.0,65,4,0,3.53,1.22,21,44,20,6,10,10,3,0,0.94,0.96,0.92,6848 d,SD 
15,Jacob deGrom ,44.0,51,3,0,3.35,1.07,16,36,10,6,8,8,2,0,0.99,0.99,0.98,4850 d,TEX 
16,Cristopher Sanchez ,54.4,52,4,0,3.35,1.23,20,50,15,5,9,9,2,0,0.95,0.94,0.95,39312 ,PHI 
17,Sonny Gray ,50.0,53,4,0,3.52,1.18,20,45,12,6,9,9,3,0,0.94,0.94,0.93,4755 d,STL 
18,Hunter Brown ,53.5,60,4,0,3.51,1.25,21,46,18,6,10,10,3,0,0.99,0.98,0.99,44176 ,HOU 
19,Nick Pivetta ,52.6,59,4,0,3.85,1.18,23,45,16,8,10,10,3,0,0.95,0.95,0.94,6590 d,SD 
20,Tyler Glasnow ,46.9,56,3,0,3.56,1.16,19,38,15,6,9,9,2,0,0.92,0.96,0.87,4587 d,LAD 
21,Bryan Woo ,49.4,48,3,0,3.63,1.13,20,44,10,7,9,9,3,0,0.95,0.95,0.94,47011 ,SEA 
22,Carlos Rodon ,54.0,61,4,0,4.01,1.24,24,46,19,8,10,10,3,0,0.96,0.96,0.96,5674 d,NYY 
23,Brandon Woodruff ,50.0,53,3,0,3.77,1.18,21,43,14,7,9,9,3,0,0.83,0.87,0.78,6813 d,MIL 
24,Luis Castillo ,52.8,50,4,0,3.78,1.24,22,48,15,7,9,9,3,0,0.96,0.96,0.95,3679 d,SEA 
25,Nathan Eovaldi ,51.0,50,3,0,3.64,1.21,21,46,13,6,9,9,3,0,0.95,0.95,0.95,4423 d,TEX 
26,Freddy Peralta ,52.4,58,3,0,3.84,1.25,22,44,19,7,9,9,3,0,0.97,0.98,0.96,7274 d,MIL 
27,Shota Imanaga ,55.2,51,3,0,4.03,1.20,25,52,12,9,10,10,3,0,0.96,0.97,0.94,6979 d,CHC 
28,Edwin Diaz ,18.2,26,1,10,2.82,1.13,6,13,7,2,19,0,1,0,0.97,0.98,0.97,5996 d,NYM 
29,Jhoan Duran ,18.7,21,2,9,2.79,1.19,6,15,6,1,20,0,1,0,0.9,0.95,0.85,8034 d,PHI 
30,Michael King ,46.3,50,3,0,3.58,1.25,18,40,16,6,8,8,2,0,0.92,0.94,0.89,8489 d,SD 
31,Josh Hader ,18.8,27,1,10,3.14,1.10,7,13,7,2,20,0,1,0,0.99,0.99,0.98,5047 d,HOU 
32,Matthew Boyd ,51.3,49,3,0,3.77,1.25,21,47,14,6,10,10,3,0,0.89,0.9,0.87,5003 d,CHC 
33,Merrill Kelly ,53.6,51,3,0,3.88,1.25,23,49,17,7,9,9,3,0,0.84,0.87,0.81,8374 d,TEX 
34,Blake Snell ,46.8,58,3,0,3.71,1.29,19,38,21,6,9,9,2,0,0.91,0.96,0.86,5835 d,LAD 
