VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Sandy Alcantara ,40.0,36,3,0,2.33,1.03,10,30,10,2,6,6,2,0,0.99,0.99,1.0,7109,MIA 
2,Justin Verlander ,33.3,35,4,0,2.32,0.93,9,24,6,3,5,5,1,0,0.99,0.98,1.0,3623,HOU 
3,Shane McClanahan ,34.3,41,3,0,2.63,0.99,10,25,8,4,6,5,1,0,0.98,0.97,0.99,7487,TB 
4,Carlos Rodon ,34.8,44,3,0,3.03,1.11,12,27,10,3,6,6,1,0,0.99,0.98,0.99,5674,SF 
5,Gerrit Cole ,32.5,42,3,0,3.41,1.06,12,26,8,5,5,5,1,0,0.99,0.99,1.0,4656,NYY 
6,Alek Manoah ,35.8,35,3,0,2.96,1.16,12,28,10,4,6,6,1,0,0.99,0.98,1.0,19812,TOR 
7,Max Fried ,31.5,29,3,0,2.83,1.11,10,28,6,2,5,5,1,0,0.99,0.99,1.0,4729,ATL 
8,Corbin Burnes ,34.0,43,1,0,2.95,1.08,11,25,10,4,6,5,1,0,0.99,0.99,1.0,7251,MIL 
9,Triston McKenzie ,33.5,34,3,0,3.49,1.09,13,25,10,5,6,5,3,0,0.89,0.87,0.9,39295,CLE 
10,Tony Gonsolin ,28.9,27,3,0,2.95,1.06,9,20,9,3,6,6,0,0,0.95,0.93,0.96,8518,LAD 
11,Framber Valdez ,35.8,32,3,0,2.85,1.22,11,28,13,2,6,6,1,0,0.97,0.95,0.98,7627,HOU 
12,Aaron Nola ,34.8,38,1,0,3.29,1.02,13,28,6,4,5,5,3,0,0.99,0.99,1.0,5682,PHI 
13,Miles Mikolas ,35.8,26,3,0,3.51,1.11,14,32,7,4,6,6,3,0,0.85,0.83,0.87,5408,STL 
14,Julio Urias ,30.3,30,2,0,2.88,1.09,10,25,7,4,5,6,1,0,0.99,0.99,0.99,4922,LAD 
15,Dylan Cease ,31.0,39,2,0,2.81,1.21,10,24,13,3,6,5,1,0,0.99,0.98,1.0,6848,CWS 
16,Kyle Wright ,31.3,29,4,0,3.37,1.23,12,28,9,4,6,5,1,0,0.94,0.92,0.96,6922,ATL 
