VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Juan Soto ,20,4,1,4,1,0.268,0.406,5,1,0,4,4,0.5,0.906,0.99,0.99,1.0,6906 d,NYM 
2,Pete Crow-Armstrong ,27,5,1,4,1,0.238,0.307,6,1,0,2,7,0.443,0.749,0.99,0.99,1.0,23369 ,CHC 
3,Fernando Tatis Jr. ,24,4,1,3,1,0.271,0.352,7,1,0,3,5,0.463,0.815,0.99,0.99,1.0,6853 d,SD 
4,Bobby Witt Jr. ,24,4,1,4,1,0.275,0.341,7,1,0,2,4,0.47,0.812,0.99,0.99,1.0,6810 d,KC 
5,Yordan Alvarez ,22,4,1,4,0,0.276,0.395,6,1,0,4,4,0.524,0.919,0.99,0.99,1.0,6461 d,HOU 
7,Jose Ramirez ,23,3,1,3,1,0.247,0.335,6,1,0,2,3,0.436,0.771,0.99,0.99,0.99,5288 d,CLE 
8,Jackson Chourio ,24,4,1,3,1,0.273,0.333,7,1,0,2,6,0.461,0.794,0.98,0.99,0.97,44592 ,MIL 
9,Elly De La Cruz ,23,4,1,3,1,0.242,0.313,6,1,0,2,7,0.434,0.747,0.99,0.99,0.99,44884 ,CIN 
10,Junior Caminero ,29,4,2,6,0,0.268,0.337,8,1,0,3,6,0.525,0.862,0.99,0.99,1.0,45016 ,TB 
11,CJ Abrams ,24,3,1,3,1,0.246,0.328,6,1,0,2,6,0.433,0.761,0.98,0.98,0.97,19879 ,WSH 
12,Cody Bellinger ,28,4,1,4,1,0.254,0.328,7,1,0,3,5,0.423,0.751,0.98,0.98,0.97,6045 d,NYY 
13,Miguel Vargas ,22,3,1,3,1,0.25,0.347,5,1,0,3,4,0.455,0.802,0.95,0.95,0.95,8301 d,CWS 
14,Konnor Griffin ,23,3,1,3,1,0.273,0.333,6,1,0,2,6,0.44,0.773,0.49,0.67,0.32,7354367,PIT 
15,Matt Olson ,24,4,1,4,0,0.242,0.339,6,1,0,3,7,0.448,0.787,0.99,0.99,0.99,5718 d,ATL 
16,Pete Alonso ,25,4,1,4,0,0.236,0.326,6,1,0,3,7,0.441,0.767,0.98,0.99,0.97,6960 d,BAL 
17,Jake McCarthy ,21,3,0,2,1,0.251,0.294,5,1,0,1,4,0.336,0.63,0.82,0.84,0.8,8273 d,COL 
18,James Wood ,23,4,1,3,1,0.251,0.359,6,1,0,4,8,0.456,0.815,0.99,0.99,0.99,44720 ,WSH 
19,Michael Harris II ,25,3,1,3,1,0.272,0.308,7,1,0,1,5,0.452,0.76,0.93,0.96,0.91,43924 ,ATL 
20,Ronald Acuna Jr. ,23,4,1,3,1,0.259,0.359,6,1,0,3,6,0.456,0.815,0.99,0.99,0.98,6966 d,ATL 
21,Ben Rice ,27,5,2,4,0,0.239,0.329,7,1,0,4,7,0.466,0.796,0.99,0.99,1.0,47445 ,NYY 
22,Kevin McGonigle ,23,3,1,3,0,0.272,0.364,6,1,0,3,4,0.45,0.814,0.95,0.94,0.95,47220 ,DET 
23,Corbin Carroll ,24,4,1,4,1,0.256,0.349,6,1,0,3,6,0.488,0.837,0.99,0.99,1.0,23993 ,ARI 
24,Bryce Harper ,24,4,1,4,0,0.254,0.356,6,1,0,4,6,0.458,0.814,0.99,0.99,0.99,4293 d,PHI 
25,Julio Rodriguez ,25,4,1,3,1,0.267,0.331,7,1,0,2,6,0.452,0.783,0.96,0.98,0.94,43685 ,SEA 
26,Yandy Diaz ,28,4,1,4,0,0.281,0.356,8,1,0,3,5,0.439,0.795,0.94,0.95,0.92,6677 d,TB 
27,Sal Stewart ,24,3,1,4,0,0.263,0.328,6,1,0,2,5,0.451,0.779,0.95,0.95,0.96,46342 ,CIN 
28,Jeremy Pena ,24,4,1,3,1,0.277,0.318,7,1,0,1,5,0.461,0.779,0.74,0.85,0.63,43642 ,HOU 
29,Kyle Schwarber ,25,4,2,5,0,0.238,0.359,6,1,0,4,9,0.536,0.895,0.99,0.99,1.0,5686 d,PHI 
30,Luke Keaschall ,21,3,0,2,1,0.269,0.359,6,1,0,2,4,0.355,0.714,0.69,0.79,0.59,47176 ,MIN 
31,Ketel Marte ,24,4,1,4,0,0.25,0.325,6,1,0,2,4,0.451,0.776,0.97,0.95,0.98,5179 d,ARI 
32,Alec Burleson ,23,3,1,3,0,0.265,0.329,6,1,0,2,4,0.445,0.774,0.96,0.95,0.97,43889 ,STL 
33,Francisco Lindor ,24,4,1,3,1,0.239,0.309,6,1,0,2,5,0.424,0.733,0.92,0.96,0.88,4569 d,NYM 
34,Trea Turner ,26,4,1,3,1,0.265,0.321,7,1,0,2,6,0.432,0.753,0.9,0.97,0.84,5828 d,PHI 
35,Oneil Cruz ,22,3,1,3,1,0.242,0.33,5,1,0,3,7,0.438,0.768,0.9,0.96,0.84,39199 ,PIT 
36,Munetaka Murakami ,20,3,1,3,0,0.217,0.348,4,1,0,4,8,0.447,0.794,0.86,0.91,0.82,7356360,CWS 
37,Jackson Merrill ,24,3,1,3,1,0.256,0.311,6,1,0,2,6,0.44,0.751,0.94,0.97,0.91,44756 ,SD 
38,Randy Arozarena ,22,3,1,3,1,0.251,0.35,6,1,0,2,6,0.445,0.795,0.96,0.98,0.95,6962 d,SEA 
39,Josh Naylor ,23,3,1,3,1,0.27,0.337,6,1,0,2,4,0.44,0.777,0.75,0.86,0.63,6054 d,SEA 
40,Daylen Lile ,23,3,1,3,1,0.266,0.325,6,1,0,2,5,0.45,0.774,0.73,0.76,0.7,44757 ,WSH 
41,Maikel Garcia ,22,3,0,2,1,0.251,0.315,6,1,0,2,3,0.334,0.649,0.58,0.62,0.54,44626 ,KC 
42,Henry Bolte ,20,3,1,2,1,0.27,0.336,5,1,0,2,7,0.432,0.768,0.27,0.43,0.11,46304 ,ATH 
43,Mookie Betts ,24,4,1,4,0,0.273,0.35,7,1,0,3,3,0.462,0.812,0.96,0.97,0.95,4921 d,LAD 
44,Kyle Tucker ,24,4,1,4,1,0.245,0.346,6,1,0,4,4,0.433,0.779,0.95,0.96,0.94,6006 d,LAD 
45,Wyatt Langford ,24,4,1,3,1,0.241,0.336,6,1,0,3,6,0.433,0.77,0.74,0.87,0.62,47238 ,TEX 
46,Bo Bichette ,23,3,1,3,0,0.277,0.334,6,1,0,2,4,0.444,0.778,0.84,0.92,0.76,6808 d,NYM 
47,Chandler Simpson ,25,3,0,2,2,0.283,0.315,7,1,0,1,3,0.332,0.648,0.61,0.7,0.53,46426 ,TB 
48,Jordan Walker ,23,3,1,3,1,0.259,0.322,6,1,0,2,7,0.439,0.76,0.94,0.95,0.93,43830 ,STL 
49,Zack Gelof ,22,3,1,3,1,0.255,0.322,6,1,0,2,7,0.465,0.787,0.37,0.49,0.26,44896 ,ATH 
50,Otto Lopez ,22,3,0,3,1,0.251,0.3,6,1,0,1,3,0.33,0.63,0.93,0.93,0.94,10618 ,MIA 
51,Cal Raleigh ,21,3,1,4,0,0.215,0.326,5,1,0,3,7,0.445,0.772,0.9,0.95,0.85,8457 d,SEA 
52,Zach Neto ,24,4,1,3,1,0.236,0.322,6,1,0,2,7,0.429,0.752,0.79,0.98,0.6,46294 ,LAA 
53,Gunnar Henderson ,24,4,1,3,1,0.239,0.313,6,1,0,3,6,0.427,0.74,0.94,0.96,0.91,23372 ,BAL 
