VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,152,32,9,22,4,0.275,0.352,42,9,1,16,26,0.528,0.88,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,106,23,11,24,3,0.291,0.391,31,5,0,16,33,0.639,1.029,0.99,0.99,1.0,4955,NYY 
3,Paul Goldschmidt ,105,20,7,23,1,0.325,0.409,34,8,0,14,26,0.604,1.012,0.99,0.99,1.0,4403,STL 
4,Trea Turner ,121,19,5,20,5,0.303,0.348,37,8,1,8,23,0.486,0.834,0.99,0.99,1.0,5828,LAD 
5,Jose Ramirez ,114,18,6,25,4,0.279,0.359,32,9,1,13,18,0.537,0.896,0.99,0.99,1.0,5288,CLE 
6,Freddie Freeman ,116,21,4,18,2,0.317,0.407,37,10,0,15,22,0.516,0.923,0.99,0.99,1.0,3365,LAD 
7,Vladimir Guerrero Jr. ,118,19,7,20,1,0.284,0.36,34,6,0,12,21,0.517,0.877,0.99,0.99,1.0,6050,TOR 
8,Ronald Acuna Jr. ,101,18,5,12,7,0.276,0.377,28,5,0,14,29,0.464,0.841,0.99,0.99,1.0,6966,ATL 
9,Pete Alonso ,105,16,7,23,1,0.267,0.354,28,5,0,12,27,0.517,0.87,0.99,0.99,1.0,6960,NYM 
10,Manny Machado ,102,18,5,18,2,0.297,0.376,30,7,0,11,19,0.525,0.901,0.99,0.99,1.0,3778,SD 
11,Francisco Lindor ,108,18,5,19,3,0.272,0.348,29,4,1,11,21,0.457,0.805,0.99,0.99,1.0,4569,NYM 
12,Yordan Alvarez ,91,18,7,19,0,0.292,0.393,26,4,0,14,25,0.593,0.986,0.99,0.99,1.0,6461,HOU 
13,Kyle Tucker ,99,14,5,19,4,0.264,0.347,26,5,0,12,20,0.487,0.835,0.99,0.99,1.0,6006,HOU 
14,Nolan Arenado ,104,15,6,19,1,0.292,0.36,30,7,0,10,17,0.539,0.899,0.99,0.99,1.0,4350,STL 
15,Dansby Swanson ,109,18,4,15,3,0.285,0.343,31,6,0,9,30,0.448,0.791,0.97,0.96,0.98,5965,ATL 
16,Julio Rodriguez ,99,15,4,15,5,0.274,0.334,27,5,1,7,25,0.469,0.803,0.96,0.95,0.97,43685,SEA 
17,Rafael Devers ,99,16,6,16,1,0.292,0.357,29,7,0,8,23,0.551,0.908,0.99,0.99,1.0,5175,BOS 
18,Adolis Garcia ,114,16,5,18,4,0.249,0.296,28,6,1,7,38,0.447,0.742,0.9,0.92,0.88,6901,TEX 
19,Austin Riley ,108,16,7,18,0,0.281,0.35,30,7,0,9,31,0.549,0.899,0.99,0.99,1.0,6022,ATL 
20,Bo Bichette ,124,17,5,17,2,0.262,0.303,32,7,0,7,25,0.431,0.735,0.99,0.99,0.99,6808,TOR 
21,Mike Trout ,82,16,7,15,1,0.27,0.398,22,5,1,14,23,0.575,0.973,0.99,0.99,1.0,3785,LAA 
22,George Springer ,98,18,5,15,2,0.266,0.347,26,4,0,11,23,0.487,0.834,0.99,0.98,1.0,4614,TOR 
23,Cedric Mullins II ,115,16,3,12,6,0.263,0.324,30,7,1,9,24,0.41,0.734,0.99,0.98,0.99,7400,BAL 
24,Randy Arozarena ,112,14,4,16,5,0.252,0.326,28,6,1,10,33,0.439,0.765,0.96,0.98,0.94,6962,TB 
25,Luis Robert ,93,14,4,15,3,0.293,0.338,27,5,0,5,24,0.475,0.813,0.97,0.97,0.97,6935,CWS 
26,Kyle Schwarber ,101,18,8,17,1,0.219,0.324,22,4,0,15,32,0.499,0.823,0.98,0.97,0.99,5686,PHI 
27,Jose Altuve ,99,17,5,11,3,0.275,0.361,27,6,0,12,16,0.486,0.847,0.99,0.98,1.0,4334,HOU 
28,Starling Marte ,98,16,3,12,4,0.286,0.343,28,5,1,6,20,0.454,0.797,0.99,0.99,0.99,4377,NYM 
29,Bobby Witt Jr. ,99,14,4,14,5,0.25,0.296,25,5,1,6,25,0.433,0.728,0.96,0.96,0.96,6810,KC 
30,Corey Seager ,111,16,6,16,1,0.259,0.337,29,4,0,12,21,0.47,0.807,0.99,0.98,0.99,4805,TEX 
31,Marcus Semien ,121,17,5,15,4,0.236,0.297,28,5,1,11,25,0.407,0.704,0.99,0.98,0.99,4544,TEX 
32,Teoscar Hernandez ,102,14,5,17,2,0.264,0.319,27,6,0,7,30,0.491,0.809,0.94,0.96,0.92,4846,TOR 
33,Byron Buxton ,92,16,7,14,2,0.241,0.312,22,4,1,8,25,0.528,0.84,0.96,0.96,0.96,4672,MIN 
34,Jose Abreu ,109,16,4,15,0,0.306,0.385,33,7,0,12,27,0.47,0.855,0.98,0.98,0.98,4594,CWS 
35,Amed Rosario ,119,17,2,13,3,0.282,0.318,34,5,2,6,25,0.411,0.729,0.85,0.84,0.86,5994,CLE 
36,Brandon Lowe ,110,17,6,16,1,0.241,0.327,27,5,1,13,35,0.462,0.789,0.68,0.66,0.7,7236,TB 
37,Christian Yelich ,106,19,3,11,4,0.255,0.366,27,5,1,17,29,0.392,0.758,0.97,0.96,0.97,4596,MIL 
38,Matt Olson ,108,15,6,19,0,0.25,0.344,27,8,0,14,26,0.494,0.837,0.99,0.99,1.0,5718,ATL 
39,Mitch Haniger ,106,17,6,16,0,0.252,0.326,27,4,0,10,30,0.464,0.79,0.84,0.84,0.85,6481,SEA 
40,Will Smith ,92,14,5,18,0,0.269,0.363,25,5,0,11,22,0.484,0.847,0.99,0.99,1.0,7671,LAD 
41,Xander Bogaerts ,100,15,3,12,2,0.296,0.369,30,7,0,10,21,0.45,0.819,0.99,0.98,0.99,4347,BOS 
42,Andres Gimenez ,92,12,3,13,4,0.283,0.345,26,5,0,5,24,0.457,0.802,0.79,0.86,0.72,7049,CLE 
43,Michael Harris II ,89,14,4,13,3,0.266,0.322,24,5,1,6,0,0.463,0.784,0.8,0.84,0.75,43924,ATL 
44,Juan Soto ,93,18,5,13,1,0.257,0.434,24,5,0,25,18,0.492,0.926,0.99,0.99,1.0,6906,SD 
45,Matt Chapman ,104,17,6,16,1,0.232,0.314,24,5,0,11,34,0.462,0.776,0.9,0.89,0.91,6315,TOR 
46,Josh Rojas ,103,16,2,12,4,0.271,0.346,28,6,0,12,27,0.408,0.754,0.71,0.75,0.67,26964,ARI 
47,C.J. Cron ,101,14,5,18,0,0.268,0.33,27,6,1,8,24,0.494,0.824,0.95,0.94,0.96,4688,COL 
48,Anthony Rizzo ,94,16,6,16,1,0.229,0.343,22,4,0,12,17,0.483,0.826,0.96,0.94,0.99,4307,NYY 
49,Rhys Hoskins ,105,15,6,15,1,0.245,0.34,26,5,0,14,29,0.48,0.821,0.93,0.92,0.94,6744,PHI 
50,Nathaniel Lowe ,108,14,4,14,1,0.286,0.347,31,5,0,9,29,0.462,0.809,0.76,0.81,0.72,7914,TEX 
51,Hunter Renfroe ,106,15,7,17,0,0.239,0.304,25,5,0,9,30,0.49,0.794,0.78,0.77,0.8,4959,MIL 
52,Tommy Edman ,105,17,2,10,5,0.254,0.315,27,5,1,9,17,0.371,0.686,0.97,0.95,0.98,7752,STL 
53,Willy Adames ,100,15,6,17,1,0.231,0.298,23,5,0,10,31,0.451,0.749,0.89,0.88,0.9,5988,MIL 
54,Bryan Reynolds ,101,15,5,13,1,0.264,0.352,27,4,1,12,23,0.468,0.821,0.93,0.92,0.95,6818,PIT 
55,Alex Bregman ,101,17,4,17,0,0.262,0.369,26,8,0,15,16,0.468,0.837,0.99,0.98,1.0,5973,HOU 
56,J.T. Realmuto ,91,14,3,14,3,0.265,0.337,24,5,1,8,24,0.446,0.783,0.99,0.98,0.99,5371,PHI 
57,Luis Arraez ,104,16,2,10,1,0.32,0.385,33,6,0,11,11,0.427,0.812,0.93,0.88,0.97,8162,MIN 
58,Josh Bell ,100,15,4,15,0,0.276,0.369,28,6,1,14,22,0.464,0.832,0.96,0.94,0.99,4664,SD 
59,Trevor Story ,86,14,4,15,3,0.236,0.307,20,5,0,8,24,0.444,0.751,0.95,0.96,0.94,4747,BOS 
