VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,63.7,82,5,0,3.35,1.15,24,49,21,8,11,11,3,0,0.5,0.0,1.0,7354,LAA 
2,Spencer Strider ,66.7,98,5,0,3.24,1.13,24,51,22,8,11,11,3,0,0.99,0.99,1.0,44282,ATL 
3,Gerrit Cole ,73.3,86,5,0,3.46,1.14,28,62,20,10,12,12,3,0,0.99,0.99,1.0,4656,NYY 
4,Justin Verlander ,70.8,72,5,0,3.35,1.14,26,61,18,10,12,12,3,0,0.98,0.98,0.98,3623,NYM 
5,Kevin Gausman ,68.2,80,5,0,3.50,1.15,27,61,15,9,11,11,3,0,0.99,0.99,1.0,4671,TOR 
6,Luis Castillo ,71.5,77,5,0,3.40,1.19,27,60,22,8,12,12,3,0,0.99,0.99,0.99,3679,SEA 
7,Zack Wheeler ,70.5,74,5,0,3.43,1.17,27,63,17,7,12,12,3,0,0.98,0.98,0.99,4603,PHI 
8,Framber Valdez ,71.3,72,6,0,3.26,1.26,26,63,23,5,11,11,3,1,0.99,0.99,0.99,7627,HOU 
9,Aaron Nola ,74.5,79,5,0,3.77,1.15,31,66,16,10,12,12,4,0,0.99,0.98,0.99,5682,PHI 
10,Max Scherzer ,65.7,77,5,0,3.61,1.14,26,56,15,10,11,11,3,0,0.99,0.99,0.99,3744,NYM 
11,Carlos Rodon ,61.3,76,5,0,3.42,1.15,23,49,19,7,11,11,3,0,0.88,0.9,0.86,5674,NYY 
12,Corbin Burnes ,68.2,78,4,0,3.43,1.18,26,57,20,8,11,11,3,0,0.99,0.99,1.0,7251,MIL 
13,Zac Gallen ,71.0,74,5,0,3.57,1.20,28,62,20,8,12,12,3,0,0.99,0.99,1.0,7245,ARI 
14,Tyler Glasnow ,58.7,76,4,0,3.37,1.16,22,47,19,7,10,10,2,0,0.93,0.94,0.91,4587,TB 
15,Clayton Kershaw ,55.3,60,5,0,3.33,1.15,21,49,13,7,10,10,2,0,0.98,0.98,0.98,3215,LAD 
16,Sandy Alcantara ,77.0,69,4,0,3.62,1.21,31,69,21,8,12,12,4,1,0.94,0.95,0.94,7109,MIA 
17,Max Fried ,63.0,58,5,0,3.33,1.21,23,59,15,6,11,11,3,1,0.94,0.96,0.93,4729,ATL 
18,Logan Webb ,71.7,68,5,0,3.54,1.25,28,69,18,7,12,12,4,0,0.98,0.97,0.99,8146,SF 
19,Shane McClanahan ,60.5,66,4,0,3.45,1.18,23,51,19,7,10,10,3,0,0.99,0.99,1.0,7487,TB 
20,Blake Snell ,62.3,80,5,0,3.59,1.27,25,50,28,7,11,11,3,0,0.96,0.95,0.96,5835,SD 
21,Joe Musgrove ,63.5,63,4,0,3.54,1.21,25,57,16,7,11,11,3,0,0.94,0.95,0.93,5883,SD 
22,George Kirby ,62.0,58,4,0,3.60,1.18,25,60,11,8,11,11,3,0,0.95,0.95,0.94,20405,SEA 
23,Yu Darvish ,69.3,71,5,0,4.00,1.22,31,62,19,10,11,11,4,0,0.94,0.95,0.93,3965,SD 
24,Kodai Senga ,65.3,75,5,0,3.77,1.27,27,54,26,8,11,11,3,0,0.85,0.86,0.84,6917,NYM 
25,Zach Eflin ,61.0,57,4,0,3.69,1.18,25,58,12,7,10,10,3,0,0.89,0.91,0.87,6146,TB 
26,Pablo Lopez ,64.0,71,4,0,3.77,1.23,27,58,18,8,11,11,3,0,0.93,0.91,0.96,7289,MIN 
27,Julio Urias ,62.7,59,5,0,3.85,1.22,27,58,16,10,11,11,3,0,0.95,0.97,0.93,4922,LAD 
28,Joe Ryan ,61.5,67,4,0,4.00,1.18,27,54,16,9,11,11,4,0,0.97,0.96,0.97,43688,MIN 
29,Logan Gilbert ,66.7,64,4,0,3.89,1.22,29,62,17,10,12,12,3,0,0.95,0.95,0.95,7453,SEA 
30,Nathan Eovaldi ,61.0,57,4,0,3.69,1.22,25,57,16,7,10,10,3,1,0.96,0.95,0.98,4423,TEX 
31,Dylan Cease ,66.7,79,4,0,3.85,1.30,28,57,27,9,12,12,3,0,0.96,0.96,0.96,6848,CWS 
32,Jesus Luzardo ,58.3,67,3,0,3.68,1.22,24,50,19,7,10,10,3,0,0.92,0.93,0.9,6889,MIA 
33,Felix Bautista ,24.3,40,1,12,2.41,1.06,7,15,10,2,25,0,1,0,0.98,0.98,0.98,45019,BAL 
34,Cristian Javier ,60.7,65,4,0,4.03,1.24,27,50,23,10,14,10,3,0,0.93,0.94,0.91,10002,HOU 
35,Charlie Morton ,65.3,71,5,0,3.97,1.34,29,59,24,8,11,11,3,0,0.92,0.92,0.92,3181,ATL 
36,Freddy Peralta ,55.7,64,4,0,3.88,1.26,24,46,21,8,10,10,3,0,0.78,0.84,0.73,7274,MIL 
