VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,103.0,122,8,0,3.26,1.17,37,80,35,12,20,20,4,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,155.1,185,11,0,2.73,1.03,47,122,32,15,26,26,6,0,0.99,0.99,1.0,43633 ,DET 
3,Paul Skenes ,148.2,174,11,0,2.91,1.10,48,118,39,13,26,26,6,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,156.1,156,11,0,3.17,1.19,55,140,41,14,26,26,6,0,0.99,0.99,0.99,39312 ,PHI 
5,Jacob deGrom ,132.3,151,9,0,3.42,1.09,50,108,33,18,23,23,7,0,0.99,0.99,0.98,4850 d,TEX 
6,Zack Wheeler ,137.6,154,10,0,3.34,1.16,51,114,39,16,23,23,6,0,0.95,0.95,0.95,4603 d,PHI 
7,Garrett Crochet ,122.8,148,9,0,3.12,1.14,43,102,34,13,21,21,5,0,0.99,0.99,1.0,43886 ,BOS 
8,Logan Webb ,159.7,148,11,0,3.37,1.24,60,154,39,12,26,26,8,0,0.97,0.98,0.96,8146 d,SF 
9,Bryan Woo ,145.8,142,10,0,3.64,1.14,59,128,31,20,25,25,7,0,0.97,0.98,0.97,47011 ,SEA 
10,Max Fried ,148.7,137,11,0,3.36,1.23,56,132,45,14,25,25,7,0,0.99,0.99,1.0,4729 d,NYY 
11,Chris Sale ,128.8,154,9,0,3.32,1.18,47,108,36,14,22,22,6,0,0.99,0.99,1.0,3207 d,ATL 
12,Jesus Luzardo ,149.5,167,10,0,3.58,1.22,60,130,48,18,26,26,7,0,0.93,0.96,0.9,6889 d,PHI 
13,Logan Gilbert ,130.2,141,8,0,3.49,1.13,50,111,31,17,23,23,6,0,0.97,0.98,0.96,7453 d,SEA 
14,Yoshinobu Yamamoto ,125.1,132,10,0,3.43,1.18,48,105,38,13,21,21,5,0,0.99,0.99,1.0,48250 ,LAD 
15,George Kirby ,140.3,133,10,0,3.65,1.19,57,131,29,17,25,25,7,0,0.99,0.99,0.98,20405 ,SEA 
16,Dylan Cease ,138.2,169,9,0,3.51,1.25,54,112,55,15,25,25,7,0,0.98,0.99,0.98,6848 d,TOR 
17,Mason Miller ,52.2,84,3,26,2.22,0.99,13,30,20,4,55,0,2,0,0.99,0.99,0.99,45221 ,SD 
18,Joe Ryan ,132.5,143,8,0,3.78,1.17,56,115,33,19,23,23,7,0,0.98,0.98,0.97,43688 ,MIN 
19,Cole Ragans ,130.0,159,8,0,3.68,1.25,53,107,52,16,23,23,7,0,0.91,0.96,0.86,6834 d,KC 
