VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Aaron Judge ,373,80,34,84,8,0.288,0.436,107,18,1,83,116,0.614,1.05,0.99,0.99,1.0,4955 d,NYY 
2,Shohei Ohtani ,397,85,30,77,17,0.277,0.398,110,20,3,68,113,0.57,0.968,1.0,0.0,1.0,7354 d,LAD 
3,Bobby Witt Jr. ,423,72,20,66,25,0.294,0.361,124,26,5,38,79,0.519,0.879,0.99,0.99,1.0,6810 d,KC 
4,Juan Soto ,376,75,26,70,14,0.275,0.42,103,17,1,88,82,0.532,0.953,0.99,0.99,1.0,6906 d,NYM 
5,Elly De La Cruz ,413,69,19,62,27,0.266,0.343,110,22,4,45,124,0.475,0.818,0.99,0.99,1.0,44884 ,CIN 
6,Jose Ramirez ,404,65,19,62,26,0.27,0.365,109,23,2,50,55,0.477,0.842,0.99,0.99,1.0,5288 d,CLE 
7,Junior Caminero ,429,65,28,78,4,0.27,0.332,116,19,1,38,87,0.515,0.847,0.99,0.99,1.0,45016 ,TB 
8,Yordan Alvarez ,355,64,25,69,2,0.298,0.409,106,21,1,55,70,0.571,0.98,0.99,0.99,1.0,6461 d,HOU 
9,Corbin Carroll ,395,74,18,60,23,0.259,0.355,103,21,8,53,97,0.487,0.843,0.99,0.99,1.0,23993 ,ARI 
10,Julio Rodriguez ,423,66,20,64,17,0.272,0.339,115,20,2,36,103,0.469,0.808,0.99,0.99,0.99,43685 ,SEA 
11,Ronald Acuna Jr. ,371,72,18,54,19,0.279,0.391,103,18,2,62,91,0.485,0.875,0.99,0.99,0.99,6966 d,ATL 
12,Vladimir Guerrero Jr. ,409,67,19,66,4,0.293,0.389,120,23,0,55,62,0.49,0.878,0.99,0.99,1.0,6050 d,TOR 
13,Fernando Tatis Jr. ,412,68,18,57,21,0.266,0.355,110,20,2,52,96,0.456,0.812,0.99,0.99,0.99,6853 d,SD 
14,Bryce Harper ,397,65,21,68,8,0.274,0.376,109,24,1,59,95,0.5,0.877,0.98,0.99,0.97,4293 d,PHI 
15,Nick Kurtz ,381,70,25,70,5,0.261,0.373,99,20,1,63,130,0.516,0.889,0.98,0.99,0.96,7354364,ATH 
16,Gunnar Henderson ,416,69,19,60,16,0.263,0.343,109,22,3,47,105,0.471,0.814,0.98,0.99,0.97,23372 ,BAL 
17,James Wood ,396,68,21,63,12,0.262,0.37,104,23,1,61,135,0.482,0.852,0.98,0.99,0.97,44720 ,WSH 
18,Jackson Chourio ,423,63,17,61,17,0.271,0.323,114,25,3,31,95,0.46,0.783,0.96,0.99,0.93,44592 ,MIL 
19,Kyle Schwarber ,394,72,32,76,4,0.229,0.358,90,15,1,72,137,0.511,0.868,0.99,0.99,1.0,5686 d,PHI 
20,Kyle Tucker ,384,66,19,64,13,0.262,0.368,101,21,1,61,71,0.471,0.839,0.99,0.99,1.0,6006 d,LAD 
21,Brent Rooker ,391,60,23,70,5,0.261,0.344,102,20,1,44,113,0.495,0.839,0.85,0.95,0.76,7318 d,ATH 
