VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,235,47,15,36,5,0.27,0.353,64,13,1,27,41,0.522,0.875,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,164,36,17,37,4,0.291,0.384,48,7,0,24,50,0.639,1.023,0.99,0.99,1.0,4955,NYY 
3,Trea Turner ,188,29,8,32,8,0.303,0.35,57,12,1,13,35,0.499,0.849,0.99,0.99,1.0,5828,LAD 
4,Jose Ramirez ,168,28,10,36,6,0.281,0.366,47,14,2,20,27,0.553,0.919,0.99,0.99,1.0,5288,CLE 
5,Freddie Freeman ,181,32,7,31,4,0.318,0.41,57,15,1,23,34,0.532,0.942,0.99,0.99,1.0,3365,LAD 
6,Paul Goldschmidt ,166,30,10,33,2,0.313,0.396,52,11,0,22,41,0.571,0.967,0.99,0.99,1.0,4403,STL 
7,Vladimir Guerrero Jr. ,176,29,10,30,2,0.29,0.372,51,10,0,20,31,0.523,0.895,0.99,0.99,1.0,6050,TOR 
8,Ronald Acuna Jr. ,157,29,8,20,10,0.267,0.373,42,7,0,22,45,0.472,0.845,0.99,0.99,1.0,6966,ATL 
9,Pete Alonso ,163,26,12,36,1,0.272,0.359,44,8,0,18,42,0.544,0.903,0.99,0.99,1.0,6960,NYM 
10,Yordan Alvarez ,138,27,12,31,0,0.295,0.394,41,7,1,21,38,0.615,1.009,0.99,0.99,1.0,6461,HOU 
11,Rafael Devers ,156,27,10,26,1,0.307,0.373,48,12,0,13,36,0.582,0.954,0.99,0.99,1.0,5175,BOS 
12,Austin Riley ,165,25,11,28,1,0.29,0.355,48,12,0,13,47,0.572,0.927,0.99,0.99,1.0,6022,ATL 
13,Manny Machado ,155,28,8,26,3,0.288,0.369,45,9,0,18,29,0.512,0.881,0.99,0.99,1.0,3778,SD 
14,Francisco Lindor ,170,27,8,30,4,0.261,0.341,44,7,1,18,33,0.458,0.799,0.99,0.99,1.0,4569,NYM 
15,Luis Robert ,149,23,7,25,5,0.292,0.337,44,7,0,8,38,0.484,0.821,0.99,0.99,0.99,6935,CWS 
16,Dansby Swanson ,165,27,6,23,5,0.287,0.349,47,9,0,14,45,0.46,0.809,0.96,0.96,0.97,5965,ATL 
17,Kyle Schwarber ,162,28,14,28,2,0.212,0.321,35,6,0,24,52,0.5,0.82,0.98,0.97,0.99,5686,PHI 
18,Mike Trout ,134,27,11,25,1,0.27,0.401,36,8,1,23,37,0.584,0.985,0.99,0.99,1.0,3785,LAA 
19,Julio Rodriguez ,149,22,7,22,7,0.273,0.337,41,8,1,12,37,0.473,0.81,0.95,0.94,0.95,43685,SEA 
20,Starling Marte ,153,25,5,20,7,0.288,0.343,44,8,1,9,31,0.452,0.796,0.99,0.99,0.99,4377,NYM 
21,George Springer ,156,28,9,23,4,0.255,0.337,40,7,1,17,38,0.481,0.818,0.99,0.98,0.99,4614,TOR 
22,Kyle Tucker ,150,21,8,28,6,0.254,0.341,38,8,0,18,31,0.474,0.815,0.99,0.99,1.0,6006,HOU 
23,Cedric Mullins II ,178,26,5,20,9,0.259,0.323,46,10,1,15,37,0.4,0.723,0.99,0.98,0.99,7400,BAL 
24,Bo Bichette ,189,26,7,26,4,0.264,0.309,50,11,0,12,39,0.433,0.742,0.99,0.99,1.0,6808,TOR 
25,Nolan Arenado ,163,22,9,28,1,0.282,0.353,46,10,0,16,27,0.513,0.866,0.99,0.99,1.0,4350,STL 
26,Adolis Garcia ,169,24,8,27,6,0.239,0.286,40,8,1,11,56,0.445,0.732,0.89,0.91,0.86,6901,TEX 
27,Teoscar Hernandez ,156,23,8,27,3,0.268,0.324,42,9,1,12,46,0.497,0.821,0.96,0.98,0.95,4846,TOR 
28,Marcus Semien ,182,26,7,23,7,0.244,0.306,44,8,1,16,38,0.419,0.725,0.99,0.98,0.99,4544,TEX 
29,Juan Soto ,141,27,9,21,3,0.261,0.438,37,7,1,38,27,0.508,0.946,0.99,0.99,1.0,6906,SD 
30,Byron Buxton ,141,26,11,22,3,0.243,0.309,34,7,1,11,38,0.54,0.848,0.98,0.97,0.98,4672,MIN 
31,Christian Yelich ,164,30,5,18,6,0.264,0.372,43,8,2,26,45,0.415,0.787,0.97,0.96,0.98,4596,MIL 
32,C.J. Cron ,155,23,9,28,0,0.277,0.34,43,9,1,12,38,0.511,0.851,0.96,0.96,0.97,4688,COL 
33,Anthony Rizzo ,148,26,10,27,2,0.236,0.352,35,7,0,20,27,0.497,0.849,0.97,0.95,0.99,4307,NYY 
34,Brandon Lowe ,167,27,10,24,2,0.245,0.33,41,9,1,19,52,0.481,0.812,0.89,0.91,0.86,7236,TB 
35,Randy Arozarena ,169,22,6,22,8,0.248,0.318,42,10,1,13,50,0.421,0.739,0.94,0.97,0.92,6962,TB 
36,Xander Bogaerts ,157,25,5,21,3,0.303,0.38,47,11,0,17,33,0.468,0.848,0.99,0.99,1.0,4347,BOS 
37,Jose Altuve ,150,26,8,18,3,0.278,0.359,42,9,0,16,25,0.494,0.854,0.99,0.98,1.0,4334,HOU 
38,Jose Abreu ,167,24,7,25,0,0.292,0.372,49,11,0,19,42,0.479,0.852,0.98,0.98,0.98,4594,CWS 
39,Hunter Renfroe ,166,23,11,28,1,0.242,0.302,40,8,0,13,47,0.497,0.799,0.74,0.71,0.77,4959,MIL 
40,Corey Seager ,163,24,10,24,1,0.258,0.337,42,7,0,17,31,0.482,0.819,0.99,0.98,0.99,4805,TEX 
41,Tommy Edman ,169,28,3,16,8,0.259,0.321,44,8,1,14,28,0.378,0.699,0.97,0.95,0.98,7752,STL 
42,Willy Adames ,155,25,9,26,2,0.236,0.306,37,8,0,16,47,0.464,0.77,0.88,0.87,0.89,5988,MIL 
43,Bobby Witt Jr. ,152,21,6,21,7,0.253,0.301,38,8,2,9,38,0.45,0.751,0.96,0.96,0.96,6810,KC 
44,Trevor Story ,143,23,7,24,5,0.236,0.307,34,8,0,14,40,0.444,0.751,0.95,0.96,0.94,4747,BOS 
45,Matt Olson ,164,23,9,29,0,0.252,0.351,41,13,0,22,39,0.503,0.855,0.99,0.99,1.0,5718,ATL 
46,Matt Chapman ,157,25,9,26,1,0.239,0.322,37,8,0,18,52,0.47,0.791,0.91,0.91,0.91,6315,TOR 
47,Tyler O'Neill ,138,22,7,23,4,0.245,0.312,34,6,1,13,47,0.447,0.76,0.72,0.81,0.64,5050,STL 
48,Amed Rosario ,172,24,3,18,4,0.288,0.324,50,8,2,9,36,0.416,0.74,0.86,0.85,0.87,5994,CLE 
