VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Sandy Alcantara ,37.2,33,3,0,2.22,1.02,9,27,9,2,5,6,1,1,0.99,0.99,1.0,7109,MIA 
2,Justin Verlander ,27.6,29,3,0,2.27,0.94,7,20,5,3,4,4,1,0,0.99,0.98,1.0,3623,HOU 
3,Shane McClanahan ,28.9,35,2,0,2.63,0.99,8,21,7,3,5,4,1,0,0.98,0.97,0.99,7487,TB 
4,Julio Urias ,26.5,27,3,0,2.81,1.08,8,21,6,3,5,5,1,0,0.99,0.99,0.99,4922,LAD 
5,Aaron Nola ,32.0,35,1,0,3.14,0.99,11,26,5,3,5,5,2,0,0.99,0.99,1.0,5682,PHI 
6,Carlos Rodon ,29.5,38,2,0,3.03,1.11,10,23,9,2,5,5,1,0,0.99,0.98,0.99,5674,SF 
7,Gerrit Cole ,28.5,37,2,0,3.34,1.05,11,22,7,4,5,5,1,0,0.99,0.99,1.0,4656,NYY 
8,Alek Manoah ,30.3,30,2,0,2.87,1.15,10,24,8,3,5,5,1,0,0.99,0.98,1.0,19812,TOR 
9,Tony Gonsolin ,24.2,23,3,0,2.95,1.06,8,17,8,3,5,5,0,0,0.94,0.93,0.96,8518,LAD 
10,Dylan Cease ,27.3,34,2,0,2.70,1.18,8,20,11,3,5,4,1,0,0.99,0.98,1.0,6848,CWS 
11,Corbin Burnes ,28.8,37,1,0,2.95,1.08,9,21,8,3,5,5,1,0,0.99,0.99,1.0,7251,MIL 
12,Max Fried ,27.8,26,2,0,2.83,1.11,9,24,6,2,4,4,1,0,0.99,0.99,1.0,4729,ATL 
13,Triston McKenzie ,29.6,29,2,0,3.50,1.07,12,22,9,4,5,5,2,0,0.89,0.88,0.91,39295,CLE 
14,Max Scherzer ,22.3,28,2,0,2.78,1.08,7,18,5,2,4,4,1,0,0.99,0.99,1.0,3744,NYM 
15,Zack Wheeler ,27.3,29,2,0,3.21,1.15,10,23,7,3,4,4,1,0,0.98,0.97,0.99,4603,PHI 
16,Shohei Ohtani ,23.5,31,2,0,3.05,1.14,8,19,7,3,4,4,2,0,0.5,0.0,1.0,7354,LAA 
17,Shane Bieber ,30.3,32,1,0,3.17,1.13,11,27,7,3,5,5,1,0,0.99,0.99,1.0,7178,CLE 
18,Framber Valdez ,28.8,26,2,0,2.85,1.22,9,23,11,2,4,5,1,0,0.97,0.96,0.99,7627,HOU 
19,Kyle Wright ,27.3,26,3,0,3.37,1.23,10,24,8,3,5,4,1,0,0.95,0.93,0.97,6922,ATL 
20,Logan Webb ,31.2,27,3,0,3.45,1.27,12,29,9,2,5,5,1,0,0.97,0.96,0.98,8146,SF 
21,Robbie Ray ,28.5,34,2,0,3.63,1.18,11,23,10,4,5,5,1,0,0.99,0.98,0.99,5484,SEA 
22,Yu Darvish ,27.0,27,2,0,3.57,1.10,11,22,6,3,4,4,1,0,0.98,0.97,0.99,3965,SD 
23,Miles Mikolas ,29.8,22,2,0,3.51,1.11,12,26,6,3,5,5,2,0,0.86,0.84,0.88,5408,STL 
24,Zac Gallen ,26.0,27,2,0,3.23,1.16,9,20,8,3,5,4,0,0,0.96,0.94,0.97,7245,ARI 
25,Merrill Kelly ,30.0,25,2,0,3.34,1.19,11,26,9,3,5,5,1,0,0.86,0.85,0.88,8374,ARI 
26,Brandon Woodruff ,24.0,28,2,0,3.38,1.16,9,20,7,3,4,4,1,0,0.99,0.98,0.99,6813,MIL 
27,Nestor Cortes Jr. ,23.5,24,2,0,3.37,1.11,9,19,6,3,5,4,1,0,0.94,0.92,0.95,7375,NYY 
28,Tyler Anderson ,26.8,21,2,0,3.34,1.15,10,23,6,3,5,4,0,0,0.92,0.9,0.94,5636,LAD 
29,Martin Perez ,29.3,26,2,0,3.23,1.30,10,27,10,3,5,5,1,0,0.87,0.84,0.9,3501,TEX 
30,Kevin Gausman ,25.9,30,2,0,3.46,1.27,10,27,5,2,5,4,2,0,0.98,0.98,0.99,4671,TOR 
31,Emmanuel Clase ,10.4,12,1,5,2.32,1.01,3,8,3,1,11,0,0,0,0.98,0.98,0.98,27356,CLE 
32,Joe Musgrove ,25.3,25,1,0,3.19,1.15,9,22,6,3,4,4,1,0,0.99,0.98,1.0,5883,SD 
33,Adam Wainwright ,30.3,24,1,0,3.23,1.21,11,27,8,3,5,5,1,0,0.93,0.91,0.94,4033,STL 
34,Cristian Javier ,21.0,27,2,0,3.55,1.19,8,15,9,3,5,3,2,0,0.88,0.85,0.91,10002,HOU 
35,Clayton Kershaw ,18.8,20,2,0,3.26,1.11,7,17,4,2,3,3,1,0,0.98,0.97,0.98,3215,LAD 
