VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Aaron Judge ,334,72,31,78,6,0.299,0.433,100,17,1,68,99,0.632,1.065,0.99,0.99,1.0,4955 d,NYY 
2,Shohei Ohtani ,338,74,27,68,19,0.287,0.391,97,17,3,50,90,0.596,0.987,1.0,0.0,1.0,7354 d,LAD 
3,Ronald Acuna Jr. ,334,67,18,53,24,0.292,0.389,98,18,1,47,74,0.516,0.905,0.99,0.99,0.99,6966 d,ATL 
4,Bobby Witt Jr. ,364,62,16,57,23,0.291,0.354,106,22,4,30,68,0.513,0.867,0.99,0.99,1.0,6810 d,KC 
5,Jose Ramirez ,358,57,18,58,20,0.28,0.36,100,22,2,37,47,0.499,0.86,0.99,0.99,1.0,5288 d,CLE 
6,Fernando Tatis Jr. ,360,62,21,57,15,0.274,0.346,99,19,1,37,82,0.51,0.856,0.99,0.99,1.0,6853 d,SD 
7,Kyle Tucker ,346,60,19,58,16,0.278,0.379,96,18,3,52,57,0.507,0.886,0.99,0.99,1.0,6006 d,CHC 
8,Corbin Carroll ,352,66,17,52,22,0.262,0.347,92,17,6,41,82,0.488,0.835,0.99,0.99,1.0,23993 ,ARI 
9,Elly De La Cruz ,347,57,16,51,30,0.256,0.333,89,18,3,37,113,0.463,0.796,0.99,0.99,1.0,44884 ,CIN 
10,Vladimir Guerrero Jr. ,354,59,18,59,3,0.294,0.384,104,20,0,45,56,0.509,0.893,0.99,0.99,1.0,6050 d,TOR 
11,Julio Rodriguez ,368,56,17,54,17,0.274,0.339,101,17,2,30,90,0.468,0.806,0.98,0.99,0.97,43685 ,SEA 
12,Juan Soto ,322,63,20,57,6,0.271,0.418,87,16,1,77,66,0.511,0.929,0.99,0.99,1.0,6906 d,NYM 
13,Mookie Betts ,337,61,16,53,8,0.28,0.37,95,19,2,45,48,0.486,0.856,0.99,0.99,1.0,4921 d,LAD 
14,Gunnar Henderson ,354,60,18,56,10,0.266,0.347,94,18,3,41,93,0.487,0.834,0.98,0.99,0.97,23372 ,BAL 
15,Trea Turner ,366,55,12,47,17,0.281,0.332,103,19,2,25,74,0.445,0.777,0.98,0.99,0.97,5828 d,PHI 
16,Freddie Freeman ,334,55,14,54,5,0.294,0.386,98,22,1,43,64,0.49,0.876,0.99,0.99,1.0,3365 d,LAD 
17,Francisco Lindor ,351,57,17,51,14,0.26,0.337,91,17,1,35,73,0.458,0.795,0.99,0.99,1.0,4569 d,NYM 
18,Ketel Marte ,328,56,17,54,4,0.28,0.371,92,18,2,42,63,0.505,0.875,0.99,0.99,1.0,5179 d,ARI 
19,Austin Riley ,366,56,19,60,2,0.269,0.338,98,19,1,33,101,0.486,0.824,0.97,0.99,0.95,6022 d,ATL 
20,Teoscar Hernandez ,347,52,18,59,6,0.267,0.323,93,18,1,25,101,0.48,0.804,0.97,0.98,0.96,4846 d,LAD 
21,Pete Alonso ,344,54,22,64,2,0.251,0.348,87,16,1,42,89,0.495,0.843,0.99,0.99,1.0,6960 d,NYM 
22,Manny Machado ,357,51,17,56,7,0.272,0.337,97,18,0,33,72,0.47,0.807,0.99,0.99,1.0,3778 d,SD 
23,Pete Crow-Armstrong ,344,52,14,48,23,0.253,0.301,87,16,4,21,95,0.443,0.745,0.97,0.96,0.97,23369 ,CHC 
24,Jackson Chourio ,370,51,14,50,17,0.264,0.31,97,20,2,23,82,0.442,0.751,0.98,0.99,0.97,44592 ,MIL 
25,Jazz Chisholm Jr. ,313,49,17,49,20,0.245,0.32,77,13,2,31,91,0.454,0.773,0.94,0.98,0.91,8449 d,NYY 
26,Kyle Schwarber ,331,58,24,61,3,0.233,0.359,77,12,1,60,110,0.493,0.851,0.98,0.99,0.98,5686 d,PHI 
27,Zach Neto ,350,53,16,48,17,0.251,0.315,88,19,1,25,92,0.444,0.76,0.56,0.81,0.31,46294 ,LAA 
28,Jackson Merrill ,362,48,14,53,8,0.276,0.319,100,19,3,22,71,0.46,0.779,0.97,0.98,0.95,44756 ,SD 
29,Wyatt Langford ,345,54,15,50,14,0.256,0.336,88,17,2,38,83,0.451,0.787,0.9,0.95,0.86,47238 ,TEX 
30,Oneil Cruz ,328,52,16,47,19,0.248,0.335,81,17,2,39,110,0.459,0.794,0.94,0.99,0.88,39199 ,PIT 
