VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Aaron Judge ,18,4,2,4,0,0.307,0.439,6,1,0,4,5,0.668,1.107,0.99,0.99,1.0,4955 d,NYY 
2,Shohei Ohtani ,18,4,1,4,1,0.285,0.386,5,1,0,3,5,0.559,0.945,1.0,0.0,1.0,7354 d,LAD 
3,Kyle Tucker ,16,3,1,3,1,0.28,0.372,5,1,0,2,3,0.547,0.919,0.98,0.98,0.98,6006 d,HOU 
4,Fernando Tatis Jr. ,18,3,1,3,1,0.28,0.346,5,1,0,2,4,0.516,0.862,0.98,0.98,0.98,6853 d,SD 
5,Gunnar Henderson ,18,3,1,3,1,0.267,0.347,5,1,0,2,5,0.497,0.843,0.99,0.99,1.0,23372 ,BAL 
6,Bobby Witt Jr. ,19,3,1,3,1,0.279,0.326,5,1,0,1,4,0.505,0.831,0.99,0.99,1.0,6810 d,KC 
7,Luis Robert Jr. ,19,3,1,3,1,0.252,0.298,5,1,0,1,6,0.46,0.758,0.7,0.8,0.61,6935 d,CWS 
8,Wyatt Langford ,19,3,1,3,1,0.265,0.337,5,1,0,2,4,0.45,0.787,0.65,0.83,0.46,47238 ,TEX 
9,Trea Turner ,17,3,1,2,1,0.292,0.338,5,1,0,1,3,0.49,0.829,0.99,0.99,0.99,5828 d,PHI 
10,Mookie Betts ,18,4,1,3,0,0.292,0.385,5,1,0,3,3,0.529,0.915,0.99,0.99,1.0,4921 d,LAD 
11,Jose Ramirez ,16,3,1,3,1,0.278,0.359,4,1,0,2,2,0.531,0.89,0.99,0.99,1.0,5288 d,CLE 
12,Jackson Chourio ,20,3,1,3,1,0.265,0.312,5,1,0,1,4,0.464,0.776,0.81,0.92,0.71,44592 ,MIL 
13,Tommy Edman ,18,3,1,2,1,0.26,0.309,5,1,0,1,3,0.416,0.725,0.64,0.75,0.54,7752 d,LAD 
14,Jazz Chisholm Jr. ,18,3,1,2,1,0.256,0.327,5,1,0,2,5,0.487,0.815,0.93,0.97,0.9,8449 d,NYY 
15,Michael Harris II ,18,3,1,2,1,0.275,0.317,5,1,0,1,4,0.477,0.795,0.88,0.93,0.83,43924 ,ATL 
16,Brenton Doyle ,18,3,1,2,1,0.275,0.319,5,1,0,1,5,0.49,0.809,0.58,0.74,0.42,45599 ,COL 
17,Zach Neto ,18,3,1,2,1,0.264,0.332,5,1,0,1,5,0.477,0.809,0.45,0.69,0.21,46294 ,LAA 
