VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,408,90,32,83,25,0.289,0.393,118,22,4,62,108,0.596,0.989,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,403,87,37,94,6,0.298,0.43,120,20,1,82,120,0.63,1.06,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,438,76,20,69,28,0.295,0.359,129,27,5,37,79,0.521,0.88,0.99,0.99,1.0,6810 d,KC 
4,Fernando Tatis Jr. ,432,76,26,71,18,0.281,0.353,121,23,2,44,99,0.524,0.877,0.99,0.99,1.0,6853 d,SD 
5,Kyle Tucker ,417,73,23,71,18,0.276,0.376,115,22,3,62,69,0.509,0.885,0.99,0.99,1.0,6006 d,CHC 
6,Jose Ramirez ,428,68,21,70,24,0.275,0.357,118,26,2,46,57,0.496,0.854,0.99,0.99,1.0,5288 d,CLE 
7,Corbin Carroll ,422,79,20,62,27,0.265,0.349,112,20,7,49,98,0.489,0.838,0.99,0.99,1.0,23993 ,ARI 
8,Ronald Acuna Jr. ,332,69,18,51,28,0.297,0.39,99,18,2,46,68,0.521,0.911,0.99,0.99,0.99,6966 d,ATL 
9,Elly De La Cruz ,422,69,19,61,37,0.256,0.331,108,22,4,44,138,0.459,0.79,0.99,0.99,1.0,44884 ,CIN 
10,Julio Rodriguez ,446,69,21,67,20,0.274,0.341,122,20,2,38,111,0.471,0.812,0.98,0.99,0.97,43685 ,SEA 
11,Vladimir Guerrero Jr. ,429,71,22,72,3,0.294,0.382,126,25,1,54,71,0.51,0.892,0.99,0.99,1.0,6050 d,TOR 
12,Juan Soto ,390,79,24,69,7,0.274,0.42,107,20,1,94,79,0.518,0.937,0.99,0.99,1.0,6906 d,NYM 
13,Bryce Harper ,412,69,21,70,9,0.278,0.385,115,26,1,65,101,0.498,0.884,0.99,0.99,1.0,4293 d,PHI 
14,Mookie Betts ,418,75,19,67,10,0.278,0.37,116,24,2,57,61,0.484,0.853,0.99,0.99,1.0,4921 d,LAD 
15,Freddie Freeman ,405,68,18,68,7,0.293,0.387,119,25,2,52,76,0.496,0.883,0.99,0.99,1.0,3365 d,LAD 
16,Gunnar Henderson ,418,73,22,67,11,0.269,0.35,112,22,4,49,109,0.5,0.85,0.99,0.99,1.0,23372 ,BAL 
17,Francisco Lindor ,435,71,21,63,16,0.262,0.338,114,21,2,43,90,0.462,0.799,0.99,0.99,1.0,4569 d,NYM 
18,Trea Turner ,443,67,15,57,19,0.281,0.332,125,23,2,31,91,0.441,0.773,0.97,0.99,0.96,5828 d,PHI 
19,Austin Riley ,437,68,23,72,2,0.27,0.339,118,23,1,39,120,0.489,0.828,0.97,0.99,0.96,6022 d,ATL 
20,Jackson Merrill ,431,60,18,65,11,0.281,0.324,121,23,3,27,80,0.472,0.796,0.98,0.99,0.98,44756 ,SD 
21,Kyle Schwarber ,400,71,29,76,4,0.234,0.361,93,15,1,73,130,0.495,0.856,0.98,0.99,0.97,5686 d,PHI 
22,Yordan Alvarez ,332,58,22,65,2,0.293,0.396,97,19,1,47,65,0.558,0.954,0.98,0.99,0.96,6461 d,HOU 
23,Ketel Marte ,395,66,20,64,5,0.276,0.364,109,22,2,50,78,0.493,0.857,0.99,0.99,1.0,5179 d,ARI 
24,Pete Alonso ,414,65,26,75,3,0.25,0.349,103,20,1,52,107,0.49,0.839,0.99,0.99,1.0,6960 d,NYM 
25,Manny Machado ,430,61,20,67,8,0.27,0.336,116,22,1,40,88,0.464,0.8,0.99,0.99,1.0,3778 d,SD 
26,Brent Rooker ,395,61,26,67,6,0.255,0.335,101,18,1,41,127,0.504,0.839,0.88,0.98,0.79,7318 d,ATH 
27,Jackson Chourio ,431,60,17,60,19,0.263,0.31,113,23,2,27,97,0.444,0.754,0.99,0.99,0.98,44592 ,MIL 
28,Pete Crow-Armstrong ,414,63,16,55,27,0.252,0.301,104,19,5,26,112,0.435,0.737,0.94,0.95,0.94,23369 ,CHC 
29,Wyatt Langford ,400,64,18,59,15,0.263,0.343,105,21,3,45,91,0.463,0.806,0.94,0.97,0.91,47238 ,TEX 
30,Zach Neto ,413,62,19,57,21,0.251,0.32,104,22,1,31,108,0.445,0.764,0.48,0.73,0.22,46294 ,LAA 
31,Oneil Cruz ,395,62,19,57,21,0.25,0.335,99,20,2,46,128,0.458,0.793,0.94,0.99,0.88,39199 ,PIT 
32,Luis Robert Jr. ,417,58,19,58,26,0.244,0.309,102,21,1,33,131,0.436,0.745,0.58,0.88,0.28,6935 d,CWS 
33,Rafael Devers ,398,64,21,67,2,0.265,0.362,106,23,2,51,102,0.49,0.852,0.99,0.99,0.99,5175 d,BOS 
34,Matt Olson ,420,66,24,74,0,0.25,0.353,105,21,1,61,113,0.476,0.829,0.97,0.99,0.95,5718 d,ATL 
35,Teoscar Hernandez ,376,56,20,66,7,0.27,0.327,101,19,1,28,109,0.487,0.813,0.98,0.99,0.97,4846 d,LAD 
36,Michael Harris II ,405,57,14,56,16,0.276,0.323,112,21,3,25,82,0.446,0.769,0.85,0.94,0.76,43924 ,ATL 
37,Marcell Ozuna ,403,61,22,68,1,0.26,0.348,105,18,0,52,108,0.472,0.82,0.91,0.98,0.84,4726 d,ATL 
38,Jarren Duran ,416,64,12,50,23,0.262,0.323,109,25,6,33,103,0.436,0.759,0.97,0.99,0.96,10054 ,BOS 
39,Alex Bregman ,421,63,18,65,3,0.266,0.349,112,23,1,49,67,0.455,0.804,0.99,0.98,1.0,5973 d,BOS 
40,Jeremy Pena ,452,62,13,54,14,0.27,0.32,122,22,2,27,87,0.415,0.734,0.75,0.83,0.66,43642 ,HOU 
41,CJ Abrams ,399,59,14,48,26,0.255,0.317,102,20,3,28,85,0.428,0.745,0.89,0.97,0.81,19879 ,WSH 
42,Bo Bichette ,435,60,13,55,9,0.282,0.327,122,25,1,28,83,0.431,0.759,0.8,0.93,0.68,6808 d,TOR 
43,Riley Greene ,408,61,18,60,4,0.268,0.347,109,20,3,45,116,0.463,0.81,0.87,0.94,0.8,19457 ,DET 
44,Jose Altuve ,424,63,14,53,13,0.266,0.333,113,21,1,38,81,0.422,0.755,0.95,0.97,0.94,4334 d,HOU 
45,James Wood ,380,58,17,55,13,0.26,0.348,99,21,2,49,117,0.458,0.806,0.94,0.98,0.91,44720 ,WSH 
46,Josh Naylor ,391,53,15,62,8,0.27,0.345,106,22,0,38,63,0.446,0.791,0.97,0.98,0.96,6054 d,ARI 
47,Paul Goldschmidt ,402,58,17,60,6,0.261,0.334,105,21,0,41,106,0.441,0.776,0.83,0.93,0.73,4403 d,NYY 
48,Brenton Doyle ,429,58,16,53,19,0.248,0.301,106,18,3,31,129,0.419,0.72,0.56,0.82,0.3,45599 ,COL 
49,Anthony Santander ,421,59,23,69,1,0.24,0.315,101,21,1,42,97,0.46,0.775,0.81,0.86,0.75,4903 d,TOR 
50,Ozzie Albies ,421,59,15,59,9,0.258,0.316,109,23,2,33,72,0.429,0.745,0.96,0.97,0.95,5980 d,ATL 
51,Junior Caminero ,406,54,19,63,3,0.262,0.311,106,18,1,26,91,0.454,0.765,0.83,0.91,0.75,45016 ,TB 
52,Steven Kwan ,428,64,7,43,13,0.286,0.36,122,21,3,47,46,0.399,0.759,0.96,0.94,0.99,44349 ,CLE 
53,William Contreras ,393,57,16,58,5,0.267,0.357,105,20,1,51,92,0.442,0.799,0.99,0.98,1.0,7659 d,MIL 
54,Yandy Diaz ,414,58,13,55,2,0.282,0.356,117,22,0,45,67,0.433,0.788,0.65,0.71,0.59,6677 d,TB 
