VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,15.5,18,1,0,3.27,1.17,6,12,5,2,3,3,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,48.7,59,4,0,2.89,1.03,16,39,10,5,8,8,2,0,0.99,0.99,0.99,43633 ,LAD 
3,Paul Skenes ,50.9,60,4,0,3.02,1.12,17,41,14,5,9,9,2,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,54.2,56,4,0,3.08,1.17,19,48,13,5,9,9,2,0,0.99,0.99,1.0,39312 ,PHI 
5,Jacob Misiorowski ,47.6,66,4,0,3.10,1.16,16,34,18,5,9,9,2,0,0.99,0.98,0.99,46366 ,MIL 
6,Zack Wheeler ,50.2,57,4,0,3.32,1.14,19,41,14,6,9,9,2,0,0.98,0.97,0.99,4603 d,PHI 
7,Chris Sale ,49.1,60,4,0,3.23,1.16,18,41,13,5,8,8,2,0,0.99,0.99,1.0,3207 d,ATL 
8,Dylan Cease ,51.4,66,4,0,3.36,1.20,19,40,20,6,9,9,2,0,0.99,0.99,0.99,6848 d,TOR 
9,Jacob deGrom ,46.0,52,3,0,3.46,1.09,18,38,11,6,8,8,2,0,0.98,0.98,0.97,4850 d,TEX 
10,Jesus Luzardo ,52.1,59,4,0,3.50,1.22,20,44,17,6,9,9,2,0,0.98,0.98,0.98,6889 d,PHI 
11,Yoshinobu Yamamoto ,47.5,49,4,0,3.46,1.16,18,40,13,5,8,8,2,0,0.99,0.99,1.0,48250 ,LAD 
12,Logan Gilbert ,49.4,54,3,0,3.59,1.14,20,42,12,7,9,9,2,0,0.99,0.99,0.99,7453 d,SEA 
13,Bryan Woo ,47.4,48,3,0,3.61,1.13,19,41,10,6,8,8,2,0,0.96,0.97,0.94,47011 ,SEA 
14,Max Fried ,48.4,45,4,0,3.38,1.23,18,43,15,4,8,8,2,0,0.98,0.98,0.98,4729 d,NYY 
15,Drew Rasmussen ,47.5,47,3,0,3.54,1.16,19,42,12,6,9,9,3,0,0.94,0.95,0.93,43665 ,TB 
16,Logan Webb ,55.5,49,4,0,3.57,1.27,22,54,14,5,9,9,3,0,0.96,0.97,0.95,8146 d,SF 
17,Mason Miller ,17.5,29,1,9,2.10,0.98,4,10,7,1,19,0,1,0,0.99,0.99,1.0,45221 ,SD 
18,Cam Schlittler ,44.9,50,3,0,3.58,1.21,18,38,15,5,8,8,2,0,0.99,0.98,0.99,7355019,NYY 
19,Gavin Williams ,49.2,57,3,0,3.64,1.26,20,42,18,6,9,9,3,0,0.96,0.96,0.96,44694 ,CLE 
20,Nathan Eovaldi ,47.9,47,3,0,3.74,1.20,20,43,12,6,8,8,3,0,0.9,0.93,0.86,4423 d,TEX 
21,Hunter Brown ,50.3,54,3,0,3.62,1.27,20,43,19,6,9,9,2,0,0.94,0.96,0.92,44176 ,HOU 
22,George Kirby ,49.8,47,3,0,3.85,1.20,21,48,10,6,9,9,3,0,0.95,0.97,0.93,20405 ,SEA 
23,Chase Burns ,45.8,53,3,0,3.76,1.22,19,39,16,6,9,8,3,0,0.98,0.98,0.98,44722 ,CIN 
24,Jhoan Duran ,17.8,22,2,9,2.70,1.12,5,14,5,1,19,0,1,0,0.95,0.97,0.94,8034 d,PHI 
25,Shota Imanaga ,49.5,46,3,0,4.10,1.17,23,45,11,9,9,9,3,0,0.88,0.92,0.83,6979 d,CHC 
26,Ranger Suarez ,49.7,47,3,0,3.60,1.28,20,47,15,5,9,9,3,0,0.8,0.86,0.74,7247 d,BOS 
27,Kevin Gausman ,50.7,50,3,0,3.94,1.24,22,46,15,7,9,9,3,0,0.91,0.95,0.87,4671 d,CHC 
28,Gerrit Cole ,49.9,50,3,0,4.04,1.22,22,45,14,8,9,9,3,0,0.9,0.91,0.9,4656 d,NYY 
29,Blake Snell ,38.5,47,3,0,3.51,1.25,15,30,17,4,7,7,2,0,0.79,0.86,0.72,5835 d,LAD 
30,Sonny Gray ,49.2,49,3,0,3.90,1.26,21,47,13,6,9,9,3,0,0.95,0.97,0.93,4755 d,BOS 
31,Braxton Ashcraft ,45.8,46,3,0,3.72,1.27,19,43,13,5,8,8,2,0,0.84,0.85,0.84,47807 ,PIT 
32,Cade Smith ,17.8,23,1,9,2.95,1.13,6,14,6,2,19,0,1,0,0.98,0.98,0.97,45654 ,CLE 
33,Reid Detmers ,47.9,54,3,0,4.06,1.27,22,42,16,7,9,9,3,0,0.58,0.65,0.51,43840 ,LAA 
34,Nolan McLean ,46.0,49,3,0,3.66,1.32,19,40,17,5,8,8,2,0,0.95,0.98,0.93,47159 ,NYM 
35,Logan Henderson ,36.3,40,3,0,3.94,1.19,16,31,11,6,9,7,2,0,0.63,0.73,0.54,45145 ,MIL 
36,Bryce Miller ,46.8,45,3,0,4.08,1.24,21,43,13,7,11,8,3,0,0.6,0.64,0.55,45184 ,SEA 
37,Josh Hader ,16.4,23,1,9,3.21,1.14,6,11,6,2,18,0,1,0,0.87,0.92,0.82,5047 d,HOU 
38,David Bednar ,17.4,20,1,10,3.34,1.18,6,14,6,2,19,0,1,0,0.91,0.96,0.86,8451 d,NYY 
39,Aroldis Chapman ,17.0,23,1,9,3.01,1.21,6,12,8,2,18,0,1,0,0.95,0.97,0.93,3068 d,BOS 
40,Casey Mize ,46.3,43,3,0,4.01,1.26,21,44,13,6,9,9,3,0,0.48,0.61,0.35,7399 d,SD 
41,Matthew Boyd ,45.5,41,3,0,3.97,1.26,20,42,13,6,8,8,3,0,0.69,0.77,0.62,5003 d,CHC 
42,MacKenzie Gore ,48.8,53,3,0,4.02,1.31,22,43,18,6,9,9,3,0,0.66,0.77,0.55,7146 d,TEX 
43,Framber Valdez ,52.5,45,3,0,3.82,1.33,22,49,18,5,9,9,3,0,0.78,0.86,0.7,7627 d,DET 
44,Parker Messick ,43.9,43,3,0,3.86,1.30,19,41,14,5,8,8,3,0,0.93,0.92,0.94,46317 ,CLE 
45,Devin Williams ,16.9,21,1,9,3.27,1.23,6,12,8,2,18,0,1,0,0.77,0.86,0.68,27766 ,NYM 
46,Andres Munoz ,16.3,22,1,8,3.08,1.21,6,12,7,2,17,0,1,0,0.88,0.95,0.81,24281 ,SEA 
47,Payton Tolle ,39.6,43,2,0,3.87,1.24,17,35,12,6,8,8,2,0,0.69,0.77,0.6,7354435,BOS 
48,Dustin May ,46.9,46,3,0,4.06,1.31,21,42,17,6,8,8,3,0,0.25,0.34,0.16,7413 d,MIL 
49,Foster Griffin ,45.1,43,3,0,4.08,1.29,20,43,12,6,8,8,3,0,0.79,0.8,0.78,7531 d,CLE 
50,Louis Varland ,17.2,19,1,8,3.30,1.19,6,15,5,2,19,0,1,0,0.84,0.85,0.83,44936 ,TOR 
51,Jose Soriano ,46.1,45,3,0,3.76,1.36,19,40,20,4,8,8,2,0,0.85,0.87,0.82,7899 d,TOR 
52,Grant Taylor ,21.2,26,1,5,3.13,1.20,7,17,8,2,22,0,1,0,0.21,0.27,0.14,47161 ,CWS 
53,Kyle Bradish ,48.1,48,3,0,3.98,1.34,21,44,18,6,9,9,3,0,0.81,0.92,0.7,39964 ,BAL 
54,Eury Perez ,41.8,46,2,0,4.01,1.25,19,35,15,6,8,8,3,0,0.83,0.91,0.76,44610 ,MIA 
55,Freddy Peralta ,49.7,51,3,0,4.25,1.31,23,44,19,7,9,9,3,0,0.75,0.8,0.71,7274 d,TB 
56,Griffin Jax ,33.4,38,2,0,3.71,1.23,14,29,11,4,11,6,2,0,0.58,0.65,0.5,43669 ,TB 
57,Bryan Baker ,18.1,21,1,9,3.77,1.24,8,15,7,2,19,0,1,0,0.8,0.83,0.76,43674 ,TB 
58,Raisel Iglesias ,17.8,19,1,8,3.59,1.20,7,15,5,2,19,0,1,0,0.87,0.92,0.82,5589 d,ATL 
59,Taj Bradley ,48.4,50,3,0,4.22,1.32,23,44,19,7,9,9,3,0,0.75,0.8,0.71,44442 ,MIN 
60,Edwin Diaz ,16.4,22,1,7,3.33,1.19,6,12,6,2,18,0,1,0,0.74,0.84,0.65,5996 d,LAD 
61,Kyle Harrison ,40.2,45,2,0,3.97,1.28,18,35,14,6,8,8,2,0,0.81,0.87,0.74,43921 ,MIL 
62,Tanner Bibee ,46.9,42,3,0,4.22,1.30,22,45,14,7,8,8,3,0,0.72,0.81,0.63,45056 ,CLE 
63,Jared Jones ,40.0,42,2,0,3.92,1.28,17,36,14,5,10,7,2,0,0.38,0.49,0.28,43901 ,PIT 
64,Trevor Megill ,17.0,21,1,6,3.29,1.19,6,13,6,2,18,0,1,0,0.69,0.82,0.55,10118 ,MIL 
65,Michael King ,48.5,47,3,0,4.11,1.35,22,44,19,6,9,9,3,0,0.88,0.92,0.84,8489 d,SD 
