VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,64.8,74,5,0,3.53,1.21,25,52,23,8,12,12,3,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,158.4,183,12,0,2.88,1.06,51,127,34,15,27,27,7,0,0.99,0.99,1.0,43633 ,DET 
3,Paul Skenes ,145.1,174,10,0,2.86,1.10,46,116,39,12,25,25,6,0,0.99,0.99,1.0,47239 ,PIT 
4,Zack Wheeler ,165.2,180,12,0,3.31,1.13,61,137,43,19,27,27,7,0,0.99,0.99,1.0,4603 d,PHI 
5,Chris Sale ,147.1,175,11,0,3.31,1.17,54,125,40,16,26,26,6,0,0.96,0.98,0.94,3207 d,ATL 
6,Logan Webb ,163.0,147,11,0,3.29,1.21,60,155,37,12,27,27,8,0,0.99,0.99,0.98,8146 d,SF 
7,Garrett Crochet ,131.7,166,10,0,3.15,1.17,46,106,43,13,25,25,6,0,0.99,0.99,1.0,43886 ,BOS 
8,Yoshinobu Yamamoto ,133.0,144,10,0,3.32,1.14,49,112,36,13,23,23,6,0,0.99,0.99,1.0,48250 ,LAD 
9,Dylan Cease ,153.6,179,10,0,3.60,1.24,61,126,59,18,27,27,8,0,0.97,0.98,0.96,6848 d,SD 
10,George Kirby ,138.2,129,9,0,3.52,1.12,54,129,21,17,24,24,7,0,0.88,0.93,0.83,20405 ,SEA 
11,Spencer Strider ,115.3,154,9,0,3.30,1.14,42,90,37,13,20,20,5,0,0.92,0.96,0.87,44282 ,ATL 
12,Cole Ragans ,147.0,172,10,0,3.48,1.24,57,123,55,16,25,25,7,0,0.97,0.98,0.97,6834 d,KC 
13,Tyler Glasnow ,108.5,133,8,0,3.44,1.13,42,86,34,13,19,19,5,0,0.95,0.98,0.92,4587 d,LAD 
14,Logan Gilbert ,113.5,122,8,0,3.36,1.09,42,96,25,14,19,19,5,0,0.99,0.99,0.98,7453 d,SEA 
15,Jacob deGrom ,110.1,134,7,0,3.30,1.06,40,87,26,14,21,21,5,0,0.94,0.98,0.9,4850 d,TEX 
16,Corbin Burnes ,153.3,150,10,0,3.62,1.24,62,138,46,16,25,25,7,0,0.97,0.98,0.96,7251 d,ARI 
17,Framber Valdez ,151.2,145,11,0,3.45,1.28,58,136,50,14,24,24,7,0,0.96,0.98,0.95,7627 d,HOU 
18,Michael King ,146.1,160,10,0,3.54,1.25,58,125,52,17,25,25,7,0,0.98,0.99,0.98,8489 d,SD 
19,Max Fried ,144.5,134,10,0,3.42,1.23,55,131,42,14,24,24,7,0,0.99,0.98,0.99,4729 d,NYY 
20,Sonny Gray ,145.8,151,10,0,3.67,1.22,59,131,41,17,25,25,8,0,0.95,0.96,0.95,4755 d,STL 
21,Pablo Lopez ,150.1,155,10,0,3.76,1.22,63,139,38,19,25,25,8,0,0.95,0.97,0.93,7289 d,MIN 
22,Spencer Schwellenbach ,145.6,139,10,0,3.70,1.21,60,136,34,17,26,26,7,0,0.95,0.97,0.93,44729 ,ATL 
23,Joe Ryan ,131.6,144,9,0,3.77,1.14,55,114,29,20,23,23,7,0,0.93,0.94,0.92,43688 ,MIN 
24,Freddy Peralta ,142.4,162,9,0,3.73,1.23,59,116,52,19,25,25,8,0,0.96,0.98,0.94,7274 d,MIL 
25,Luis Castillo ,150.9,149,10,0,3.76,1.23,63,135,46,19,25,25,8,0,0.94,0.95,0.94,3679 d,SEA 
26,Hunter Brown ,139.9,149,10,0,3.58,1.27,56,124,48,15,24,24,7,0,0.95,0.97,0.94,44176 ,HOU 
27,Hunter Greene ,147.1,173,9,0,3.88,1.23,63,119,52,21,25,25,8,0,0.97,0.97,0.97,6871 d,CIN 
