VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,10.8,13,1,0,2.92,1.12,3,8,3,1,3,1,0,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,25.1,31,2,0,2.77,1.01,8,19,5,3,4,4,1,0,0.99,0.99,0.99,43633 ,LAD 
3,Paul Skenes ,25.8,30,2,0,3.04,1.13,9,21,7,2,4,4,1,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,28.1,29,2,0,3.06,1.17,10,25,7,2,5,5,1,0,0.99,0.99,1.0,39312 ,PHI 
5,Jacob Misiorowski ,24.4,33,2,0,3.09,1.15,8,18,9,3,4,4,1,0,0.99,0.99,1.0,46366 ,MIL 
6,Jacob deGrom ,24.8,28,2,0,3.33,1.10,9,20,6,3,4,4,1,0,0.97,0.98,0.96,4850 d,TEX 
7,Dylan Cease ,26.7,35,2,0,3.28,1.20,10,20,11,3,5,5,1,0,0.99,0.99,0.99,6848 d,TOR 
8,Chris Sale ,23.7,29,2,0,3.14,1.15,8,20,6,2,4,4,1,0,0.99,0.99,1.0,3207 d,ATL 
9,Jesus Luzardo ,27.3,31,2,0,3.41,1.19,10,23,8,3,5,5,1,0,0.98,0.98,0.99,6889 d,PHI 
10,Yoshinobu Yamamoto ,25.0,27,2,0,3.34,1.15,9,21,7,3,4,4,1,0,0.99,0.99,1.0,48250 ,LAD 
11,Zack Wheeler ,26.1,29,2,0,3.44,1.17,10,22,8,3,4,4,1,0,0.97,0.97,0.98,4603 d,PHI 
12,Logan Gilbert ,26.4,29,2,0,3.57,1.15,10,22,7,3,5,5,1,0,0.99,0.99,0.98,7453 d,SEA 
13,Bryan Woo ,25.2,25,2,0,3.53,1.12,10,22,6,3,6,4,1,0,0.95,0.96,0.93,47011 ,SEA 
14,Mason Miller ,8.8,14,1,5,1.96,0.93,2,5,3,1,10,0,0,0,0.99,0.99,1.0,45221 ,SD 
15,Blake Snell ,22.9,29,2,0,3.25,1.23,8,18,10,2,4,4,1,0,0.92,0.94,0.89,5835 d,LAD 
16,Cam Schlittler ,24.5,28,2,0,3.44,1.22,9,21,8,3,4,4,1,0,0.99,0.98,0.99,7355019,NYY 
17,Tyler Glasnow ,22.1,27,2,0,3.51,1.18,9,17,8,3,4,4,1,0,0.9,0.94,0.87,4587 d,LAD 
18,Gavin Williams ,26.2,31,2,0,3.57,1.26,10,22,10,3,5,5,1,0,0.96,0.96,0.96,44694 ,CLE 
19,Max Fried ,23.7,22,2,0,3.35,1.23,9,21,7,2,4,4,1,0,0.97,0.97,0.97,4729 d,NYY 
