VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,17.5,21,1,0,3.09,1.16,6,14,6,2,5,3,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,30.1,37,3,0,2.80,1.01,9,23,6,3,5,5,1,0,0.99,0.99,0.99,43633 ,LAD 
3,Cristopher Sanchez ,34.1,35,2,0,3.04,1.16,12,30,8,3,6,6,1,0,0.99,0.99,1.0,39312 ,PHI 
4,Chris Sale ,29.4,36,2,0,3.06,1.13,10,24,7,3,5,5,1,0,0.99,0.99,1.0,3207 d,ATL 
5,Paul Skenes ,29.2,34,2,0,2.98,1.13,10,24,8,3,5,5,1,0,0.99,0.99,1.0,47239 ,PIT 
6,Jacob Misiorowski ,29.7,41,2,0,3.10,1.16,10,21,11,3,5,5,2,0,0.99,0.99,1.0,46366 ,MIL 
7,Jacob deGrom ,28.9,33,2,0,3.36,1.10,11,24,8,4,5,5,1,0,0.97,0.98,0.95,4850 d,TEX 
8,Dylan Cease ,31.8,41,2,0,3.28,1.21,12,24,13,3,5,5,1,0,0.99,0.99,0.99,6848 d,TOR 
9,Jesus Luzardo ,33.1,38,2,0,3.39,1.19,12,28,10,4,6,6,1,0,0.98,0.98,0.98,6889 d,PHI 
10,Yoshinobu Yamamoto ,30.0,32,2,0,3.30,1.14,11,25,8,3,5,5,1,0,0.99,0.99,1.0,48250 ,LAD 
11,Zack Wheeler ,30.2,34,2,0,3.42,1.16,11,25,9,4,5,5,1,0,0.97,0.97,0.98,4603 d,PHI 
12,Mason Miller ,11.2,18,1,6,2.07,0.94,3,6,4,1,12,0,0,0,0.99,0.99,1.0,45221 ,SD 
13,Logan Gilbert ,29.8,32,2,0,3.52,1.13,12,25,8,4,5,5,1,0,0.99,0.99,0.98,7453 d,SEA 
14,Drew Rasmussen ,29.7,29,2,0,3.46,1.15,11,26,7,3,6,6,2,0,0.95,0.95,0.95,43665 ,TB 
15,Cam Schlittler ,30.8,35,2,0,3.44,1.21,12,26,10,3,6,6,2,0,0.99,0.98,0.99,7355019,NYY 
16,Bryan Woo ,26.4,27,2,0,3.54,1.12,10,23,6,3,7,4,1,0,0.94,0.96,0.93,47011 ,SEA 
17,Tyler Glasnow ,26.5,32,2,0,3.51,1.18,10,21,10,3,5,5,1,0,0.88,0.93,0.84,4587 d,LAD 
18,Blake Snell ,27.3,34,2,0,3.37,1.23,10,21,12,3,5,5,1,0,0.91,0.94,0.89,5835 d,LAD 
19,Gerrit Cole ,32.9,33,2,0,3.89,1.20,14,29,9,5,6,6,2,0,0.92,0.92,0.92,4656 d,NYY 
20,Gavin Williams ,29.4,34,2,0,3.61,1.25,12,25,11,4,5,5,2,0,0.96,0.96,0.96,44694 ,CLE 
21,Logan Webb ,34.4,30,2,0,3.61,1.27,14,34,9,3,6,6,2,0,0.95,0.97,0.94,8146 d,SF 
22,Max Fried ,27.3,26,2,0,3.40,1.23,10,24,8,2,5,5,1,0,0.97,0.97,0.97,4729 d,NYY 
23,Cade Smith ,11.4,15,1,6,2.93,1.15,4,9,4,1,12,0,1,0,0.98,0.98,0.97,45654 ,CLE 
24,Chase Burns ,26.4,31,2,0,3.73,1.22,11,22,9,3,5,5,1,0,0.98,0.98,0.98,44722 ,CIN 
25,Jhoan Duran ,11.3,14,1,5,2.64,1.13,3,9,3,1,12,0,0,0,0.95,0.97,0.94,8034 d,PHI 
26,George Kirby ,29.9,27,2,0,3.85,1.21,13,29,6,4,5,5,2,0,0.9,0.93,0.86,20405 ,SEA 
27,David Bednar ,11.1,13,1,6,3.10,1.13,4,8,4,1,12,0,1,0,0.93,0.97,0.89,8451 d,NYY 
28,Hunter Brown ,31.7,33,2,0,3.69,1.29,13,27,12,3,5,5,2,0,0.93,0.96,0.91,44176 ,HOU 
29,Ranger Suarez ,31.1,29,2,0,3.61,1.28,12,30,9,3,6,6,2,0,0.79,0.85,0.73,7247 d,BOS 
30,Payton Tolle ,26.6,29,2,0,3.76,1.22,11,23,8,4,5,5,1,0,0.8,0.85,0.74,7354435,BOS 
31,Kevin Gausman ,30.3,30,2,0,3.90,1.23,13,28,9,4,5,5,2,0,0.89,0.93,0.85,4671 d,CHC 
32,Sonny Gray ,31.2,30,2,0,3.83,1.25,13,30,8,4,6,6,2,0,0.96,0.97,0.95,4755 d,BOS 
33,Josh Hader ,10.3,14,1,6,3.20,1.12,4,7,4,1,11,0,0,0,0.88,0.92,0.84,5047 d,HOU 
34,Braxton Ashcraft ,27.5,27,2,0,3.68,1.25,11,26,8,3,5,5,2,0,0.9,0.9,0.91,47807 ,PIT 
35,Shota Imanaga ,29.4,28,2,0,4.12,1.19,13,27,7,5,5,5,2,0,0.88,0.92,0.85,6979 d,CHC 
36,Aroldis Chapman ,10.3,14,1,6,3.13,1.20,4,7,5,1,11,0,0,0,0.95,0.97,0.92,3068 d,BOS 
37,Parker Messick ,28.5,28,2,0,3.70,1.27,12,26,9,3,5,5,2,0,0.94,0.93,0.95,46317 ,CLE 
38,Logan Henderson ,25.5,28,2,0,3.98,1.20,11,22,8,4,6,5,2,0,0.77,0.83,0.71,45145 ,MIL 
39,Grant Taylor ,13.2,16,1,4,3.04,1.19,4,11,5,1,14,0,1,0,0.27,0.34,0.19,47161 ,CWS 
40,Andres Munoz ,10.5,14,1,5,2.97,1.18,3,7,4,1,11,0,1,0,0.88,0.95,0.8,24281 ,SEA 
41,Nolan McLean ,28.6,30,2,0,3.64,1.32,12,25,11,3,5,5,2,0,0.96,0.98,0.94,47159 ,NYM 
42,Bryan Baker ,11.3,12,1,6,3.67,1.19,5,9,4,1,12,0,1,0,0.82,0.85,0.79,43674 ,TB 
43,MacKenzie Gore ,29.1,31,2,0,3.96,1.30,13,25,11,4,5,5,2,0,0.72,0.82,0.61,7146 d,TEX 
44,Tanner Scott ,10.3,12,1,5,3.25,1.21,4,8,4,1,11,0,0,0,0.45,0.54,0.37,7328 d,LAD 
