VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,33.5,38,2,0,3.53,1.21,13,27,12,4,6,6,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,76.0,92,6,0,2.70,1.02,23,59,15,7,13,13,3,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,79.6,91,6,0,3.14,1.10,28,64,20,9,13,13,3,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,69.2,81,5,0,2.94,1.12,23,56,19,6,12,12,3,0,0.99,0.99,1.0,47239 ,PIT 
5,Logan Gilbert ,73.2,80,5,0,3.34,1.09,27,61,17,9,12,12,3,0,0.97,0.98,0.96,7453 d,SEA 
6,Spencer Strider ,70.9,92,6,0,3.41,1.17,27,56,24,8,13,13,3,0,0.93,0.96,0.9,44282 ,ATL 
7,Logan Webb ,78.4,73,6,0,3.25,1.20,28,74,18,6,13,13,4,0,0.99,0.99,0.99,8146 d,SF 
8,Garrett Crochet ,64.5,81,5,0,3.07,1.14,22,52,19,6,12,12,3,0,0.99,0.99,1.0,43886 ,BOS 
9,Jacob deGrom ,59.7,69,4,0,3.27,1.07,22,48,14,7,11,11,3,0,0.99,0.99,0.98,4850 d,TEX 
10,Max Fried ,73.6,70,5,0,3.27,1.21,27,66,20,7,12,12,3,0,0.99,0.98,0.99,4729 d,NYY 
11,Joe Ryan ,70.7,78,5,0,3.67,1.14,29,61,16,10,12,12,4,0,0.98,0.97,0.98,43688 ,MIN 
12,George Kirby ,71.7,68,5,0,3.56,1.14,28,67,12,9,12,12,4,0,0.88,0.94,0.83,20405 ,SEA 
13,Yoshinobu Yamamoto ,66.3,71,5,0,3.46,1.16,25,56,19,7,12,12,3,0,0.99,0.99,0.99,48250 ,LAD 
14,Framber Valdez ,76.8,76,5,0,3.33,1.26,28,68,25,6,12,12,4,0,0.99,0.99,0.99,7627 d,HOU 
15,Sonny Gray ,68.2,72,5,0,3.49,1.19,26,61,18,8,12,12,4,0,0.96,0.96,0.97,4755 d,STL 
16,Dylan Cease ,70.4,84,5,0,3.56,1.23,28,58,26,8,12,12,4,0,0.94,0.96,0.92,6848 d,SD 
17,Cristopher Sanchez ,71.2,68,5,0,3.39,1.24,27,66,20,7,12,12,3,0,0.93,0.93,0.94,39312 ,PHI 
18,Hunter Brown ,71.0,80,5,0,3.54,1.25,28,62,24,8,12,12,4,0,0.99,0.98,0.99,44176 ,HOU 
19,Nathan Eovaldi ,69.4,68,5,0,3.67,1.20,28,63,18,8,12,12,3,0,0.95,0.94,0.95,4423 d,TEX 
20,Bryan Woo ,64.4,62,4,0,3.58,1.13,26,56,14,8,12,12,3,0,0.95,0.95,0.95,47011 ,SEA 
21,Freddy Peralta ,69.9,77,5,0,3.75,1.23,29,57,25,9,12,12,4,0,0.97,0.98,0.97,7274 d,MIL 
22,Tyler Glasnow ,59.3,70,4,0,3.55,1.16,23,48,19,7,11,11,3,0,0.89,0.95,0.83,4587 d,LAD 
23,Nick Pivetta ,68.4,77,4,0,3.84,1.18,29,58,21,10,12,12,4,0,0.94,0.94,0.94,6590 d,SD 
24,Luis Castillo ,73.0,70,5,0,3.77,1.24,31,66,22,9,12,12,4,0,0.95,0.96,0.94,3679 d,SEA 
25,Carlos Rodon ,70.2,79,5,0,3.95,1.24,31,60,24,10,12,12,4,0,0.97,0.96,0.97,5674 d,NYY 
26,Ranger Suarez ,70.5,64,5,0,3.62,1.27,28,66,21,7,16,12,3,0,0.89,0.9,0.88,7247 d,PHI 
27,Brandon Woodruff ,63.1,66,4,0,3.79,1.19,27,56,17,9,11,11,3,0,0.72,0.79,0.64,6813 d,MIL 
28,Edwin Diaz ,23.9,34,2,14,2.85,1.12,8,17,9,2,25,0,1,0,0.97,0.98,0.96,5996 d,NYM 
29,Shota Imanaga ,70.3,66,4,0,4.01,1.21,31,66,17,11,12,12,4,0,0.96,0.97,0.95,6979 d,CHC 
30,Tanner Bibee ,72.2,70,4,0,3.91,1.25,31,67,21,10,13,13,4,0,0.82,0.9,0.73,45056 ,CLE 
