VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,45.0,51,3,0,3.53,1.21,18,36,16,6,8,8,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,95.1,113,7,0,2.75,1.03,29,75,19,9,16,16,4,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,98.6,111,7,0,3.19,1.12,35,81,26,11,16,16,4,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,87.0,101,6,0,2.99,1.13,29,70,25,7,15,15,4,0,0.99,0.99,1.0,47239 ,PIT 
5,Logan Gilbert ,92.1,100,6,0,3.35,1.09,34,77,21,12,16,16,4,0,0.97,0.98,0.97,7453 d,SEA 
6,Logan Webb ,99.2,92,7,0,3.24,1.20,36,94,22,7,16,16,5,0,0.99,0.99,0.99,8146 d,SF 
7,Spencer Strider ,83.4,110,7,0,3.38,1.16,31,65,28,9,15,15,4,0,0.92,0.96,0.89,44282 ,ATL 
8,Garrett Crochet ,81.2,102,6,0,3.08,1.15,28,66,25,8,15,15,4,0,0.99,0.99,1.0,43886 ,BOS 
9,Max Fried ,93.2,89,7,0,3.25,1.20,34,82,26,9,16,16,4,0,0.99,0.98,1.0,4729 d,NYY 
10,Yoshinobu Yamamoto ,82.8,89,7,0,3.41,1.16,31,70,24,9,14,14,4,0,0.99,0.99,0.99,48250 ,LAD 
11,George Kirby ,90.3,85,6,0,3.59,1.14,36,85,15,11,16,16,5,0,0.84,0.92,0.77,20405 ,SEA 
12,Jacob deGrom ,71.4,83,5,0,3.24,1.07,26,58,16,9,13,13,3,0,0.98,0.99,0.97,4850 d,TEX 
13,Dylan Cease ,92.2,109,6,0,3.52,1.23,36,75,35,10,16,16,5,0,0.97,0.98,0.96,6848 d,SD 
14,Joe Ryan ,83.8,93,6,0,3.69,1.14,34,72,19,12,15,15,5,0,0.97,0.97,0.97,43688 ,MIN 
15,Framber Valdez ,94.7,92,7,0,3.40,1.28,36,85,32,8,15,15,4,0,0.99,0.99,0.99,7627 d,HOU 
16,Spencer Schwellenbach ,90.5,88,6,0,3.61,1.19,36,84,20,11,16,16,4,0,0.96,0.98,0.95,44729 ,ATL 
17,Hunter Brown ,87.7,98,6,0,3.48,1.25,34,76,30,9,15,15,4,0,0.98,0.98,0.99,44176 ,HOU 
18,Sonny Gray ,85.9,89,6,0,3.63,1.21,35,78,23,10,15,15,5,0,0.96,0.96,0.95,4755 d,STL 
19,Cristopher Sanchez ,87.4,82,6,0,3.46,1.25,34,81,25,8,18,15,4,0,0.91,0.92,0.9,39312 ,PHI 
20,Bryan Woo ,80.5,76,5,0,3.65,1.14,33,71,17,11,15,15,4,0,0.93,0.95,0.91,47011 ,SEA 
