VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,49.4,56,4,0,3.63,1.23,20,41,17,6,9,9,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,105.1,125,8,0,2.71,1.02,32,83,21,9,18,18,4,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,109.2,122,8,0,3.19,1.12,39,89,28,12,18,18,5,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,96.6,112,7,0,2.99,1.12,32,78,27,8,17,17,4,0,0.99,0.99,1.0,47239 ,PIT 
5,Chris Sale ,99.4,123,8,0,3.16,1.16,35,82,28,10,17,17,4,0,0.99,0.99,0.99,3207 d,ATL 
6,Logan Gilbert ,100.8,110,7,0,3.32,1.09,37,84,23,12,17,17,5,0,0.97,0.98,0.97,7453 d,SEA 
7,Logan Webb ,109.5,101,8,0,3.23,1.20,39,104,25,8,18,18,5,0,0.99,0.99,0.99,8146 d,SF 
8,Garrett Crochet ,89.0,112,7,0,3.12,1.15,31,72,27,9,17,17,4,0,0.99,0.99,1.0,43886 ,BOS 
9,Max Fried ,101.6,97,8,0,3.30,1.21,37,91,28,10,17,17,5,0,0.99,0.98,1.0,4729 d,NYY 
10,Spencer Strider ,88.2,116,7,0,3.39,1.16,33,69,29,10,15,15,4,0,0.9,0.95,0.86,44282 ,ATL 
11,George Kirby ,99.0,94,7,0,3.54,1.13,39,92,16,12,17,17,5,0,0.86,0.93,0.79,20405 ,SEA 
12,Dylan Cease ,101.4,121,7,0,3.51,1.22,40,83,38,12,18,18,5,0,0.97,0.98,0.95,6848 d,SD 
13,Framber Valdez ,104.6,103,8,0,3.36,1.26,39,93,34,9,17,17,5,0,0.99,0.99,0.99,7627 d,HOU 
14,Yoshinobu Yamamoto ,91.7,98,7,0,3.44,1.17,35,77,27,9,16,16,4,0,0.99,0.99,1.0,48250 ,LAD 
15,Spencer Schwellenbach ,99.7,97,7,0,3.57,1.18,40,92,22,11,17,17,5,0,0.96,0.98,0.94,44729 ,ATL 
16,Jacob deGrom ,78.2,91,5,0,3.29,1.07,29,64,17,10,14,14,4,0,0.98,0.99,0.97,4850 d,TEX 
17,Hunter Brown ,96.9,108,7,0,3.53,1.25,38,84,34,10,17,17,5,0,0.98,0.98,0.99,44176 ,HOU 
18,Joe Ryan ,92.3,102,6,0,3.76,1.15,39,80,21,14,16,16,5,0,0.97,0.97,0.97,43688 ,MIN 
19,Sonny Gray ,96.4,100,6,0,3.61,1.21,39,87,26,11,17,17,5,0,0.96,0.96,0.96,4755 d,STL 
20,Bryan Woo ,88.0,82,6,0,3.66,1.15,36,79,18,11,16,16,5,0,0.92,0.94,0.9,47011 ,SEA 
21,Carlos Rodon ,96.6,111,7,0,3.95,1.23,42,82,33,14,17,17,5,0,0.96,0.96,0.97,5674 d,NYY 
22,Nick Pivetta ,89.3,101,6,0,3.89,1.19,39,76,28,13,16,16,5,0,0.92,0.93,0.91,6590 d,SD 
23,Kevin Gausman ,103.4,104,7,0,3.95,1.26,45,98,30,14,18,18,6,0,0.89,0.91,0.88,4671 d,TOR 
24,MacKenzie Gore ,93.3,107,6,0,3.72,1.27,39,82,33,11,17,17,5,0,0.93,0.93,0.93,7146 d,WSH 
25,Luis Castillo ,100.5,97,6,0,3.83,1.24,43,91,30,13,17,17,5,0,0.96,0.96,0.95,3679 d,SEA 
26,Cristopher Sanchez ,94.8,89,6,0,3.54,1.27,37,89,28,9,20,16,4,0,0.9,0.91,0.89,39312 ,PHI 
27,Freddy Peralta ,94.6,104,6,0,3.81,1.25,40,78,35,13,17,17,5,0,0.96,0.98,0.95,7274 d,MIL 
28,Nathan Eovaldi ,86.5,85,6,0,3.70,1.21,36,79,22,10,15,15,5,0,0.94,0.94,0.93,4423 d,TEX 
29,Josh Hader ,35.0,50,3,18,3.05,1.11,12,24,13,4,37,0,2,0,0.99,0.99,0.98,5047 d,HOU 
30,Tanner Bibee ,99.1,95,6,0,3.94,1.26,43,91,29,14,17,17,6,0,0.85,0.94,0.77,45056 ,CLE 
31,Drew Rasmussen ,78.0,73,5,0,3.55,1.20,31,71,20,8,22,13,4,0,0.8,0.87,0.74,43665 ,TB 
32,Robbie Ray ,89.0,99,6,0,3.88,1.27,38,77,33,12,16,16,5,0,0.94,0.95,0.92,5484 d,SF 
33,Tyler Glasnow ,63.5,77,5,0,3.55,1.15,25,51,20,8,11,11,3,0,0.85,0.92,0.78,4587 d,LAD 
34,Hunter Greene ,80.5,96,5,0,3.84,1.22,34,65,28,12,14,14,4,0,0.95,0.96,0.95,6871 d,CIN 
35,Jesus Luzardo ,87.3,93,6,0,3.89,1.26,38,78,29,11,20,15,5,0,0.84,0.88,0.79,6889 d,PHI 
36,Edwin Diaz ,33.8,48,2,19,2.88,1.14,11,23,13,3,36,0,1,0,0.97,0.98,0.96,5996 d,NYM 
37,Ranger Suarez ,90.3,81,6,0,3.64,1.29,37,86,28,9,22,15,4,0,0.8,0.83,0.77,7247 d,PHI 
38,Mason Miller ,32.7,49,2,16,2.72,1.08,10,22,13,3,34,0,1,0,0.93,0.96,0.91,45221 ,ATH 
39,Zac Gallen ,102.3,99,7,0,4.06,1.32,46,96,35,13,18,18,6,0,0.82,0.89,0.76,7245 d,ARI 
40,Andres Munoz ,34.0,44,2,16,2.65,1.15,10,24,13,3,36,0,1,0,0.97,0.98,0.96,24281 ,SEA 
41,Merrill Kelly ,97.2,90,6,0,3.96,1.29,43,93,30,12,17,17,5,0,0.83,0.86,0.8,8374 d,ARI 
42,Emmanuel Clase ,34.7,35,2,17,2.78,1.12,11,30,8,2,37,0,2,0,0.99,0.98,0.99,27356 ,CLE 
43,Jack Flaherty ,88.3,97,5,0,3.90,1.28,38,79,30,12,16,16,5,0,0.9,0.93,0.87,6021 d,DET 
44,Brandon Woodruff ,74.1,75,5,0,3.83,1.21,32,66,21,11,13,13,4,0,0.43,0.55,0.3,6813 d,MIL 
45,Jhoan Duran ,33.9,41,3,14,2.72,1.20,10,27,12,2,36,0,1,0,0.88,0.94,0.83,8034 d,MIN 
