VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Zack Wheeler ,154.2,160,11,0,3.43,1.18,59,136,39,16,26,26,7,0,0.99,0.99,1.0,4603 d,PHI 
3,Luis Castillo ,154.1,164,11,0,3.48,1.19,60,133,45,18,26,26,8,0,0.99,0.99,0.98,3679 d,SEA 
4,George Kirby ,149.8,142,10,0,3.48,1.13,58,140,24,18,26,26,8,0,0.98,0.98,0.97,20405 ,SEA 
5,Pablo Lopez ,150.7,169,10,0,3.51,1.18,59,132,40,17,25,25,7,0,0.98,0.98,0.97,7289 d,MIN 
6,Tarik Skubal ,125.9,145,8,0,3.26,1.12,46,106,32,13,23,23,7,0,0.99,0.99,0.99,43633 ,DET 
7,Corbin Burnes ,152.9,163,10,0,3.54,1.20,60,131,46,17,25,25,7,0,0.99,0.99,1.0,7251 d,BAL 
8,Tyler Glasnow ,120.0,152,10,0,3.36,1.13,45,96,37,15,21,21,5,0,0.99,0.99,1.0,4587 d,LAD 
9,Kevin Gausman ,148.7,164,10,0,3.58,1.19,59,135,38,18,25,25,7,0,0.97,0.98,0.95,4671 d,TOR 
10,Yoshinobu Yamamoto ,135.9,145,10,0,3.61,1.13,54,116,34,16,23,23,6,0,0.99,0.99,0.99,48250 ,LAD 
11,Logan Webb ,156.7,135,11,0,3.44,1.24,60,154,35,12,26,26,8,0,0.99,0.99,0.99,8146 d,SF 
12,Zach Eflin ,138.5,131,10,0,3.59,1.15,55,132,24,17,24,24,7,0,0.92,0.96,0.88,6146 d,TB 
13,Joe Ryan ,140.3,160,9,0,3.73,1.14,58,119,35,19,25,25,8,0,0.97,0.97,0.96,43688 ,MIN 
14,Freddy Peralta ,132.2,161,9,0,3.53,1.18,52,105,45,16,23,23,7,0,0.99,0.99,0.99,7274 d,MIL 
15,Max Fried ,142.0,133,11,0,3.37,1.24,53,134,37,13,25,25,6,0,0.97,0.98,0.96,4729 d,ATL 
16,Logan Gilbert ,151.1,151,9,0,3.70,1.18,62,137,37,20,26,26,8,0,0.99,0.98,1.0,7453 d,SEA 
17,Framber Valdez ,146.2,143,11,0,3.36,1.28,55,131,48,12,23,23,6,0,0.97,0.98,0.97,7627 d,HOU 
18,Aaron Nola ,154.3,156,10,0,3.93,1.19,67,144,35,21,26,26,8,0,0.99,0.99,0.99,5682 d,PHI 
19,Zac Gallen ,147.1,148,10,0,3.70,1.23,61,135,41,17,24,24,7,0,0.99,0.99,0.98,7245 d,ARI 
20,Sonny Gray ,138.8,137,9,0,3.50,1.25,54,124,44,14,25,25,6,0,0.94,0.95,0.93,4755 d,STL 
21,Chris Sale ,118.5,143,9,0,3.56,1.20,47,102,34,15,22,22,5,0,0.95,0.96,0.94,3207 d,ATL 
22,Dylan Cease ,137.2,165,9,0,3.63,1.27,55,112,56,16,24,24,7,0,0.98,0.98,0.99,6848 d,SD 
23,Shota Imanaga ,130.4,135,8,0,3.77,1.23,55,121,35,17,23,23,7,0,0.95,0.96,0.93,6979 d,CHC 
24,Carlos Rodon ,123.5,141,9,0,3.92,1.22,54,104,41,17,23,23,7,0,0.8,0.88,0.71,5674 d,NYY 
25,Justin Steele ,125.8,120,8,0,3.68,1.30,51,120,38,13,22,22,6,0,0.93,0.95,0.9,8158 d,CHC 
26,Justin Verlander ,138.5,127,9,0,4.00,1.25,62,128,40,20,23,23,7,0,0.88,0.93,0.83,3623 d,HOU 
27,Cole Ragans ,129.9,140,8,0,3.72,1.31,54,114,52,14,23,23,7,0,0.94,0.96,0.91,6834 d,KC 
28,Chris Bassitt ,153.1,140,10,0,4.02,1.31,68,144,48,20,26,26,9,0,0.79,0.86,0.71,5554 d,TOR 
29,Joe Musgrove ,123.6,119,8,0,3.86,1.27,53,115,32,16,22,22,6,0,0.84,0.9,0.77,5883 d,SD 
30,Michael King ,135.5,150,9,0,3.94,1.31,59,120,52,18,37,21,8,0,0.75,0.86,0.63,8489 d,SD 
31,Mason Miller ,51.4,74,3,21,2.81,1.10,16,35,19,5,54,0,2,0,0.77,0.87,0.66,45221 ,OAK 
32,Edwin Diaz ,47.3,70,3,27,2.89,1.11,15,33,17,4,50,0,2,0,0.96,0.98,0.94,5996 d,NYM 
33,Max Scherzer ,105.1,117,6,0,3.87,1.19,45,92,28,17,18,18,5,0,0.61,0.77,0.45,3744 d,TEX 
34,Bailey Ober ,119.0,117,7,0,3.99,1.21,53,112,28,18,22,22,7,0,0.8,0.88,0.72,44064 ,MIN 
35,Nestor Cortes Jr. ,112.2,112,7,0,3.92,1.21,49,101,31,17,26,20,6,0,0.64,0.84,0.44,7375 d,NYY 
36,Grayson Rodriguez ,111.7,119,7,0,3.80,1.26,47,99,37,13,21,21,6,0,0.95,0.97,0.93,7924 d,BAL 
37,Tanner Bibee ,126.6,125,7,0,3.94,1.26,55,116,39,17,22,22,7,0,0.85,0.94,0.76,45056 ,CLE 
38,Emmanuel Clase ,50.1,50,3,28,2.93,1.14,16,44,12,4,53,0,2,0,0.98,0.99,0.97,27356 ,CLE 
39,Blake Snell ,106.1,131,7,0,3.62,1.31,43,87,49,11,19,19,6,0,0.84,0.92,0.76,5835 d,SF 
40,Josh Hader ,46.7,68,3,25,3.05,1.17,16,32,20,6,50,0,2,0,0.9,0.96,0.84,5047 d,HOU 
41,Jordan Montgomery ,140.3,120,9,0,3.96,1.32,62,142,39,16,24,24,8,0,0.81,0.86,0.77,7062 d,ARI 
42,Yusei Kikuchi ,120.6,130,8,0,3.92,1.31,53,110,43,16,23,23,7,0,0.66,0.74,0.58,7015 d,TOR 
43,Jhoan Duran ,47.8,64,3,21,2.71,1.16,14,36,16,4,51,0,2,0,0.87,0.93,0.81,8034 d,MIN 
44,Yu Darvish ,117.5,115,8,0,4.10,1.25,54,107,33,16,20,20,7,0,0.8,0.88,0.72,3965 d,SD 
45,Jose Berrios ,139.9,128,9,0,4.14,1.31,64,136,39,19,24,24,8,0,0.95,0.94,0.96,5722 d,TOR 
46,Ryan Helsley ,47.7,59,4,22,3.08,1.16,16,36,18,5,51,0,2,0,0.92,0.96,0.88,7481 d,STL 
47,Raisel Iglesias ,50.3,57,4,25,3.41,1.19,19,45,13,6,53,0,2,0,0.93,0.97,0.88,5589 d,ATL 
48,Evan Phillips ,48.6,56,3,28,3.28,1.18,18,40,15,6,52,0,2,0,0.92,0.97,0.87,7989 d,LAD 
49,Ranger Suarez ,129.7,114,8,0,3.84,1.34,55,126,44,14,23,23,7,0,0.93,0.93,0.93,7247 d,PHI 
50,Reid Detmers ,134.4,144,7,0,4.15,1.33,62,122,50,18,25,25,8,0,0.83,0.79,0.86,43840 ,LAA 
51,Kyle Bradish ,109.5,105,7,0,3.78,1.29,46,101,36,13,20,20,6,0,0.6,0.66,0.54,39964 ,BAL 
52,Gerrit Cole ,80.4,89,5,0,3.58,1.15,32,69,21,12,14,14,3,0,0.94,0.94,0.94,4656 d,NYY 
53,Bryce Miller ,113.9,107,7,0,4.08,1.25,52,106,31,16,21,21,7,0,0.89,0.91,0.86,45184 ,SEA 
54,Andres Munoz ,47.1,64,3,21,2.99,1.19,16,35,18,4,50,0,2,0,0.85,0.93,0.77,24281 ,SEA 
55,Bobby Miller ,95.0,96,7,0,3.80,1.24,40,85,29,11,17,17,4,0,0.88,0.95,0.8,43804 ,LAD 
