VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,15.7,18,1,0,3.32,1.18,6,12,5,2,3,3,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,49.5,60,4,0,2.90,1.03,16,39,10,5,8,8,2,0,0.99,0.99,0.99,43633 ,LAD 
3,Paul Skenes ,51.7,61,4,0,2.98,1.11,17,42,14,5,9,9,2,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,55.1,57,4,0,3.05,1.17,19,49,13,5,9,9,2,0,0.99,0.99,1.0,39312 ,PHI 
5,Jacob Misiorowski ,48.4,67,4,0,3.08,1.17,17,35,18,5,9,9,2,0,0.99,0.98,0.99,46366 ,MIL 
6,Zack Wheeler ,51.0,58,4,0,3.34,1.13,19,42,14,6,9,9,2,0,0.98,0.97,0.99,4603 d,PHI 
7,Chris Sale ,49.9,61,4,0,3.21,1.17,18,42,13,5,8,8,2,0,0.99,0.99,1.0,3207 d,ATL 
8,Dylan Cease ,52.2,67,4,0,3.36,1.20,19,41,21,6,9,9,2,0,0.99,0.99,0.99,6848 d,TOR 
9,Jacob deGrom ,46.7,53,3,0,3.46,1.09,18,38,12,6,8,8,2,0,0.97,0.98,0.97,4850 d,TEX 
10,Yoshinobu Yamamoto ,48.3,50,4,0,3.44,1.16,18,41,13,5,8,8,2,0,0.99,0.99,1.0,48250 ,LAD 
11,Jesus Luzardo ,52.8,60,4,0,3.49,1.22,20,45,17,6,9,9,2,0,0.98,0.98,0.98,6889 d,PHI 
12,Bryan Woo ,48.1,48,4,0,3.59,1.13,19,42,11,6,8,8,2,0,0.96,0.97,0.94,47011 ,SEA 
13,Logan Gilbert ,50.2,55,3,0,3.58,1.13,20,43,12,7,9,9,2,0,0.99,0.99,0.99,7453 d,SEA 
14,Max Fried ,49.4,46,4,0,3.39,1.23,19,44,15,5,8,8,2,0,0.98,0.98,0.98,4729 d,NYY 
15,Logan Webb ,56.3,50,4,0,3.57,1.26,22,55,14,5,9,9,3,0,0.95,0.97,0.94,8146 d,SF 
16,Drew Rasmussen ,48.1,47,3,0,3.56,1.17,19,42,12,6,9,9,3,0,0.94,0.94,0.93,43665 ,TB 
17,Mason Miller ,17.6,29,1,9,2.16,0.99,4,10,7,1,19,0,1,0,0.99,0.99,1.0,45221 ,SD 
18,Cam Schlittler ,45.8,51,3,0,3.55,1.22,18,39,15,5,8,8,2,0,0.99,0.98,0.99,7355019,NYY 
19,Gavin Williams ,49.9,57,3,0,3.65,1.25,20,42,18,6,9,9,3,0,0.96,0.96,0.96,44694 ,CLE 
20,Nathan Eovaldi ,48.8,48,3,0,3.74,1.20,20,44,12,6,8,8,3,0,0.9,0.93,0.87,4423 d,TEX 
