VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,54.3,63,4,0,3.28,1.18,20,43,18,6,10,10,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,71.0,85,5,0,2.86,1.03,23,56,14,7,12,12,3,0,0.99,0.99,0.99,43633 ,DET 
3,Paul Skenes ,76.6,90,6,0,3.07,1.11,26,62,20,8,13,13,3,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,77.3,79,6,0,3.10,1.17,27,69,18,7,13,13,3,0,0.99,0.99,1.0,39312 ,PHI 
5,Zack Wheeler ,72.3,81,5,0,3.41,1.15,27,60,20,9,12,12,3,0,0.98,0.97,0.99,4603 d,PHI 
6,Jacob Misiorowski ,66.2,91,5,0,3.18,1.19,23,48,26,7,13,12,3,0,0.99,0.98,1.0,46366 ,MIL 
7,Chris Sale ,70.3,84,5,0,3.31,1.18,26,60,19,7,12,12,3,0,0.99,0.99,1.0,3207 d,ATL 
8,Logan Gilbert ,71.2,79,5,0,3.59,1.13,28,61,17,10,12,12,3,0,0.99,0.99,0.99,7453 d,SEA 
9,Jacob deGrom ,67.0,78,4,0,3.48,1.08,26,54,16,10,12,12,3,0,0.99,0.99,0.98,4850 d,TEX 
10,Dylan Cease ,72.3,93,5,0,3.40,1.22,27,57,29,8,13,13,3,0,0.99,0.99,0.99,6848 d,TOR 
11,Jesus Luzardo ,74.4,84,5,0,3.51,1.22,29,64,24,8,13,13,4,0,0.97,0.98,0.96,6889 d,PHI 
12,Yoshinobu Yamamoto ,64.0,67,5,0,3.43,1.16,24,54,18,7,11,11,3,0,0.99,0.99,1.0,48250 ,LAD 
13,Bryan Woo ,65.1,65,5,0,3.63,1.13,26,57,14,9,11,11,3,0,0.98,0.98,0.97,47011 ,SEA 
14,Mason Miller ,25.6,41,2,13,2.18,0.97,6,14,10,2,28,0,1,0,0.99,0.99,1.0,45221 ,SD 
15,Logan Webb ,77.6,68,5,0,3.56,1.25,31,75,20,7,13,13,4,0,0.96,0.97,0.94,8146 d,SF 
16,Nathan Eovaldi ,69.9,69,5,0,3.73,1.19,29,63,18,9,12,12,4,0,0.92,0.94,0.89,4423 d,TEX 
17,Joe Ryan ,67.5,76,4,0,3.76,1.15,28,58,16,10,12,12,4,0,0.99,0.99,0.98,43688 ,MIN 
18,Hunter Greene ,68.8,82,4,0,3.84,1.20,29,56,23,10,12,12,4,0,0.75,0.81,0.69,6871 d,CIN 
19,Hunter Brown ,70.3,76,5,0,3.67,1.27,29,61,26,8,12,12,3,0,0.94,0.96,0.93,44176 ,HOU 
20,George Kirby ,67.9,65,5,0,3.82,1.20,29,65,14,9,12,12,4,0,0.95,0.97,0.92,20405 ,SEA 
21,Drew Rasmussen ,68.3,65,4,0,3.69,1.19,28,62,17,8,13,13,4,0,0.93,0.94,0.92,43665 ,TB 
22,Cam Schlittler ,65.2,71,5,0,3.75,1.24,27,57,22,8,12,12,3,0,0.99,0.98,0.99,7355019,NYY 
23,Chase Burns ,63.9,74,4,0,3.81,1.22,27,54,22,9,14,11,4,0,0.98,0.98,0.98,44722 ,CIN 
24,Ranger Suarez ,68.2,63,5,0,3.66,1.28,28,65,20,7,12,12,4,0,0.81,0.87,0.75,7247 d,BOS 
25,Kevin Gausman ,76.9,77,5,0,4.11,1.26,35,72,23,11,13,13,4,0,0.93,0.96,0.89,4671 d,TOR 
26,Sonny Gray ,68.7,68,5,0,3.93,1.26,30,66,19,9,12,12,4,0,0.95,0.97,0.93,4755 d,BOS 
27,Cade Smith ,25.8,34,2,13,2.89,1.11,8,20,8,2,28,0,1,0,0.98,0.98,0.98,45654 ,CLE 
28,Braxton Ashcraft ,67.0,68,4,0,3.68,1.26,27,62,20,8,15,12,3,0,0.91,0.9,0.92,47807 ,PIT 
29,Gerrit Cole ,71.1,69,5,0,4.17,1.24,33,66,20,11,13,13,4,0,0.87,0.88,0.86,4656 d,NYY 
30,Gavin Williams ,70.9,78,4,0,3.82,1.29,30,61,28,9,12,12,4,0,0.95,0.95,0.96,44694 ,CLE 
31,Jhoan Duran ,25.0,31,2,12,2.67,1.11,7,19,7,2,27,0,1,0,0.97,0.98,0.95,8034 d,PHI 
32,Shota Imanaga ,68.4,64,4,0,4.16,1.19,32,63,16,12,12,12,4,0,0.84,0.89,0.79,6979 d,CHC 
33,Nolan McLean ,66.2,70,5,0,3.74,1.34,28,58,26,7,12,12,3,0,0.95,0.97,0.92,47159 ,NYM 
34,Framber Valdez ,73.0,63,5,0,3.81,1.33,31,69,25,7,12,12,4,0,0.82,0.9,0.74,7627 d,DET 
35,Max Fried ,55.9,51,4,0,3.48,1.25,22,50,17,6,9,9,3,0,0.98,0.98,0.98,4729 d,NYY 
36,Shane McClanahan ,60.8,61,4,0,3.79,1.25,26,55,19,8,12,12,4,0,0.72,0.87,0.57,7487 d,TB 
37,Aroldis Chapman ,24.3,33,2,13,3.08,1.22,8,18,11,2,26,0,1,0,0.93,0.96,0.9,3068 d,BOS 
38,Bryce Miller ,58.7,59,4,0,3.97,1.22,26,52,17,9,16,10,3,0,0.81,0.83,0.79,45184 ,SEA 
39,Josh Hader ,22.5,32,2,12,3.27,1.14,8,16,9,3,25,0,1,0,0.88,0.92,0.83,5047 d,HOU 
40,David Bednar ,24.7,28,2,13,3.38,1.18,9,20,8,3,27,0,1,0,0.89,0.95,0.83,8451 d,NYY 
41,Freddy Peralta ,69.2,71,5,0,4.18,1.32,32,61,27,10,12,12,4,0,0.83,0.88,0.79,7274 d,NYM 
42,Matthew Boyd ,64.2,60,4,0,3.97,1.27,28,59,19,9,11,11,4,0,0.59,0.69,0.5,5003 d,CHC 
43,MacKenzie Gore ,70.0,77,4,0,4.06,1.32,32,62,27,9,13,13,4,0,0.69,0.79,0.59,7146 d,TEX 
