VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,202,43,12,32,18,0.306,0.396,62,12,1,27,41,0.545,0.941,0.99,0.99,1.0,6966,ATL 
2,Freddie Freeman ,204,39,10,34,5,0.318,0.408,65,14,1,26,37,0.539,0.946,0.99,0.99,1.0,3365,LAD 
3,Fernando Tatis Jr. ,196,36,12,34,10,0.284,0.355,56,12,1,20,49,0.544,0.899,0.99,0.99,1.0,6853,SD 
4,Mookie Betts ,204,41,12,34,5,0.282,0.371,58,13,1,27,38,0.54,0.912,0.99,0.99,1.0,4921,LAD 
5,Shohei Ohtani ,183,35,14,34,6,0.282,0.386,52,9,2,26,52,0.584,0.971,0.5,0.0,1.0,7354,LAA 
6,Aaron Judge ,172,35,15,37,3,0.287,0.404,49,8,0,30,54,0.601,1.005,0.99,0.99,1.0,4955,NYY 
7,Kyle Tucker ,189,31,10,34,8,0.288,0.367,54,12,1,22,31,0.516,0.883,0.99,0.99,1.0,6006,HOU 
8,Jose Ramirez ,196,32,10,34,8,0.283,0.372,55,13,2,23,26,0.519,0.891,0.99,0.99,1.0,5288,CLE 
9,Bobby Witt Jr. ,199,30,9,29,13,0.272,0.316,54,11,2,12,44,0.478,0.794,0.98,0.99,0.98,6810,KC 
10,Julio Rodriguez ,200,32,10,29,11,0.271,0.338,54,10,1,17,55,0.478,0.816,0.99,0.99,0.99,43685,SEA 
11,Matt Olson ,200,36,14,40,0,0.263,0.365,53,11,1,29,54,0.539,0.903,0.99,0.99,1.0,5718,ATL 
12,Austin Riley ,207,34,12,37,1,0.282,0.353,58,11,1,19,54,0.524,0.877,0.98,0.99,0.98,6022,ATL 
13,Luis Robert Jr. ,195,32,11,32,6,0.279,0.33,54,12,1,12,52,0.516,0.846,0.98,0.99,0.97,6935,CWS 
14,Rafael Devers ,200,33,12,37,1,0.281,0.354,56,12,0,19,43,0.528,0.882,0.99,0.99,1.0,5175,BOS 
