VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,36.3,41,3,0,3.55,1.21,14,29,13,5,7,7,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,81.1,98,6,0,2.67,1.01,24,63,16,7,14,14,3,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,84.4,97,6,0,3.10,1.10,29,68,22,9,14,14,3,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,73.8,86,5,0,2.95,1.13,24,60,21,6,13,13,3,0,0.99,0.99,1.0,47239 ,PIT 
5,Logan Gilbert ,76.7,84,5,0,3.37,1.10,29,64,18,10,13,13,4,0,0.97,0.98,0.95,7453 d,SEA 
6,Logan Webb ,83.7,78,6,0,3.25,1.20,30,79,19,6,14,14,4,0,0.99,0.99,0.99,8146 d,SF 
7,Spencer Strider ,74.2,96,6,0,3.44,1.17,28,59,25,9,13,13,4,0,0.93,0.96,0.89,44282 ,ATL 
8,Garrett Crochet ,68.7,86,5,0,3.09,1.14,24,56,20,7,13,13,3,0,0.99,0.99,1.0,43886 ,BOS 
9,Max Fried ,77.6,74,6,0,3.26,1.20,28,69,21,7,13,13,3,0,0.99,0.98,1.0,4729 d,NYY 
10,George Kirby ,75.7,72,5,0,3.52,1.13,30,70,12,9,13,13,4,0,0.88,0.94,0.82,20405 ,SEA 
11,Yoshinobu Yamamoto ,69.7,74,6,0,3.46,1.17,27,59,20,8,12,12,3,0,0.99,0.99,0.99,48250 ,LAD 
12,Jacob deGrom ,62.8,72,4,0,3.26,1.07,23,51,14,8,12,12,3,0,0.98,0.99,0.98,4850 d,TEX 
13,Joe Ryan ,74.4,82,5,0,3.72,1.14,31,64,17,11,13,13,4,0,0.97,0.97,0.98,43688 ,MIN 
14,Framber Valdez ,80.5,79,6,0,3.39,1.27,30,71,27,7,13,13,4,0,0.99,0.99,0.99,7627 d,HOU 
