VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,547,121,34,93,48,0.307,0.402,168,32,2,76,105,0.559,0.961,0.99,0.99,1.0,6966 d,ATL 
2,Bobby Witt Jr. ,570,96,28,87,39,0.282,0.333,161,32,7,39,115,0.509,0.841,0.99,0.99,1.0,6810 d,KC 
3,Shohei Ohtani ,513,100,36,101,18,0.279,0.39,143,28,5,80,142,0.564,0.954,0.5,0.0,1.0,7354 d,LAD 
4,Fernando Tatis Jr. ,540,97,34,93,26,0.277,0.351,149,30,2,58,131,0.529,0.88,0.99,0.99,1.0,6853 d,SD 
5,Aaron Judge ,501,98,43,107,6,0.27,0.397,136,22,0,95,160,0.571,0.969,0.99,0.99,1.0,4955 d,NYY 
6,Kyle Tucker ,547,92,29,96,23,0.28,0.364,153,32,4,67,94,0.511,0.875,0.99,0.99,1.0,6006 d,HOU 
7,Yordan Alvarez ,484,94,36,100,1,0.298,0.401,144,29,2,72,109,0.587,0.988,0.99,0.99,1.0,6461 d,HOU 
8,Mookie Betts ,533,106,31,91,12,0.283,0.383,151,33,2,80,97,0.53,0.913,0.99,0.99,1.0,4921 d,LAD 
9,Juan Soto ,499,102,33,94,10,0.28,0.427,140,25,1,120,102,0.534,0.961,0.99,0.99,1.0,6906 d,NYY 
10,Julio Rodriguez ,562,91,28,84,30,0.275,0.342,155,31,2,47,146,0.488,0.83,0.99,0.99,0.98,43685 ,SEA 
11,Corbin Carroll ,546,96,21,76,40,0.273,0.355,149,29,8,61,123,0.467,0.822,0.99,0.99,1.0,23993 ,ARI 
12,Freddie Freeman ,536,95,22,88,13,0.301,0.396,161,36,2,70,101,0.501,0.896,0.99,0.99,1.0,3365 d,LAD 
13,Matt Olson ,538,95,37,107,1,0.265,0.37,142,28,1,82,140,0.531,0.901,0.99,0.99,1.0,5718 d,ATL 
14,Austin Riley ,565,93,34,100,2,0.277,0.351,156,30,2,54,152,0.517,0.868,0.99,0.99,0.99,6022 d,ATL 
15,Rafael Devers ,548,90,32,96,4,0.28,0.361,153,34,1,58,115,0.52,0.881,0.99,0.99,1.0,5175 d,BOS 
16,Trea Turner ,578,89,21,77,27,0.279,0.333,161,32,4,44,127,0.453,0.786,0.99,0.99,0.99,5828 d,PHI 
