VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,14.5,17,1,0,3.28,1.20,5,11,5,2,3,3,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,26.6,32,2,0,2.67,1.01,8,21,5,3,4,4,1,0,0.99,0.99,1.0,43633 ,DET 
3,Paul Skenes ,25.3,30,2,0,2.88,1.11,8,20,7,2,4,4,1,0,0.99,0.99,1.0,47239 ,PIT 
4,Logan Gilbert ,26.5,30,2,0,3.34,1.10,10,22,6,3,5,5,1,0,0.97,0.98,0.96,7453 d,SEA 
5,Garrett Crochet ,24.1,30,2,0,3.06,1.14,8,20,7,2,4,4,1,0,0.99,0.99,1.0,43886 ,BOS 
6,Chris Sale ,25.2,31,2,0,3.22,1.16,9,21,7,3,4,4,1,0,0.96,0.97,0.95,3207 d,ATL 
7,Yoshinobu Yamamoto ,26.2,29,2,0,3.28,1.15,10,22,7,3,5,5,1,0,0.99,0.99,0.99,48250 ,LAD 
8,Logan Webb ,28.4,27,2,0,3.25,1.20,10,27,6,2,5,5,1,0,0.99,0.99,0.99,8146 d,SF 
9,Jacob deGrom ,21.3,25,2,0,3.26,1.07,8,17,5,3,4,4,1,0,0.99,0.99,0.98,4850 d,TEX 
10,Joe Ryan ,26.1,29,2,0,3.68,1.13,11,22,6,4,5,5,1,0,0.98,0.97,0.98,43688 ,MIN 
11,George Kirby ,26.6,26,2,0,3.51,1.15,10,25,5,3,5,5,1,0,0.9,0.94,0.86,20405 ,SEA 
12,Max Fried ,28.3,27,2,0,3.37,1.22,11,25,8,3,5,5,1,0,0.98,0.98,0.99,4729 d,NYY 
13,Cristopher Sanchez ,27.7,27,2,0,3.34,1.22,10,26,7,3,5,5,1,0,0.95,0.94,0.97,39312 ,PHI 
14,Bryan Woo ,24.1,24,2,0,3.60,1.13,10,21,5,3,4,4,1,0,0.96,0.96,0.96,47011 ,SEA 
15,Tyler Glasnow ,23.0,27,2,0,3.56,1.16,9,18,8,3,4,4,1,0,0.91,0.96,0.86,4587 d,LAD 
16,Framber Valdez ,28.3,28,2,0,3.45,1.26,11,25,9,2,5,5,1,0,0.98,0.98,0.98,7627 d,HOU 
17,Sonny Gray ,24.9,26,2,0,3.57,1.19,10,23,6,3,4,4,1,0,0.94,0.94,0.94,4755 d,STL 
18,Hunter Brown ,26.3,29,2,0,3.54,1.24,10,23,9,3,5,5,1,0,0.99,0.98,0.99,44176 ,HOU 
19,Hunter Greene ,25.2,30,2,0,3.82,1.19,11,20,8,4,4,4,1,0,0.95,0.96,0.94,6871 d,CIN 
20,Dylan Cease ,25.0,30,2,0,3.63,1.24,10,21,9,3,4,4,1,0,0.91,0.93,0.9,6848 d,SD 
21,Nick Pivetta ,25.3,28,2,0,3.81,1.20,11,22,8,4,5,5,1,0,0.95,0.95,0.95,6590 d,SD 
22,Blake Snell ,24.6,30,2,0,3.61,1.26,10,19,11,3,5,5,1,0,0.93,0.97,0.9,5835 d,LAD 
23,Freddy Peralta ,25.7,29,2,0,3.74,1.25,11,21,10,3,5,5,1,0,0.98,0.98,0.97,7274 d,MIL 
24,Brandon Woodruff ,23.7,25,2,0,3.78,1.19,10,21,7,3,4,4,1,0,0.79,0.85,0.73,6813 d,MIL 
25,Jesus Luzardo ,25.5,28,2,0,3.82,1.25,11,22,8,3,5,5,1,0,0.84,0.88,0.8,6889 d,PHI 
26,Shota Imanaga ,26.3,25,2,0,3.99,1.20,12,25,6,4,5,5,1,0,0.97,0.98,0.96,6979 d,CHC 
27,Ranger Suarez ,26.0,24,2,0,3.59,1.27,10,24,8,3,5,5,1,0,0.84,0.87,0.81,7247 d,PHI 
28,Spencer Strider ,22.9,28,2,0,3.82,1.24,10,19,8,3,4,4,1,0,0.76,0.84,0.68,44282 ,ATL 
29,Edwin Diaz ,8.6,13,1,5,2.87,1.10,3,6,3,1,9,0,0,0,0.97,0.98,0.96,5996 d,NYM 
30,Cade Smith ,9.6,12,1,5,2.83,1.15,3,8,3,1,10,0,0,0,0.43,0.59,0.27,45654 ,CLE 
31,Kevin Gausman ,26.7,27,2,0,3.98,1.25,12,25,8,4,5,5,1,0,0.9,0.91,0.9,4671 d,TOR 
32,Matthew Boyd ,24.4,23,2,0,3.83,1.23,10,22,7,3,5,5,1,0,0.85,0.87,0.82,5003 d,CHC 
33,Luis Castillo ,26.8,25,2,0,3.88,1.26,12,25,8,4,5,5,1,0,0.91,0.91,0.91,3679 d,SEA 
34,Carlos Rodon ,26.8,30,2,0,4.09,1.27,12,23,10,4,5,5,2,0,0.96,0.96,0.97,5674 d,NYY 
35,Tanner Bibee ,28.2,27,2,0,4.01,1.27,13,26,8,4,5,5,2,0,0.74,0.8,0.67,45056 ,CLE 
36,Aaron Nola ,25.4,25,2,0,4.09,1.24,12,24,7,4,4,4,1,0,0.76,0.85,0.68,5682 d,PHI 
37,Merrill Kelly ,25.2,24,2,0,3.95,1.26,11,23,8,4,4,4,1,0,0.84,0.86,0.82,8374 d,TEX 
38,Pablo Lopez ,21.0,21,2,0,3.88,1.22,9,19,5,3,4,4,1,0,0.77,0.81,0.74,7289 d,MIN 
39,Jhoan Duran ,9.3,11,1,4,2.74,1.18,3,8,3,1,10,0,0,0,0.91,0.95,0.87,8034 d,PHI 
40,Drew Rasmussen ,22.5,21,1,0,3.59,1.20,9,21,5,3,6,4,1,0,0.81,0.88,0.74,43665 ,TB 
41,Aroldis Chapman ,8.2,12,1,4,2.94,1.17,3,6,4,1,9,0,0,0,0.88,0.91,0.85,3068 d,BOS 
42,Robbie Ray ,24.9,26,2,0,4.11,1.29,11,22,9,3,4,4,1,0,0.91,0.93,0.89,5484 d,SF 
43,Andres Munoz ,8.6,11,1,4,2.97,1.20,3,6,4,1,9,0,0,0,0.97,0.97,0.97,24281 ,SEA 
44,Ryan Pepiot ,25.4,26,2,0,4.23,1.29,12,23,9,4,5,5,2,0,0.68,0.83,0.53,38313 ,TB 
45,Tanner Scott ,8.9,11,1,5,3.42,1.31,3,7,4,1,9,0,0,0,0.7,0.79,0.61,7328 d,LAD 
46,Jeff Hoffman ,8.5,11,1,4,3.53,1.14,3,7,3,1,9,0,0,0,0.85,0.91,0.79,6014 d,TOR 
47,Raisel Iglesias ,8.8,10,1,4,3.48,1.14,3,8,2,1,9,0,0,0,0.84,0.92,0.76,5589 d,ATL 
48,Bryan Abreu ,8.6,12,1,4,3.11,1.28,3,7,4,1,9,0,0,0,0.47,0.6,0.35,8384 d,HOU 
49,Shane Bieber ,21.0,20,1,0,3.64,1.22,9,20,5,3,4,4,1,0,0.68,0.76,0.61,7178 d,TOR 
50,Zac Gallen ,25.3,24,2,0,4.14,1.32,12,24,8,3,4,4,1,0,0.78,0.85,0.72,7245 d,ARI 
51,Ryan Walker ,8.6,10,1,4,3.12,1.28,3,8,3,1,9,0,0,0,0.68,0.73,0.63,45949 ,SF 
52,Quinn Priester ,23.1,19,2,0,3.91,1.32,10,22,7,3,5,4,1,0,0.51,0.62,0.39,23367 ,MIL 
53,Jose Soriano ,25.6,24,2,0,3.74,1.41,11,24,11,2,5,5,2,0,0.31,0.41,0.21,7899 d,LAA 
54,David Bednar ,8.6,11,1,3,3.21,1.16,3,7,3,1,9,0,0,0,0.61,0.76,0.47,8451 d,NYY 
55,Mason Miller ,8.6,13,1,1,2.66,1.05,3,6,3,1,9,0,0,0,0.91,0.92,0.9,45221 ,SD 
56,Pete Fairbanks ,8.6,9,1,4,3.56,1.22,3,7,3,1,9,0,0,0,0.6,0.83,0.37,19909 ,TB 
57,Kyle Bradish ,20.2,20,1,0,3.66,1.26,8,18,6,2,4,4,1,0,0.26,0.37,0.16,39964 ,BAL 
58,Brandon Pfaadt ,24.6,22,2,0,4.32,1.30,12,25,6,3,4,4,1,0,0.56,0.56,0.56,44436 ,ARI 
59,JoJo Romero ,8.5,8,1,4,3.37,1.26,3,8,3,1,9,0,0,0,0.17,0.26,0.07,8369 d,STL 
60,Robert Suarez ,8.6,9,1,3,3.32,1.19,3,7,3,1,9,0,0,0,0.94,0.95,0.93,45030 ,SD 
61,Griffin Jax ,9.4,11,1,1,2.87,1.11,3,8,3,1,10,0,0,0,0.17,0.18,0.16,43669 ,TB 
62,Michael Wacha ,26.0,21,2,0,4.27,1.32,12,26,8,4,5,5,2,0,0.36,0.48,0.24,4584 d,KC 
63,Jack Flaherty ,22.4,25,1,0,3.93,1.30,10,20,8,3,4,4,1,0,0.76,0.82,0.71,6021 d,DET 
64,Chris Bassitt ,25.2,23,2,0,4.17,1.37,12,24,8,3,4,4,1,0,0.69,0.74,0.64,5554 d,TOR 
65,Luis Gil ,23.4,25,2,0,4.22,1.38,11,20,12,3,6,4,1,0,0.42,0.53,0.31,39290 ,NYY 
66,Clayton Kershaw ,20.7,17,2,0,4.10,1.32,9,21,6,3,4,4,1,0,0.58,0.72,0.44,3215 d,LAD 
67,Michael King ,18.0,20,1,0,3.66,1.28,7,16,6,2,3,3,1,0,0.89,0.92,0.85,8489 d,SD 
68,Max Scherzer ,20.6,20,1,0,4.17,1.21,10,19,5,4,4,4,1,0,0.42,0.59,0.25,3744 d,TOR 
69,Sean Manaea ,22.5,23,1,0,4.13,1.27,10,20,7,3,4,4,1,0,0.31,0.36,0.25,4944 d,NYM 
70,Devin Williams ,8.8,12,1,1,3.07,1.17,3,6,4,1,9,0,0,0,0.72,0.8,0.65,27766 ,NYY 
71,Bryce Miller ,22.8,21,1,0,4.10,1.27,10,21,7,3,4,4,1,0,0.56,0.61,0.51,45184 ,SEA 
72,Zebby Matthews ,18.2,18,1,0,3.97,1.23,8,18,4,3,4,4,1,0,0.1,0.16,0.05,48349 ,MIN 
73,Carlos Estevez ,8.8,9,1,4,4.09,1.32,4,8,3,1,9,0,1,0,0.8,0.89,0.7,5929 d,KC 
74,Eury Perez ,20.2,21,1,0,4.06,1.27,9,18,7,3,4,4,1,0,0.43,0.55,0.31,44610 ,MIA 
75,Jose Berrios ,25.4,22,2,0,4.45,1.35,13,25,8,4,4,4,2,0,0.72,0.76,0.67,5722 d,TOR 
76,Yu Darvish ,21.8,21,1,0,4.20,1.27,10,20,6,3,4,4,1,0,0.33,0.47,0.19,3965 d,SD 
77,Ryan Helsley ,8.5,10,1,1,3.16,1.16,3,7,3,1,9,0,0,0,0.67,0.66,0.68,7481 d,NYM 
78,Seth Lugo ,28.0,24,2,0,4.46,1.37,14,29,9,4,5,5,2,0,0.65,0.68,0.62,5890 d,KC 
79,Nestor Cortes Jr. ,22.6,21,1,0,4.27,1.27,11,21,7,4,6,4,1,0,0.18,0.2,0.15,7375 d,SD 
80,Justin Verlander ,24.1,21,1,0,4.15,1.30,11,23,7,3,4,4,1,0,0.18,0.26,0.1,3623 d,SF 
81,Jeremiah Estrada ,8.9,12,1,0,3.04,1.15,3,7,4,1,9,0,0,0,0.16,0.21,0.11,46471 ,SD 
82,Garrett Whitlock ,8.3,9,1,1,3.22,1.15,3,7,2,1,9,0,0,0,0.12,0.17,0.06,7916 d,BOS 
83,Yusei Kikuchi ,26.2,27,1,0,4.21,1.35,12,25,9,4,5,5,2,0,0.67,0.7,0.65,7015 d,LAA 
84,Bailey Ober ,23.0,21,1,0,4.38,1.26,11,22,5,4,4,4,1,0,0.59,0.64,0.55,44064 ,MIN 
85,Nick Lodolo ,21.1,22,1,0,4.16,1.31,10,20,6,3,4,4,1,0,0.7,0.82,0.58,6953 d,CIN 
86,Gavin Williams ,25.5,26,1,0,4.10,1.37,12,23,11,3,5,5,2,0,0.49,0.63,0.35,44694 ,CLE 
87,Sandy Alcantara ,25.9,22,1,0,4.15,1.33,12,26,8,3,4,4,2,0,0.61,0.72,0.5,7109 d,MIA 
88,Shane Baz ,24.7,24,1,0,4.24,1.33,12,23,9,4,5,5,1,0,0.36,0.43,0.29,7158 d,TB 
89,Michael McGreevy ,22.7,15,1,0,3.94,1.30,10,24,5,3,5,4,1,0,0.11,0.16,0.05,44689 ,STL 
90,Justin Topa ,9.4,8,1,3,3.90,1.34,4,9,3,1,10,0,0,0,0.05,0.08,0.01,44009 ,MIN 
91,Fernando Cruz ,8.5,12,1,0,3.17,1.17,3,6,4,1,9,0,0,0,0.06,0.09,0.03,45440 ,NYY 
92,Blake Treinen ,8.7,10,1,1,3.46,1.21,3,7,3,1,9,0,0,0,0.08,0.11,0.04,5473 d,LAD 
93,Brayan Bello ,24.8,21,2,0,4.33,1.41,12,25,9,3,4,4,2,0,0.57,0.7,0.44,44932 ,BOS 
94,Dylan Lee ,8.6,10,1,0,3.30,1.12,3,7,2,1,9,0,0,0,0.03,0.05,0.01,8426 d,ATL 
95,Robert Garcia ,8.3,9,1,1,3.53,1.18,3,7,3,1,9,0,0,0,0.07,0.12,0.03,47023 ,TEX 
96,Daniel Palencia ,8.8,10,0,4,3.68,1.29,4,7,4,1,9,0,0,0,0.44,0.62,0.26,44792 ,CHC 
97,Luke Weaver ,9.5,10,1,1,3.88,1.18,4,8,3,1,10,0,0,0,0.3,0.31,0.28,6196 d,NYY 
98,Matt Brash ,8.8,10,1,0,3.07,1.20,3,7,4,1,9,0,0,0,0.06,0.09,0.03,44295 ,SEA 
99,Emilio Pagan ,8.6,10,0,4,4.23,1.20,4,7,3,2,9,0,1,0,0.58,0.71,0.44,7143 d,CIN 
100,Emmet Sheehan ,12.0,13,1,0,3.91,1.20,5,10,4,1,4,2,1,0,0.18,0.28,0.08,45411 ,LAD 
101,Adrian Morejon ,8.6,9,1,0,3.09,1.17,3,7,3,1,9,0,0,0,0.18,0.27,0.09,25391 ,SD 
102,Ryne Nelson ,21.8,18,1,0,4.16,1.31,10,22,6,3,4,4,1,0,0.33,0.44,0.22,38389 ,ARI 
103,Jonah Tong ,15.2,16,1,0,3.80,1.32,6,13,6,2,4,3,1,0,0.37,0.48,0.26,7355065,NYM 
104,David Peterson ,23.1,21,1,0,3.89,1.40,10,22,9,2,4,4,1,0,0.56,0.64,0.48,7275 d,NYM 
105,Kenley Jansen ,8.6,9,0,4,4.05,1.23,4,7,3,1,9,0,1,0,0.54,0.79,0.29,3630 d,LAA 
106,Seranthony Dominguez ,8.4,10,1,1,3.56,1.25,3,7,4,1,9,0,0,0,0.04,0.06,0.01,7177 d,TOR 
107,Kodai Senga ,19.7,20,1,0,3.96,1.37,9,17,9,2,3,3,1,0,0.76,0.79,0.73,6917 d,NYM 
108,Jacob Misiorowski ,18.8,22,1,0,4.03,1.38,8,15,9,2,5,4,1,0,0.7,0.77,0.64,46366 ,MIL 
109,Ian Seymour ,18.7,18,1,0,4.17,1.31,9,18,6,3,7,3,1,0,0.18,0.3,0.06,44903 ,TB 
110,Luis Garcia ,15.5,16,1,0,4.18,1.27,7,14,5,2,6,2,1,0,0.13,0.21,0.05,43720 ,HOU 
111,Cam Schlittler ,23.7,23,1,0,4.18,1.38,11,22,10,3,7,4,1,0,0.5,0.62,0.37,7355019,NYY 
112,Kyle Finnegan ,8.5,8,0,3,3.40,1.24,3,8,3,1,9,0,1,0,0.59,0.77,0.41,7565 d,DET 
113,Mitch Keller ,26.4,23,1,0,4.29,1.36,13,26,8,3,5,5,2,0,0.42,0.35,0.49,6477 d,PIT 
114,Braxton Ashcraft ,18.2,16,1,0,4.00,1.34,8,18,5,2,6,3,1,0,0.11,0.18,0.04,47807 ,PIT 
115,Hunter Gaddis ,9.5,9,1,1,3.75,1.29,4,9,3,1,10,0,0,0,0.13,0.17,0.09,46133 ,CLE 
116,Will Warren ,21.5,21,1,0,4.20,1.37,10,20,8,3,4,4,1,0,0.3,0.41,0.18,46420 ,NYY 
117,Abner Uribe ,8.8,11,0,2,3.09,1.29,3,7,4,1,9,0,0,0,0.37,0.45,0.29,45146 ,MIL 
118,Jose A. Ferrer ,9.1,8,0,4,3.87,1.34,4,9,3,1,9,0,0,0,0.16,0.24,0.08,46493 ,WSH 
119,Dennis Santana ,8.7,8,0,4,4.11,1.29,4,8,3,1,9,0,0,0,0.23,0.37,0.09,7410 d,PIT 
120,Trevor Rogers ,21.2,18,1,0,4.13,1.36,10,21,7,3,4,4,1,0,0.79,0.82,0.76,6995 d,BAL 
121,Ben Brown ,8.9,10,1,0,3.70,1.21,4,8,3,1,8,0,0,0,0.05,0.04,0.06,8573 d,CHC 
122,Matt Strahm ,8.6,10,1,0,3.81,1.18,4,7,3,1,9,0,0,0,0.1,0.16,0.04,5901 d,PHI 
123,Tyler Rogers ,9.4,7,1,0,3.48,1.20,4,9,2,1,10,0,0,0,0.14,0.19,0.09,30850 ,NYM 
124,Andrew Abbott ,24.4,23,1,0,4.46,1.35,12,24,8,4,4,4,2,0,0.79,0.82,0.76,44726 ,CIN 
125,Taj Bradley ,21.9,21,1,0,4.38,1.35,11,21,8,3,6,4,1,0,0.26,0.22,0.31,44442 ,MIN 
126,Louis Varland ,7.9,8,1,0,3.41,1.19,3,7,2,1,8,0,0,0,0.03,0.05,0.01,44936 ,TOR 
127,Camilo Doval ,8.7,10,1,0,3.27,1.30,3,7,4,1,9,0,0,0,0.21,0.27,0.14,43997 ,NYY 
128,Cole Sands ,8.9,9,1,1,3.97,1.28,4,8,3,1,9,0,0,0,0.02,0.03,0.01,6835 d,MIN 
129,Reid Detmers ,9.0,11,1,0,3.74,1.25,4,8,3,1,9,0,1,0,0.03,0.05,0.02,43840 ,LAA 
130,Jose Alvarado ,8.2,10,1,0,3.35,1.28,3,7,4,1,9,0,0,0,0.08,0.06,0.1,6550 d,PHI 
131,Keegan Akin ,8.7,9,0,3,4.02,1.24,4,8,3,1,9,0,0,0,0.05,0.09,0.01,39140 ,BAL 
132,Clay Holmes ,20.7,18,1,0,3.91,1.42,9,20,8,2,5,3,1,0,0.58,0.65,0.52,6584 d,NYM 
133,Noah Cameron ,23.4,20,1,0,4.33,1.36,11,24,7,3,6,4,1,0,0.35,0.41,0.29,47086 ,KC 
134,Mike Burrows ,18.8,18,1,0,4.22,1.36,9,18,7,3,8,3,1,0,0.04,0.06,0.02,45460 ,PIT 
135,Eduardo Rodriguez ,21.9,20,1,0,4.29,1.37,10,22,8,3,4,4,1,0,0.07,0.11,0.03,3963 d,ARI 
136,Brady Singer ,24.8,23,1,0,4.44,1.37,12,25,8,3,4,4,2,0,0.55,0.66,0.44,6811 d,CIN 
137,Casey Mize ,20.4,17,1,0,4.31,1.34,10,20,6,3,4,4,1,0,0.5,0.56,0.43,7399 d,DET 
138,Dean Kremer ,22.9,19,1,0,4.42,1.34,11,23,7,4,4,4,1,0,0.15,0.21,0.1,7918 d,BAL 
