VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,370,79,28,71,15,0.279,0.399,103,19,3,63,104,0.575,0.973,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,347,73,31,78,7,0.286,0.431,99,17,1,75,109,0.609,1.04,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,394,67,19,61,23,0.294,0.359,116,24,5,35,74,0.523,0.883,0.99,0.99,1.0,6810 d,KC 
4,Juan Soto ,347,70,25,66,13,0.276,0.419,96,16,1,80,75,0.54,0.96,0.99,0.99,1.0,6906 d,NYM 
5,Elly De La Cruz ,388,64,18,57,24,0.263,0.34,102,21,3,42,118,0.471,0.811,0.99,0.99,1.0,44884 ,CIN 
6,Junior Caminero ,402,61,26,72,3,0.27,0.334,109,18,1,36,81,0.514,0.849,0.99,0.99,1.0,45016 ,TB 
7,Jose Ramirez ,375,60,17,57,23,0.267,0.361,100,22,2,46,52,0.471,0.831,0.99,0.99,1.0,5288 d,CLE 
8,Yordan Alvarez ,323,59,23,64,2,0.298,0.41,96,19,1,51,65,0.579,0.988,0.99,0.99,1.0,6461 d,HOU 
9,Julio Rodriguez ,396,61,19,60,15,0.273,0.339,108,19,2,33,94,0.473,0.812,0.99,0.99,0.99,43685 ,SEA 
10,Ronald Acuna Jr. ,344,66,17,50,18,0.275,0.389,95,17,2,58,85,0.481,0.869,0.99,0.99,0.99,6966 d,ATL 
11,Corbin Carroll ,363,67,16,54,20,0.26,0.354,95,19,7,48,89,0.488,0.842,0.99,0.99,1.0,23993 ,ARI 
12,Fernando Tatis Jr. ,381,63,16,52,19,0.269,0.358,102,19,1,49,87,0.455,0.813,0.99,0.99,0.99,6853 d,SD 
13,Bryce Harper ,368,60,20,63,7,0.273,0.375,101,22,1,54,88,0.5,0.875,0.98,0.99,0.98,4293 d,PHI 
14,Vladimir Guerrero Jr. ,373,60,17,60,4,0.293,0.39,109,21,0,51,55,0.487,0.877,0.99,0.99,1.0,6050 d,TOR 
15,James Wood ,364,63,19,58,12,0.265,0.374,96,21,1,57,122,0.489,0.862,0.98,0.99,0.98,44720 ,WSH 
16,Gunnar Henderson ,381,63,18,56,14,0.263,0.342,100,20,3,42,96,0.474,0.817,0.98,0.99,0.97,23372 ,BAL 
17,Jackson Chourio ,391,58,16,56,16,0.269,0.322,105,23,2,28,90,0.458,0.78,0.95,0.99,0.92,44592 ,MIL 
18,Nick Kurtz ,351,64,22,63,4,0.261,0.375,92,19,1,59,120,0.511,0.886,0.98,0.99,0.97,7354364,ATH 
19,Kyle Schwarber ,366,66,29,69,4,0.229,0.356,84,13,1,66,128,0.509,0.865,0.99,0.99,1.0,5686 d,PHI 
20,Kyle Tucker ,356,61,17,58,12,0.262,0.367,93,19,2,56,66,0.471,0.838,0.99,0.99,1.0,6006 d,LAD 
21,Trea Turner ,387,58,12,47,18,0.273,0.326,106,19,2,29,80,0.427,0.753,0.93,0.99,0.88,5828 d,PHI 
22,Pete Crow-Armstrong ,379,58,16,52,22,0.249,0.307,94,19,3,27,102,0.44,0.747,0.95,0.98,0.91,23369 ,CHC 
23,Freddie Freeman ,368,58,15,57,5,0.279,0.371,103,23,1,46,75,0.472,0.843,0.97,0.99,0.95,3365 d,LAD 
24,Pete Alonso ,373,56,23,66,2,0.254,0.342,95,19,0,41,96,0.49,0.832,0.97,0.99,0.96,6960 d,BAL 
25,CJ Abrams ,369,55,14,52,19,0.259,0.33,95,20,3,30,78,0.44,0.77,0.97,0.98,0.96,19879 ,WSH 
26,Brent Rooker ,360,55,21,63,4,0.259,0.341,93,18,1,41,106,0.488,0.829,0.83,0.93,0.73,7318 d,ATH 
27,Michael Harris II ,364,51,15,53,11,0.276,0.314,100,18,2,18,74,0.463,0.777,0.9,0.95,0.85,43924 ,ATL 
28,Oneil Cruz ,340,54,17,51,21,0.242,0.328,82,16,2,40,119,0.449,0.778,0.95,0.98,0.91,39199 ,PIT 
29,Byron Buxton ,327,56,21,53,9,0.253,0.325,83,16,3,29,98,0.515,0.84,0.94,0.97,0.92,4672 d,MIN 
30,Andy Pages ,363,53,17,57,8,0.263,0.32,96,19,1,26,84,0.465,0.785,0.96,0.96,0.96,43671 ,LAD 
31,Matt Olson ,374,59,21,63,1,0.254,0.352,95,21,1,52,102,0.48,0.832,0.99,0.99,0.99,5718 d,ATL 
