VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
2,Zack Wheeler ,144.8,150,10,0,3.44,1.18,55,128,37,15,24,24,7,0,0.99,0.99,1.0,4603 d,PHI 
3,Luis Castillo ,144.3,155,10,0,3.46,1.18,55,124,42,17,24,24,7,0,0.99,0.99,0.99,3679 d,SEA 
4,Tarik Skubal ,119.7,141,8,0,3.18,1.11,42,99,30,12,22,22,6,0,0.99,0.99,0.99,43633 ,DET 
5,Pablo Lopez ,140.6,158,9,0,3.47,1.17,54,122,36,16,24,24,7,0,0.98,0.98,0.98,7289 d,MIN 
6,Tyler Glasnow ,114.8,147,9,0,3.30,1.11,42,91,35,14,20,20,5,0,0.99,0.99,1.0,4587 d,LAD 
7,George Kirby ,137.9,130,9,0,3.54,1.14,54,130,22,17,24,24,7,0,0.97,0.98,0.97,20405 ,SEA 
8,Kevin Gausman ,141.2,155,10,0,3.61,1.20,57,129,37,17,24,24,7,0,0.97,0.98,0.95,4671 d,TOR 
9,Corbin Burnes ,145.6,155,9,0,3.55,1.20,57,125,44,16,24,24,7,0,0.99,0.99,1.0,7251 d,BAL 
10,Yoshinobu Yamamoto ,128.8,136,10,0,3.63,1.14,52,111,31,16,22,22,6,0,0.99,0.99,0.99,48250 ,LAD 
11,Logan Webb ,146.0,126,10,0,3.43,1.24,56,143,32,12,24,24,7,0,0.98,0.98,0.97,8146 d,SF 
12,Joe Ryan ,130.9,147,9,0,3.76,1.15,55,112,32,18,23,23,7,0,0.96,0.97,0.96,43688 ,MIN 
13,Logan Gilbert ,140.9,140,9,0,3.72,1.19,58,128,35,18,24,24,7,0,0.99,0.98,0.99,7453 d,SEA 
14,Chris Sale ,114.9,141,9,0,3.48,1.19,44,98,32,14,21,21,5,0,0.95,0.96,0.95,3207 d,ATL 
15,Zach Eflin ,130.5,121,9,0,3.62,1.16,52,125,22,16,23,23,7,0,0.91,0.96,0.86,6146 d,TB 
16,Max Fried ,135.6,127,10,0,3.42,1.25,51,128,37,13,24,24,6,0,0.97,0.98,0.96,4729 d,ATL 
17,Freddy Peralta ,123.4,149,8,0,3.58,1.20,49,98,43,15,22,22,7,0,0.98,0.98,0.98,7274 d,MIL 
18,Dylan Cease ,130.0,159,9,0,3.55,1.25,51,104,53,15,23,23,6,0,0.98,0.98,0.99,6848 d,SD 
19,Aaron Nola ,143.8,145,9,0,3.92,1.19,63,134,33,19,24,24,7,0,0.99,0.99,0.99,5682 d,PHI 
20,Framber Valdez ,137.4,130,10,0,3.43,1.29,52,125,45,12,22,22,6,0,0.96,0.97,0.94,7627 d,HOU 
21,Zac Gallen ,138.1,138,9,0,3.71,1.24,57,127,39,16,23,23,7,0,0.99,0.99,0.99,7245 d,ARI 
22,Sonny Gray ,130.3,129,8,0,3.55,1.25,51,117,40,14,23,23,6,0,0.95,0.96,0.94,4755 d,STL 
23,Shota Imanaga ,122.3,126,7,0,3.77,1.22,51,113,32,16,22,22,6,0,0.96,0.96,0.95,6979 d,CHC 
24,Carlos Rodon ,116.8,133,8,0,3.93,1.22,51,99,38,16,21,21,6,0,0.78,0.87,0.68,5674 d,NYY 
25,Chris Bassitt ,146.3,132,10,0,4.04,1.31,66,138,45,19,24,24,8,0,0.75,0.84,0.67,5554 d,TOR 
26,Cole Ragans ,122.9,132,8,0,3.75,1.31,51,109,48,13,22,22,7,0,0.94,0.96,0.93,6834 d,KC 
27,Justin Steele ,123.7,117,8,0,3.76,1.30,52,119,37,14,22,22,7,0,0.92,0.94,0.91,8158 d,CHC 
28,Michael King ,119.7,134,8,0,3.84,1.30,51,105,46,16,32,19,7,0,0.75,0.88,0.62,8489 d,SD 
29,Yu Darvish ,124.0,123,8,0,4.03,1.23,56,112,34,17,21,21,7,0,0.83,0.9,0.77,3965 d,SD 
30,Justin Verlander ,130.4,118,9,0,4.08,1.26,59,121,38,19,22,22,7,0,0.84,0.91,0.78,3623 d,HOU 
31,Walker Buehler ,118.5,110,8,0,4.04,1.26,53,112,33,16,20,20,6,0,0.85,0.91,0.79,7002 d,LAD 
32,Edwin Diaz ,45.1,67,3,25,2.93,1.10,15,32,15,4,48,0,2,0,0.96,0.98,0.93,5996 d,NYM 
33,Bailey Ober ,112.0,112,7,0,3.94,1.20,49,104,26,17,21,21,6,0,0.81,0.89,0.73,44064 ,MIN 
34,Nestor Cortes Jr. ,104.2,105,7,0,3.95,1.21,46,94,29,16,23,18,5,0,0.66,0.83,0.49,7375 d,NYY 
35,Blake Snell ,113.1,140,8,0,3.61,1.31,45,93,52,12,21,21,7,0,0.84,0.93,0.75,5835 d,SF 
36,Jesus Luzardo ,116.3,129,6,0,3.90,1.28,50,104,41,15,20,20,7,0,0.79,0.84,0.74,6889 d,MIA 
37,Tanner Bibee ,117.5,116,7,0,3.91,1.27,51,108,36,16,21,21,6,0,0.77,0.88,0.67,45056 ,CLE 
38,Grayson Rodriguez ,107.4,113,7,0,3.80,1.26,45,95,36,13,20,20,6,0,0.94,0.97,0.92,7924 d,BAL 
39,Mason Miller ,48.3,70,2,20,2.72,1.08,15,32,18,4,51,0,2,0,0.81,0.89,0.72,45221 ,OAK 
40,Emmanuel Clase ,46.7,47,3,26,2.94,1.13,15,41,11,3,49,0,2,0,0.98,0.99,0.98,27356 ,CLE 
41,Ranger Suarez ,122.7,109,8,0,3.80,1.33,52,118,41,13,22,22,6,0,0.94,0.93,0.95,7247 d,PHI 
42,Josh Hader ,43.9,64,3,24,3.05,1.17,15,30,19,5,47,0,2,0,0.89,0.96,0.82,5047 d,HOU 
43,Yusei Kikuchi ,116.4,123,7,0,3.93,1.30,51,107,40,16,22,22,6,0,0.67,0.75,0.59,7015 d,TOR 
44,Kyle Bradish ,106.0,103,7,0,3.72,1.28,44,97,34,12,19,19,6,0,0.65,0.72,0.58,39964 ,BAL 
45,Garrett Crochet ,89.3,110,5,0,3.57,1.24,35,73,35,11,30,15,6,0,0.51,0.6,0.42,43886 ,CWS 
46,Jhoan Duran ,44.5,59,3,20,2.78,1.18,14,35,15,4,47,0,2,0,0.88,0.93,0.83,8034 d,MIN 
47,Joe Musgrove ,101.7,98,7,0,3.85,1.26,43,94,27,13,18,18,5,0,0.78,0.85,0.71,5883 d,SD 
48,Nathan Eovaldi ,115.0,111,7,0,3.95,1.29,51,108,36,15,20,20,6,0,0.85,0.89,0.81,4423 d,TEX 
49,Jose Berrios ,132.3,122,8,0,4.15,1.31,61,128,37,18,23,23,8,0,0.93,0.93,0.94,5722 d,TOR 
50,Jordan Montgomery ,132.1,111,8,0,3.99,1.33,59,135,37,15,23,23,7,0,0.77,0.83,0.7,7062 d,ARI 
51,Gerrit Cole ,77.0,85,5,0,3.60,1.15,31,66,20,11,13,13,3,0,0.94,0.94,0.94,4656 d,NYY 
52,Ryan Helsley ,45.6,57,3,20,3.06,1.15,16,34,17,5,49,0,2,0,0.92,0.96,0.89,7481 d,STL 
53,Aaron Civale ,112.3,107,7,0,4.10,1.26,51,106,30,16,21,21,6,0,0.34,0.47,0.21,21649 ,TB 
