VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,60.3,69,4,0,3.53,1.22,24,49,21,7,11,11,3,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,148.7,173,11,0,2.84,1.05,47,119,31,14,25,25,6,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,156.4,171,11,0,3.28,1.13,57,130,40,18,25,25,7,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,135.5,159,10,0,3.00,1.13,45,110,39,12,24,24,6,0,0.99,0.99,1.0,47239 ,PIT 
5,Chris Sale ,137.8,167,10,0,3.23,1.16,49,116,37,15,24,24,6,0,0.98,0.99,0.97,3207 d,ATL 
6,Logan Webb ,152.5,136,11,0,3.32,1.22,56,146,35,11,25,25,7,0,0.99,0.99,0.98,8146 d,SF 
7,Yoshinobu Yamamoto ,124.5,134,10,0,3.31,1.14,46,104,34,12,21,21,5,0,0.99,0.99,1.0,48250 ,LAD 
8,Garrett Crochet ,124.0,155,9,0,3.19,1.18,44,101,41,12,24,24,6,0,0.99,0.99,1.0,43886 ,BOS 
9,George Kirby ,130.9,122,9,0,3.50,1.12,51,121,20,16,23,23,7,0,0.88,0.93,0.83,20405 ,SEA 
10,Dylan Cease ,143.3,167,10,0,3.58,1.23,57,117,55,17,25,25,7,0,0.95,0.97,0.94,6848 d,SD 
11,Cole Ragans ,137.7,163,9,0,3.41,1.23,52,114,51,14,24,24,7,0,0.98,0.98,0.97,6834 d,KC 
12,Spencer Strider ,108.4,145,9,0,3.30,1.14,40,84,35,12,19,19,5,0,0.91,0.95,0.87,44282 ,ATL 
13,Logan Gilbert ,113.9,122,8,0,3.35,1.09,42,96,25,14,19,19,5,0,0.98,0.98,0.98,7453 d,SEA 
14,Max Fried ,141.3,132,10,0,3.39,1.23,53,127,41,13,24,24,7,0,0.99,0.98,0.99,4729 d,NYY 
15,Jacob deGrom ,101.4,122,7,0,3.30,1.06,37,81,23,13,19,19,5,0,0.96,0.99,0.93,4850 d,TEX 
16,Michael King ,137.0,149,10,0,3.56,1.26,54,118,49,16,24,24,7,0,0.99,0.99,0.98,8489 d,SD 
17,Joe Ryan ,123.5,136,8,0,3.73,1.13,51,107,27,18,21,21,7,0,0.95,0.95,0.95,43688 ,MIN 
18,Pablo Lopez ,140.0,146,9,0,3.72,1.22,58,129,35,17,24,24,8,0,0.96,0.97,0.95,7289 d,MIN 
19,Framber Valdez ,142.0,135,10,0,3.48,1.28,55,128,47,13,23,23,7,0,0.95,0.97,0.94,7627 d,HOU 
20,Sonny Gray ,135.2,140,9,0,3.67,1.22,55,122,38,15,24,24,7,0,0.94,0.95,0.94,4755 d,STL 
21,Hunter Greene ,133.2,160,8,0,3.80,1.21,56,106,46,19,23,23,7,0,0.97,0.97,0.98,6871 d,CIN 
22,Spencer Schwellenbach ,135.4,129,9,0,3.69,1.21,55,127,31,16,24,24,7,0,0.93,0.96,0.9,44729 ,ATL 
23,Freddy Peralta ,133.4,151,9,0,3.76,1.23,56,110,49,18,24,24,7,0,0.96,0.98,0.94,7274 d,MIL 
24,Hunter Brown ,131.8,142,9,0,3.55,1.26,52,116,46,14,23,23,7,0,0.97,0.97,0.96,44176 ,HOU 
25,Aaron Nola ,146.1,145,9,0,3.92,1.22,64,137,37,20,24,24,7,0,0.94,0.97,0.92,5682 d,PHI 
26,Corbin Burnes ,136.3,132,9,0,3.66,1.25,55,123,42,14,23,23,7,0,0.96,0.97,0.94,7251 d,ARI 
27,Luis Castillo ,141.2,137,9,0,3.79,1.24,59,127,43,18,24,24,8,0,0.95,0.96,0.94,3679 d,SEA 
28,Bryan Woo ,114.9,111,7,0,3.64,1.14,46,101,25,15,21,21,6,0,0.9,0.94,0.86,47011 ,SEA 
29,Nick Pivetta ,125.9,143,8,0,3.90,1.20,55,107,40,19,23,23,7,0,0.92,0.94,0.9,6590 d,SD 
30,Tyler Glasnow ,97.3,118,7,0,3.47,1.14,38,78,31,12,18,18,4,0,0.91,0.95,0.86,4587 d,LAD 
31,Kevin Gausman ,145.8,145,10,0,3.96,1.27,64,137,44,19,25,25,8,0,0.88,0.9,0.86,4671 d,TOR 
32,Bryce Miller ,136.0,128,9,0,3.90,1.23,59,122,40,18,24,24,8,0,0.85,0.91,0.79,45184 ,SEA 
