VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,280,58,17,44,7,0.271,0.357,76,16,1,34,49,0.517,0.874,0.99,0.99,1.0,4921,LAD 
2,Trea Turner ,243,38,10,42,12,0.302,0.355,74,14,1,19,46,0.495,0.849,0.99,0.99,1.0,5828,LAD 
3,Aaron Judge ,216,44,19,43,4,0.28,0.368,60,9,0,29,65,0.588,0.956,0.99,0.99,1.0,4955,NYY 
4,Jose Ramirez ,223,37,13,47,9,0.282,0.371,63,18,2,28,36,0.562,0.933,0.99,0.99,1.0,5288,CLE 
5,Ronald Acuna Jr. ,207,40,12,29,14,0.273,0.379,57,10,0,29,60,0.497,0.876,0.99,0.99,1.0,6966,ATL 
6,Paul Goldschmidt ,221,40,12,41,3,0.309,0.394,68,16,0,30,54,0.55,0.945,0.99,0.99,1.0,4403,STL 
7,Freddie Freeman ,235,41,10,40,4,0.313,0.406,73,18,1,30,45,0.529,0.935,0.99,0.99,1.0,3365,LAD 
8,Rafael Devers ,224,39,14,37,2,0.308,0.374,69,17,1,19,52,0.578,0.952,0.99,0.99,1.0,5175,BOS 
9,Yordan Alvarez ,189,36,16,41,0,0.294,0.388,56,9,1,26,52,0.605,0.993,0.99,0.99,1.0,6461,HOU 
10,Pete Alonso ,224,34,16,48,1,0.263,0.349,59,10,0,24,57,0.524,0.873,0.99,0.99,1.0,6960,NYM 
11,Mike Trout ,192,38,16,36,2,0.27,0.401,52,11,1,33,53,0.584,0.985,0.99,0.99,1.0,3785,LAA 
12,Luis Robert ,213,33,10,36,7,0.292,0.337,62,11,1,11,54,0.484,0.821,0.99,0.99,0.99,6935,CWS 
13,Vladimir Guerrero Jr. ,228,37,14,40,0,0.282,0.365,64,11,0,27,40,0.521,0.886,0.99,0.99,1.0,6050,TOR 
14,Kyle Tucker ,202,30,12,39,8,0.265,0.352,53,10,1,25,41,0.499,0.851,0.99,0.99,1.0,6006,HOU 
15,Austin Riley ,222,34,15,38,1,0.278,0.346,62,13,1,18,63,0.548,0.894,0.99,0.99,1.0,6022,ATL 
16,Manny Machado ,210,36,11,35,4,0.292,0.373,61,12,1,24,39,0.509,0.882,0.99,0.99,1.0,3778,SD 
17,C.J. Cron ,212,33,13,41,0,0.286,0.352,61,12,1,17,52,0.535,0.887,0.97,0.96,0.97,4688,COL 
18,Juan Soto ,196,39,13,31,4,0.269,0.437,53,11,0,50,38,0.524,0.962,0.99,0.99,1.0,6906,WSH 
19,Francisco Lindor ,232,35,11,40,6,0.251,0.331,58,9,2,24,45,0.439,0.771,0.99,0.99,1.0,4569,NYM 
20,Dansby Swanson ,221,35,9,32,7,0.279,0.342,62,12,1,19,60,0.465,0.807,0.96,0.96,0.97,5965,ATL 
21,Bo Bichette ,247,35,10,34,6,0.267,0.314,66,13,0,17,51,0.443,0.757,0.99,0.99,1.0,6808,TOR 
22,Kyle Schwarber ,212,39,17,37,2,0.221,0.331,47,8,0,33,68,0.507,0.838,0.98,0.97,0.99,5686,PHI 
23,Julio Rodriguez ,200,30,9,29,10,0.275,0.339,55,10,1,16,50,0.468,0.807,0.95,0.94,0.95,43685,SEA 
24,George Springer ,208,37,12,30,5,0.254,0.339,53,10,1,24,50,0.487,0.825,0.99,0.98,1.0,4614,TOR 
25,Starling Marte ,208,34,6,26,10,0.283,0.341,59,11,2,13,43,0.443,0.785,0.99,0.99,0.98,4377,NYM 
26,Corey Seager ,224,33,13,35,2,0.264,0.34,59,10,1,24,42,0.489,0.829,0.99,0.98,0.99,4805,TEX 
27,Marcus Semien ,241,35,10,30,9,0.245,0.309,59,11,1,22,51,0.423,0.732,0.98,0.98,0.99,4544,TEX 
28,Nolan Arenado ,218,28,12,38,1,0.281,0.351,61,13,1,21,36,0.506,0.858,0.99,0.99,1.0,4350,STL 
29,Bobby Witt Jr. ,218,30,9,30,10,0.253,0.303,55,11,2,14,55,0.446,0.749,0.96,0.96,0.96,6810,KC 
30,Tim Anderson ,214,34,6,22,8,0.299,0.337,64,10,0,10,48,0.436,0.773,0.98,0.98,0.97,4956,CWS 
31,Xander Bogaerts ,215,35,7,28,3,0.304,0.379,65,15,0,24,45,0.466,0.845,0.99,0.99,1.0,4347,BOS 
32,Trevor Story ,207,33,10,35,7,0.236,0.307,49,12,1,20,58,0.444,0.751,0.97,0.98,0.96,4747,BOS 
33,Jose Abreu ,227,34,9,34,0,0.29,0.372,66,15,0,26,57,0.474,0.846,0.98,0.98,0.98,4594,CWS 
34,Randy Arozarena ,218,30,8,29,11,0.25,0.321,55,12,1,18,64,0.434,0.755,0.95,0.97,0.92,6962,TB 
35,Byron Buxton ,188,33,14,30,4,0.243,0.306,46,10,2,14,50,0.531,0.837,0.98,0.97,0.98,4672,MIN 
36,Brandon Lowe ,213,37,12,33,2,0.246,0.334,53,11,1,25,67,0.488,0.822,0.88,0.91,0.84,7236,TB 
37,Jose Altuve ,201,35,11,25,4,0.275,0.359,55,11,0,23,33,0.493,0.852,0.99,0.98,1.0,4334,HOU 
38,Anthony Rizzo ,195,34,13,34,3,0.237,0.351,46,9,1,26,36,0.485,0.836,0.97,0.95,0.99,4307,NYY 
39,Teoscar Hernandez ,202,28,11,34,4,0.264,0.32,53,12,1,15,59,0.488,0.808,0.95,0.97,0.93,4846,TOR 
40,Matt Olson ,222,31,12,39,0,0.257,0.355,57,18,0,30,53,0.505,0.86,0.99,0.99,1.0,5718,ATL 
