VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,124,27,10,25,6,0.287,0.394,36,6,1,19,34,0.6,0.994,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,110,24,10,25,2,0.294,0.432,32,6,0,23,34,0.63,1.062,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,134,23,6,21,8,0.294,0.355,39,9,1,11,26,0.52,0.875,0.99,0.99,1.0,6810 d,KC 
4,Jose Ramirez ,134,22,7,21,8,0.283,0.368,38,8,1,14,17,0.51,0.877,0.99,0.99,1.0,5288 d,CLE 
5,Ronald Acuna Jr. ,115,23,6,19,7,0.291,0.395,33,6,1,18,28,0.521,0.917,0.99,0.99,0.99,6966 d,ATL 
6,Fernando Tatis Jr. ,130,23,7,20,6,0.275,0.361,36,7,0,16,29,0.496,0.857,0.99,0.99,1.0,6853 d,SD 
7,Juan Soto ,121,25,8,22,3,0.27,0.415,33,6,0,28,27,0.518,0.933,0.99,0.99,1.0,6906 d,NYM 
8,Elly De La Cruz ,128,21,5,19,10,0.26,0.339,33,7,1,14,40,0.456,0.795,0.99,0.99,1.0,44884 ,CIN 
9,Kyle Tucker ,124,22,6,20,5,0.275,0.38,34,6,1,19,21,0.492,0.873,0.99,0.99,1.0,6006 d,CHC 
10,Julio Rodriguez ,130,20,6,19,6,0.277,0.336,36,6,1,10,33,0.481,0.818,0.99,0.99,0.98,43685 ,SEA 
11,Bryce Harper ,127,21,7,22,3,0.277,0.379,35,8,0,19,31,0.506,0.885,0.99,0.99,1.0,4293 d,PHI 
12,Vladimir Guerrero ,125,21,6,22,1,0.295,0.387,37,7,0,16,20,0.512,0.899,0.99,0.99,1.0,6050 d,TOR 
13,Corbin Carroll ,124,22,6,19,7,0.257,0.34,32,6,3,14,31,0.492,0.833,0.99,0.99,1.0,23993 ,ARI 
14,Trea Turner ,136,21,4,17,6,0.284,0.335,39,7,1,10,26,0.446,0.78,0.98,0.99,0.98,5828 d,PHI 
15,Manny Machado ,134,20,7,22,2,0.275,0.34,37,7,0,12,27,0.478,0.818,0.99,0.99,1.0,3778 d,SD 
16,Gunnar Henderson ,129,22,6,20,4,0.272,0.355,35,7,1,15,33,0.491,0.846,0.98,0.99,0.97,23372 ,BAL 
17,Kyle Schwarber ,124,23,10,24,2,0.238,0.363,29,5,0,22,42,0.519,0.882,0.99,0.99,0.99,5686 d,PHI 
18,Brent Rooker ,126,19,8,21,2,0.269,0.348,34,7,1,13,36,0.516,0.864,0.96,0.99,0.93,7318 d,ATH 
19,Jazz Chisholm Jr. ,120,19,7,19,7,0.248,0.325,30,5,1,13,35,0.465,0.79,0.96,0.98,0.94,8449 d,NYY 
20,Francisco Lindor ,136,22,6,20,5,0.256,0.331,35,7,0,13,29,0.45,0.781,0.99,0.99,1.0,4569 d,NYM 
21,Freddie Freeman ,129,21,5,20,2,0.285,0.376,37,8,0,16,27,0.473,0.849,0.99,0.99,1.0,3365 d,LAD 
22,Junior Caminero ,132,19,8,23,1,0.268,0.317,35,6,0,9,29,0.501,0.818,0.95,0.96,0.93,45016 ,TB 
23,Ketel Marte ,121,20,7,20,1,0.279,0.37,34,7,0,16,23,0.506,0.876,0.99,0.99,1.0,5179 d,ARI 
24,Pete Crow-Armstrong ,128,20,5,19,8,0.251,0.299,32,7,1,7,34,0.443,0.742,0.98,0.97,0.98,23369 ,CHC 
25,Teoscar Hernandez ,128,19,7,22,2,0.264,0.316,34,7,0,9,37,0.474,0.79,0.91,0.96,0.87,4846 d,LAD 
26,Byron Buxton ,116,20,7,19,4,0.255,0.327,30,6,1,10,35,0.509,0.837,0.86,0.91,0.8,4672 d,MIN 
27,Pete Alonso ,132,20,8,25,1,0.248,0.339,33,6,0,15,35,0.486,0.825,0.99,0.99,1.0,6960 d,NYM 
