VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,31.2,36,2,0,3.51,1.21,12,25,11,4,6,6,1,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,59.3,72,4,0,2.69,1.01,18,46,12,5,10,10,2,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,64.0,74,5,0,3.15,1.11,22,52,16,7,10,10,3,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,55.2,65,4,0,2.94,1.11,18,44,15,5,10,10,2,0,0.99,0.99,1.0,47239 ,PIT 
5,Logan Gilbert ,55.9,62,4,0,3.31,1.09,21,46,13,7,10,10,3,0,0.97,0.98,0.97,7453 d,SEA 
6,Garrett Crochet ,51.7,65,4,0,3.04,1.14,17,42,15,5,10,10,2,0,0.99,0.99,1.0,43886 ,BOS 
7,Framber Valdez ,61.9,62,5,0,3.28,1.26,23,55,21,5,10,10,3,0,0.99,0.99,0.99,7627 d,HOU 
8,Yoshinobu Yamamoto ,55.3,60,4,0,3.37,1.15,21,46,16,6,10,10,2,0,0.99,0.99,0.99,48250 ,LAD 
9,Logan Webb ,62.1,58,4,0,3.29,1.21,23,59,14,5,10,10,3,0,0.99,0.99,0.98,8146 d,SF 
10,Spencer Strider ,55.8,71,4,0,3.49,1.18,22,45,19,6,10,10,3,0,0.93,0.96,0.89,44282 ,ATL 
11,Joe Ryan ,56.1,62,4,0,3.68,1.13,23,48,13,8,10,10,3,0,0.98,0.97,0.98,43688 ,MIN 
12,Max Fried ,59.7,56,4,0,3.31,1.21,22,53,17,6,10,10,3,0,0.99,0.98,0.99,4729 d,NYY 
13,George Kirby ,55.1,53,4,0,3.51,1.14,21,51,10,7,10,10,3,0,0.88,0.94,0.83,20405 ,SEA 
14,Jacob deGrom ,46.3,54,3,0,3.31,1.06,17,38,10,6,9,9,2,0,0.99,0.99,0.98,4850 d,TEX 
15,Cristopher Sanchez ,57.0,55,4,0,3.36,1.23,21,52,15,5,10,10,3,0,0.94,0.94,0.95,39312 ,PHI 
16,Tyler Glasnow ,49.3,59,4,0,3.59,1.16,20,40,16,6,9,9,2,0,0.91,0.96,0.86,4587 d,LAD 
17,Sonny Gray ,53.7,56,4,0,3.53,1.19,21,48,13,6,10,10,3,0,0.93,0.94,0.93,4755 d,STL 
18,Dylan Cease ,54.9,66,4,0,3.58,1.23,22,45,21,6,10,10,3,0,0.94,0.96,0.91,6848 d,SD 
19,Hunter Brown ,55.6,63,4,0,3.50,1.24,22,48,19,6,10,10,3,0,0.99,0.98,0.99,44176 ,HOU 
20,Nick Pivetta ,53.5,60,4,0,3.85,1.18,23,46,16,8,10,10,3,0,0.94,0.94,0.94,6590 d,SD 
21,Nathan Eovaldi ,54.6,53,4,0,3.67,1.20,22,49,14,6,10,10,3,0,0.95,0.95,0.95,4423 d,TEX 
22,Bryan Woo ,51.2,50,3,0,3.65,1.14,21,45,11,7,10,10,3,0,0.95,0.95,0.94,47011 ,SEA 
23,Freddy Peralta ,55.4,61,4,0,3.78,1.24,23,46,20,7,10,10,3,0,0.97,0.98,0.96,7274 d,MIL 
24,Luis Castillo ,56.1,54,4,0,3.80,1.24,24,51,16,7,10,10,3,0,0.96,0.96,0.96,3679 d,SEA 
25,Carlos Rodon ,56.8,64,4,0,4.00,1.24,25,48,20,8,10,10,3,0,0.96,0.96,0.97,5674 d,NYY 
26,Brandon Woodruff ,53.6,56,3,0,3.80,1.19,23,47,15,8,9,9,3,0,0.81,0.86,0.77,6813 d,MIL 
27,Ranger Suarez ,54.0,50,4,0,3.59,1.27,22,50,16,5,12,9,3,0,0.87,0.89,0.84,7247 d,PHI 
28,Blake Snell ,49.3,61,4,0,3.72,1.28,20,39,22,6,9,9,2,0,0.91,0.95,0.86,5835 d,LAD 
29,Shota Imanaga ,55.9,52,4,0,4.05,1.21,25,53,13,9,10,10,3,0,0.95,0.97,0.94,6979 d,CHC 
30,Edwin Diaz ,19.2,27,1,11,2.85,1.15,6,13,7,2,20,0,1,0,0.98,0.99,0.97,5996 d,NYM 
31,Merrill Kelly ,56.6,54,4,0,3.88,1.26,24,52,18,8,10,10,3,0,0.84,0.87,0.81,8374 d,TEX 
32,Jhoan Duran ,19.7,23,2,9,2.76,1.19,6,16,7,1,21,0,1,0,0.88,0.94,0.83,8034 d,PHI 
33,Kevin Gausman ,57.2,57,4,0,4.01,1.26,25,54,17,8,10,10,3,0,0.9,0.91,0.88,4671 d,TOR 
34,Josh Hader ,19.7,28,1,10,3.09,1.12,7,14,8,3,21,0,1,0,0.99,0.99,0.98,5047 d,HOU 
35,Drew Rasmussen ,44.2,42,3,0,3.55,1.20,17,40,11,5,12,8,2,0,0.65,0.77,0.53,43665 ,TB 
36,Tanner Bibee ,56.7,54,3,0,3.89,1.25,24,52,16,8,10,10,3,0,0.83,0.91,0.75,45056 ,CLE 
37,Hunter Greene ,44.4,53,3,0,3.83,1.21,19,36,15,6,8,8,2,0,0.94,0.95,0.93,6871 d,CIN 
38,Matthew Boyd ,52.1,50,3,0,3.77,1.25,22,48,15,6,10,10,3,0,0.88,0.9,0.87,5003 d,CHC 
39,Jesus Luzardo ,52.7,57,3,0,3.90,1.26,23,47,18,7,9,9,3,0,0.74,0.82,0.67,6889 d,PHI 
40,Andres Munoz ,18.8,24,1,9,2.75,1.16,6,13,7,1,20,0,1,0,0.97,0.97,0.96,24281 ,SEA 
41,Michael King ,42.5,46,3,0,3.57,1.25,17,37,15,5,8,8,2,0,0.92,0.94,0.9,8489 d,SD 
42,Jack Flaherty ,52.3,59,3,0,3.91,1.28,23,47,18,7,10,10,3,0,0.82,0.88,0.77,6021 d,DET 
43,MacKenzie Gore ,54.1,60,3,0,3.90,1.30,23,48,20,7,10,10,3,0,0.85,0.88,0.82,7146 d,WSH 
44,Robbie Ray ,54.0,58,3,0,3.99,1.28,24,48,20,7,10,10,3,0,0.93,0.94,0.92,5484 d,SF 
45,Jeff Hoffman ,18.7,23,1,9,3.24,1.16,7,15,6,2,20,0,1,0,0.88,0.94,0.81,6014 d,TOR 
46,Max Scherzer ,42.0,44,3,0,3.99,1.19,19,37,11,7,8,8,2,0,0.41,0.58,0.24,3744 d,TOR 
47,Zac Gallen ,57.7,55,4,0,4.12,1.32,26,55,19,7,10,10,3,0,0.78,0.85,0.71,7245 d,ARI 
48,Aroldis Chapman ,17.8,27,1,9,3.09,1.28,6,13,9,2,19,0,1,0,0.8,0.86,0.74,3068 d,BOS 
49,Cade Smith ,20.9,27,1,6,2.96,1.17,7,16,7,2,22,0,1,0,0.35,0.47,0.22,45654 ,CLE 
50,Mason Miller ,18.8,28,1,4,2.68,1.08,6,12,7,2,20,0,1,0,0.94,0.96,0.92,45221 ,SD 
51,Aaron Nola ,46.0,45,3,0,4.10,1.24,21,44,11,7,8,8,3,0,0.78,0.86,0.69,5682 d,PHI 
52,Raisel Iglesias ,20.0,22,1,8,3.50,1.18,8,18,5,3,21,0,1,0,0.73,0.83,0.63,5589 d,ATL 
53,Kodai Senga ,49.0,51,3,0,3.84,1.34,21,42,22,6,9,9,2,0,0.9,0.93,0.88,6917 d,NYM 
54,Ryan Pepiot ,51.4,53,3,0,4.14,1.30,24,46,18,8,10,10,3,0,0.68,0.84,0.52,38313 ,TB 
55,Quinn Priester ,53.4,44,3,0,3.90,1.32,23,50,18,6,15,8,3,0,0.57,0.73,0.42,23367 ,MIL 
56,Yusei Kikuchi ,53.6,57,3,0,4.11,1.33,24,51,18,8,10,10,3,0,0.74,0.79,0.69,7015 d,LAA 
57,Devin Williams ,18.9,24,1,6,3.08,1.20,6,14,8,2,20,0,1,0,0.85,0.93,0.77,27766 ,NYY 
58,Sean Manaea ,50.3,51,3,0,4.13,1.30,23,46,17,7,9,9,3,0,0.52,0.61,0.44,4944 d,NYM 
