VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,11.2,13,1,0,3.25,1.16,4,9,4,1,2,2,0,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,38.2,46,3,0,2.87,1.03,12,30,8,4,6,6,1,0,0.99,0.99,0.99,43633 ,LAD 
3,Cristopher Sanchez ,43.5,45,3,0,3.02,1.16,15,38,11,4,7,7,2,0,0.99,0.99,1.0,39312 ,PHI 
4,Paul Skenes ,38.1,45,3,0,3.01,1.13,13,31,10,3,6,6,2,0,0.99,0.99,1.0,47239 ,PIT 
5,Jacob Misiorowski ,37.0,52,3,0,3.10,1.16,13,27,14,4,7,7,2,0,0.99,0.98,1.0,46366 ,MIL 
6,Chris Sale ,38.4,47,3,0,3.13,1.15,13,32,10,4,6,6,2,0,0.99,0.99,1.0,3207 d,ATL 
7,Jacob deGrom ,38.1,43,3,0,3.40,1.08,14,31,10,5,7,7,2,0,0.96,0.97,0.95,4850 d,TEX 
8,Zack Wheeler ,38.7,44,3,0,3.30,1.15,14,32,11,5,7,7,2,0,0.98,0.97,0.99,4603 d,PHI 
9,Logan Gilbert ,39.1,43,3,0,3.51,1.13,15,33,10,5,7,7,2,0,0.99,0.99,0.99,7453 d,SEA 
10,Dylan Cease ,39.7,51,3,0,3.35,1.21,15,31,16,4,7,7,2,0,0.99,0.99,0.99,6848 d,TOR 
11,Yoshinobu Yamamoto ,38.7,40,3,0,3.36,1.15,14,32,11,4,6,6,2,0,0.99,0.99,1.0,48250 ,LAD 
12,Jesus Luzardo ,41.9,48,3,0,3.40,1.21,16,35,13,5,7,7,2,0,0.98,0.98,0.98,6889 d,PHI 
13,Bryan Woo ,38.4,38,3,0,3.57,1.14,15,34,9,5,6,6,2,0,0.96,0.97,0.94,47011 ,SEA 
14,Cam Schlittler ,37.1,42,3,0,3.45,1.21,14,31,12,4,7,7,2,0,0.99,0.98,0.99,7355019,NYY 
15,Logan Webb ,45.6,40,3,0,3.55,1.26,18,44,12,4,7,7,3,0,0.96,0.97,0.94,8146 d,SF 
16,Drew Rasmussen ,38.6,37,2,0,3.46,1.15,15,34,9,4,7,7,3,0,0.95,0.95,0.95,43665 ,TB 
17,Mason Miller ,13.9,22,1,7,2.06,1.00,3,8,5,1,15,0,0,0,0.99,0.99,1.0,45221 ,SD 
18,Blake Snell ,32.5,41,3,0,3.38,1.24,12,25,14,3,6,6,1,0,0.89,0.93,0.85,5835 d,LAD 
19,Gerrit Cole ,39.8,40,3,0,3.95,1.20,17,36,11,6,7,7,2,0,0.91,0.91,0.91,4656 d,NYY 
20,Hunter Brown ,39.6,42,3,0,3.66,1.29,16,34,15,4,7,7,2,0,0.93,0.95,0.91,44176 ,HOU 
21,Cade Smith ,14.6,19,1,8,2.86,1.12,5,11,5,1,16,0,1,0,0.98,0.98,0.97,45654 ,CLE 
22,George Kirby ,39.2,36,3,0,3.87,1.23,17,38,9,5,7,7,2,0,0.93,0.96,0.9,20405 ,SEA 
23,Gavin Williams ,38.7,45,2,0,3.62,1.25,16,33,14,5,7,7,2,0,0.96,0.96,0.97,44694 ,CLE 
24,Ranger Suarez ,38.0,35,3,0,3.62,1.27,15,36,11,4,7,7,2,0,0.79,0.85,0.73,7247 d,BOS 
25,Kevin Gausman ,39.0,38,3,0,3.86,1.25,17,36,12,5,7,7,2,0,0.88,0.93,0.83,4671 d,CHC 
26,Sonny Gray ,37.8,37,3,0,3.83,1.26,16,36,10,5,7,7,2,0,0.96,0.97,0.95,4755 d,BOS 
27,Chase Burns ,34.9,40,2,0,3.68,1.22,14,29,12,4,6,6,2,0,0.98,0.98,0.98,44722 ,CIN 
28,Jhoan Duran ,13.9,17,1,7,2.65,1.13,4,11,4,1,15,0,1,0,0.95,0.97,0.93,8034 d,PHI 
29,Shota Imanaga ,38.2,36,2,0,4.02,1.18,17,35,9,7,7,7,2,0,0.89,0.92,0.85,6979 d,CHC 
30,Payton Tolle ,33.8,37,2,0,3.74,1.21,14,30,10,5,6,6,2,0,0.8,0.85,0.75,7354435,BOS 
31,Braxton Ashcraft ,35.6,36,2,0,3.63,1.26,14,33,10,4,6,6,2,0,0.89,0.88,0.89,47807 ,PIT 
32,Josh Hader ,13.0,18,1,7,3.18,1.13,5,9,5,2,14,0,1,0,0.88,0.92,0.83,5047 d,HOU 
33,Andres Munoz ,13.2,17,1,7,2.91,1.18,4,9,5,1,14,0,1,0,0.88,0.95,0.8,24281 ,SEA 
34,David Bednar ,13.9,16,1,8,3.30,1.20,5,11,5,1,15,0,1,0,0.92,0.96,0.88,8451 d,NYY 
35,Logan Henderson ,32.0,35,2,0,3.89,1.19,14,27,10,5,8,6,2,0,0.72,0.79,0.64,45145 ,MIL 
36,Aroldis Chapman ,13.1,17,1,7,3.05,1.18,4,9,6,1,14,0,1,0,0.94,0.97,0.92,3068 d,BOS 
37,Reid Detmers ,37.4,42,2,0,3.94,1.26,16,33,13,5,7,7,2,0,0.67,0.73,0.61,43840 ,LAA 
38,Tyler Glasnow ,25.9,31,2,0,3.65,1.19,11,21,10,3,5,5,1,0,0.85,0.91,0.79,4587 d,LAD 
39,Nolan McLean ,36.8,39,2,0,3.68,1.31,15,32,14,4,6,6,2,0,0.96,0.98,0.93,47159 ,NYM 
40,Framber Valdez ,40.8,35,3,0,3.83,1.35,17,39,14,4,7,7,2,0,0.78,0.86,0.7,7627 d,DET 
41,Bryce Miller ,37.5,35,2,0,4.03,1.24,17,34,11,5,9,6,2,0,0.47,0.5,0.44,45184 ,SEA 
42,Eury Perez ,33.6,37,2,0,3.94,1.25,15,28,13,4,6,6,3,0,0.87,0.92,0.81,44610 ,MIA 
43,Shane McClanahan ,33.1,32,2,0,3.79,1.25,14,30,11,4,6,6,2,0,0.65,0.84,0.45,7487 d,TB 
44,Parker Messick ,36.0,35,2,0,3.76,1.29,15,33,11,4,6,6,2,0,0.94,0.93,0.95,46317 ,CLE 
45,Grant Taylor ,16.7,20,1,4,3.02,1.19,6,13,6,1,18,0,1,0,0.23,0.29,0.16,47161 ,CWS 
46,Max Fried ,26.5,25,2,0,3.41,1.24,10,23,8,2,5,5,1,0,0.97,0.97,0.97,4729 d,NYY 
47,Bryan Baker ,14.1,16,1,7,3.59,1.23,6,12,5,2,15,0,1,0,0.82,0.85,0.79,43674 ,TB 
48,Louis Varland ,13.1,14,1,7,3.42,1.23,5,12,4,1,14,0,1,0,0.86,0.86,0.86,44936 ,TOR 
49,MacKenzie Gore ,38.0,41,2,0,3.95,1.31,17,34,14,5,7,7,2,0,0.7,0.81,0.59,7146 d,TEX 
50,Christian Scott ,31.5,34,2,0,3.89,1.26,14,27,11,4,6,6,2,0,0.22,0.32,0.12,45298 ,NYM 
51,Tanner Scott ,12.8,15,1,6,3.25,1.21,5,10,4,1,14,0,1,0,0.41,0.49,0.33,7328 d,LAD 
52,Trevor Megill ,13.4,17,1,5,3.27,1.18,5,11,5,1,14,0,1,0,0.71,0.84,0.59,10118 ,MIL 
53,Casey Mize ,35.6,33,2,0,4.00,1.27,16,34,10,5,7,7,2,0,0.51,0.64,0.37,7399 d,SD 
54,Ryan Weathers ,31.3,32,2,0,3.84,1.28,13,28,10,4,10,5,2,0,0.56,0.65,0.47,7484 d,NYY 
55,Cade Cavalli ,35.4,35,2,0,3.81,1.32,15,33,12,4,7,7,3,0,0.67,0.76,0.57,43871 ,WSH 
56,Raisel Iglesias ,14.0,15,1,6,3.71,1.20,6,12,4,2,15,0,1,0,0.86,0.91,0.81,5589 d,ATL 
57,Kyle Harrison ,30.9,35,2,0,4.00,1.28,14,27,11,4,6,6,2,0,0.81,0.88,0.75,43921 ,MIL 
58,Jared Jones ,30.4,32,2,0,3.91,1.29,13,27,10,4,7,6,2,0,0.22,0.31,0.14,43901 ,PIT 
59,Jose Soriano ,36.9,35,2,0,3.70,1.37,15,32,16,3,6,6,2,0,0.86,0.88,0.83,7899 d,TOR 
60,Dustin May ,36.5,36,2,0,4.02,1.32,16,32,14,5,6,6,2,0,0.36,0.49,0.24,7413 d,MIL 
61,Jacob Latz ,13.4,14,1,6,3.67,1.25,5,11,6,2,15,0,1,0,0.64,0.69,0.6,44337 ,TEX 
62,Foster Griffin ,36.6,34,2,0,4.08,1.30,17,35,10,5,6,6,2,0,0.81,0.81,0.8,7531 d,CLE 
63,Freddy Peralta ,40.1,41,2,0,4.20,1.32,19,35,16,6,7,7,3,0,0.74,0.79,0.7,7274 d,TB 
64,Matthew Boyd ,37.4,33,2,0,4.11,1.30,17,35,11,5,7,7,2,0,0.64,0.73,0.55,5003 d,CHC 
65,Pete Fairbanks ,12.2,14,1,6,3.55,1.28,5,10,5,1,13,0,1,0,0.57,0.71,0.44,19909 ,MIA 
66,Kyle Bradish ,37.4,36,2,0,4.00,1.34,17,34,14,4,7,7,2,0,0.8,0.91,0.68,39964 ,BAL 
67,Ian Seymour ,31.5,32,2,0,4.15,1.28,15,28,10,5,7,5,2,0,0.55,0.65,0.45,44903 ,TB 
68,Taj Bradley ,37.4,39,2,0,4.18,1.33,17,34,15,5,7,7,2,0,0.64,0.69,0.6,44442 ,MIN 
69,Carlos Rodon ,32.9,35,2,0,4.09,1.32,15,28,14,5,6,6,2,0,0.71,0.85,0.57,5674 d,NYY 
70,Michael King ,37.5,36,2,0,4.09,1.34,17,34,14,5,7,7,2,0,0.89,0.93,0.85,8489 d,SD 
71,Troy Melton ,36.3,32,2,0,4.14,1.31,17,35,12,5,8,6,2,0,0.73,0.75,0.71,46923 ,DET 
72,Sean Burke ,39.5,40,2,0,4.24,1.34,19,36,15,6,7,7,3,0,0.8,0.83,0.76,44752 ,CWS 
73,Tanner Bibee ,38.1,34,2,0,4.24,1.31,18,37,11,5,6,6,2,0,0.7,0.78,0.62,45056 ,CLE 
74,Sean Manaea ,37.2,37,2,0,4.26,1.32,18,34,12,5,7,7,2,0,0.22,0.33,0.11,4944 d,NYM 
75,Aaron Nola ,37.2,37,2,0,4.37,1.30,18,36,12,6,7,7,2,0,0.47,0.54,0.39,5682 d,PHI 
76,Sandy Alcantara ,41.0,33,2,0,4.20,1.32,19,40,12,5,7,7,3,0,0.93,0.95,0.91,7109 d,MIA 
77,Michael Soroka ,33.6,32,2,0,4.09,1.33,15,31,11,4,6,6,2,0,0.61,0.7,0.52,6950 d,ARI 
78,Joey Cantillo ,33.6,35,2,0,3.97,1.37,15,30,15,4,9,6,2,0,0.33,0.44,0.23,43689 ,CLE 
79,Ben Joyce ,13.1,15,1,5,3.54,1.34,5,11,6,1,14,0,1,0,0.11,0.15,0.07,46588 ,LAA 
80,Emilio Pagan ,13.4,15,1,6,4.32,1.29,6,12,5,2,15,0,1,0,0.66,0.76,0.56,7143 d,CIN 
81,Riley O'Brien ,13.2,14,1,6,3.72,1.41,5,12,6,1,15,0,1,0,0.73,0.79,0.67,8620 d,STL 
82,Trevor Rogers ,36.7,31,2,0,4.20,1.33,17,36,12,5,7,7,2,0,0.64,0.8,0.49,6995 d,BAL 
83,Will Warren ,37.5,36,2,0,4.25,1.35,18,36,14,5,9,7,2,0,0.42,0.46,0.39,46420 ,NYY 
84,Noah Cameron ,36.6,31,2,0,4.18,1.34,17,36,12,5,6,6,2,0,0.48,0.57,0.39,47086 ,KC 
85,Clay Holmes ,33.8,27,2,0,3.82,1.39,14,32,13,3,6,6,2,0,0.39,0.48,0.29,6584 d,CHC 
86,Luke Weaver ,13.2,13,1,4,3.84,1.26,6,12,4,2,14,0,1,0,0.15,0.21,0.09,6196 d,PIT 
87,Clayton Beeter ,13.2,14,1,6,4.01,1.42,6,11,7,1,14,0,1,0,0.11,0.17,0.05,43817 ,WSH 
88,Joe Ryan ,20.1,22,1,0,3.82,1.18,9,18,5,3,4,4,1,0,0.93,0.95,0.91,43688 ,MIN 
