VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,41.2,46,3,0,3.56,1.21,16,33,15,5,8,8,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,91.2,109,7,0,2.69,1.02,27,71,18,8,15,15,4,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,93.6,106,7,0,3.15,1.11,33,76,24,10,15,15,4,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,81.5,95,6,0,3.00,1.13,27,66,24,7,14,14,4,0,0.99,0.99,1.0,47239 ,PIT 
5,Logan Gilbert ,86.4,95,6,0,3.37,1.09,32,73,19,11,15,15,4,0,0.97,0.98,0.97,7453 d,SEA 
6,Logan Webb ,93.1,87,7,0,3.22,1.20,33,88,21,7,15,15,4,0,0.99,0.99,0.99,8146 d,SF 
7,Garrett Crochet ,76.7,97,6,0,3.09,1.14,26,62,23,7,14,14,3,0,0.99,0.99,1.0,43886 ,BOS 
8,Spencer Strider ,78.9,103,6,0,3.42,1.17,30,62,27,9,14,14,4,0,0.93,0.96,0.89,44282 ,ATL 
9,Yoshinobu Yamamoto ,79.3,85,6,0,3.41,1.15,30,66,22,8,14,14,3,0,0.99,0.99,1.0,48250 ,LAD 
10,Max Fried ,87.5,83,6,0,3.27,1.21,32,78,24,8,15,15,4,0,0.99,0.98,1.0,4729 d,NYY 
11,Joe Ryan ,83.7,92,6,0,3.71,1.14,35,72,19,12,15,15,5,0,0.97,0.97,0.98,43688 ,MIN 
12,George Kirby ,84.6,79,6,0,3.59,1.14,34,79,14,11,15,15,5,0,0.86,0.93,0.78,20405 ,SEA 
13,Jacob deGrom ,66.9,77,5,0,3.26,1.07,24,54,15,8,13,13,3,0,0.98,0.99,0.98,4850 d,TEX 
14,Spencer Schwellenbach ,82.9,82,6,0,3.54,1.17,33,76,18,9,14,14,4,0,0.97,0.98,0.95,44729 ,ATL 
15,Hunter Brown ,84.0,95,6,0,3.45,1.24,32,72,29,9,15,15,4,0,0.98,0.98,0.99,44176 ,HOU 
16,Dylan Cease ,84.0,100,6,0,3.55,1.24,33,69,32,10,15,15,4,0,0.96,0.97,0.95,6848 d,SD 
17,Framber Valdez ,90.4,89,6,0,3.37,1.27,34,80,30,8,15,15,4,0,0.99,0.99,0.99,7627 d,HOU 
18,Sonny Gray ,80.8,85,6,0,3.55,1.19,32,72,21,9,14,14,4,0,0.96,0.96,0.96,4755 d,STL 
19,Bryan Woo ,75.7,73,5,0,3.64,1.14,31,67,16,10,14,14,4,0,0.94,0.95,0.92,47011 ,SEA 
20,Cristopher Sanchez ,83.2,79,5,0,3.45,1.24,32,77,23,8,17,14,4,0,0.92,0.92,0.91,39312 ,PHI 
21,Carlos Rodon ,82.5,93,6,0,3.96,1.24,36,70,28,12,15,15,5,0,0.97,0.96,0.97,5674 d,NYY 
22,Nick Pivetta ,77.2,87,5,0,3.86,1.19,33,66,24,12,14,14,4,0,0.93,0.94,0.92,6590 d,SD 
23,Freddy Peralta ,83.0,92,5,0,3.81,1.24,35,69,30,11,15,15,5,0,0.97,0.98,0.95,7274 d,MIL 
24,Nathan Eovaldi ,79.2,78,5,0,3.73,1.21,33,72,21,9,14,14,4,0,0.92,0.93,0.92,4423 d,TEX 
25,Tyler Glasnow ,61.8,74,5,0,3.58,1.16,25,50,20,8,11,11,3,0,0.85,0.93,0.77,4587 d,LAD 
26,Shota Imanaga ,83.3,80,5,0,3.92,1.21,36,78,20,13,15,15,4,0,0.95,0.97,0.94,6979 d,CHC 
27,MacKenzie Gore ,81.6,93,5,0,3.74,1.28,34,72,29,9,15,15,5,0,0.92,0.92,0.91,7146 d,WSH 
