VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
 ,Andrew McCutchen ,158,20,5,19,1,0.223,0.322,35,7,0,21,45,0.362,0.684,0.0,0.0,0.0,3052 d,TEX 
 ,Carlos Santana ,210,24,6,25,2,0.217,0.301,46,9,0,25,45,0.346,0.647,0.0,0.0,0.0,3162 d,ARI 
 ,Freddie Freeman ,505,78,21,80,7,0.28,0.369,141,31,2,60,103,0.472,0.841,0.0,0.0,0.0,3365 d,LAD 
 ,Jose Iglesias ,80,9,1,8,1,0.254,0.303,20,4,0,5,15,0.341,0.643,0.0,0.0,0.0,3581 d,"2B,3B,SS) FA"
 ,Manny Machado ,509,71,23,79,8,0.26,0.333,132,24,0,52,110,0.445,0.778,0.0,0.0,0.0,3778 d,SD 
 ,Giancarlo Stanton ,323,43,21,56,1,0.227,0.307,73,12,0,35,111,0.454,0.762,0.0,0.0,0.0,3783 d,NYY 
 ,Mike Trout ,409,68,24,65,4,0.238,0.362,98,17,1,70,142,0.464,0.826,0.0,0.0,0.0,3785 d,LAA 
 ,Travis d'Arnaud ,178,20,6,22,0,0.217,0.278,39,9,0,13,56,0.375,0.653,0.0,0.0,0.0,4099 d,LAA 
 ,Salvador Perez ,496,58,24,79,0,0.249,0.305,123,23,0,28,109,0.444,0.748,0.0,0.0,0.0,4147 d,KC 
 ,Wilmer Flores ,102,12,3,13,0,0.232,0.305,24,4,0,10,21,0.378,0.684,0.0,0.0,0.0,4257 d,"1B,DH) FA"
 ,Justin Turner ,92,11,2,11,1,0.237,0.309,22,4,0,8,20,0.35,0.66,0.0,0.0,0.0,4261 d,"1B,3B) FA"
 ,Anthony Rendon ,28,4,1,3,1,0.209,0.301,6,1,0,3,6,0.303,0.604,0.0,0.0,0.0,4291 d,LAA 
 ,Bryce Harper ,499,80,25,83,10,0.272,0.375,136,31,1,74,121,0.489,0.864,0.0,0.0,0.0,4293 d,PHI 
 ,Jose Altuve ,488,70,17,62,11,0.261,0.336,127,24,1,50,95,0.42,0.756,0.0,0.0,0.0,4334 d,HOU 
 ,J.D. Martinez ,9,1,0,1,0,0.218,0.275,2,1,0,1,3,0.307,0.582,0.0,0.0,0.0,4339 d,DH) FA
 ,Xander Bogaerts ,481,63,13,59,15,0.267,0.334,128,24,1,45,92,0.403,0.737,0.0,0.0,0.0,4347 d,SD 
 ,Nolan Arenado ,472,55,14,64,3,0.249,0.307,118,23,1,35,77,0.392,0.7,0.0,0.0,0.0,4350 d,ARI 
 ,Starling Marte ,206,26,5,23,7,0.263,0.32,54,10,1,14,48,0.388,0.708,0.0,0.0,0.0,4377 d,KC 
 ,Paul Goldschmidt ,294,39,10,38,4,0.248,0.319,73,15,0,28,75,0.406,0.724,0.0,0.0,0.0,4403 d,NYY 
 ,DJ LeMahieu ,19,2,1,2,0,0.224,0.301,4,1,0,2,5,0.335,0.636,0.0,0.0,0.0,4417 d,"1B,2B,3B) FA"
 ,Jorge Soler ,401,55,20,60,1,0.223,0.315,89,18,0,50,128,0.42,0.735,0.0,0.0,0.0,4495 d,LAA 
 ,Marcus Semien ,491,66,17,63,8,0.238,0.311,117,21,2,50,94,0.39,0.701,0.0,0.0,0.0,4544 d,NYM 
 ,Eddie Rosario ,8,1,0,1,0,0.216,0.27,2,1,0,1,2,0.3,0.57,0.0,0.0,0.0,4556 d,"LF,CF,RF,DH) FA"
 ,Francisco Lindor ,513,82,22,69,20,0.253,0.334,130,25,2,54,107,0.437,0.771,0.0,0.0,0.0,4569 d,NYM 
 ,Donovan Solano ,8,1,0,1,0,0.28,0.329,2,1,0,1,2,0.356,0.685,0.0,0.0,0.0,4591 d,1B) FA
 ,Christian Yelich ,391,57,14,55,13,0.255,0.351,100,17,2,52,109,0.413,0.764,0.0,0.0,0.0,4596 d,MIL 
 ,Javier Baez ,325,36,8,38,6,0.233,0.271,76,14,1,14,83,0.362,0.633,0.0,0.0,0.0,4606 d,DET 
 ,George Springer ,416,65,19,58,11,0.253,0.339,106,19,1,50,93,0.44,0.779,0.0,0.0,0.0,4614 d,TOR 
 ,Nick Castellanos ,289,34,9,37,3,0.246,0.298,71,14,1,19,73,0.398,0.696,0.0,0.0,0.0,4631 d,SD 
 ,Jon Singleton ,8,1,0,1,0,0.225,0.327,2,1,0,1,3,0.314,0.641,0.0,0.0,0.0,4640 d,"1B,DH) FA"
 ,Josh Bell ,440,58,18,62,1,0.247,0.335,109,20,1,55,97,0.418,0.754,0.0,0.0,0.0,4664 d,MIN 
 ,Albert Almora Jr. ,9,1,0,1,0,0.218,0.27,2,1,0,1,2,0.296,0.566,0.0,0.0,0.0,4668 d,"LF,CF,RF) FA"
 ,Gary Sanchez ,173,23,10,28,0,0.218,0.302,38,6,0,18,55,0.423,0.725,0.0,0.0,0.0,4670 d,MIL 
 ,Byron Buxton ,448,74,25,68,13,0.247,0.32,110,23,4,40,137,0.484,0.804,0.0,0.0,0.0,4672 d,MIN 
 ,Carlos Correa ,449,60,15,60,1,0.265,0.339,119,23,1,47,98,0.418,0.756,0.0,0.0,0.0,4673 d,HOU 
 ,Austin Hedges ,126,13,3,12,1,0.196,0.264,25,4,0,12,36,0.301,0.565,0.0,0.0,0.0,4680 d,CLE 
 ,Brandon Nimmo ,493,74,19,64,8,0.255,0.339,126,23,3,55,122,0.428,0.767,0.0,0.0,0.0,4685 d,TEX 
 ,Yolmer Sanchez ,23,3,1,2,1,0.2,0.294,5,1,0,3,7,0.31,0.604,0.0,0.0,0.0,4689 d,LAA 
 ,David Dahl ,15,2,1,2,0,0.216,0.269,3,1,0,1,4,0.359,0.627,0.0,0.0,0.0,4698 d,"LF,RF) RET"
 ,Joey Gallo ,14,2,1,2,0,0.192,0.3,3,1,0,2,6,0.349,0.649,0.0,0.0,0.0,4711 d,"1B,LF,CF,RF) FA"
 ,Marcell Ozuna ,379,51,17,54,0,0.239,0.337,91,17,0,54,104,0.414,0.751,0.0,0.0,0.0,4726 d,PIT 
 ,Trevor Story ,525,66,18,70,20,0.243,0.295,128,26,2,34,157,0.403,0.698,0.0,0.0,0.0,4747 d,BOS 
 ,Tyler Austin ,111,15,5,16,1,0.245,0.321,27,6,0,11,30,0.429,0.75,0.0,0.0,0.0,4748 d,CHC 
 ,Joc Pederson ,314,45,15,45,3,0.231,0.334,73,13,1,42,84,0.421,0.755,0.0,0.0,0.0,4769 d,TEX 
 ,Corey Seager ,434,68,24,73,3,0.268,0.366,116,22,0,58,95,0.489,0.855,0.0,0.0,0.0,4805 d,TEX 
 ,Teoscar Hernandez ,481,68,24,79,6,0.261,0.316,125,24,1,35,139,0.467,0.783,0.0,0.0,0.0,4846 d,LAD 
 ,Orlando Arcia ,52,6,1,6,0,0.22,0.282,11,2,0,4,12,0.334,0.616,0.0,0.0,0.0,4860 d,MIN 
 ,Chris Taylor ,15,2,0,2,0,0.202,0.292,3,0,0,2,6,0.298,0.59,0.0,0.0,0.0,4888 d,LAA 
 ,Anthony Santander ,39,5,2,6,0,0.22,0.3,9,2,0,4,10,0.404,0.704,0.0,0.0,0.0,4903 d,TOR 
 ,Christian Walker ,475,64,24,73,3,0.232,0.31,110,21,1,47,132,0.43,0.74,0.0,0.0,0.0,4905 d,HOU 
 ,Mookie Betts ,409,66,16,61,7,0.267,0.354,109,22,2,52,56,0.45,0.804,0.0,0.0,0.0,4921 d,LAD 
 ,Reese McGuire ,99,10,3,11,1,0.222,0.274,22,4,0,7,25,0.347,0.621,0.0,0.0,0.0,4941 d,CWS 
 ,Dominic Smith ,167,20,5,21,1,0.243,0.31,41,8,0,15,38,0.374,0.683,0.0,0.0,0.0,4946 d,ATL 
 ,J.P. Crawford ,449,58,9,48,4,0.24,0.339,108,21,1,65,101,0.352,0.691,0.0,0.0,0.0,4950 d,SEA 
 ,Aaron Judge ,464,97,41,103,9,0.285,0.429,132,22,1,100,145,0.602,1.031,0.0,0.0,0.0,4955 d,NYY 
 ,Tim Anderson ,16,2,0,2,1,0.234,0.26,4,1,0,1,4,0.271,0.532,0.0,0.0,0.0,4956 d,"2B,SS) FA"
 ,Hunter Renfroe ,8,1,1,1,0,0.277,0.327,2,1,0,1,2,0.541,0.868,0.0,0.0,0.0,4959 d,RF) FA
 ,Oscar Mercado ,23,3,1,3,1,0.205,0.3,5,1,0,3,6,0.319,0.619,0.0,0.0,0.0,4967 d,PHI 
 ,Cavan Biggio ,7,1,0,1,0,0.197,0.306,1,0,0,1,3,0.255,0.561,0.0,0.0,0.0,4988 d,HOU 
 ,Ryan McMahon ,350,44,13,44,3,0.209,0.306,73,14,1,47,128,0.364,0.67,0.0,0.0,0.0,5009 d,NYY 
 ,Rowdy Tellez ,22,3,1,3,0,0.227,0.294,5,1,0,2,6,0.421,0.715,0.0,0.0,0.0,5030 d,ATL 
 ,Tyler O'Neill ,317,46,17,48,4,0.235,0.325,75,12,1,38,100,0.438,0.763,0.0,0.0,0.0,5050 d,BAL 
 ,Victor Caratini ,304,36,9,37,1,0.25,0.326,76,12,0,28,60,0.379,0.705,0.0,0.0,0.0,5080 d,MIN 
 ,Jake Bauers ,309,43,15,46,10,0.219,0.319,68,13,1,42,103,0.415,0.734,0.0,0.0,0.0,5090 d,MIL 
 ,Kevin Kiermaier ,15,2,1,2,1,0.215,0.268,3,1,0,1,4,0.357,0.625,0.0,0.0,0.0,5131 d,CF) RET
 ,Gleyber Torres ,504,71,15,61,5,0.255,0.345,128,23,1,68,102,0.392,0.737,0.0,0.0,0.0,5133 d,DET 
 ,Eloy Jimenez ,58,6,2,7,0,0.245,0.303,14,2,0,5,13,0.387,0.689,0.0,0.0,0.0,5141 d,TOR 
