VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,40.6,46,3,0,3.57,1.22,16,33,15,5,8,8,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,89.2,107,7,0,2.70,1.02,27,70,18,8,15,15,4,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,91.7,104,7,0,3.16,1.12,32,75,24,10,15,15,4,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,80.7,93,6,0,2.97,1.13,27,65,23,7,14,14,4,0,0.99,0.99,1.0,47239 ,PIT 
5,Logan Gilbert ,85.4,94,6,0,3.37,1.09,32,71,19,11,14,14,4,0,0.97,0.98,0.97,7453 d,SEA 
6,Logan Webb ,92.0,86,7,0,3.21,1.19,33,87,20,7,15,15,4,0,0.99,0.99,0.99,8146 d,SF 
7,Garrett Crochet ,75.8,96,6,0,3.08,1.14,26,62,23,7,14,14,3,0,0.99,0.99,1.0,43886 ,BOS 
8,Spencer Strider ,78.0,101,6,0,3.39,1.17,29,61,26,9,14,14,4,0,0.93,0.96,0.89,44282 ,ATL 
9,Max Fried ,86.5,82,6,0,3.28,1.20,32,77,24,8,14,14,4,0,0.99,0.98,1.0,4729 d,NYY 
10,Yoshinobu Yamamoto ,78.4,84,6,0,3.40,1.15,30,65,22,8,14,14,3,0,0.99,0.99,1.0,48250 ,LAD 
11,Joe Ryan ,82.7,91,6,0,3.73,1.14,34,71,19,12,14,14,4,0,0.97,0.97,0.98,43688 ,MIN 
12,George Kirby ,83.6,79,6,0,3.59,1.14,33,78,14,11,14,14,5,0,0.86,0.93,0.79,20405 ,SEA 
13,Jacob deGrom ,66.4,76,5,0,3.24,1.07,24,54,15,8,13,13,3,0,0.98,0.99,0.98,4850 d,TEX 
14,Framber Valdez ,89.6,88,6,0,3.34,1.27,33,79,30,7,14,14,4,0,0.99,0.99,0.99,7627 d,HOU 
15,Hunter Brown ,83.0,94,6,0,3.46,1.24,32,71,28,9,14,14,4,0,0.98,0.98,0.99,44176 ,HOU 
16,Sonny Gray ,79.9,84,6,0,3.52,1.20,31,72,21,9,14,14,4,0,0.96,0.96,0.96,4755 d,STL 
17,Cristopher Sanchez ,81.6,77,6,0,3.43,1.24,31,76,23,8,17,14,4,0,0.92,0.92,0.91,39312 ,PHI 
18,Dylan Cease ,82.5,98,5,0,3.57,1.24,33,68,31,10,14,14,4,0,0.96,0.97,0.94,6848 d,SD 
19,Bryan Woo ,74.9,72,5,0,3.62,1.13,30,66,16,10,14,14,4,0,0.94,0.95,0.93,47011 ,SEA 
