VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,9.8,12,1,0,3.55,1.14,4,8,3,1,2,2,0,0,1.0,0.0,1.0,7354 d,LAD 
2,Chris Sale ,16.6,20,1,0,3.13,1.14,6,14,4,2,3,3,1,0,0.96,0.97,0.96,3207 d,ATL 
3,Paul Skenes ,15.1,18,1,0,2.97,1.11,5,12,4,1,3,3,1,0,0.99,0.99,1.0,47239 ,PIT 
4,Garrett Crochet ,15.3,19,1,0,3.13,1.11,5,13,4,2,3,3,1,0,0.99,0.99,1.0,43886 ,BOS 
5,Yoshinobu Yamamoto ,16.5,18,1,0,3.23,1.12,6,13,5,2,3,3,1,0,0.99,0.99,0.99,48250 ,LAD 
6,Logan Gilbert ,16.2,18,1,0,3.33,1.10,6,14,4,2,3,3,1,0,0.97,0.98,0.96,7453 d,SEA 
7,Jacob deGrom ,13.9,16,1,0,3.32,1.07,5,11,3,2,3,3,1,0,0.99,0.99,0.98,4850 d,TEX 
8,Tarik Skubal ,10.6,13,1,0,2.77,1.02,3,8,2,1,1,1,0,0,0.99,0.99,1.0,43633 ,DET 
9,Logan Webb ,18.2,17,1,0,3.30,1.23,7,17,4,1,3,3,1,0,0.99,0.99,0.99,8146 d,SF 
10,Max Fried ,17.6,17,1,0,3.38,1.22,7,16,5,2,3,3,1,0,0.99,0.98,0.99,4729 d,NYY 
11,Bryan Woo ,14.8,15,1,0,3.52,1.13,6,13,3,2,3,3,1,0,0.96,0.96,0.97,47011 ,SEA 
12,Joe Ryan ,16.1,18,1,0,3.75,1.16,7,14,4,2,3,3,1,0,0.97,0.96,0.97,43688 ,MIN 
13,Tyler Glasnow ,14.1,17,1,0,3.49,1.16,5,11,5,2,3,3,1,0,0.91,0.96,0.86,4587 d,LAD 
14,George Kirby ,16.1,15,1,0,3.54,1.18,6,15,3,2,3,3,1,0,0.86,0.92,0.81,20405 ,SEA 
15,Hunter Greene ,16.1,20,1,0,3.80,1.20,7,13,5,2,3,3,1,0,0.96,0.96,0.96,6871 d,CIN 
16,Sonny Gray ,15.7,17,1,0,3.67,1.18,6,14,4,2,3,3,1,0,0.93,0.93,0.93,4755 d,STL 
17,Blake Snell ,15.4,19,1,0,3.54,1.24,6,12,7,2,3,3,1,0,0.92,0.96,0.88,5835 d,LAD 
18,Cristopher Sanchez ,15.6,15,1,0,3.33,1.24,6,15,4,1,3,3,1,0,0.95,0.94,0.97,39312 ,PHI 
19,Dylan Cease ,15.2,18,1,0,3.59,1.23,6,12,6,2,3,3,1,0,0.93,0.94,0.92,6848 d,SD 
20,Nick Pivetta ,15.5,17,1,0,3.83,1.18,7,13,5,2,3,3,1,0,0.95,0.95,0.96,6590 d,SD 
21,Framber Valdez ,17.2,17,1,0,3.45,1.29,7,15,6,1,3,3,1,0,0.97,0.98,0.97,7627 d,HOU 
22,Hunter Brown ,16.0,18,1,0,3.51,1.28,6,14,6,2,3,3,1,0,0.99,0.98,0.99,44176 ,HOU 
23,Brandon Woodruff ,14.8,16,1,0,3.74,1.19,6,13,4,2,3,3,1,0,0.82,0.86,0.78,6813 d,MIL 
24,Shane Bieber ,14.8,14,1,0,3.51,1.21,6,14,4,2,3,3,1,0,0.63,0.75,0.51,7178 d,TOR 
25,Freddy Peralta ,15.5,18,1,0,3.68,1.25,6,13,6,2,3,3,1,0,0.98,0.98,0.97,7274 d,MIL 
26,Shota Imanaga ,16.8,16,1,0,4.03,1.19,8,16,4,3,3,3,1,0,0.96,0.97,0.95,6979 d,CHC 
27,Spencer Strider ,15.8,19,1,0,3.85,1.26,7,13,6,2,3,3,1,0,0.75,0.83,0.67,44282 ,ATL 
28,Pablo Lopez ,15.8,16,1,0,3.82,1.23,7,15,4,2,3,3,1,0,0.82,0.86,0.77,7289 d,MIN 
29,Ranger Suarez ,14.8,14,1,0,3.58,1.24,6,14,4,2,3,3,1,0,0.86,0.88,0.85,7247 d,PHI 
30,Kevin Gausman ,17.1,17,1,0,3.93,1.25,7,16,5,2,3,3,1,0,0.92,0.92,0.92,4671 d,TOR 
31,Carlos Rodon ,16.8,18,1,0,4.04,1.26,8,14,6,2,3,3,1,0,0.96,0.96,0.97,5674 d,NYY 
32,Michael King ,14.3,15,1,0,3.58,1.29,6,12,5,2,3,3,1,0,0.89,0.92,0.85,8489 d,SD 
33,Jesus Luzardo ,14.3,16,1,0,3.85,1.25,6,13,5,2,3,3,1,0,0.86,0.89,0.83,6889 d,PHI 
34,Merrill Kelly ,15.8,15,1,0,3.89,1.25,7,15,5,2,3,3,1,0,0.84,0.86,0.83,8374 d,TEX 
35,Edwin Diaz ,5.5,7,0,3,2.81,1.08,2,4,2,0,6,0,0,0,0.97,0.98,0.96,5996 d,NYM 
36,Drew Rasmussen ,13.6,12,1,0,3.83,1.21,6,13,3,2,3,3,1,0,0.81,0.87,0.74,43665 ,TB 
37,Kyle Bradish ,13.4,13,1,0,3.67,1.26,5,12,4,2,3,3,1,0,0.29,0.41,0.18,39964 ,BAL 
38,Andres Munoz ,5.6,7,0,3,3.03,1.07,2,4,2,0,6,0,0,0,0.97,0.97,0.96,24281 ,SEA 
39,Matthew Boyd ,15.6,15,1,0,3.92,1.27,7,15,4,2,3,3,1,0,0.85,0.87,0.82,5003 d,CHC 
40,Jack Flaherty ,15.2,17,1,0,3.99,1.28,7,14,5,2,3,3,1,0,0.73,0.78,0.68,6021 d,DET 
41,Luis Castillo ,16.2,15,1,0,3.96,1.27,7,15,5,2,3,3,1,0,0.92,0.92,0.92,3679 d,SEA 
42,Cade Smith ,5.8,8,0,3,3.04,1.15,2,5,2,0,6,0,0,0,0.48,0.64,0.32,45654 ,CLE 
43,Bryan Abreu ,5.6,7,0,3,3.17,1.08,2,4,2,1,6,0,0,0,0.44,0.57,0.31,8384 d,HOU 
44,Aaron Nola ,14.8,14,1,0,4.06,1.24,7,14,4,2,2,2,1,0,0.74,0.81,0.67,5682 d,PHI 
45,Mason Miller ,5.5,8,0,1,2.26,0.94,1,3,2,1,6,0,0,0,0.91,0.92,0.9,45221 ,SD 
46,Tanner Bibee ,16.8,16,1,0,4.11,1.29,8,16,5,2,3,3,1,0,0.76,0.82,0.7,45056 ,CLE 
47,Max Scherzer ,14.2,14,1,0,4.20,1.23,7,13,4,2,3,3,1,0,0.42,0.58,0.26,3744 d,TOR 
48,Robbie Ray ,15.9,17,1,0,4.09,1.31,7,14,6,2,3,3,1,0,0.88,0.91,0.86,5484 d,SF 
49,Emmet Sheehan ,9.9,11,1,0,3.71,1.23,4,8,4,1,3,2,0,0,0.26,0.39,0.14,45411 ,LAD 
50,MacKenzie Gore ,14.9,16,1,0,3.93,1.34,7,13,6,2,3,3,1,0,0.65,0.68,0.62,7146 d,WSH 
51,Sean Manaea ,13.2,14,1,0,3.98,1.29,6,12,4,2,2,2,1,0,0.26,0.29,0.23,4944 d,NYM 
52,Jose A. Ferrer ,5.9,5,0,3,3.08,1.20,2,5,2,0,6,0,0,0,0.25,0.36,0.15,46493 ,WSH 
53,Jhoan Duran ,5.5,6,0,2,2.64,1.11,2,4,2,0,6,0,0,0,0.93,0.96,0.89,8034 d,PHI 
54,Ryan Walker ,5.7,6,0,3,3.16,1.23,2,5,2,1,6,0,0,0,0.69,0.75,0.64,45949 ,SF 
55,Bryce Miller ,14.2,13,1,0,4.08,1.28,6,13,4,2,3,3,1,0,0.58,0.63,0.53,45184 ,SEA 
56,Pete Fairbanks ,5.5,6,0,3,3.31,1.20,2,5,2,1,6,0,0,0,0.59,0.82,0.36,19909 ,TB 
57,Tanner Scott ,5.7,7,0,3,3.39,1.24,2,5,2,1,6,0,0,0,0.67,0.75,0.59,7328 d,LAD 
58,Zebby Matthews ,11.0,11,1,0,4.00,1.23,5,11,3,2,2,2,1,0,0.09,0.15,0.04,48349 ,MIN 
59,Aroldis Chapman ,4.9,8,0,3,3.23,1.28,2,4,3,0,5,0,0,0,0.89,0.91,0.87,3068 d,BOS 
60,Eury Perez ,13.3,14,1,0,4.17,1.29,6,12,5,2,3,3,1,0,0.3,0.39,0.2,44610 ,MIA 
61,Ryan Pepiot ,14.5,15,1,0,4.20,1.31,7,13,5,2,3,3,1,0,0.66,0.79,0.52,38313 ,TB 
62,Quinn Priester ,14.5,12,1,0,3.84,1.34,6,14,5,2,3,2,1,0,0.61,0.72,0.5,23367 ,MIL 
63,Bailey Ober ,15.3,14,1,0,4.36,1.27,7,15,4,3,3,3,1,0,0.59,0.63,0.55,44064 ,MIN 
64,Clayton Kershaw ,14.0,11,1,0,4.01,1.29,6,14,4,2,3,3,1,0,0.57,0.69,0.44,3215 d,LAD 
65,Yu Darvish ,14.1,13,1,0,4.31,1.26,7,13,4,2,3,3,1,0,0.3,0.43,0.17,3965 d,SD 
66,Raisel Iglesias ,5.7,6,0,2,3.19,1.11,2,5,1,1,6,0,0,0,0.85,0.93,0.77,5589 d,ATL 
67,David Bednar ,5.5,7,0,2,3.23,1.14,2,4,2,1,6,0,0,0,0.63,0.77,0.5,8451 d,NYY 
68,Zac Gallen ,16.0,15,1,0,4.15,1.34,7,15,5,2,3,3,1,0,0.8,0.87,0.73,7245 d,ARI 
69,Nick Lodolo ,14.0,14,1,0,4.15,1.32,6,13,4,2,3,3,1,0,0.7,0.81,0.58,6953 d,CIN 
70,Michael McGreevy ,14.6,10,1,0,4.05,1.29,7,15,3,2,3,3,1,0,0.08,0.12,0.04,44689 ,STL 
71,David Peterson ,14.5,13,1,0,3.77,1.39,6,14,6,1,3,3,1,0,0.51,0.58,0.44,7275 d,NYM 
72,Jeff Hoffman ,5.6,7,0,2,3.24,1.18,2,5,2,1,6,0,0,0,0.86,0.92,0.8,6014 d,TOR 
73,Gavin Williams ,15.5,16,1,0,4.06,1.38,7,14,7,2,3,3,1,0,0.56,0.69,0.42,44694 ,CLE 
74,Chris Bassitt ,16.3,15,1,0,4.15,1.35,8,16,5,2,3,3,1,0,0.71,0.75,0.66,5554 d,TOR 
75,Trevor Rogers ,14.5,13,1,0,4.05,1.34,7,14,5,2,3,3,1,0,0.8,0.83,0.78,6995 d,BAL 
76,Sandy Alcantara ,16.5,14,1,0,4.20,1.33,8,16,5,2,3,3,1,0,0.63,0.73,0.52,7109 d,MIA 
