Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
33,Cedric Mullins II,BAL ,21,57,35.1,7.3,50.0,0.0,1.0,0,0,0,0,0,0,1,0
34,Whit Merrifield,KC ,25,52,36.2,4.9,27.0,0.0,1.0,0,0,0,1,0,0,1,0
35,Teoscar Hernandez,TOR ,12,50,37.2,4.5,38.0,0.0,1.0,0,0,0,0,0,0,1,0
36,Julio Urias,LAD ,24,85,39.3,11.7,37.0,1.0,0.0,0,0,0,0,0,0,0,1
37,Trevor Story,FreeAgent,28,62,40.2,6.2,33.0,0.0,1.0,0,0,0,0,1,0,0,0
38,Salvador Perez,KC ,9,65,41.3,5.3,34.0,0.0,1.0,0,1,0,0,0,0,0,0
39,Francisco Lindor,NYM ,25,92,41.6,14.2,41.0,0.0,1.0,0,0,0,0,1,0,0,0
40,Austin Riley,ATL ,29,65,42.3,6.6,54.0,0.0,1.0,0,0,1,0,0,1,0,0
41,Paul Goldschmidt,STL ,32,61,44.5,6.8,46.0,0.0,1.0,0,0,0,0,0,1,0,0
42,Lucas Giolito,CWS ,35,76,47.3,9.2,30.0,1.0,0.0,0,0,0,0,0,0,0,1
43,Wander Franco,TB ,24,87,48.1,11.4,61.0,0.0,1.0,0,0,1,0,1,0,0,0
44,Sandy Alcantara,MIA ,23,101,48.3,8.5,40.0,1.0,0.0,0,0,0,0,0,0,0,1
45,Aaron Nola,PHI ,29,88,48.6,10.0,29.0,1.0,0.0,0,0,0,0,0,0,0,1
46,Randy Arozarena,TB ,28,90,48.6,11.7,57.0,0.0,1.0,0,0,0,0,0,0,1,0
47,Nick Castellanos,FreeAgent,33,63,48.7,5.4,53.0,0.0,1.0,0,0,0,0,0,0,1,0
48,Robbie Ray,SEA ,17,109,50.5,13.6,72.0,1.0,0.0,0,0,0,0,0,0,0,1
49,Jose Altuve,HOU ,32,76,50.6,7.8,58.0,0.0,1.0,0,0,0,1,0,0,0,0
50,George Springer,TOR ,28,292,52.4,10.5,49.0,0.0,1.0,0,0,0,0,0,0,1,0
51,Byron Buxton,MIN ,11,74,52.6,8.7,71.0,0.0,1.0,0,0,0,0,0,0,1,0
52,Eloy Jimenez,CWS ,36,84,53.3,13.3,91.0,0.0,1.0,0,0,0,0,0,0,1,0
53,Lance Lynn,CWS ,39,92,55.8,12.0,47.0,1.0,0.0,0,0,0,0,0,0,0,1
54,Josh Hader,MIL ,34,74,57.2,8.6,43.0,1.0,0.0,1,0,0,0,0,0,0,0
55,Liam Hendriks,CWS ,40,71,57.9,8.6,42.0,1.0,0.0,1,0,0,0,0,0,0,0
56,Nolan Arenado,STL ,43,80,58.9,7.8,51.0,0.0,1.0,0,0,1,0,0,0,0,0
57,Corey Seager,TEX ,20,99,59.3,8.3,55.0,0.0,1.0,0,0,0,0,1,0,0,0
58,Pete Alonso,NYM ,25,84,59.8,15.2,45.0,0.0,1.0,0,0,0,0,0,1,0,0
59,J.D. Martinez,BOS ,50,87,60.8,7.6,80.0,0.0,1.0,0,0,0,0,0,0,1,0
60,Freddy Peralta,MIL ,44,93,61.3,10.5,66.0,1.0,0.0,1,0,0,0,0,0,0,1
61,Tyler O'Neill,STL ,22,85,61.4,13.0,84.0,0.0,1.0,0,0,0,0,0,0,1,0
62,Chris Sale,BOS ,33,118,63.4,12.9,44.0,1.0,0.0,0,0,0,0,0,0,0,1
63,Kevin Gausman,TOR ,45,93,63.6,9.9,56.0,1.0,0.0,0,0,0,0,0,0,0,1
64,Alex Bregman,HOU ,31,106,63.9,18.3,65.0,0.0,1.0,0,0,1,0,0,0,0,0
65,Javier Baez,DET ,42,111,64.7,14.6,69.0,0.0,1.0,0,0,0,1,1,0,0,0
66,Jose Abreu,CWS ,44,79,65.1,6.5,62.0,0.0,1.0,0,0,0,0,0,1,0,0
67,Giancarlo Stanton,NYY ,31,93,67.3,11.8,87.0,0.0,1.0,0,0,0,0,0,0,1,0
68,Jack Flaherty,STL ,51,115,67.4,13.5,48.0,1.0,0.0,0,0,0,0,0,0,0,1
69,Carlos Correa,FreeAgent,51,88,70.8,7.8,82.0,0.0,1.0,0,0,0,0,1,0,0,0
70,Adalberto Mondesi,KC ,42,141,71.1,15.5,60.0,0.0,1.0,0,0,1,0,1,0,0,0
71,Max Fried,ATL ,38,102,73.9,12.7,64.0,1.0,0.0,0,0,0,0,0,0,0,1
72,Brandon Lowe,TB ,40,91,74.2,10.1,67.0,0.0,1.0,0,0,0,1,0,0,1,0
73,Christian Yelich,MIL ,35,107,74.7,12.8,78.0,0.0,1.0,0,0,0,0,0,0,1,0
74,Logan Webb,SF ,44,120,74.8,16.0,75.0,1.0,0.0,0,0,0,0,0,0,0,1
75,Jose Berrios,TOR ,59,97,74.8,8.0,63.0,1.0,0.0,0,0,0,0,0,0,0,1
76,Luis Castillo,CIN ,52,152,75.3,14.4,59.0,1.0,0.0,0,0,0,0,0,0,0,1
77,Frankie Montas,OAK ,55,108,78.8,6.4,86.0,1.0,0.0,0,0,0,0,0,0,0,1
78,Ketel Marte,ARI ,48,133,81.2,20.6,70.0,0.0,1.0,0,0,0,1,0,0,1,0
79,Joe Musgrove,SD ,46,108,83.1,12.7,77.0,1.0,0.0,0,0,0,0,0,0,0,1
80,Jorge Polanco,MIN ,54,107,83.1,13.0,96.0,0.0,1.0,0,0,0,1,1,0,0,0
81,Bryan Reynolds,PIT ,53,109,84.5,13.3,108.0,0.0,1.0,0,0,0,0,0,0,1,0
82,Jonathan India,CIN ,62,102,84.7,7.8,125.0,0.0,1.0,0,0,1,1,0,0,0,0
83,Charlie Morton,ATL ,47,126,87.1,18.6,76.0,1.0,0.0,0,0,0,0,0,0,0,1
84,Jesse Winker,CIN ,49,115,87.5,11.2,121.0,0.0,1.0,0,0,0,0,0,0,1,0
85,Raisel Iglesias,LAA ,58,111,87.9,12.9,68.0,1.0,0.0,1,0,0,0,0,0,0,0
86,Anthony Rendon,LAA ,63,161,92.0,14.4,89.0,0.0,1.0,0,0,1,0,0,0,0,0
87,Yu Darvish,SD ,78,108,93.3,7.4,73.0,1.0,0.0,0,0,0,0,0,0,0,1
88,Kris Bryant,FreeAgent,66,144,93.4,16.0,85.0,0.0,1.0,0,0,1,0,0,1,1,0
89,Ryan Mountcastle,BAL ,69,145,94.0,14.1,111.0,0.0,1.0,0,0,0,0,0,1,1,0
90,Mitch Haniger,SEA ,66,119,94.2,10.5,99.0,0.0,1.0,0,0,0,0,0,0,1,0
91,Jazz Chisholm Jr.,MIA ,57,188,94.3,18.5,103.0,0.0,1.0,0,0,0,1,1,0,0,0
92,Cody Bellinger,LAD ,57,191,95.6,22.5,79.0,0.0,1.0,0,0,0,0,0,1,1,0
93,Trevor Rogers,MIA ,59,136,96.5,19.8,105.0,1.0,0.0,0,0,0,0,0,0,0,1
94,Nelson Cruz,FreeAgent,47,207,96.6,17.0,142.0,0.0,1.0,0,0,0,0,0,0,0,0
95,Franmil Reyes,CLE ,73,149,96.7,13.0,116.0,0.0,1.0,0,0,0,0,0,0,1,0
96,J.T. Realmuto,PHI ,25,181,99.1,28.5,52.0,0.0,1.0,0,1,0,0,0,1,0,0
97,Carlos Rodon,FreeAgent,59,162,100.3,19.7,95.0,1.0,0.0,0,0,0,0,0,0,0,1
98,Jared Walsh,LAA ,52,163,100.6,15.4,124.0,0.0,1.0,0,0,0,0,0,1,1,0
99,Aroldis Chapman,NYY ,82,171,101.0,16.0,93.0,1.0,0.0,1,0,0,0,0,0,0,0
100,Edwin Diaz,NYM ,49,151,101.4,22.1,81.0,1.0,0.0,1,0,0,0,0,0,0,0
101,DJ LeMahieu,NYY ,70,189,101.4,16.6,101.0,0.0,1.0,0,0,1,1,0,1,0,0
102,Will Smith,LAD ,52,168,101.6,20.4,74.0,0.0,1.0,0,1,0,0,0,0,0,0
103,Alek Manoah,TOR ,81,175,102.6,14.0,83.0,1.0,0.0,0,0,0,0,0,0,0,1
104,Dylan Cease,CWS ,75,156,104.3,15.5,109.0,1.0,0.0,0,0,0,0,0,0,0,1
105,Tommy Edman,STL ,65,149,106.4,20.5,94.0,0.0,1.0,0,0,1,1,1,0,1,0
106,Blake Snell,SD ,75,182,107.7,20.5,92.0,1.0,0.0,0,0,0,0,0,0,0,1
107,Shane McClanahan,TB ,89,164,108.4,14.9,97.0,1.0,0.0,0,0,0,0,0,0,0,1
108,Emmanuel Clase,CLE ,71,150,108.6,18.0,119.0,1.0,0.0,1,0,0,0,0,0,0,0
109,Austin Meadows,TB ,78,139,110.1,13.6,106.0,0.0,1.0,0,0,0,0,0,0,1,0
110,Ryan Pressly,HOU ,77,182,110.6,17.1,90.0,1.0,0.0,1,0,0,0,0,0,0,0
111,C.J. Cron,COL ,81,133,110.8,8.4,140.0,0.0,1.0,0,0,0,0,0,1,0,0
112,Rhys Hoskins,PHI ,89,172,116.6,16.9,136.0,0.0,1.0,0,0,0,0,0,1,0,0
113,Justin Verlander,HOU ,55,170,117.5,29.1,88.0,1.0,0.0,0,0,0,0,0,0,0,1
114,Jake Cronenworth,SD ,79,160,120.2,8.0,131.0,0.0,1.0,0,0,0,1,1,1,0,0
115,Pablo Lopez,MIA ,80,212,120.5,23.7,115.0,1.0,0.0,0,0,0,0,0,0,0,1
116,Framber Valdez,HOU ,97,186,120.9,17.8,135.0,1.0,0.0,0,0,0,0,0,0,0,1
117,Josh Bell,WSH ,83,153,121.2,9.2,138.0,0.0,1.0,0,0,0,0,0,1,1,0
118,Trent Grisham,SD ,94,297,123.6,18.3,122.0,0.0,1.0,0,0,0,0,0,0,1,0
119,Kyle Schwarber,FreeAgent,85,274,125.9,20.3,128.0,0.0,1.0,0,0,0,0,0,1,1,0
120,Bobby Witt Jr.,KC ,56,180,126.0,27.0,100.0,0.0,1.0,0,0,0,0,1,0,0,0
121,Dansby Swanson,ATL ,108,161,126.3,15.8,113.0,0.0,1.0,0,0,0,0,1,0,0,0
122,Chris Bassitt,OAK ,105,206,127.0,10.8,156.0,1.0,0.0,0,0,0,0,0,0,0,1
123,Max Muncy,LAD ,68,275,127.1,26.0,98.0,0.0,1.0,0,0,1,1,0,1,0,0
124,Clayton Kershaw,FreeAgent,76,169,127.7,22.8,112.0,1.0,0.0,0,0,0,0,0,0,0,1
125,Zac Gallen,ARI ,81,208,131.1,28.3,120.0,1.0,0.0,0,0,0,0,0,0,0,1
126,Tyler Mahle,CIN ,99,245,131.2,9.9,110.0,1.0,0.0,0,0,0,0,0,0,0,1
127,Joey Votto,CIN ,93,242,131.7,18.3,155.0,0.0,1.0,0,0,0,0,0,1,0,0
128,Lance McCullers Jr.,HOU ,83,222,132.6,20.5,114.0,1.0,0.0,0,0,0,0,0,0,0,1
129,Eduardo Rodriguez,DET ,106,175,132.7,17.7,161.0,1.0,0.0,0,0,0,0,0,0,0,1
130,Yoan Moncada,CWS ,97,185,132.7,21.9,139.0,0.0,1.0,0,0,1,0,0,0,0,0
131,Ian Anderson,ATL ,96,230,135.6,28.1,118.0,1.0,0.0,0,0,0,0,0,0,0,1
132,Justin Turner,LAD ,70,175,137.4,16.7,168.0,0.0,1.0,0,0,1,0,0,0,0,0
133,Lourdes Gurriel Jr.,TOR ,112,176,137.7,10.5,137.0,0.0,1.0,0,0,0,0,0,1,1,0
134,Joey Gallo,NYY ,94,184,137.7,17.6,130.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Chris Taylor,LAD ,106,217,140.7,17.3,160.0,0.0,1.0,0,0,1,1,1,0,1,0
136,Anthony Rizzo,FreeAgent,107,283,142.3,16.8,145.0,0.0,1.0,0,0,0,0,0,1,0,0
137,Trey Mancini,BAL ,119,192,142.3,16.1,194.0,0.0,1.0,0,0,0,0,0,1,1,0
138,Willy Adames,MIL ,110,168,142.4,16.3,149.0,0.0,1.0,0,0,0,0,1,0,0,0
139,Sean Manaea,OAK ,89,189,143.2,24.7,146.0,1.0,0.0,0,0,0,0,0,0,0,1
140,Nathan Eovaldi,BOS ,82,194,143.5,22.1,132.0,1.0,0.0,0,0,0,0,0,0,0,1
141,Avisail Garcia,MIA ,109,264,143.7,24.6,200.0,0.0,1.0,0,0,0,0,0,0,1,0
142,Michael Conforto,FreeAgent,99,192,145.3,26.5,162.0,0.0,1.0,0,0,0,0,0,0,1,0
143,Hunter Renfroe,MIL ,129,187,149.2,10.7,182.0,0.0,1.0,0,0,0,0,0,0,1,0
144,Giovanny Gallegos,STL ,107,184,150.9,16.2,166.0,1.0,0.0,1,0,0,0,0,0,0,0
145,Sonny Gray,CIN ,83,216,151.6,29.2,144.0,1.0,0.0,0,0,0,0,0,0,0,1
146,Jarred Kelenic,SEA ,117,223,152.3,30.7,133.0,0.0,1.0,0,0,0,0,0,0,1,0
147,Alex Verdugo,BOS ,104,202,152.6,22.0,152.0,0.0,1.0,0,0,0,0,0,0,1,0
148,Adolis Garcia,TEX ,71,196,154.2,15.5,164.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Kenley Jansen,FreeAgent,103,272,155.4,48.4,104.0,1.0,0.0,1,0,0,0,0,0,0,0
150,Will Smith,ATL ,96,249,156.9,36.7,129.0,1.0,0.0,1,0,0,0,0,0,0,0
151,Willson Contreras,CHC ,116,310,157.6,38.8,117.0,0.0,1.0,0,1,0,0,0,0,0,0
152,Dylan Carlson,STL ,111,207,159.9,14.5,157.0,0.0,1.0,0,0,0,0,0,0,1,0
153,Jordan Romano,TOR ,108,240,160.9,36.5,127.0,1.0,0.0,1,0,0,0,0,0,0,0
154,Yasmani Grandal,CWS ,114,279,161.5,32.7,102.0,0.0,1.0,0,1,0,0,0,1,0,0
155,Ty France,SEA ,68,224,162.3,25.8,154.0,0.0,1.0,0,0,1,1,0,1,0,0
156,Jorge Soler,FreeAgent,121,205,163.6,18.5,174.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Gleyber Torres,NYY ,114,265,163.9,22.8,134.0,0.0,1.0,0,0,0,1,1,0,0,0
158,Ryan McMahon,COL ,136,232,164.9,11.5,204.0,0.0,1.0,0,0,1,1,0,1,0,0
159,Austin Hays,BAL ,126,272,165.4,26.1,235.0,0.0,1.0,0,0,0,0,0,0,1,0
160,Matt Chapman,OAK ,107,246,165.8,34.9,158.0,0.0,1.0,0,0,1,0,0,0,0,0
161,Yuli Gurriel,HOU ,95,201,167.2,13.8,197.0,0.0,1.0,0,0,0,0,0,1,0,0
162,Michael Brantley,HOU ,110,236,168.3,37.0,193.0,0.0,1.0,0,0,0,0,0,0,1,0
163,Mike Clevinger,SD ,127,237,169.4,23.9,163.0,1.0,0.0,0,0,0,0,0,0,0,1
164,Ke'Bryan Hayes,PIT ,109,277,169.8,33.0,143.0,0.0,1.0,0,0,1,0,0,0,0,0
165,Shane Baz,TB ,82,235,172.5,40.8,123.0,1.0,0.0,0,0,0,0,0,0,0,1
166,Jean Segura,PHI ,140,240,173.9,17.4,216.0,0.0,1.0,0,0,1,1,0,0,0,0
167,Ramon Laureano,OAK ,131,229,174.8,32.6,336.0,0.0,1.0,0,0,0,0,0,0,1,0
168,Marcus Stroman,CHC ,127,251,175.9,20.9,150.0,1.0,0.0,0,0,0,0,0,0,0,1
169,Robbie Grossman,DET ,132,228,177.6,21.6,184.0,0.0,1.0,0,0,0,0,0,0,1,0
170,Josh Donaldson,MIN ,118,218,178.3,20.0,177.0,0.0,1.0,0,0,1,0,0,0,0,0
171,Eddie Rosario,FreeAgent,101,289,178.5,32.7,169.0,0.0,1.0,0,0,0,0,0,0,1,0
172,Daulton Varsho,ARI ,91,312,180.3,46.6,107.0,0.0,1.0,0,1,0,0,0,0,1,0
173,Logan Gilbert,SEA ,136,234,180.4,22.0,151.0,1.0,0.0,0,0,0,0,0,0,0,1
174,Ian Happ,CHC ,91,212,180.6,19.0,201.0,0.0,1.0,0,0,0,0,0,0,1,0
175,Mark Melancon,ARI ,150,274,181.7,21.2,165.0,1.0,0.0,1,0,0,0,0,0,0,0
176,Andrew Benintendi,KC ,149,264,184.9,24.5,208.0,0.0,1.0,0,0,0,0,0,0,1,0
177,Eugenio Suarez,CIN ,95,299,185.0,42.3,170.0,0.0,1.0,0,0,1,0,1,0,0,0
178,Jose Urquidy,HOU ,139,324,186.7,26.7,188.0,1.0,0.0,0,0,0,0,0,0,0,1
179,Michael Kopech,CWS ,123,279,189.2,41.7,185.0,1.0,0.0,1,0,0,0,0,0,0,1
180,Frank Schwindel,CHC ,103,260,190.3,23.6,228.0,0.0,1.0,0,0,0,0,0,1,0,0
181,Adam Duvall,ATL ,84,233,190.8,19.8,238.0,0.0,1.0,0,0,0,0,0,0,1,0
182,John Means,BAL ,151,238,192.9,17.5,190.0,1.0,0.0,0,0,0,0,0,0,0,1
183,Tarik Skubal,DET ,152,231,193.6,16.7,186.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Jo Adell,LAA ,124,261,196.4,36.2,247.0,0.0,1.0,0,0,0,0,0,0,1,0
185,Luke Voit,NYY ,157,253,198.1,23.8,219.0,0.0,1.0,0,0,0,0,0,1,0,0
186,Anthony DeSclafani,SF ,163,248,198.9,17.2,213.0,1.0,0.0,0,0,0,0,0,0,0,1
187,German Marquez,COL ,138,407,200.2,40.6,205.0,1.0,0.0,0,0,0,0,0,0,0,1
188,Raimel Tapia,COL ,149,284,200.2,41.0,262.0,0.0,1.0,0,0,0,0,0,0,1,0
189,Camilo Doval,SF ,141,279,201.5,38.1,181.0,1.0,0.0,1,0,0,0,0,0,0,0
190,Alex Kirilloff,MIN ,121,255,186.9,28.4,172.0,0.0,1.0,0,0,0,0,0,1,1,0
191,Brandon Crawford,SF ,117,261,203.7,30.5,206.0,0.0,1.0,0,0,0,0,1,0,0,0
192,Charlie Blackmon,COL ,160,240,203.9,18.5,179.0,0.0,1.0,0,0,0,0,0,0,1,0
193,Andrew Vaughn,CWS ,143,302,206.5,38.9,189.0,0.0,1.0,0,0,0,0,0,1,1,0
194,AJ Pollock,LAD ,158,263,207.5,21.5,211.0,0.0,1.0,0,0,0,0,0,0,1,0
195,Alex Wood,SF ,120,314,207.7,27.3,335.0,1.0,0.0,1,0,0,0,0,0,0,1
196,Mark Canha,NYM ,142,290,207.7,30.7,221.0,0.0,1.0,0,0,0,0,0,0,1,0
197,Luis Garcia,HOU ,101,232,175.6,35.1, ,1.0,0.0,1,0,0,0,0,0,0,1
198,Brandon Belt,SF ,147,261,209.2,29.8,237.0,0.0,1.0,0,0,0,0,0,1,0,0
199,Luis Urias,MIL ,155,263,213.4,19.0,199.0,0.0,1.0,0,0,1,1,1,0,0,0
200,Jesus Aguilar,MIA ,157,287,214.3,40.9,297.0,0.0,1.0,0,0,0,0,0,1,0,0
201,Tommy Pham,FreeAgent,147,290,215.2,23.8,343.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Adam Wainwright,STL ,112,295,215.3,43.4,173.0,1.0,0.0,0,0,0,0,0,0,0,1
203,Amed Rosario,CLE ,118,296,219.2,43.3,171.0,0.0,1.0,0,0,0,0,1,0,1,0
204,Craig Kimbrel,CWS ,123,329,219.5,53.0,167.0,1.0,0.0,1,0,0,0,0,0,0,0
205,Eduardo Escobar,NYM ,153,296,220.3,38.6,195.0,0.0,1.0,0,0,1,1,0,1,0,0
206,Akil Baddoo,DET ,146,290,220.6,44.4,183.0,0.0,1.0,0,0,0,0,0,0,1,0
207,Kolten Wong,MIL ,129,307,221.2,38.8,202.0,0.0,1.0,0,0,0,1,0,0,0,0
208,Blake Treinen,LAD ,100,267,207.3,40.2,209.0,1.0,0.0,1,0,0,0,0,0,0,0
209,Aaron Civale,CLE ,152,334,224.3,37.1,214.0,1.0,0.0,0,0,0,0,0,0,0,1
210,Triston McKenzie,CLE ,204,339,225.1,21.0,225.0,1.0,0.0,0,0,0,0,0,0,0,1
211,Miguel Sano,MIN ,154,284,225.6,25.3,250.0,0.0,1.0,0,0,0,0,0,1,0,0
212,Kyle Lewis,SEA ,154,292,226.7,40.5,340.0,0.0,1.0,0,0,0,0,0,0,1,0
213,Harrison Bader,STL ,195,269,228.5,16.6,256.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Bobby Dalbec,BOS ,161,291,229.7,27.7,236.0,0.0,1.0,0,0,1,0,0,1,0,0
215,Wil Myers,SD ,191,285,230.3,23.8,242.0,0.0,1.0,0,0,0,0,0,0,1,0
216,Luis Severino,NYY ,143,292,216.4,39.4,147.0,1.0,0.0,1,0,0,0,0,0,0,1
217,Ranger Suarez,PHI ,124,291,201.8,42.2,141.0,1.0,0.0,1,0,0,0,0,0,0,1
218,Kyle Hendricks,CHC ,119,440,232.1,67.2,203.0,1.0,0.0,0,0,0,0,0,0,0,1
219,Noah Syndergaard,LAA ,148,346,232.5,31.6,187.0,1.0,0.0,0,0,0,0,0,0,0,1
220,Anthony Santander,BAL ,133,279,218.9,25.4,229.0,0.0,1.0,0,0,0,0,0,0,1,0
221,Taylor Rogers,MIN ,130,273,233.2,25.7,249.0,1.0,0.0,1,0,0,0,0,0,0,0
222,Hyun Jin Ryu,TOR ,112,297,209.5,41.2,148.0,1.0,0.0,0,0,0,0,0,0,0,1
223,Kike Hernandez,BOS ,163,306,239.0,31.3,257.0,0.0,1.0,0,0,0,1,0,0,1,0
224,Scott Barlow,KC ,161,325,225.9,36.9,217.0,1.0,0.0,1,0,0,0,0,0,0,0
225,Brendan Rodgers,COL ,105,459,196.9,77.5,178.0,0.0,1.0,0,0,0,1,1,0,0,0
226,Nathaniel Lowe,TEX ,148,224,197.2,15.4,444.0,0.0,1.0,0,0,0,0,0,1,0,0
227,Jonathan Schoop,DET ,91,294,219.3,36.5,233.0,0.0,1.0,0,0,0,1,0,1,0,0
228,Tanner Houck,BOS ,175,291,239.8,37.6,196.0,1.0,0.0,1,0,0,0,0,0,0,1
229,Gio Urshela,NYY ,167,310,240.8,27.8,243.0,0.0,1.0,0,0,1,0,1,0,0,0
230,Mike Yastrzemski,SF ,177,282,253.7,23.9,231.0,0.0,1.0,0,0,0,0,0,0,1,0
231,Max Kepler,MIN ,188,283,241.1,22.2,263.0,0.0,1.0,0,0,0,0,0,0,1,0
232,Alec Bohm,PHI ,140,309,241.6,52.2,232.0,0.0,1.0,0,0,1,0,0,0,0,0
233,Jordan Montgomery,NYY ,143,320,227.2,38.9,215.0,1.0,0.0,0,0,0,0,0,0,0,1
234,Huascar Ynoa,ATL ,187,290,256.8,27.8,222.0,1.0,0.0,0,0,0,0,0,0,0,1
235,Casey Mize,DET ,144,335,233.1,54.2,224.0,1.0,0.0,0,0,0,0,0,0,0,1
236,Josh Rojas,ARI ,166,314,247.2,30.6,296.0,0.0,1.0,0,0,1,1,1,0,1,0
237,Zack Greinke,FreeAgent,151,338,261.0,41.9,244.0,1.0,0.0,0,0,0,0,0,0,0,1
238,Myles Straw,CLE ,115,426,236.9,76.4,126.0,0.0,1.0,0,0,0,0,0,0,1,0
239,Patrick Sandoval,LAA ,160,302,222.3,39.2,192.0,1.0,0.0,0,0,0,0,0,0,0,1
240,Gregory Soto,DET ,192,345,239.8,36.5,234.0,1.0,0.0,1,0,0,0,0,0,0,0
241,Tony Gonsolin,LAD ,213,353,256.6,35.2,264.0,1.0,0.0,0,0,0,0,0,0,0,1
242,Eric Hosmer,SD ,199,378,258.7,40.0,279.0,0.0,1.0,0,0,0,0,0,1,0,0
243,Gavin Lux,LAD ,179,349,248.2,35.8,239.0,0.0,1.0,0,0,0,1,1,0,1,0
244,Steven Matz,STL ,177,300,250.5,29.0,259.0,1.0,0.0,0,0,0,0,0,0,0,1
245,Brandon Nimmo,NYM ,188,317,264.0,29.8,298.0,0.0,1.0,0,0,0,0,0,0,1,0
246,Jameson Taillon,NYY ,198,296,251.5,29.3,254.0,1.0,0.0,0,0,0,0,0,0,0,1
247,Garrett Whitlock,BOS ,176,350,265.6,27.9,268.0,1.0,0.0,1,0,0,0,0,0,0,1
248,Yusei Kikuchi,FreeAgent,186,384,253.4,52.1,361.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Stephen Strasburg,WSH ,170,302,254.0,28.7,223.0,1.0,0.0,0,0,0,0,0,0,0,1
