VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,92.7,110,7,0,3.22,1.16,33,72,31,11,17,17,4,0,1.0,0.0,1.0,7354 d,LAD 
2,Paul Skenes ,132.2,156,10,0,2.88,1.09,42,106,34,12,23,23,6,0,0.99,0.99,1.0,47239 ,PIT 
3,Cristopher Sanchez ,139.5,142,10,0,3.03,1.17,47,124,35,11,23,23,5,0,0.99,0.99,1.0,39312 ,PHI 
4,Chris Sale ,121.6,147,9,0,3.24,1.17,44,101,34,13,21,21,5,0,0.99,0.99,1.0,3207 d,ATL 
5,Jacob deGrom ,118.4,136,8,0,3.44,1.08,45,97,28,16,21,21,6,0,0.99,0.99,0.99,4850 d,TEX 
6,Zack Wheeler ,122.3,134,9,0,3.36,1.16,46,103,34,14,21,21,5,0,0.96,0.96,0.96,4603 d,PHI 
7,Bryan Woo ,128.2,127,9,0,3.57,1.13,51,111,28,17,22,22,6,0,0.99,0.99,0.99,47011 ,SEA 
8,Tarik Skubal ,90.5,108,7,0,2.72,1.03,27,71,19,8,15,15,3,0,0.99,0.99,0.98,43633 ,DET 
9,Dylan Cease ,129.9,159,9,0,3.42,1.23,49,105,51,14,23,23,6,0,0.99,0.99,0.99,6848 d,TOR 
10,Garrett Crochet ,109.6,132,8,0,3.15,1.15,38,92,30,11,19,19,5,0,0.98,0.99,0.98,43886 ,BOS 
11,Jesus Luzardo ,132.2,148,9,0,3.57,1.21,52,114,42,16,23,23,6,0,0.93,0.96,0.91,6889 d,PHI 
12,Logan Webb ,132.1,120,9,0,3.42,1.25,50,127,34,10,22,22,7,0,0.92,0.95,0.9,8146 d,SF 
13,George Kirby ,124.1,118,9,0,3.65,1.19,50,116,27,14,22,22,7,0,0.98,0.99,0.98,20405 ,SEA 
14,Logan Gilbert ,116.0,125,7,0,3.59,1.14,46,100,28,16,21,21,6,0,0.97,0.98,0.96,7453 d,SEA 
15,Yoshinobu Yamamoto ,111.1,118,8,0,3.43,1.17,42,93,33,12,19,19,5,0,0.99,0.99,1.0,48250 ,LAD 
16,Mason Miller ,46.2,76,3,24,2.08,0.97,11,26,18,4,49,0,1,0,0.99,0.99,1.0,45221 ,SD 
17,Joe Ryan ,116.8,126,8,0,3.75,1.17,49,101,29,16,21,21,6,0,0.97,0.98,0.96,43688 ,MIN 
18,Shota Imanaga ,120.9,116,8,0,3.92,1.17,53,110,28,20,21,21,6,0,0.94,0.95,0.93,6979 d,CHC 
19,Nathan Eovaldi ,121.6,116,8,0,3.75,1.22,51,111,32,15,21,21,7,0,0.89,0.93,0.86,4423 d,TEX 
20,Shane McClanahan ,107.2,114,7,0,3.51,1.21,42,92,35,12,20,20,6,0,0.79,0.89,0.7,7487 d,TB 
21,Drew Rasmussen ,113.7,106,7,0,3.66,1.20,46,103,30,13,22,22,6,0,0.88,0.92,0.85,43665 ,TB 
22,Hunter Brown ,100.9,112,7,0,3.38,1.23,38,85,35,10,17,17,5,0,0.93,0.95,0.92,44176 ,HOU 
23,Jacob Misiorowski ,110.2,141,7,0,3.53,1.29,43,84,50,13,25,20,6,0,0.98,0.98,0.98,46366 ,MIL 
24,Framber Valdez ,133.9,120,9,0,3.67,1.32,55,124,46,12,22,22,7,0,0.91,0.95,0.87,7627 d,DET 
25,Kevin Gausman ,127.6,125,8,0,3.97,1.25,56,120,37,17,22,22,7,0,0.97,0.98,0.96,4671 d,TOR 
26,Nolan McLean ,119.0,124,8,0,3.59,1.31,47,104,45,12,21,21,6,0,0.96,0.98,0.95,47159 ,NYM 
27,Cole Ragans ,105.1,128,7,0,3.71,1.26,43,86,43,13,20,20,6,0,0.86,0.93,0.79,6834 d,KC 
28,Freddy Peralta ,122.5,131,8,0,3.91,1.29,53,104,49,16,22,22,7,0,0.97,0.98,0.96,7274 d,NYM 
29,Cade Smith ,46.4,61,3,22,2.81,1.11,14,35,14,4,49,0,2,0,0.97,0.98,0.97,45654 ,CLE 
30,Spencer Strider ,111.6,131,8,0,3.89,1.28,48,95,43,14,20,20,6,0,0.9,0.92,0.88,44282 ,ATL 
31,Jhoan Duran ,45.3,55,4,22,2.68,1.17,14,36,15,3,48,0,2,0,0.94,0.97,0.92,8034 d,PHI 
32,Ranger Suarez ,121.3,109,8,0,3.69,1.30,50,117,36,12,21,21,6,0,0.84,0.88,0.8,7247 d,BOS 
33,Gavin Williams ,122.0,132,8,0,3.81,1.32,52,105,52,15,22,22,7,0,0.94,0.95,0.93,44694 ,CLE 
34,Max Fried ,96.8,89,7,0,3.37,1.24,36,86,30,9,16,16,4,0,0.99,0.99,1.0,4729 d,NYY 
35,Sonny Gray ,116.8,115,8,0,3.90,1.28,51,113,32,14,21,21,6,0,0.88,0.93,0.83,4755 d,BOS 
36,Tyler Glasnow ,89.1,107,6,0,3.58,1.20,35,71,34,11,16,16,4,0,0.95,0.97,0.93,4587 d,LAD 
37,Carlos Rodon ,123.0,128,9,0,4.11,1.31,56,107,48,17,22,22,7,0,0.72,0.86,0.59,5674 d,NYY 
38,Chase Burns ,94.3,107,6,0,3.68,1.22,39,81,31,13,22,17,5,0,0.96,0.98,0.95,44722 ,CIN 
39,Tanner Bibee ,124.8,117,7,0,3.99,1.29,55,117,39,17,22,22,8,0,0.68,0.77,0.58,45056 ,CLE 
40,Cam Schlittler ,95.2,100,7,0,3.66,1.27,39,83,34,11,17,17,5,0,0.98,0.98,0.98,7355019,NYY 
41,Michael King ,117.6,121,7,0,3.84,1.32,50,104,45,15,21,21,6,0,0.92,0.95,0.89,8489 d,SD 
42,Kyle Bradish ,105.5,111,7,0,3.76,1.30,44,94,39,12,20,20,6,0,0.77,0.89,0.65,39964 ,BAL 
43,MacKenzie Gore ,116.3,130,7,0,3.95,1.32,51,102,47,14,21,21,7,0,0.75,0.84,0.66,7146 d,TEX 
44,Aaron Nola ,123.9,120,8,0,4.24,1.28,58,119,36,19,22,22,7,0,0.5,0.57,0.43,5682 d,PHI 
45,Gerrit Cole ,114.3,109,7,0,4.05,1.26,51,105,34,17,20,20,6,0,0.84,0.85,0.82,4656 d,NYY 
46,Jose Soriano ,125.1,124,8,0,3.73,1.39,52,112,56,10,22,22,7,0,0.95,0.94,0.96,7899 d,LAA 
47,Andres Munoz ,43.4,57,3,20,2.95,1.20,14,31,18,4,45,0,2,0,0.92,0.97,0.88,24281 ,SEA 
48,Aroldis Chapman ,41.8,58,3,21,2.97,1.22,14,30,20,4,44,0,2,0,0.95,0.97,0.93,3068 d,BOS 
49,Devin Williams ,44.0,57,3,21,3.15,1.22,15,32,20,4,46,0,2,0,0.84,0.92,0.76,27766 ,NYM 
50,David Bednar ,43.7,51,3,23,3.36,1.20,16,35,15,5,46,0,2,0,0.9,0.96,0.85,8451 d,NYY 
51,Emmet Sheehan ,89.7,102,6,0,3.86,1.23,39,76,31,13,22,16,4,0,0.72,0.85,0.6,45411 ,LAD 
52,Grant Taylor ,66.7,81,4,4,3.11,1.21,23,54,25,5,57,2,3,0,0.06,0.07,0.05,47161 ,CWS 
53,Luis Castillo ,108.6,102,7,0,4.00,1.28,48,102,33,15,31,17,6,0,0.65,0.72,0.57,3679 d,SEA 
54,Shane Bieber ,92.8,87,6,0,3.77,1.24,39,89,23,12,24,15,5,0,0.32,0.45,0.19,7178 d,TOR 
55,Raisel Iglesias ,44.6,49,3,20,3.48,1.17,17,38,12,5,47,0,2,0,0.89,0.93,0.85,5589 d,ATL 
56,Griffin Jax ,80.5,91,5,1,3.56,1.25,32,69,29,8,31,13,4,0,0.28,0.26,0.3,43669 ,TB 
57,Parker Messick ,104.7,103,6,0,3.83,1.31,45,98,35,13,19,19,6,0,0.9,0.9,0.91,46317 ,CLE 
58,Braxton Ashcraft ,104.7,98,6,0,3.78,1.31,44,100,33,11,25,18,5,0,0.72,0.76,0.68,47807 ,PIT 
59,Matthew Boyd ,90.8,86,6,0,3.83,1.25,39,83,27,12,16,16,5,0,0.49,0.55,0.43,5003 d,CHC 
60,Casey Mize ,105.1,96,7,0,4.03,1.30,47,101,31,13,20,20,6,0,0.44,0.57,0.32,7399 d,DET 
61,Kris Bubic ,109.0,107,7,0,3.92,1.35,47,102,41,11,23,19,6,0,0.57,0.66,0.48,7933 d,KC 
62,Josh Hader ,36.4,50,3,17,3.21,1.14,13,25,15,5,38,0,2,0,0.78,0.87,0.69,5047 d,HOU 
63,Reid Detmers ,105.3,113,6,0,4.05,1.31,47,94,39,13,24,18,6,0,0.27,0.35,0.19,43840 ,LAA 
64,Trey Yesavage ,99.3,107,6,0,3.93,1.32,43,84,43,12,23,19,5,0,0.8,0.93,0.66,7354369,TOR 
65,Eury Perez ,100.7,109,6,0,4.18,1.28,47,85,39,14,20,20,7,0,0.78,0.86,0.7,44610 ,MIA 
66,Daniel Palencia ,44.0,49,3,23,3.68,1.32,18,37,19,5,46,0,2,0,0.65,0.82,0.48,44792 ,CHC 
67,Edward Cabrera ,106.3,108,7,0,4.11,1.34,49,94,43,13,20,20,6,0,0.64,0.77,0.51,39222 ,CHC 
68,Sandy Alcantara ,132.2,105,7,0,4.21,1.33,62,129,41,15,22,22,8,0,0.86,0.92,0.81,7109 d,MIA 
69,Will Warren ,102.8,105,6,0,4.03,1.32,46,95,36,13,27,18,5,0,0.81,0.85,0.77,46420 ,NYY 
70,Jack Flaherty ,113.2,123,7,0,4.20,1.36,53,103,46,15,21,21,7,0,0.45,0.53,0.38,6021 d,DET 
71,Bryan Baker ,46.1,53,2,20,3.62,1.24,19,38,18,6,48,0,2,0,0.56,0.65,0.48,43674 ,TB 
72,Ben Brown ,80.6,86,5,0,3.74,1.26,33,71,28,9,37,9,4,0,0.22,0.3,0.13,8573 d,CHC 
73,Zac Gallen ,126.9,112,8,0,4.28,1.36,60,125,42,16,22,22,8,0,0.51,0.5,0.51,7245 d,ARI 
74,Nick Lodolo ,108.8,109,6,0,4.14,1.32,50,102,32,15,20,20,6,0,0.68,0.82,0.54,6953 d,CIN 
75,Robbie Ray ,123.9,126,7,0,4.34,1.35,60,112,51,18,22,22,8,0,0.83,0.9,0.76,5484 d,SF 
76,Pete Fairbanks ,41.4,45,3,19,3.51,1.27,16,35,16,4,43,0,2,0,0.57,0.72,0.43,19909 ,MIA 
77,Louis Varland ,45.7,49,3,14,3.38,1.22,17,40,14,5,48,0,2,0,0.6,0.68,0.52,44936 ,TOR 
78,Brandon Woodruff ,79.4,80,5,0,3.98,1.21,35,70,22,12,15,15,5,0,0.8,0.87,0.74,6813 d,MIL 
79,Kyle Harrison ,96.2,104,6,0,4.09,1.33,44,85,38,14,20,18,5,0,0.52,0.69,0.34,43921 ,MIL 
80,Max Meyer ,100.3,97,6,0,4.06,1.33,45,95,35,13,19,19,6,0,0.53,0.61,0.45,43836 ,MIA 
81,Abner Uribe ,48.5,56,3,12,3.21,1.30,17,38,23,4,50,0,2,0,0.56,0.63,0.49,45146 ,MIL 
82,Hunter Greene ,70.5,83,4,0,3.80,1.21,30,56,24,10,13,13,4,0,0.51,0.62,0.4,6871 d,CIN 
83,Ryan Weathers ,86.3,89,5,0,3.91,1.29,37,78,30,11,26,15,5,0,0.67,0.75,0.59,7484 d,NYY 
84,Bryce Miller ,99.9,89,6,0,4.21,1.29,47,93,32,14,18,18,6,0,0.27,0.35,0.19,45184 ,SEA 
85,Riley O'Brien ,45.2,48,2,20,3.43,1.35,17,39,19,4,47,0,2,0,0.86,0.87,0.85,8620 d,STL 
86,Michael Soroka ,99.7,99,6,0,4.04,1.35,45,91,36,12,25,17,5,0,0.57,0.68,0.47,6950 d,ARI 
87,Landen Roupp ,97.0,96,6,0,3.85,1.38,41,89,41,9,18,18,6,0,0.66,0.74,0.57,47041 ,SF 
88,Bailey Ober ,116.2,99,6,0,4.46,1.28,58,114,30,19,21,21,7,0,0.41,0.46,0.37,44064 ,MIN 
89,David Peterson ,104.3,95,7,0,3.88,1.41,45,101,41,10,25,17,6,0,0.07,0.11,0.04,7275 d,NYM 
90,Blake Snell ,59.7,74,5,0,3.47,1.27,23,47,27,6,11,11,3,0,0.78,0.8,0.76,5835 d,LAD 
91,Logan Henderson ,74.6,79,5,0,4.05,1.23,34,66,23,12,22,13,4,0,0.28,0.41,0.15,45145 ,MIL 
92,Nick Martinez ,116.1,87,7,0,4.26,1.33,55,118,32,15,25,20,7,0,0.65,0.66,0.64,4928 d,TB 
93,Michael McGreevy ,111.9,78,7,0,4.22,1.32,52,117,27,13,24,20,7,0,0.46,0.49,0.44,44689 ,STL 
94,Jared Jones ,87.3,88,5,0,3.96,1.31,38,80,31,11,21,15,5,0,0.25,0.37,0.13,43901 ,PIT 
95,Kenley Jansen ,40.7,44,3,17,3.97,1.24,18,33,16,6,43,0,2,0,0.65,0.81,0.49,3630 d,DET 
96,Trevor Rogers ,113.1,97,7,0,4.25,1.36,53,111,39,14,21,21,7,0,0.51,0.65,0.37,6995 d,BAL 
97,Jack Leiter ,108.4,107,6,0,4.25,1.35,51,96,45,15,20,20,7,0,0.25,0.32,0.18,43712 ,TEX 
98,Ryne Nelson ,104.9,90,6,0,4.27,1.31,50,103,31,15,19,19,5,0,0.35,0.56,0.14,38389 ,ARI 
99,Grayson Rodriguez ,82.9,87,5,0,3.95,1.31,36,75,30,10,15,15,5,0,0.14,0.21,0.06,7924 d,LAA 
100,Tanner Scott ,43.1,50,3,11,3.44,1.25,16,35,17,5,45,0,2,0,0.36,0.47,0.24,7328 d,LAD 
101,Michael Wacha ,120.2,97,7,0,4.41,1.34,59,119,38,16,21,21,8,0,0.73,0.75,0.71,4584 d,KC 
102,Paul Sewald ,43.4,45,3,18,4.23,1.28,20,38,15,7,45,0,2,0,0.42,0.56,0.28,6147 d,ARI 
103,Shane Baz ,115.4,108,7,0,4.39,1.38,56,109,44,16,21,21,7,0,0.3,0.38,0.22,7158 d,BAL 
104,Davis Martin ,110.9,96,6,0,4.23,1.36,52,108,37,14,20,20,7,0,0.86,0.86,0.87,46142 ,CWS 
105,Taj Bradley ,96.2,95,5,0,4.18,1.33,45,89,36,13,17,17,5,0,0.71,0.75,0.68,44442 ,MIN 
106,Foster Griffin ,107.1,97,6,0,4.29,1.35,51,105,35,14,22,18,7,0,0.44,0.49,0.4,7531 d,WSH 
107,Trevor Megill ,43.7,54,3,7,3.42,1.23,17,35,17,5,45,0,2,0,0.52,0.66,0.39,10118 ,MIL 
108,Ryan Helsley ,33.8,40,2,16,3.42,1.26,13,27,14,4,35,0,2,0,0.73,0.87,0.58,7481 d,BAL 
109,Mitch Keller ,124.5,105,7,0,4.37,1.38,60,126,39,15,22,22,8,0,0.51,0.57,0.46,6477 d,PIT 
110,Jeff Hoffman ,41.9,53,3,7,3.40,1.22,16,33,16,5,44,0,2,0,0.52,0.59,0.45,6014 d,TOR 
111,Merrill Kelly ,114.2,95,7,0,4.39,1.36,56,114,38,16,20,20,7,0,0.35,0.45,0.24,8374 d,ARI 
112,Joey Cantillo ,92.4,95,5,0,4.01,1.37,41,83,41,11,31,15,5,0,0.3,0.38,0.23,43689 ,CLE 
113,Tyler Mahle ,99.5,85,6,0,4.20,1.35,46,96,36,12,18,18,6,0,0.05,0.07,0.02,6637 d,SF 
114,Gregory Soto ,44.3,49,2,15,3.58,1.36,18,38,19,4,47,0,2,0,0.37,0.41,0.33,7427 d,PIT 
115,Alex Vesia ,42.9,54,3,5,3.42,1.22,16,32,19,5,45,0,2,0,0.16,0.21,0.11,43639 ,LAD 
116,Braxton Garrett ,91.9,80,5,0,4.08,1.34,42,90,28,11,26,16,5,0,0.04,0.06,0.02,6815 d,MIA 
117,Zebby Matthews ,79.9,74,5,0,4.15,1.30,37,80,21,11,20,14,5,0,0.13,0.15,0.1,48349 ,MIN 
118,Lucas Erceg ,43.8,42,3,16,3.79,1.40,18,40,19,4,46,0,2,0,0.47,0.6,0.34,6932 d,KC 
119,Dustin May ,110.6,93,7,0,4.35,1.39,53,106,41,13,26,19,7,0,0.11,0.17,0.06,7413 d,STL 
120,Dylan Lee ,43.1,50,3,1,3.28,1.15,16,36,12,5,45,0,2,0,0.12,0.16,0.08,8426 d,ATL 
121,Robert Suarez ,45.4,47,3,4,3.42,1.21,17,39,14,5,48,0,2,0,0.62,0.67,0.58,45030 ,ATL 
122,Garrett Whitlock ,47.3,53,3,2,3.41,1.21,18,41,15,5,50,0,2,0,0.16,0.19,0.13,7916 d,BOS 
123,Adrian Morejon ,45.5,48,3,2,3.24,1.21,16,38,15,4,48,0,2,0,0.1,0.12,0.09,25391 ,SD 
124,Seth Lugo ,119.9,100,7,0,4.44,1.39,59,121,41,16,21,21,7,0,0.42,0.45,0.38,5890 d,KC 
125,Jeffrey Springs ,116.7,101,7,0,4.61,1.36,60,116,39,19,21,21,8,0,0.3,0.34,0.25,8051 d,ATH 
126,Emerson Hancock ,97.4,85,5,0,4.25,1.34,46,95,31,14,38,14,5,0,0.81,0.82,0.79,43825 ,SEA 
127,Aaron Ashby ,55.0,62,4,3,3.42,1.39,21,46,28,4,50,1,2,0,0.3,0.42,0.18,43700 ,MIL 
128,Seranthony Dominguez ,42.9,48,3,14,4.05,1.37,19,36,21,6,45,0,3,0,0.39,0.56,0.22,7177 d,CWS 
129,Steven Matz ,97.3,83,5,0,4.26,1.34,46,97,30,13,24,18,6,0,0.15,0.18,0.12,5344 d,TB 
130,Andrew Abbott ,116.2,99,6,0,4.49,1.36,58,115,40,18,21,21,7,0,0.52,0.62,0.43,44726 ,CIN 
131,Payton Tolle ,67.2,70,4,0,4.01,1.28,30,61,22,9,18,12,4,0,0.47,0.57,0.37,7354435,BOS 
132,Carmen Mlodzinski ,82.5,72,5,0,3.94,1.37,36,81,29,8,29,12,5,0,0.07,0.09,0.04,43808 ,PIT 
133,Connelly Early ,83.7,82,5,0,4.03,1.38,37,78,32,10,22,15,5,0,0.36,0.48,0.23,48029 ,BOS 
134,Cade Cavalli ,98.0,89,5,0,4.09,1.40,44,95,36,11,18,18,6,0,0.11,0.15,0.06,43871 ,WSH 
135,Bryce Elder ,106.3,89,7,0,4.41,1.40,52,108,37,13,21,19,6,0,0.86,0.84,0.89,44280 ,ATL 
136,Brandon Pfaadt ,81.8,72,5,0,4.32,1.31,39,83,21,11,30,12,5,0,0.02,0.03,0.02,44436 ,ARI 
137,Sean Manaea ,81.2,82,4,0,4.23,1.32,38,74,28,12,28,12,4,0,0.07,0.12,0.01,4944 d,NYM 
138,Jeremiah Estrada ,42.4,56,3,0,3.35,1.22,16,32,19,5,44,0,2,0,0.1,0.1,0.1,46471 ,SD 
139,Ian Seymour ,58.6,60,3,2,3.92,1.26,26,52,19,8,48,2,3,0,0.09,0.08,0.1,44903 ,TB 
140,Mike Burrows ,89.9,86,5,0,4.36,1.35,44,86,32,14,17,17,5,0,0.1,0.16,0.04,45460 ,HOU 
141,Jose A. Ferrer ,44.3,42,3,3,3.30,1.26,16,40,13,3,46,0,2,0,0.03,0.05,0.02,46493 ,SEA 
142,Connor Prielipp ,80.5,80,5,0,4.07,1.39,36,76,32,10,29,14,5,0,0.12,0.17,0.07,46293 ,MIN 
143,Garrett Cleavinger ,44.7,55,3,2,3.47,1.27,17,35,19,5,47,0,2,0,0.06,0.09,0.02,39173 ,TB 
144,Jameson Taillon ,115.8,91,6,0,4.73,1.32,61,117,31,20,21,21,8,0,0.18,0.25,0.12,4657 d,CHC 
145,Jacob Latz ,52.0,51,2,13,4.07,1.36,23,45,24,6,47,1,2,0,0.24,0.34,0.14,44337 ,TEX 
146,Jack Perkins ,44.3,47,3,9,3.79,1.36,19,38,19,5,46,0,2,0,0.08,0.12,0.04,7355142,ATH 
147,Reynaldo Lopez ,72.6,72,4,0,4.11,1.32,33,67,27,9,40,7,4,0,0.08,0.1,0.05,6012 d,ATL 
148,Edwin Diaz ,23.6,33,2,11,3.28,1.19,9,17,9,3,25,0,1,0,0.77,0.83,0.71,5996 d,LAD 
149,Noah Cameron ,103.3,86,6,0,4.42,1.38,51,104,35,15,19,19,6,0,0.13,0.18,0.09,47086 ,KC 
150,Eduardo Rodriguez ,105.3,90,7,0,4.42,1.42,52,107,40,14,24,19,6,0,0.4,0.46,0.34,3963 d,ARI 
151,Kumar Rocker ,95.6,82,5,0,4.31,1.37,46,94,33,12,26,18,6,0,0.03,0.04,0.02,6919 d,TEX 
152,Will Vest ,43.2,44,3,2,3.39,1.26,16,38,15,4,45,0,2,0,0.04,0.04,0.05,44080 ,DET 
153,Slade Cecconi ,101.5,84,5,0,4.55,1.33,51,103,28,16,18,18,7,0,0.04,0.06,0.02,7270 d,CLE 
154,Dean Kremer ,86.2,77,5,0,4.43,1.34,42,85,28,13,18,15,5,0,0.04,0.05,0.02,7918 d,BAL 
155,Matt Brash ,39.7,46,3,2,3.26,1.29,14,33,16,3,41,0,2,0,0.06,0.08,0.03,44295 ,SEA 
156,Jose Alvarado ,41.9,49,3,1,3.29,1.29,15,35,17,4,44,0,2,0,0.02,0.03,0.01,6550 d,PHI 
157,Luke Weaver ,45.6,49,3,4,3.91,1.27,20,40,16,6,48,0,2,0,0.05,0.07,0.04,6196 d,NYM 
158,Janson Junk ,99.1,71,5,0,4.44,1.34,49,105,24,13,24,17,6,0,0.08,0.11,0.05,44817 ,MIA 
159,Luis Severino ,121.6,104,7,0,4.57,1.43,62,121,45,17,21,21,8,0,0.14,0.2,0.09,5244 d,ATH 
160,Justin Steele ,48.9,45,3,0,3.63,1.25,20,45,14,5,9,9,2,0,0.09,0.11,0.06,8158 d,CHC 
161,Christian Scott ,61.3,61,3,0,4.04,1.28,28,55,20,8,19,11,3,0,0.12,0.19,0.06,45298 ,NYM 
162,Chris Bassitt ,116.4,100,7,0,4.47,1.45,58,118,43,15,21,21,7,0,0.09,0.13,0.05,5554 d,BAL 
163,Spencer Arrighetti ,102.9,104,6,0,4.48,1.44,51,93,49,14,25,17,7,0,0.52,0.61,0.42,46837 ,HOU 
164,Justin Wrobleski ,98.4,79,6,0,4.49,1.39,49,99,34,14,28,15,5,0,0.67,0.67,0.67,45412 ,LAD 
165,Erik Sabrowski ,43.8,59,2,2,3.43,1.33,17,32,25,5,46,0,2,0,0.25,0.24,0.26,45037 ,CLE 
166,Bryan Abreu ,43.2,56,2,2,3.50,1.31,17,33,21,5,45,0,2,0,0.29,0.23,0.36,8384 d,HOU 
167,Emilio Pagan ,33.0,34,2,12,4.36,1.28,16,29,12,6,34,0,2,0,0.59,0.65,0.53,7143 d,CIN 
168,Fernando Cruz ,42.7,57,3,1,3.68,1.34,17,33,22,5,45,0,2,0,0.05,0.07,0.03,45440 ,NYY 
169,Kodai Senga ,67.9,69,4,0,4.08,1.39,31,60,32,8,13,13,4,0,0.1,0.13,0.07,6917 d,NYM 
170,Kevin Kelly ,42.1,37,3,2,3.69,1.26,17,39,11,4,44,0,2,0,0.09,0.12,0.07,45797 ,TB 
171,Bubba Chandler ,94.6,88,6,0,4.44,1.44,47,89,42,12,26,17,6,0,0.43,0.63,0.23,44682 ,PIT 
172,Keaton Winn ,51.2,46,3,5,4.00,1.35,23,50,17,5,46,1,3,0,0.05,0.08,0.02,46495 ,SF 
173,Grant Holmes ,89.6,85,5,0,4.37,1.42,44,86,37,12,29,14,5,0,0.18,0.24,0.12,6011 d,ATL 
174,Clayton Beeter ,37.5,42,2,12,4.01,1.43,17,31,21,4,39,0,2,0,0.03,0.05,0.02,43817 ,WSH 
175,Yusei Kikuchi ,68.5,69,4,0,4.22,1.37,32,65,26,10,13,13,4,0,0.11,0.12,0.1,7015 d,LAA 
176,Chad Patrick ,83.9,77,4,0,4.45,1.35,41,80,30,13,29,12,5,0,0.08,0.11,0.05,45426 ,MIL 
177,Drew Anderson ,48.8,55,3,0,3.82,1.32,21,42,20,5,41,1,2,0,0.0,0.0,0.0,6595 d,DET 
178,Lucas Giolito ,108.4,95,6,0,4.65,1.41,56,104,45,17,20,20,7,0,0.12,0.14,0.09,4723 d,SD 
179,Caleb Thielbar ,40.9,44,3,1,3.83,1.26,17,35,16,5,44,0,2,0,0.02,0.04,0.01,5363 d,CHC 
180,J.T. Ginn ,84.0,76,5,0,4.36,1.41,41,83,31,11,27,14,5,0,0.27,0.36,0.17,7954 d,ATH 
181,Camilo Doval ,42.4,47,3,1,3.62,1.33,17,35,20,4,44,0,2,0,0.04,0.04,0.03,43997 ,NYY 
