VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,406,89,32,82,25,0.288,0.393,117,21,4,61,108,0.595,0.988,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,401,86,37,93,6,0.298,0.43,119,20,1,81,120,0.63,1.06,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,435,76,20,69,28,0.295,0.359,128,27,5,37,79,0.521,0.88,0.99,0.99,1.0,6810 d,KC 
4,Fernando Tatis Jr. ,431,76,26,70,18,0.28,0.353,121,23,2,44,98,0.523,0.876,0.99,0.99,1.0,6853 d,SD 
5,Kyle Tucker ,414,72,23,70,18,0.277,0.378,115,22,3,63,69,0.509,0.887,0.99,0.99,1.0,6006 d,CHC 
6,Jose Ramirez ,426,68,21,69,24,0.275,0.356,117,26,2,45,57,0.495,0.851,0.99,0.99,1.0,5288 d,CLE 
7,Corbin Carroll ,419,78,20,62,27,0.264,0.349,111,20,7,48,97,0.488,0.837,0.99,0.99,1.0,23993 ,ARI 
8,Vladimir Guerrero Jr. ,426,71,22,72,3,0.294,0.383,125,25,1,53,70,0.51,0.893,0.99,0.99,1.0,6050 d,TOR 
9,Julio Rodriguez ,443,69,21,66,20,0.273,0.34,121,20,2,38,111,0.47,0.81,0.98,0.99,0.97,43685 ,SEA 
10,Ronald Acuna Jr. ,331,68,17,50,28,0.297,0.39,98,18,2,46,68,0.519,0.909,0.99,0.99,0.99,6966 d,ATL 
11,Juan Soto ,388,79,24,68,7,0.274,0.42,106,20,1,93,79,0.516,0.936,0.99,0.99,1.0,6906 d,NYM 
12,Elly De La Cruz ,420,68,18,60,37,0.255,0.33,107,22,4,43,138,0.457,0.787,0.99,0.99,1.0,44884 ,CIN 
13,Mookie Betts ,416,75,19,66,10,0.278,0.37,116,23,2,57,61,0.484,0.854,0.99,0.99,1.0,4921 d,LAD 
14,Bryce Harper ,410,69,21,70,9,0.279,0.387,114,26,1,65,101,0.501,0.887,0.99,0.99,1.0,4293 d,PHI 
15,Freddie Freeman ,403,68,18,67,7,0.294,0.387,119,25,2,52,75,0.498,0.885,0.99,0.99,1.0,3365 d,LAD 
16,Gunnar Henderson ,416,72,22,67,11,0.268,0.348,111,22,4,48,109,0.498,0.846,0.99,0.99,1.0,23372 ,BAL 
17,Francisco Lindor ,433,70,21,63,16,0.262,0.338,113,21,2,43,90,0.463,0.8,0.99,0.99,1.0,4569 d,NYM 
18,Austin Riley ,435,67,23,71,2,0.27,0.339,118,23,1,39,119,0.49,0.829,0.97,0.99,0.96,6022 d,ATL 
19,Trea Turner ,441,66,14,56,19,0.281,0.332,124,23,2,31,90,0.44,0.772,0.97,0.99,0.96,5828 d,PHI 
20,Kyle Schwarber ,398,70,29,75,4,0.234,0.36,93,15,1,73,129,0.495,0.855,0.98,0.99,0.97,5686 d,PHI 
21,Yordan Alvarez ,330,58,22,65,2,0.294,0.397,97,19,1,47,65,0.56,0.957,0.98,0.99,0.96,6461 d,HOU 
22,Jackson Merrill ,429,59,18,64,10,0.28,0.323,120,23,3,26,80,0.471,0.794,0.98,0.99,0.98,44756 ,SD 
23,Pete Alonso ,412,65,26,75,3,0.25,0.349,103,20,1,51,106,0.49,0.839,0.99,0.99,1.0,6960 d,NYM 
24,Ketel Marte ,392,66,20,63,5,0.276,0.364,108,22,2,49,77,0.493,0.857,0.99,0.99,1.0,5179 d,ARI 
25,Manny Machado ,428,60,20,67,8,0.269,0.335,115,22,1,40,88,0.462,0.797,0.99,0.99,1.0,3778 d,SD 
