VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,273,60,22,56,14,0.288,0.393,79,14,3,41,74,0.601,0.994,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,270,57,25,62,4,0.294,0.43,80,13,1,55,84,0.626,1.055,0.99,0.99,1.0,4955 d,NYY 
3,Ronald Acuna Jr. ,271,56,15,44,18,0.297,0.397,80,15,1,41,60,0.525,0.922,0.99,0.99,1.0,6966 d,ATL 
4,Bobby Witt Jr. ,301,51,14,47,18,0.291,0.351,87,19,4,24,55,0.512,0.864,0.99,0.99,1.0,6810 d,KC 
5,Elly De La Cruz ,289,49,14,44,24,0.26,0.337,75,15,3,31,92,0.475,0.812,0.99,0.99,1.0,44884 ,CIN 
6,Fernando Tatis Jr. ,292,50,17,48,12,0.276,0.352,80,15,1,31,65,0.51,0.862,0.99,0.99,1.0,6853 d,SD 
7,Jose Ramirez ,296,46,14,47,16,0.279,0.359,83,18,1,30,38,0.494,0.853,0.99,0.99,1.0,5288 d,CLE 
8,Kyle Tucker ,281,50,15,48,13,0.278,0.379,78,15,2,43,48,0.507,0.887,0.99,0.99,1.0,6006 d,CHC 
9,Vladimir Guerrero Jr. ,289,48,15,49,3,0.295,0.386,85,17,0,37,46,0.512,0.899,0.99,0.99,1.0,6050 d,TOR 
10,Juan Soto ,261,53,17,48,5,0.275,0.42,72,13,1,62,53,0.524,0.944,0.99,0.99,1.0,6906 d,NYM 
11,Julio Rodriguez ,301,46,13,43,13,0.274,0.336,82,14,2,23,74,0.464,0.8,0.98,0.99,0.97,43685 ,SEA 
12,Trea Turner ,298,46,11,39,13,0.283,0.334,84,16,1,21,59,0.451,0.784,0.98,0.99,0.98,5828 d,PHI 
13,Gunnar Henderson ,288,49,14,45,8,0.269,0.354,77,15,3,34,75,0.487,0.841,0.98,0.99,0.96,23372 ,BAL 
14,Pete Crow-Armstrong ,279,43,12,40,19,0.253,0.302,71,13,3,17,75,0.448,0.749,0.98,0.97,0.98,23369 ,CHC 
15,Mookie Betts ,277,49,12,43,6,0.277,0.367,77,16,1,36,39,0.479,0.846,0.99,0.99,1.0,4921 d,LAD 
16,Ketel Marte ,273,47,14,45,3,0.279,0.369,76,15,1,35,54,0.502,0.871,0.99,0.99,1.0,5179 d,ARI 
17,Jackson Chourio ,304,43,12,42,14,0.263,0.31,80,16,2,19,67,0.445,0.755,0.98,0.99,0.98,44592 ,MIL 
18,Freddie Freeman ,274,45,11,44,4,0.289,0.382,79,17,1,34,53,0.479,0.861,0.99,0.99,1.0,3365 d,LAD 
19,Teoscar Hernandez ,280,42,15,48,5,0.267,0.323,75,15,1,20,81,0.481,0.804,0.97,0.98,0.96,4846 d,LAD 
20,Francisco Lindor ,290,47,13,42,11,0.257,0.334,75,14,1,29,61,0.452,0.786,0.99,0.99,1.0,4569 d,NYM 
21,Manny Machado ,294,42,14,47,5,0.27,0.334,80,15,0,27,59,0.467,0.801,0.99,0.99,1.0,3778 d,SD 
22,Austin Riley ,298,45,15,49,1,0.268,0.337,80,16,1,26,83,0.48,0.816,0.96,0.99,0.93,6022 d,ATL 
23,Kyle Schwarber ,270,49,20,50,3,0.233,0.361,63,10,1,49,89,0.495,0.856,0.98,0.99,0.98,5686 d,PHI 
24,Pete Alonso ,280,44,18,51,2,0.251,0.347,70,13,1,33,73,0.491,0.838,0.99,0.99,1.0,6960 d,NYM 
25,Zach Neto ,285,43,13,39,14,0.253,0.319,72,15,1,20,75,0.448,0.767,0.55,0.8,0.3,46294 ,LAA 
26,Matt Olson ,289,47,17,51,0,0.253,0.355,73,15,0,42,77,0.482,0.837,0.98,0.99,0.97,5718 d,ATL 
27,James Wood ,270,43,13,41,9,0.264,0.356,71,15,1,36,84,0.476,0.833,0.97,0.99,0.96,44720 ,WSH 
28,Brent Rooker ,262,41,16,45,3,0.263,0.343,69,13,1,28,78,0.506,0.849,0.92,0.98,0.87,7318 d,ATH 
29,Jackson Merrill ,291,40,11,42,6,0.274,0.322,80,16,2,20,56,0.453,0.774,0.95,0.97,0.94,44756 ,SD 
30,Junior Caminero ,278,39,15,45,3,0.265,0.315,74,13,1,19,60,0.477,0.792,0.92,0.95,0.9,45016 ,TB 
31,Bryce Harper ,241,40,12,41,5,0.278,0.382,67,15,0,37,58,0.496,0.879,0.99,0.99,1.0,4293 d,PHI 
32,Rafael Devers ,282,44,15,45,1,0.261,0.362,74,16,1,38,72,0.479,0.841,0.99,0.99,1.0,5175 d,SF 
33,Jeremy Pena ,299,42,9,36,10,0.275,0.325,82,15,1,17,57,0.421,0.746,0.87,0.92,0.81,43642 ,HOU 
34,Jazz Chisholm Jr. ,254,39,13,39,15,0.245,0.321,62,10,1,26,74,0.452,0.773,0.95,0.98,0.92,8449 d,NYY 
35,Bo Bichette ,299,41,10,39,5,0.282,0.327,84,16,1,18,56,0.439,0.765,0.84,0.94,0.73,6808 d,TOR 
36,CJ Abrams ,275,41,10,33,16,0.258,0.321,71,14,2,19,57,0.43,0.75,0.9,0.97,0.84,19879 ,WSH 
37,Oneil Cruz ,258,40,12,37,15,0.243,0.329,63,13,1,30,87,0.447,0.776,0.9,0.98,0.82,39199 ,PIT 
38,Jose Altuve ,286,41,10,37,8,0.268,0.337,77,14,0,26,54,0.428,0.765,0.97,0.98,0.96,4334 d,HOU 
39,Josh Naylor ,270,37,10,43,5,0.272,0.343,74,15,0,25,44,0.446,0.789,0.97,0.98,0.97,6054 d,ARI 
40,Yandy Diaz ,279,40,10,39,1,0.287,0.361,80,15,0,30,45,0.446,0.807,0.83,0.87,0.78,6677 d,TB 
41,Byron Buxton ,236,40,14,38,7,0.254,0.325,60,13,2,21,72,0.507,0.832,0.81,0.89,0.73,4672 d,MIN 
42,Mike Trout ,239,40,16,42,3,0.253,0.361,60,10,2,35,75,0.506,0.868,0.91,0.95,0.88,3785 d,LAA 
43,Christian Yelich ,261,39,10,37,11,0.26,0.355,68,12,1,35,70,0.424,0.779,0.89,0.93,0.85,4596 d,MIL 
44,Riley Greene ,275,41,12,41,2,0.269,0.345,74,14,2,29,82,0.468,0.813,0.91,0.96,0.87,19457 ,DET 
45,Steven Kwan ,295,43,5,29,9,0.286,0.359,85,15,2,32,31,0.4,0.759,0.95,0.92,0.97,44349 ,CLE 
46,Cal Raleigh ,258,39,18,48,3,0.234,0.33,60,12,0,33,78,0.492,0.822,0.99,0.99,0.99,8457 d,SEA 
47,Michael Harris II ,264,36,9,36,10,0.27,0.314,72,13,2,15,55,0.436,0.751,0.72,0.82,0.62,43924 ,ATL 
48,Jarren Duran ,269,41,8,32,13,0.264,0.324,71,16,4,22,68,0.442,0.765,0.95,0.98,0.93,10054 ,BOS 
49,Yordan Alvarez ,191,33,13,37,1,0.297,0.399,57,11,1,27,38,0.564,0.963,0.96,0.98,0.93,6461 d,HOU 
50,Luis Robert Jr. ,266,36,12,36,16,0.241,0.305,64,13,0,21,84,0.428,0.734,0.43,0.68,0.18,6935 d,CWS 
51,Corbin Carroll ,212,40,10,31,13,0.26,0.346,55,10,4,25,51,0.489,0.835,0.99,0.99,1.0,23993 ,ARI 
52,Corey Seager ,237,37,13,40,1,0.273,0.361,65,12,0,28,48,0.495,0.856,0.89,0.94,0.83,4805 d,TEX 
53,Jacob Wilson ,275,37,6,32,3,0.302,0.345,83,16,1,16,27,0.427,0.772,0.86,0.85,0.87,47235 ,ATH 
54,Marcell Ozuna ,262,39,14,44,0,0.258,0.348,67,12,0,35,71,0.464,0.812,0.87,0.96,0.79,4726 d,ATL 
55,Taylor Ward ,287,41,14,43,3,0.246,0.324,70,14,1,31,78,0.443,0.767,0.71,0.81,0.62,6071 d,LAA 
56,Nick Castellanos ,293,37,11,42,3,0.261,0.312,77,16,1,19,70,0.433,0.745,0.76,0.86,0.66,4631 d,PHI 
57,Andy Pages ,255,37,12,40,4,0.258,0.321,66,14,1,20,63,0.458,0.778,0.77,0.84,0.71,43671 ,LAD 
58,Maikel Garcia ,268,36,5,29,16,0.269,0.325,72,15,2,23,49,0.391,0.716,0.91,0.9,0.91,44626 ,KC 
59,Nico Hoerner ,279,37,3,29,14,0.279,0.336,78,14,1,19,30,0.375,0.711,0.89,0.86,0.92,7934 d,CHC 
60,Luis Arraez ,295,38,3,30,3,0.304,0.348,90,15,2,17,15,0.399,0.746,0.89,0.83,0.96,8162 d,SD 
61,Ozzie Albies ,287,39,10,39,6,0.255,0.315,73,15,1,23,50,0.418,0.734,0.9,0.92,0.87,5980 d,ATL 
62,Brenton Doyle ,281,37,10,35,12,0.246,0.299,69,12,2,21,83,0.414,0.713,0.38,0.55,0.21,45599 ,COL 
63,Dansby Swanson ,291,40,11,40,7,0.245,0.312,71,13,1,27,80,0.411,0.724,0.68,0.85,0.51,5965 d,CHC 
64,George Springer ,265,39,11,37,7,0.249,0.33,66,12,1,30,58,0.422,0.752,0.67,0.68,0.66,4614 d,TOR 
65,Tommy Edman ,261,38,9,34,9,0.255,0.309,67,14,1,19,48,0.415,0.723,0.84,0.82,0.86,7752 d,LAD 
66,Seiya Suzuki ,228,34,11,37,5,0.262,0.341,60,11,2,25,65,0.474,0.815,0.95,0.96,0.94,6973 d,CHC 
67,Eugenio Suarez ,268,38,14,45,1,0.242,0.321,65,13,1,27,83,0.454,0.775,0.9,0.95,0.86,5332 d,ARI 
68,Anthony Volpe ,290,40,9,36,13,0.238,0.307,69,16,2,27,75,0.399,0.706,0.6,0.79,0.41,43704 ,NYY 
69,William Contreras ,260,37,10,38,3,0.264,0.357,69,13,1,35,61,0.431,0.788,0.98,0.98,0.98,7659 d,MIL 
70,Alec Bohm ,282,36,8,38,2,0.276,0.328,78,15,1,20,48,0.421,0.749,0.8,0.85,0.75,7921 d,PHI 
71,Cody Bellinger ,255,37,10,38,6,0.256,0.324,65,12,1,23,47,0.438,0.762,0.95,0.96,0.94,6045 d,NYY 
72,Vinnie Pasquantino ,270,36,11,41,1,0.265,0.338,71,14,1,26,42,0.449,0.787,0.78,0.85,0.7,44894 ,KC 
73,Lawrence Butler ,268,38,11,34,9,0.246,0.308,66,15,1,24,74,0.431,0.739,0.83,0.95,0.71,45753 ,ATH 
74,Randy Arozarena ,274,40,10,36,11,0.238,0.338,65,14,1,34,82,0.409,0.747,0.77,0.88,0.65,6962 d,SEA 
75,Ian Happ ,272,42,11,37,5,0.246,0.342,67,14,1,37,73,0.423,0.765,0.88,0.91,0.85,6008 d,CHC 
76,Willy Adames ,283,39,12,39,6,0.24,0.321,68,14,1,33,77,0.422,0.743,0.66,0.78,0.54,5988 d,SF 
77,Gleyber Torres ,275,39,9,34,4,0.265,0.344,73,14,0,33,51,0.413,0.757,0.83,0.8,0.85,5133 d,DET 
78,Heliot Ramos ,264,37,11,36,4,0.257,0.324,68,13,1,23,73,0.432,0.756,0.71,0.88,0.54,10033 ,SF 
79,Bryan Reynolds ,279,37,10,38,4,0.26,0.335,72,13,2,27,71,0.427,0.762,0.68,0.8,0.56,6818 d,PIT 
80,Wyatt Langford ,229,35,10,33,9,0.255,0.334,58,11,1,25,57,0.446,0.781,0.86,0.93,0.79,47238 ,TEX 
81,Masyn Winn ,291,41,8,33,7,0.256,0.312,75,15,2,23,57,0.397,0.709,0.44,0.51,0.37,43906 ,STL 
82,Xander Bogaerts ,275,36,7,33,8,0.265,0.333,73,14,0,26,53,0.397,0.73,0.73,0.78,0.67,4347 d,SD 
83,Luis Garcia ,248,31,8,33,7,0.272,0.316,68,14,1,15,40,0.426,0.742,0.54,0.65,0.43,7507 d,WSH 
84,Christian Walker ,275,38,14,43,2,0.235,0.316,65,13,1,28,74,0.44,0.756,0.61,0.73,0.48,4905 d,HOU 
85,Jo Adell ,249,35,14,39,6,0.232,0.299,58,11,1,20,77,0.455,0.754,0.29,0.43,0.16,6899 d,LAA 
86,Matt Chapman ,246,37,12,36,5,0.245,0.339,60,13,1,33,70,0.45,0.789,0.83,0.91,0.75,6315 d,SF 
87,Brice Turang ,270,36,4,27,17,0.254,0.321,69,12,1,27,58,0.356,0.678,0.8,0.91,0.69,6817 d,MIL 
88,Cedric Mullins II ,246,35,10,32,13,0.236,0.309,58,11,1,24,59,0.41,0.719,0.51,0.59,0.42,7400 d,BAL 
89,Tyler Freeman ,231,34,5,26,10,0.28,0.355,65,12,2,19,32,0.408,0.763,0.1,0.16,0.04,10024 ,COL 
90,Willson Contreras ,263,38,11,39,3,0.248,0.346,65,14,0,30,73,0.433,0.778,0.93,0.96,0.89,5919 d,STL 
91,Brandon Lowe ,232,35,13,37,2,0.248,0.322,58,11,1,23,64,0.464,0.786,0.69,0.84,0.53,7236 d,TB 
92,Ryan O'Hearn ,242,34,10,35,2,0.269,0.339,65,11,1,23,48,0.444,0.783,0.31,0.35,0.27,6681 d,BAL 
93,Isaac Paredes ,256,39,12,39,1,0.247,0.348,63,12,1,34,49,0.442,0.79,0.89,0.9,0.88,10050 ,HOU 
94,Brandon Nimmo ,254,39,10,34,4,0.253,0.342,64,12,1,31,61,0.429,0.771,0.79,0.85,0.73,4685 d,NYM 
95,Lourdes Gurriel Jr. ,255,32,8,35,4,0.271,0.319,69,13,1,16,45,0.43,0.749,0.54,0.51,0.57,6931 d,ARI 
96,Andres Gimenez ,263,34,6,30,13,0.256,0.317,67,13,1,16,49,0.381,0.698,0.38,0.37,0.39,7049 d,TOR 
97,Marcus Semien ,281,39,10,36,5,0.245,0.317,69,13,1,29,52,0.406,0.723,0.81,0.86,0.76,4544 d,TEX 
98,Adolis Garcia ,258,34,12,39,6,0.235,0.299,61,12,1,21,76,0.429,0.728,0.53,0.62,0.44,6901 d,TEX 
99,Hunter Goodman ,248,33,13,39,1,0.251,0.301,62,14,1,16,70,0.472,0.773,0.81,0.87,0.76,45393 ,COL 
100,Paul Goldschmidt ,247,35,10,35,4,0.257,0.33,63,13,0,25,64,0.433,0.764,0.81,0.89,0.73,4403 d,NYY 
101,Jung Hoo Lee ,272,37,5,32,5,0.273,0.337,74,16,3,24,31,0.408,0.744,0.71,0.58,0.83,48275 ,SF 
102,Carlos Correa ,258,36,9,36,0,0.268,0.342,69,14,1,27,55,0.436,0.778,0.32,0.27,0.38,4673 d,MIN 
103,Nolan Arenado ,282,34,10,38,1,0.258,0.319,73,14,1,22,41,0.418,0.737,0.82,0.75,0.89,4350 d,STL 
104,Matt McLain ,241,36,10,33,9,0.239,0.323,57,12,1,27,74,0.416,0.739,0.59,0.75,0.43,7953 d,CIN 
105,Bryson Stott ,255,34,6,29,12,0.257,0.324,65,11,2,24,48,0.385,0.709,0.62,0.62,0.63,22308 ,PHI 
106,Jordan Westburg ,239,34,10,34,4,0.257,0.315,61,13,2,18,61,0.448,0.763,0.64,0.81,0.47,43831 ,BAL 
107,Josh Lowe ,209,30,8,28,11,0.257,0.325,54,12,1,20,63,0.435,0.759,0.3,0.5,0.11,10142 ,TB 
108,Jurickson Profar ,257,38,8,33,3,0.259,0.349,67,13,0,32,47,0.401,0.751,0.28,0.33,0.23,4581 d,ATL 
109,Will Smith ,213,34,10,35,1,0.264,0.359,56,11,1,27,44,0.46,0.82,0.98,0.97,0.99,7671 d,LAD 
110,TJ Friedl ,259,37,8,30,8,0.252,0.33,65,11,2,27,49,0.397,0.727,0.65,0.75,0.55,8358 d,CIN 
111,Ezequiel Tovar ,247,32,9,31,4,0.266,0.303,66,14,2,12,65,0.444,0.747,0.31,0.48,0.14,45000 ,COL 
112,Thairo Estrada ,247,31,7,30,6,0.269,0.311,67,12,1,12,49,0.41,0.721,0.04,0.05,0.02,7544 d,COL 
113,Otto Lopez ,253,32,5,27,9,0.271,0.325,69,13,1,19,45,0.386,0.711,0.14,0.15,0.12,10618 ,MIA 
114,Geraldo Perdomo ,264,40,5,29,9,0.254,0.339,67,13,1,35,46,0.374,0.713,0.8,0.79,0.82,43732 ,ARI 
115,Xavier Edwards ,243,32,1,19,15,0.283,0.349,69,11,2,25,40,0.357,0.706,0.39,0.64,0.15,40137 ,MIA 
116,Colton Cowser ,241,36,11,35,4,0.243,0.332,58,12,1,28,80,0.432,0.764,0.3,0.5,0.11,44669 ,BAL 
117,Brendan Donovan ,250,34,6,29,3,0.282,0.358,70,14,1,25,37,0.414,0.772,0.91,0.88,0.93,45005 ,STL 
118,Jordan Beck ,245,33,9,30,8,0.247,0.309,61,13,2,21,76,0.419,0.729,0.13,0.19,0.07,46291 ,COL 
119,Jonathan Aranda ,230,33,9,34,1,0.265,0.351,61,12,0,26,64,0.439,0.79,0.5,0.74,0.27,45018 ,TB 
