VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,70.8,82,5,0,3.26,1.17,26,56,24,8,13,13,3,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,96.3,114,7,0,2.77,1.03,30,76,20,9,16,16,4,0,0.99,0.99,0.99,43633 ,DET 
3,Paul Skenes ,100.3,118,7,0,2.89,1.09,32,80,25,9,17,17,4,0,0.99,0.99,1.0,47239 ,PIT 
4,Cristopher Sanchez ,106.7,110,7,0,3.02,1.15,36,94,26,9,17,17,4,0,0.99,0.99,1.0,39312 ,PHI 
5,Chris Sale ,93.9,112,7,0,3.22,1.18,34,79,26,10,16,16,4,0,0.99,0.99,1.0,3207 d,ATL 
6,Jacob Misiorowski ,91.4,121,7,0,3.19,1.22,32,67,38,9,20,16,4,0,0.99,0.98,0.99,46366 ,MIL 
7,Jacob deGrom ,89.6,102,6,0,3.48,1.08,35,74,21,13,16,16,4,0,0.99,0.99,0.98,4850 d,TEX 
8,Zack Wheeler ,91.8,101,6,0,3.43,1.16,35,77,25,11,16,16,4,0,0.97,0.96,0.98,4603 d,PHI 
9,Logan Gilbert ,92.8,102,6,0,3.58,1.14,37,79,23,12,16,16,5,0,0.98,0.99,0.97,7453 d,SEA 
10,Jesus Luzardo ,100.6,111,7,0,3.61,1.23,40,88,32,12,17,17,5,0,0.94,0.97,0.91,6889 d,PHI 
11,Bryan Woo ,87.4,89,6,0,3.49,1.12,34,75,19,11,15,15,4,0,0.99,0.98,0.99,47011 ,SEA 
12,Logan Webb ,103.5,94,7,0,3.40,1.25,39,100,26,8,17,17,5,0,0.96,0.97,0.95,8146 d,SF 
13,Dylan Cease ,92.9,117,6,0,3.43,1.23,35,74,36,10,17,17,4,0,0.99,0.99,0.99,6848 d,TOR 
14,Yoshinobu Yamamoto ,84.8,89,6,0,3.39,1.16,32,71,24,9,14,14,4,0,0.99,0.99,1.0,48250 ,LAD 
15,Joe Ryan ,88.8,98,6,0,3.69,1.15,36,77,21,13,15,15,5,0,0.98,0.99,0.98,43688 ,MIN 
16,Drew Rasmussen ,91.0,89,6,0,3.52,1.17,36,81,23,10,17,17,5,0,0.92,0.93,0.9,43665 ,TB 
17,Hunter Brown ,91.0,101,6,0,3.37,1.23,34,76,32,9,15,15,4,0,0.95,0.97,0.94,44176 ,HOU 
18,Mason Miller ,35.2,59,2,18,2.19,1.00,9,20,14,3,37,0,1,0,0.99,0.99,1.0,45221 ,SD 
19,George Kirby ,89.8,85,6,0,3.68,1.19,37,85,19,11,15,15,5,0,0.94,0.97,0.91,20405 ,SEA 
20,Cade Smith ,35.9,47,3,18,2.68,1.09,11,27,11,3,38,0,2,0,0.98,0.99,0.98,45654 ,CLE 
21,Kevin Gausman ,100.9,99,6,0,3.94,1.24,44,94,28,14,17,17,5,0,0.97,0.98,0.97,4671 d,TOR 
22,Nathan Eovaldi ,93.6,89,6,0,3.82,1.23,40,86,24,12,16,16,5,0,0.88,0.92,0.84,4423 d,TEX 
23,Chase Burns ,74.7,88,5,0,3.61,1.19,30,63,24,10,17,13,4,0,0.98,0.98,0.97,44722 ,CIN 
24,Jhoan Duran ,34.7,42,3,17,2.63,1.13,10,27,11,2,37,0,1,0,0.96,0.98,0.94,8034 d,PHI 
25,Ranger Suarez ,96.8,89,6,0,3.69,1.30,40,93,29,10,17,17,5,0,0.81,0.87,0.75,7247 d,BOS 
26,Shane McClanahan ,82.0,84,5,0,3.61,1.23,33,71,27,10,15,15,5,0,0.7,0.86,0.54,7487 d,TB 
27,Shota Imanaga ,90.9,85,6,0,4.14,1.20,42,84,22,16,16,16,5,0,0.85,0.89,0.81,6979 d,CHC 
28,Gerrit Cole ,98.1,94,6,0,4.09,1.25,45,90,29,14,17,17,5,0,0.9,0.9,0.89,4656 d,NYY 
29,Gavin Williams ,93.6,101,6,0,3.87,1.31,40,82,38,12,17,17,5,0,0.95,0.95,0.95,44694 ,CLE 
30,Garrett Crochet ,61.3,74,4,0,3.20,1.15,22,51,17,7,11,11,3,0,0.94,0.96,0.93,43886 ,BOS 
31,Reid Detmers ,88.4,99,5,0,3.89,1.26,38,77,30,11,21,15,5,0,0.66,0.72,0.59,43840 ,LAA 
32,Sonny Gray ,89.8,89,6,0,3.91,1.28,39,87,25,11,16,16,5,0,0.91,0.95,0.86,4755 d,BOS 
33,Nolan McLean ,89.2,93,6,0,3.68,1.34,36,78,35,9,16,16,5,0,0.93,0.97,0.89,47159 ,NYM 
34,Freddy Peralta ,92.8,97,6,0,3.98,1.30,41,80,36,12,17,17,5,0,0.94,0.97,0.92,7274 d,NYM 
35,Framber Valdez ,101.8,90,6,0,3.78,1.34,43,96,36,9,17,17,5,0,0.84,0.91,0.77,7627 d,DET 
36,Ben Brown ,79.8,84,5,0,3.74,1.26,33,70,27,9,26,11,4,0,0.61,0.69,0.52,8573 d,CHC 
37,Max Fried ,71.2,65,5,0,3.41,1.24,27,63,22,7,12,12,3,0,0.99,0.98,1.0,4729 d,NYY 
38,Braxton Ashcraft ,85.2,83,5,0,3.69,1.29,35,80,25,9,18,15,4,0,0.86,0.85,0.86,47807 ,PIT 
39,Carlos Rodon ,93.9,98,6,0,4.11,1.30,43,81,37,13,17,17,5,0,0.77,0.89,0.66,5674 d,NYY 
40,Cam Schlittler ,74.7,78,5,0,3.70,1.27,31,66,26,9,13,13,4,0,0.98,0.98,0.99,7355019,NYY 
41,Aroldis Chapman ,32.6,45,2,17,2.98,1.22,11,23,15,3,34,0,1,0,0.95,0.97,0.93,3068 d,BOS 
42,Brandon Woodruff ,75.3,75,5,0,4.02,1.22,34,67,21,11,14,14,4,0,0.79,0.87,0.7,6813 d,MIL 
43,Josh Hader ,31.1,43,2,16,3.26,1.13,11,22,12,4,33,0,2,0,0.84,0.9,0.78,5047 d,HOU 
44,Aaron Nola ,92.8,90,6,0,4.28,1.29,44,90,27,14,17,17,6,0,0.46,0.52,0.39,5682 d,PHI 
45,David Bednar ,33.7,40,2,18,3.36,1.21,13,27,12,4,36,0,2,0,0.89,0.95,0.82,8451 d,NYY 
46,Kyle Bradish ,84.9,88,5,0,3.88,1.32,37,76,33,10,15,15,5,0,0.74,0.87,0.61,39964 ,BAL 
47,Tanner Bibee ,96.0,88,5,0,4.09,1.30,44,91,29,14,17,17,6,0,0.72,0.79,0.64,45056 ,CLE 
48,Dustin May ,96.3,88,6,0,4.07,1.34,44,89,33,11,23,16,6,0,0.49,0.59,0.38,7413 d,STL 
49,Matthew Boyd ,76.9,72,5,0,3.90,1.26,33,71,23,10,14,14,4,0,0.48,0.55,0.41,5003 d,CHC 
50,Emmet Sheehan ,68.2,76,5,0,4.00,1.23,30,59,22,10,17,12,3,0,0.69,0.82,0.55,45411 ,LAD 
51,Bryce Miller ,78.1,74,5,0,4.02,1.25,35,71,23,11,20,13,4,0,0.72,0.75,0.7,45184 ,SEA 
52,Tyler Glasnow ,58.2,70,4,0,3.61,1.20,23,47,22,7,10,10,2,0,0.85,0.91,0.79,4587 d,LAD 
53,Parker Messick ,84.5,82,5,0,3.88,1.32,36,79,29,10,16,16,5,0,0.9,0.9,0.9,46317 ,CLE 
54,Hunter Greene ,66.4,79,4,0,3.87,1.22,29,54,23,10,12,12,3,0,0.56,0.66,0.46,6871 d,CIN 
55,Jose Soriano ,94.0,92,6,0,3.83,1.41,40,85,42,8,16,16,6,0,0.9,0.9,0.9,7899 d,LAA 
56,Kyle Harrison ,77.7,85,5,0,4.02,1.30,35,69,29,11,16,14,4,0,0.86,0.9,0.83,43921 ,MIL 
57,MacKenzie Gore ,78.7,87,5,0,3.96,1.32,35,69,32,10,14,14,5,0,0.7,0.81,0.6,7146 d,TEX 
58,Andres Munoz ,32.0,41,2,14,3.02,1.21,11,23,13,3,33,0,2,0,0.84,0.91,0.78,24281 ,SEA 
59,Max Meyer ,83.3,84,5,0,3.98,1.32,37,77,29,10,16,16,5,0,0.83,0.84,0.83,43836 ,MIA 
60,Devin Williams ,32.7,44,2,15,3.19,1.25,12,24,15,3,34,0,2,0,0.81,0.9,0.73,27766 ,NYM 
61,Raisel Iglesias ,34.4,38,2,15,3.51,1.18,13,30,10,4,36,0,2,0,0.89,0.93,0.85,5589 d,ATL 
62,Michael King ,90.5,88,5,0,4.02,1.34,40,82,35,12,16,16,5,0,0.87,0.91,0.82,8489 d,SD 
63,Luis Castillo ,71.8,69,5,0,3.98,1.27,32,66,22,10,22,10,4,0,0.62,0.71,0.54,3679 d,SEA 
64,Casey Mize ,80.1,73,5,0,4.04,1.29,36,77,23,10,15,15,5,0,0.46,0.58,0.34,7399 d,DET 
65,Griffin Jax ,64.8,72,4,0,3.73,1.26,27,57,22,8,17,13,4,0,0.32,0.33,0.32,43669 ,TB 
66,Sandy Alcantara ,100.6,81,6,0,4.27,1.33,48,100,29,12,17,17,6,0,0.83,0.9,0.77,7109 d,MIA 
67,Michael Soroka ,83.9,81,5,0,4.06,1.32,38,78,28,10,17,15,4,0,0.77,0.83,0.72,6950 d,ARI 
68,Bryan Baker ,35.5,40,2,16,3.67,1.25,14,29,14,4,37,0,2,0,0.69,0.74,0.64,43674 ,TB 
69,Louis Varland ,33.9,37,2,13,3.25,1.20,12,29,10,4,36,0,2,0,0.77,0.79,0.75,44936 ,TOR 
70,Grant Taylor ,41.7,52,2,5,3.04,1.19,14,34,15,4,42,0,2,0,0.17,0.23,0.12,47161 ,CWS 
71,Trevor Megill ,34.6,43,2,10,3.26,1.19,13,27,13,4,36,0,2,0,0.57,0.72,0.42,10118 ,MIL 
72,Payton Tolle ,70.1,72,4,0,3.99,1.27,31,64,22,10,15,14,4,0,0.55,0.64,0.46,7354435,BOS 
73,Trey Yesavage ,75.3,80,5,0,4.12,1.34,34,65,34,10,15,15,4,0,0.76,0.91,0.61,7354369,TOR 
74,Eury Perez ,66.3,74,4,0,4.11,1.26,30,56,25,9,13,13,4,0,0.66,0.75,0.57,44610 ,MIA 
75,Shane Bieber ,71.5,63,4,0,4.03,1.26,32,70,18,10,16,12,4,0,0.35,0.48,0.22,7178 d,TOR 
76,Landen Roupp ,73.8,73,5,0,3.84,1.38,32,68,31,7,14,14,4,0,0.36,0.44,0.29,47041 ,SF 
77,Ryan Helsley ,31.7,38,2,13,3.45,1.26,12,26,13,4,33,0,2,0,0.69,0.84,0.53,7481 d,BAL 
78,Will Warren ,77.2,76,5,0,4.14,1.34,36,73,28,10,19,14,4,0,0.74,0.8,0.69,46420 ,NYY 
79,Taj Bradley ,82.0,82,5,0,4.26,1.34,39,76,31,11,15,15,5,0,0.47,0.5,0.44,44442 ,MIN 
80,Logan Henderson ,57.9,62,4,0,3.97,1.24,26,51,18,9,15,11,3,0,0.26,0.39,0.13,45145 ,MIL 
81,Tanner Scott ,32.6,39,2,10,3.36,1.21,12,26,12,4,34,0,1,0,0.37,0.48,0.26,7328 d,LAD 
82,Edward Cabrera ,79.7,81,5,0,4.24,1.35,38,72,32,11,15,15,5,0,0.4,0.52,0.28,39222 ,CHC 
83,Pete Fairbanks ,31.3,35,2,13,3.61,1.26,13,26,12,3,33,0,2,0,0.55,0.69,0.41,19909 ,MIA 
84,Davis Martin ,84.9,74,5,0,4.21,1.35,40,83,28,11,15,15,5,0,0.86,0.87,0.85,46142 ,CWS 
85,Jared Jones ,73.5,74,4,0,4.04,1.33,33,68,26,9,17,13,5,0,0.25,0.35,0.15,43901 ,PIT 
86,Ryan Weathers ,63.5,65,4,0,4.05,1.29,29,58,21,9,19,11,3,0,0.45,0.52,0.37,7484 d,NYY 
87,Jack Leiter ,82.3,80,5,0,4.34,1.36,40,74,35,12,15,15,5,0,0.25,0.32,0.17,43712 ,TEX 
88,Sean Manaea ,74.4,74,4,0,4.27,1.31,35,69,25,11,18,12,4,0,0.11,0.19,0.04,4944 d,NYM 
89,Zac Gallen ,95.2,81,6,0,4.46,1.38,47,96,31,13,17,17,6,0,0.44,0.42,0.45,7245 d,ARI 
90,Nick Lodolo ,83.8,80,5,0,4.36,1.36,41,81,25,12,15,15,5,0,0.59,0.71,0.46,6953 d,CIN 
91,Noah Cameron ,82.0,70,5,0,4.27,1.35,39,82,26,11,15,15,5,0,0.35,0.46,0.24,47086 ,KC 
92,Gregory Soto ,32.9,37,2,13,3.59,1.37,13,28,14,3,35,0,2,0,0.42,0.47,0.36,7427 d,PIT 
93,Riley O'Brien ,34.7,35,2,14,3.60,1.40,14,31,15,3,36,0,2,0,0.73,0.78,0.68,8620 d,STL 
94,Robbie Ray ,94.5,94,5,0,4.47,1.38,47,86,40,14,17,17,6,0,0.61,0.71,0.5,5484 d,SF 
95,Paul Sewald ,32.0,34,2,14,4.19,1.28,15,28,11,5,34,0,2,0,0.55,0.68,0.43,6147 d,ARI 
96,Blake Snell ,45.6,57,3,0,3.49,1.27,18,36,21,5,9,9,2,0,0.7,0.74,0.66,5835 d,LAD 
97,Shane Baz ,87.6,81,5,0,4.38,1.37,43,83,33,12,15,15,5,0,0.44,0.57,0.31,7158 d,BAL 
98,Jacob Latz ,39.5,41,2,11,3.88,1.32,17,33,18,5,36,1,1,0,0.44,0.52,0.36,44337 ,TEX 
99,Adrian Morejon ,35.2,37,3,1,3.09,1.18,12,30,11,3,37,0,2,0,0.12,0.14,0.1,25391 ,SD 
100,Cole Ragans ,49.8,60,3,0,3.76,1.26,21,41,20,6,9,9,3,0,0.78,0.84,0.72,6834 d,KC 
101,Jack Flaherty ,70.0,77,4,0,4.18,1.35,33,64,27,10,13,13,5,0,0.37,0.43,0.32,6021 d,DET 
102,Kenley Jansen ,31.2,33,2,13,4.13,1.26,14,26,12,5,33,0,2,0,0.54,0.69,0.38,3630 d,DET 
103,Christian Scott ,62.0,62,4,0,4.15,1.30,29,56,21,9,13,12,3,0,0.1,0.14,0.06,45298 ,NYM 
104,Foster Griffin ,82.8,76,4,0,4.31,1.34,40,82,25,12,15,15,5,0,0.54,0.6,0.48,7531 d,WSH 
105,Daniel Palencia ,25.5,29,2,13,3.65,1.31,10,22,11,3,27,0,1,0,0.51,0.65,0.36,44792 ,CHC 
106,Nick Martinez ,91.9,66,5,0,4.41,1.34,45,95,24,13,16,16,5,0,0.56,0.57,0.55,4928 d,TB 
107,Michael McGreevy ,86.7,59,5,0,4.31,1.34,42,92,21,11,20,15,5,0,0.34,0.39,0.28,44689 ,STL 
108,Michael Wacha ,91.2,72,5,0,4.44,1.35,45,92,28,12,15,15,6,0,0.58,0.6,0.57,4584 d,KC 
109,Cade Cavalli ,77.8,72,4,0,4.06,1.38,35,75,27,9,15,15,5,0,0.24,0.32,0.15,43871 ,WSH 
110,Zebby Matthews ,72.3,66,4,0,4.35,1.31,35,73,19,11,16,13,4,0,0.1,0.14,0.07,48349 ,MIN 
111,Kris Bubic ,61.4,59,4,0,3.98,1.36,27,58,24,7,15,10,3,0,0.41,0.48,0.33,7933 d,KC 
112,Dylan Lee ,33.6,40,2,1,3.29,1.13,12,28,9,4,35,0,1,0,0.19,0.21,0.17,8426 d,ATL 
113,Emerson Hancock ,74.9,65,4,0,4.27,1.34,36,73,23,11,28,11,4,0,0.83,0.85,0.8,43825 ,SEA 
114,Abner Uribe ,35.6,41,2,4,3.21,1.29,13,28,16,3,37,0,2,0,0.51,0.57,0.46,45146 ,MIL 
115,Trevor Rogers ,83.7,68,5,0,4.38,1.38,41,84,28,11,15,15,5,0,0.4,0.5,0.29,6995 d,BAL 
116,Andrew Abbott ,90.9,78,5,0,4.58,1.37,46,90,32,15,16,16,6,0,0.55,0.66,0.43,44726 ,CIN 
117,Edwin Diaz ,20.1,28,2,8,3.20,1.20,7,15,8,2,21,0,1,0,0.71,0.79,0.64,5996 d,LAD 
118,Mitch Keller ,94.0,79,5,0,4.45,1.40,46,96,31,12,17,17,6,0,0.3,0.33,0.27,6477 d,PIT 
119,Slade Cecconi ,81.6,68,4,0,4.48,1.33,41,83,22,13,15,15,5,0,0.05,0.07,0.03,7270 d,CLE 
120,Robert Suarez ,35.2,36,2,3,3.47,1.21,14,30,11,4,37,0,2,0,0.56,0.59,0.54,45030 ,ATL 
121,Clayton Beeter ,32.4,37,2,12,3.98,1.43,14,27,18,4,34,0,2,0,0.06,0.09,0.03,43817 ,WSH 
122,Justin Wrobleski ,74.3,60,5,0,4.45,1.36,37,75,24,11,22,11,4,0,0.66,0.67,0.65,45412 ,LAD 
123,Jeff Hoffman ,30.3,39,2,3,3.35,1.21,11,24,11,4,32,0,2,0,0.48,0.54,0.41,6014 d,TOR 
124,Connelly Early ,71.6,69,4,0,4.22,1.39,34,68,27,9,15,14,5,0,0.4,0.52,0.28,48029 ,BOS 
125,Roki Sasaki ,65.3,66,4,0,4.28,1.37,31,60,26,9,18,11,3,0,0.47,0.57,0.37,7354019,LAD 
126,Garrett Whitlock ,34.7,39,2,1,3.40,1.20,13,30,10,4,36,0,2,0,0.13,0.16,0.09,7916 d,BOS 
127,Ryne Nelson ,76.2,61,4,0,4.46,1.33,38,77,22,11,14,14,4,0,0.31,0.51,0.11,38389 ,ARI 
128,Seth Lugo ,89.4,74,5,0,4.54,1.39,45,91,30,13,15,15,5,0,0.29,0.31,0.28,5890 d,KC 
129,Ian Seymour ,56.1,55,3,0,4.15,1.30,26,51,19,8,30,6,3,0,0.08,0.07,0.09,44903 ,TB 
130,Seranthony Dominguez ,33.2,37,2,9,3.98,1.36,15,27,16,4,35,0,2,0,0.35,0.5,0.21,7177 d,CWS 
131,Bryce Elder ,87.8,72,5,0,4.48,1.40,44,90,30,11,16,16,5,0,0.76,0.74,0.79,44280 ,ATL 
132,Chad Patrick ,59.6,57,3,1,4.25,1.32,28,56,21,9,36,5,3,0,0.07,0.1,0.05,45426 ,MIL 
