VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,83.3,98,6,0,3.24,1.16,30,65,28,9,15,15,4,0,1.0,0.0,1.0,7354 d,LAD 
2,Paul Skenes ,117.7,138,8,0,2.90,1.10,38,94,30,10,20,20,5,0,0.99,0.99,1.0,47239 ,PIT 
3,Cristopher Sanchez ,125.7,128,9,0,3.01,1.16,42,111,31,10,21,21,5,0,0.99,0.99,1.0,39312 ,PHI 
4,Tarik Skubal ,93.2,111,7,0,2.74,1.02,28,73,19,9,15,15,3,0,0.99,0.99,0.98,43633 ,DET 
5,Chris Sale ,107.8,131,8,0,3.20,1.17,38,90,30,11,18,18,5,0,0.99,0.99,1.0,3207 d,ATL 
6,Bryan Woo ,114.5,115,8,0,3.51,1.12,45,98,25,15,19,19,6,0,0.99,0.99,0.99,47011 ,SEA 
7,Jacob deGrom ,104.8,119,7,0,3.51,1.09,41,86,25,15,19,19,5,0,0.98,0.99,0.98,4850 d,TEX 
8,Zack Wheeler ,108.2,118,8,0,3.41,1.16,41,91,29,13,19,19,5,0,0.97,0.96,0.97,4603 d,PHI 
9,Jesus Luzardo ,118.7,132,8,0,3.56,1.22,47,103,37,14,21,21,6,0,0.94,0.97,0.91,6889 d,PHI 
10,Yoshinobu Yamamoto ,99.5,105,8,0,3.41,1.17,38,84,29,11,16,16,4,0,0.99,0.99,1.0,48250 ,LAD 
11,Garrett Crochet ,89.0,107,7,0,3.15,1.15,31,74,25,10,15,15,4,0,0.97,0.98,0.96,43886 ,BOS 
12,Logan Gilbert ,103.7,112,7,0,3.58,1.14,41,89,25,14,18,18,5,0,0.97,0.98,0.97,7453 d,SEA 
13,Logan Webb ,120.5,110,8,0,3.42,1.25,46,116,31,9,20,20,6,0,0.93,0.96,0.9,8146 d,SF 
14,Joe Ryan ,104.3,114,7,0,3.68,1.15,43,90,25,14,18,18,6,0,0.98,0.99,0.97,43688 ,MIN 
15,Mason Miller ,41.4,68,3,21,2.13,0.99,10,23,16,3,44,0,1,0,0.99,0.99,1.0,45221 ,SD 
16,George Kirby ,111.1,104,8,0,3.68,1.19,45,104,23,13,19,19,6,0,0.97,0.98,0.95,20405 ,SEA 
17,Dylan Cease ,101.8,126,7,0,3.45,1.23,39,82,40,11,18,18,5,0,0.98,0.98,0.99,6848 d,TOR 
18,Jacob Misiorowski ,99.5,129,7,0,3.36,1.26,37,75,44,11,22,18,5,0,0.98,0.98,0.99,46366 ,MIL 
19,Hunter Brown ,100.2,112,7,0,3.37,1.23,38,84,35,10,17,17,5,0,0.94,0.96,0.92,44176 ,HOU 
20,Kevin Gausman ,118.0,115,8,0,3.92,1.25,51,110,34,15,20,20,6,0,0.97,0.98,0.97,4671 d,TOR 
