VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,39.7,50,3,0,3.25,1.15,14,30,13,5,7,7,2,0,0.5,0.0,1.0,7354,LAA 
2,Spencer Strider ,44.5,64,4,0,3.30,1.15,16,34,15,5,8,8,2,0,0.99,0.99,1.0,44282,ATL 
3,Gerrit Cole ,49.5,57,4,0,3.39,1.15,19,42,14,7,8,8,2,0,0.99,0.99,1.0,4656,NYY 
4,Kevin Gausman ,45.3,54,3,0,3.38,1.14,17,40,10,6,8,8,2,0,0.99,0.99,1.0,4671,TOR 
5,Luis Castillo ,47.2,50,3,0,3.40,1.18,18,40,14,6,8,8,2,0,0.99,0.99,1.0,3679,SEA 
6,Tyler Glasnow ,40.0,52,3,0,3.26,1.15,15,32,13,5,7,7,2,0,0.94,0.95,0.93,4587,TB 
7,Justin Verlander ,45.2,44,4,0,3.52,1.18,18,40,12,6,8,8,2,0,0.99,0.99,0.99,3623,HOU 
8,Corbin Burnes ,47.7,53,3,0,3.49,1.19,19,40,15,5,8,8,2,0,0.99,0.99,1.0,7251,MIL 
9,Zac Gallen ,49.2,51,3,0,3.51,1.19,19,43,14,6,8,8,2,0,0.99,0.99,1.0,7245,ARI 
10,Sandy Alcantara ,52.2,47,3,0,3.54,1.19,21,46,14,6,8,8,3,1,0.97,0.97,0.97,7109,MIA 
11,Framber Valdez ,47.7,47,4,0,3.33,1.27,18,43,15,4,8,8,2,1,0.99,0.99,0.99,7627,HOU 
12,Max Fried ,43.5,41,4,0,3.31,1.22,16,41,10,4,8,8,2,0,0.97,0.97,0.96,4729,ATL 
13,Zack Wheeler ,46.8,49,3,0,3.52,1.18,18,42,11,5,8,8,2,0,0.99,0.99,0.99,4603,PHI 
14,Brandon Woodruff ,40.8,47,3,0,3.38,1.15,15,34,11,5,7,7,2,0,0.96,0.97,0.95,6813,MIL 
15,Aaron Nola ,49.8,54,3,0,3.88,1.16,21,44,12,7,8,8,3,0,0.98,0.98,0.99,5682,PHI 
16,George Kirby ,44.7,42,3,0,3.49,1.15,17,42,7,5,8,8,2,0,0.95,0.95,0.95,20405,SEA 
17,Clayton Kershaw ,40.8,43,3,0,3.38,1.15,15,37,9,6,7,7,2,0,0.98,0.98,0.98,3215,LAD 
