VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,493,105,37,98,31,0.286,0.389,141,26,4,73,131,0.583,0.972,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,481,101,45,113,7,0.288,0.426,139,24,0,101,150,0.618,1.044,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,536,93,26,86,31,0.294,0.356,157,32,6,45,96,0.522,0.878,0.99,0.99,1.0,6810 d,KC 
4,Fernando Tatis Jr. ,510,89,31,85,21,0.279,0.352,142,28,1,52,118,0.524,0.876,0.99,0.99,1.0,6853 d,SD 
5,Ronald Acuna Jr. ,434,90,23,65,36,0.295,0.389,128,24,2,60,90,0.516,0.905,0.99,0.99,0.99,6966 d,ATL 
6,Elly De La Cruz ,519,86,23,76,46,0.256,0.331,133,28,6,54,172,0.464,0.794,0.99,0.99,1.0,44884 ,CIN 
7,Yordan Alvarez ,457,82,32,91,3,0.295,0.4,135,27,2,66,92,0.568,0.968,0.99,0.99,1.0,6461 d,HOU 
8,Jose Ramirez ,518,84,26,83,26,0.272,0.354,141,32,3,55,70,0.493,0.847,0.99,0.99,1.0,5288 d,CLE 
9,Corbin Carroll ,512,95,22,74,34,0.263,0.35,135,26,8,61,116,0.475,0.825,0.99,0.99,1.0,23993 ,ARI 
10,Vladimir Guerrero Jr. ,516,85,27,88,4,0.295,0.381,152,30,1,62,83,0.514,0.896,0.99,0.99,1.0,6050 d,TOR 
11,Kyle Tucker ,489,83,27,83,20,0.275,0.375,135,27,2,73,85,0.503,0.878,0.99,0.99,1.0,6006 d,CHC 
12,Julio Rodriguez ,533,84,25,77,27,0.273,0.341,145,24,3,46,140,0.47,0.81,0.99,0.99,0.98,43685 ,SEA 
13,Juan Soto ,475,96,29,84,7,0.273,0.422,130,24,2,116,97,0.516,0.938,0.99,0.99,1.0,6906 d,NYM 
14,Mookie Betts ,501,90,25,81,13,0.277,0.372,139,29,2,70,77,0.492,0.864,0.99,0.99,1.0,4921 d,LAD 
15,Gunnar Henderson ,502,89,26,80,15,0.269,0.352,135,26,5,61,133,0.498,0.85,0.99,0.99,1.0,23372 ,BAL 
