VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,528,113,41,107,32,0.286,0.39,151,28,4,78,139,0.587,0.977,1.0,0.0,1.0,7354 d,LAD 
2,Aaron Judge ,513,108,49,122,8,0.285,0.42,146,25,1,105,163,0.622,1.042,0.99,0.99,1.0,4955 d,NYY 
3,Bobby Witt Jr. ,581,102,29,94,33,0.294,0.354,170,34,7,47,105,0.527,0.881,0.99,0.99,1.0,6810 d,KC 
4,Fernando Tatis Jr. ,549,95,33,89,22,0.279,0.349,153,31,2,55,128,0.519,0.868,0.99,0.99,1.0,6853 d,SD 
5,Ronald Acuna Jr. ,460,95,24,69,37,0.295,0.387,136,25,2,62,96,0.517,0.904,0.99,0.99,0.99,6966 d,ATL 
6,Elly De La Cruz ,554,92,25,82,49,0.258,0.33,143,30,6,56,182,0.47,0.8,0.99,0.99,1.0,44884 ,CIN 
7,Jose Ramirez ,553,91,29,90,28,0.274,0.357,151,34,3,60,75,0.502,0.86,0.99,0.99,1.0,5288 d,CLE 
8,Yordan Alvarez ,489,87,34,98,3,0.296,0.398,145,28,2,68,100,0.57,0.968,0.99,0.99,1.0,6461 d,HOU 
9,Vladimir Guerrero Jr. ,554,92,29,95,5,0.295,0.38,164,33,1,66,90,0.517,0.897,0.99,0.99,1.0,6050 d,TOR 
10,Juan Soto ,509,104,32,92,8,0.276,0.422,140,26,2,123,104,0.525,0.947,0.99,0.99,1.0,6906 d,NYM 
11,Julio Rodriguez ,569,89,28,86,27,0.276,0.342,157,26,3,47,148,0.479,0.821,0.99,0.99,0.98,43685 ,SEA 
12,Kyle Tucker ,522,89,29,90,21,0.275,0.374,144,29,2,78,91,0.508,0.882,0.99,0.99,1.0,6006 d,CHC 
13,Mookie Betts ,537,97,27,88,14,0.279,0.371,150,31,3,73,84,0.501,0.872,0.99,0.99,1.0,4921 d,LAD 
14,Gunnar Henderson ,533,97,30,87,15,0.272,0.356,145,28,5,65,139,0.511,0.867,0.99,0.99,1.0,23372 ,BAL 
15,Corbin Carroll ,543,100,23,77,35,0.261,0.348,142,27,9,65,123,0.47,0.818,0.99,0.99,1.0,23993 ,ARI 
16,Bryce Harper ,532,88,28,90,9,0.279,0.382,148,34,1,79,134,0.503,0.886,0.99,0.99,1.0,4293 d,PHI 
17,Trea Turner ,570,86,21,76,23,0.278,0.329,159,30,2,40,120,0.448,0.777,0.98,0.99,0.97,5828 d,PHI 
18,Austin Riley ,560,88,31,94,2,0.268,0.339,150,30,2,51,153,0.493,0.832,0.97,0.99,0.94,6022 d,ATL 
19,Francisco Lindor ,568,92,26,82,22,0.255,0.332,145,29,2,58,122,0.452,0.784,0.99,0.99,1.0,4569 d,NYM 
20,Jazz Chisholm Jr. ,512,80,27,80,33,0.248,0.318,127,21,3,47,149,0.459,0.777,0.98,0.99,0.96,8449 d,NYY 
21,Jackson Merrill ,566,78,24,85,14,0.279,0.322,158,30,4,35,103,0.473,0.795,0.99,0.99,0.99,44756 ,SD 
22,Rafael Devers ,545,87,30,92,3,0.266,0.358,145,31,3,65,139,0.496,0.854,0.99,0.99,0.99,5175 d,BOS 
23,Brent Rooker ,529,82,36,91,7,0.254,0.335,134,24,2,55,177,0.508,0.843,0.92,0.99,0.86,7318 d,ATH 
24,Teoscar Hernandez ,549,81,29,93,10,0.262,0.324,144,27,1,43,169,0.475,0.799,0.96,0.99,0.93,4846 d,LAD 
25,Michael Harris II ,536,82,21,74,19,0.283,0.332,152,29,3,33,113,0.468,0.799,0.9,0.97,0.84,43924 ,ATL 
26,Jackson Chourio ,555,79,23,79,24,0.268,0.32,149,30,3,38,130,0.455,0.776,0.98,0.99,0.97,44592 ,MIL 
27,Marcell Ozuna ,551,84,32,95,1,0.259,0.34,143,25,1,65,152,0.481,0.821,0.94,0.99,0.89,4726 d,ATL 
28,Matt Olson ,547,87,32,98,1,0.252,0.353,138,29,1,77,147,0.484,0.837,0.99,0.99,0.98,5718 d,ATL 
29,Pete Alonso ,542,84,35,98,4,0.243,0.339,132,24,1,64,141,0.483,0.822,0.99,0.99,0.99,6960 d,NYM 
30,Freddie Freeman ,493,82,21,79,10,0.288,0.382,142,30,2,62,91,0.484,0.865,0.99,0.99,1.0,3365 d,LAD 
31,Jarren Duran ,562,89,17,70,29,0.263,0.324,148,34,8,46,142,0.444,0.768,0.98,0.99,0.97,10054 ,BOS 
32,Kyle Schwarber ,518,92,37,92,5,0.228,0.352,118,19,1,92,177,0.482,0.834,0.97,0.99,0.95,5686 d,PHI 
33,Manny Machado ,548,76,27,87,10,0.265,0.329,145,27,1,48,116,0.465,0.794,0.99,0.99,0.99,3778 d,SD 
