VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,45.2,51,3,0,3.61,1.21,18,37,16,6,8,8,2,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,122.8,148,9,0,2.72,1.03,37,96,25,11,21,21,5,0,0.99,0.99,1.0,43633 ,DET 
3,Zack Wheeler ,129.6,143,9,0,3.25,1.13,47,107,34,14,21,21,5,0,0.99,0.99,1.0,4603 d,PHI 
4,Paul Skenes ,113.8,132,8,0,2.97,1.13,38,92,32,10,20,20,5,0,0.99,0.99,1.0,47239 ,PIT 
5,Chris Sale ,116.6,142,9,0,3.21,1.16,42,98,31,12,20,20,5,0,0.99,0.99,0.98,3207 d,ATL 
6,Logan Webb ,128.9,117,9,0,3.28,1.21,47,123,29,9,21,21,6,0,0.99,0.99,0.98,8146 d,SF 
7,Garrett Crochet ,104.3,130,8,0,3.15,1.16,36,85,33,10,20,20,5,0,0.99,0.99,1.0,43886 ,BOS 
8,Logan Gilbert ,105.6,114,7,0,3.32,1.09,39,89,24,13,18,18,5,0,0.97,0.98,0.97,7453 d,SEA 
9,Spencer Strider ,103.3,136,8,0,3.35,1.16,38,81,34,12,18,18,5,0,0.9,0.95,0.86,44282 ,ATL 
10,Yoshinobu Yamamoto ,104.8,113,8,0,3.31,1.14,39,88,29,10,18,18,4,0,0.99,0.99,1.0,48250 ,LAD 
11,Max Fried ,119.5,113,9,0,3.32,1.22,44,107,34,11,20,20,5,0,0.99,0.98,1.0,4729 d,NYY 
12,Dylan Cease ,120.9,142,8,0,3.56,1.23,48,99,45,14,21,21,6,0,0.97,0.98,0.96,6848 d,SD 
13,George Kirby ,111.4,104,8,0,3.56,1.14,44,104,18,14,19,19,6,0,0.84,0.91,0.77,20405 ,SEA 
14,Jacob deGrom ,91.2,106,6,0,3.33,1.07,34,74,21,12,17,17,4,0,0.97,0.99,0.95,4850 d,TEX 
15,Framber Valdez ,123.2,118,9,0,3.46,1.28,47,111,41,11,20,20,6,0,0.98,0.98,0.97,7627 d,HOU 
16,Joe Ryan ,103.9,115,7,0,3.71,1.13,43,89,23,15,18,18,6,0,0.96,0.96,0.96,43688 ,MIN 
17,Cole Ragans ,105.1,125,7,0,3.39,1.22,40,87,38,11,19,19,5,0,0.96,0.98,0.95,6834 d,KC 
18,Hunter Brown ,114.8,125,8,0,3.54,1.25,45,101,39,12,20,20,6,0,0.98,0.98,0.98,44176 ,HOU 
19,Spencer Schwellenbach ,115.9,110,8,0,3.71,1.20,48,109,26,14,20,20,6,0,0.94,0.97,0.91,44729 ,ATL 
20,Pablo Lopez ,117.4,121,8,0,3.74,1.22,49,109,29,14,20,20,7,0,0.97,0.98,0.96,7289 d,MIN 
21,Bryan Woo ,103.1,98,7,0,3.61,1.14,41,92,21,13,19,19,5,0,0.93,0.95,0.91,47011 ,SEA 
22,Hunter Greene ,114.3,136,7,0,3.83,1.21,49,92,39,16,20,20,6,0,0.97,0.97,0.97,6871 d,CIN 
23,Sonny Gray ,113.5,118,7,0,3.67,1.21,46,102,31,13,20,20,6,0,0.95,0.95,0.94,4755 d,STL 
24,Corbin Burnes ,118.4,116,8,0,3.65,1.25,48,107,36,12,20,20,5,0,0.98,0.99,0.97,7251 d,ARI 
25,Luis Castillo ,119.5,114,8,0,3.78,1.24,50,108,36,15,20,20,6,0,0.95,0.96,0.94,3679 d,SEA 
26,Carlos Rodon ,113.9,131,8,0,3.94,1.23,50,96,40,17,20,20,6,0,0.95,0.95,0.94,5674 d,NYY 
27,Nick Pivetta ,106.6,120,7,0,3.87,1.19,46,90,34,16,19,19,6,0,0.92,0.94,0.91,6590 d,SD 
28,Kevin Gausman ,120.7,120,8,0,3.95,1.25,53,115,34,16,21,21,7,0,0.9,0.91,0.88,4671 d,TOR 
29,Nathan Eovaldi ,104.0,102,7,0,3.72,1.21,43,95,27,13,18,18,5,0,0.95,0.94,0.95,4423 d,TEX 
30,Freddy Peralta ,111.2,123,7,0,3.84,1.25,47,93,41,15,20,20,6,0,0.96,0.98,0.94,7274 d,MIL 
31,MacKenzie Gore ,109.8,127,7,0,3.73,1.28,45,96,40,13,20,20,6,0,0.89,0.91,0.87,7146 d,WSH 
32,Tyler Glasnow ,80.9,98,6,0,3.50,1.15,31,65,26,10,15,15,4,0,0.89,0.95,0.84,4587 d,LAD 
33,Jesus Luzardo ,103.9,111,7,0,3.80,1.24,44,92,34,13,23,18,5,0,0.93,0.93,0.93,6889 d,PHI 
34,Cristopher Sanchez ,104.4,98,7,0,3.54,1.27,41,98,30,10,23,18,5,0,0.88,0.9,0.86,39312 ,PHI 
35,Brandon Woodruff ,101.5,103,6,0,3.84,1.22,43,91,29,14,17,17,5,0,0.49,0.64,0.34,6813 d,MIL 
36,Aaron Nola ,107.8,105,7,0,4.03,1.23,48,102,27,15,18,18,6,0,0.85,0.9,0.79,5682 d,PHI 
37,Edwin Diaz ,39.8,56,3,23,2.98,1.16,13,28,16,4,42,0,2,0,0.96,0.98,0.94,5996 d,NYM 
38,Tanner Bibee ,110.5,106,7,0,3.93,1.26,48,102,33,15,19,19,6,0,0.83,0.93,0.74,45056 ,CLE 
39,Josh Hader ,41.4,58,3,21,3.12,1.13,14,29,16,5,44,0,2,0,0.98,0.99,0.98,5047 d,HOU 
40,Andres Munoz ,39.8,52,3,20,2.66,1.16,12,29,16,3,42,0,2,0,0.97,0.98,0.95,24281 ,SEA 
41,Mason Miller ,39.4,59,2,19,2.71,1.08,12,26,15,4,41,0,1,0,0.95,0.97,0.93,45221 ,ATH 
42,Robbie Ray ,105.0,115,7,0,3.94,1.28,46,92,39,14,19,19,6,0,0.89,0.93,0.86,5484 d,SF 
43,Zac Gallen ,114.4,112,8,0,3.98,1.31,51,107,39,14,20,20,6,0,0.83,0.89,0.77,7245 d,ARI 
44,Emmanuel Clase ,40.6,40,3,20,2.80,1.11,13,35,9,3,43,0,2,0,0.98,0.98,0.99,27356 ,CLE 
45,Jack Flaherty ,104.6,114,6,0,3.89,1.27,45,94,34,14,19,19,6,0,0.85,0.9,0.8,6021 d,DET 
46,Michael King ,86.8,94,6,0,3.58,1.25,35,75,31,10,15,15,4,0,0.97,0.98,0.97,8489 d,SD 
47,Drew Rasmussen ,90.6,85,5,0,3.57,1.21,36,83,23,9,30,15,5,0,0.59,0.75,0.43,43665 ,TB 
48,Ranger Suarez ,101.5,92,7,0,3.66,1.30,41,96,33,10,25,17,5,0,0.65,0.72,0.59,7247 d,PHI 
49,Bailey Ober ,108.2,103,6,0,4.12,1.22,49,101,27,17,19,19,6,0,0.89,0.95,0.82,44064 ,MIN 
50,Ryan Helsley ,40.2,47,3,22,3.16,1.19,14,31,16,4,42,0,2,0,0.9,0.95,0.86,7481 d,STL 
51,Shane McClanahan ,76.2,81,5,0,3.49,1.19,30,66,23,9,18,13,4,0,0.52,0.73,0.32,7487 d,TB 
52,Bryce Miller ,102.1,95,6,0,3.95,1.24,45,93,31,14,18,18,6,0,0.75,0.83,0.67,45184 ,SEA 
53,Kodai Senga ,103.3,108,7,0,3.80,1.33,44,88,45,12,18,18,5,0,0.92,0.94,0.9,6917 d,NYM 
54,Shota Imanaga ,91.0,86,6,0,3.92,1.21,40,85,22,14,16,16,5,0,0.95,0.97,0.94,6979 d,CHC 
55,Zach Eflin ,114.6,91,7,0,4.14,1.25,53,118,21,17,20,20,7,0,0.52,0.68,0.36,6146 d,BAL 
56,Jhoan Duran ,40.1,48,3,16,2.66,1.19,12,32,14,2,43,0,2,0,0.89,0.94,0.83,8034 d,MIN 
57,Jeff Hoffman ,39.2,50,3,18,3.14,1.15,14,30,13,4,42,0,2,0,0.84,0.91,0.77,6014 d,TOR 
58,Matthew Boyd ,93.3,94,6,0,3.85,1.27,40,85,29,12,18,18,5,0,0.56,0.69,0.42,5003 d,CHC 
59,Clay Holmes ,105.4,98,7,0,3.66,1.38,43,100,40,8,23,18,5,0,0.79,0.88,0.71,6584 d,NYM 
60,Brandon Pfaadt ,105.5,98,7,0,4.22,1.28,49,105,25,15,25,18,6,0,0.83,0.86,0.8,44436 ,ARI 
61,Merrill Kelly ,108.0,97,7,0,4.07,1.31,49,104,34,14,19,19,6,0,0.76,0.81,0.71,8374 d,ARI 
62,Raisel Iglesias ,41.6,45,3,19,3.59,1.19,17,37,11,5,44,0,2,0,0.82,0.91,0.72,5589 d,ATL 
63,Tanner Scott ,40.7,48,3,17,3.17,1.25,14,32,17,4,43,0,2,0,0.84,0.9,0.78,7328 d,LAD 
64,Felix Bautista ,36.9,51,2,17,3.01,1.19,12,26,16,4,39,0,2,0,0.8,0.89,0.72,45019 ,BAL 
65,Sandy Alcantara ,114.8,96,6,0,4.03,1.31,51,112,35,13,19,19,7,0,0.46,0.53,0.39,7109 d,MIA 
66,Chris Bassitt ,115.1,106,7,0,4.13,1.34,53,111,37,15,20,20,7,0,0.74,0.79,0.68,5554 d,TOR 
67,Shane Bieber ,74.1,71,5,0,3.64,1.23,30,70,19,9,16,12,4,0,0.21,0.3,0.12,7178 d,CLE 
68,Kris Bubic ,97.8,96,5,0,3.82,1.31,42,92,33,10,29,16,5,0,0.92,0.91,0.92,7933 d,KC 
69,Robert Suarez ,40.6,42,3,19,3.57,1.23,16,34,15,5,43,0,2,0,0.94,0.95,0.93,45030 ,SD 
70,Max Scherzer ,76.7,79,5,0,4.00,1.20,34,68,20,12,18,14,4,0,0.21,0.31,0.1,3744 d,TOR 
71,Seth Lugo ,119.0,100,7,0,4.19,1.33,55,120,34,15,20,20,7,0,0.79,0.86,0.72,5890 d,KC 
72,Ben Brown ,76.2,83,5,0,3.73,1.28,32,66,28,8,23,13,4,0,0.11,0.16,0.07,8573 d,CHC 
73,Yusei Kikuchi ,110.8,115,6,0,4.20,1.34,52,105,39,17,20,20,6,0,0.61,0.66,0.57,7015 d,LAA 
74,Camilo Doval ,39.0,45,3,18,3.32,1.32,14,32,18,3,41,0,2,0,0.41,0.55,0.27,43997 ,SF 
75,Gavin Williams ,99.5,104,6,0,4.06,1.35,45,88,42,12,19,19,6,0,0.27,0.4,0.15,44694 ,CLE 
76,Clarke Schmidt ,95.3,94,6,0,4.04,1.33,43,88,34,13,23,17,5,0,0.33,0.51,0.15,7264 d,NYY 
77,Jameson Taillon ,107.7,87,7,0,4.41,1.28,53,109,26,17,19,19,7,0,0.41,0.51,0.32,4657 d,CHC 
78,Aroldis Chapman ,37.6,54,3,14,3.20,1.30,13,27,21,3,40,0,2,0,0.62,0.77,0.46,3068 d,BOS 
79,Ryan Pepiot ,101.8,99,6,0,4.23,1.31,48,93,36,16,19,19,7,0,0.5,0.74,0.26,38313 ,TB 
80,Reese Olson ,82.9,79,5,0,3.78,1.30,35,76,28,8,16,16,5,0,0.47,0.62,0.32,44805 ,DET 
81,Blake Snell ,66.4,81,5,0,3.73,1.29,27,53,30,8,13,13,3,0,0.9,0.94,0.86,5835 d,LAD 
82,Taj Bradley ,104.6,103,6,0,4.25,1.33,49,98,37,16,19,19,7,0,0.47,0.51,0.42,44442 ,TB 
83,Cade Smith ,41.4,54,3,3,2.92,1.17,13,32,15,3,44,0,2,0,0.27,0.32,0.21,45654 ,CLE 
84,Jose Berrios ,121.6,105,7,0,4.36,1.35,59,121,37,18,21,21,7,0,0.62,0.68,0.56,5722 d,TOR 
85,Devin Williams ,38.8,50,3,10,3.16,1.26,14,29,18,4,41,0,2,0,0.76,0.83,0.68,27766 ,NYY 
86,Zebby Matthews ,79.6,76,4,0,3.99,1.24,35,78,18,11,24,14,4,0,0.12,0.2,0.05,48349 ,MIN 
87,Nick Martinez ,104.7,86,6,0,4.22,1.32,49,107,28,15,27,17,6,0,0.39,0.43,0.35,4928 d,CIN 
88,Michael Wacha ,101.8,84,6,0,4.21,1.32,48,100,31,13,18,18,6,0,0.34,0.44,0.24,4584 d,KC 
89,Matt Strahm ,39.4,46,3,5,3.32,1.13,15,32,11,5,42,0,2,0,0.11,0.17,0.04,5901 d,PHI 
