VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Sandy Alcantara ,51.7,46,4,0,2.30,1.03,13,38,13,3,7,8,2,0,0.99,0.99,1.0,7109,MIA 
2,Justin Verlander ,41.1,43,5,0,2.41,0.96,11,30,8,5,6,6,2,0,0.99,0.98,1.0,3623,HOU 
3,Shane McClanahan ,42.9,51,3,0,2.77,1.01,13,32,10,5,7,7,2,0,0.99,0.98,1.0,7487,TB 
4,Corbin Burnes ,45.3,59,2,0,2.68,1.06,13,32,13,5,8,7,2,0,0.99,0.99,1.0,7251,MIL 
5,Carlos Rodon ,43.8,55,4,0,3.16,1.13,15,35,14,4,8,7,2,0,0.99,0.98,0.99,5674,SF 
6,Aaron Nola ,48.1,52,2,0,3.19,1.01,17,39,8,5,7,7,4,0,0.99,0.99,1.0,5682,PHI 
7,Alek Manoah ,46.3,45,4,0,2.99,1.17,15,38,12,5,8,7,2,0,0.98,0.97,1.0,19812,TOR 
8,Gerrit Cole ,42.3,56,3,0,3.39,1.06,16,34,11,6,7,7,2,0,0.99,0.99,1.0,4656,NYY 
9,Logan Webb ,49.0,42,4,0,3.10,1.19,17,43,13,3,8,8,2,0,0.98,0.97,0.99,8146,SF 
10,Triston McKenzie ,46.0,45,4,0,3.55,1.10,18,35,14,7,8,7,4,0,0.88,0.87,0.89,39295,CLE 
11,Dylan Cease ,41.3,53,3,0,2.72,1.21,12,31,17,4,7,7,2,0,0.99,0.98,1.0,6848,CWS 
12,Zack Wheeler ,41.3,44,3,0,2.98,1.14,14,35,10,4,7,7,2,0,0.99,0.98,1.0,4603,PHI 
13,Tony Gonsolin ,38.2,36,4,0,3.15,1.10,13,28,13,5,8,7,0,0,0.96,0.94,0.97,8518,LAD 
14,Julio Urias ,40.5,40,3,0,3.03,1.10,14,34,9,5,7,8,2,0,0.99,0.99,0.99,4922,LAD 
15,Max Scherzer ,33.5,43,3,0,2.73,1.09,10,27,7,4,6,5,0,0,0.99,0.99,1.0,3744,NYM 
16,Max Fried ,41.0,38,3,0,2.94,1.15,13,37,9,3,7,7,2,0,0.99,0.98,1.0,4729,ATL 
17,Shane Bieber ,44.5,49,2,0,3.34,1.14,17,39,11,4,7,7,2,0,0.99,0.98,0.99,7178,CLE 
18,Shohei Ohtani ,35.0,46,3,0,3.17,1.16,12,29,11,4,6,6,3,0,0.5,0.0,1.0,7354,LAA 
19,Framber Valdez ,42.2,40,4,0,3.13,1.29,15,36,16,3,7,7,2,0,0.96,0.95,0.98,7627,HOU 
20,Yu Darvish ,41.0,43,3,0,3.61,1.13,16,35,9,5,7,7,2,0,0.98,0.97,0.99,3965,SD 
21,Merrill Kelly ,44.8,36,4,0,3.50,1.22,17,40,13,4,7,7,2,0,0.83,0.82,0.85,8374,ARI 
22,Joe Musgrove ,38.0,39,3,0,3.27,1.15,14,32,10,4,6,6,2,0,0.99,0.98,1.0,5883,SD 
23,Zac Gallen ,40.5,41,3,0,3.48,1.19,16,32,13,4,7,6,0,0,0.94,0.92,0.96,7245,ARI 
24,Brandon Woodruff ,37.0,43,3,0,3.49,1.17,14,32,10,4,7,6,1,0,0.99,0.98,0.99,6813,MIL 
25,Jacob deGrom ,24.3,35,2,0,2.48,0.92,7,16,5,2,4,4,1,0,0.98,0.97,0.99,4850,NYM 
26,Kevin Gausman ,40.6,47,3,0,3.41,1.26,15,41,9,4,7,7,3,0,0.98,0.98,0.99,4671,TOR 
27,Nestor Cortes Jr. ,35.5,38,3,0,3.46,1.15,14,30,10,5,7,6,1,0,0.95,0.93,0.98,7375,NYY 
28,Kyle Wright ,39.1,37,5,0,3.75,1.33,16,37,13,5,8,7,2,0,0.93,0.91,0.95,6922,ATL 
29,Tyler Anderson ,39.5,32,3,0,3.56,1.16,16,35,9,5,8,6,0,0,0.91,0.89,0.93,5636,LAD 
30,Robbie Ray ,43.8,52,2,0,3.84,1.22,19,36,16,7,7,7,2,0,0.98,0.97,0.99,5484,SEA 
31,Martin Perez ,42.7,36,4,0,3.55,1.32,17,41,14,4,7,7,2,0,0.88,0.85,0.91,3501,TEX 
32,Miles Mikolas ,45.3,33,2,0,3.68,1.16,18,42,9,5,7,7,4,0,0.85,0.84,0.87,5408,STL 
33,Carlos Carrasco ,36.5,37,5,0,3.96,1.34,16,37,10,5,7,6,2,0,0.69,0.68,0.71,3150,NYM 
34,Emmanuel Clase ,15.9,18,1,8,2.39,1.03,4,12,4,1,16,0,1,0,0.97,0.97,0.98,27356,CLE 
35,Jordan Montgomery ,40.0,36,2,0,3.57,1.18,16,36,10,5,7,8,2,0,0.84,0.79,0.9,7062,STL 
36,Chris Bassitt ,37.7,38,3,0,3.66,1.25,15,34,11,5,6,6,2,0,0.96,0.94,0.97,5554,NYM 
37,Logan Gilbert ,41.8,41,3,0,3.78,1.28,18,40,12,6,8,7,2,0,0.92,0.89,0.95,7453,SEA 
38,Clayton Kershaw ,30.5,32,2,0,3.26,1.11,11,27,6,4,5,5,1,0,0.96,0.95,0.98,3215,LAD 
39,Jeffrey Springs ,28.9,34,2,0,3.13,1.16,10,24,9,4,13,2,1,0,0.55,0.67,0.43,8051,TB 
40,Liam Hendriks ,14.6,21,1,7,2.94,1.02,5,11,4,2,14,0,1,0,0.98,0.98,0.99,4158,CWS 
41,Edwin Diaz ,14.0,22,1,7,2.76,1.13,4,10,5,1,14,0,1,0,0.98,0.98,0.99,5996,NYM 
42,Cole Irvin ,38.3,26,2,0,3.58,1.17,15,36,8,5,6,6,3,0,0.4,0.46,0.34,7588,OAK 
