VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Ronald Acuna Jr. ,354,74,19,51,29,0.296,0.392,105,22,1,49,99,0.522,0.914,0.99,0.99,1.0,6966,ATL 
2,Freddie Freeman ,370,69,16,59,9,0.315,0.401,117,28,2,46,63,0.526,0.927,0.99,0.99,1.0,3365,LAD 
3,Aaron Judge ,322,64,26,66,7,0.286,0.399,92,16,0,54,101,0.584,0.983,0.99,0.99,1.0,4955,NYY 
4,Yordan Alvarez ,316,57,22,71,0,0.295,0.391,93,21,1,43,77,0.575,0.967,0.99,0.99,1.0,6461,HOU 
5,Marcus Semien ,393,68,15,61,14,0.267,0.336,105,22,2,41,84,0.448,0.784,0.99,0.99,1.0,4544,TEX 
6,Shohei Ohtani ,338,57,21,57,13,0.272,0.366,92,16,3,43,97,0.523,0.889,0.5,0.0,1.0,7354,LAA 
7,Vladimir Guerrero Jr. ,360,57,19,61,4,0.293,0.372,106,22,0,39,64,0.513,0.885,0.99,0.99,1.0,6050,TOR 
8,Bo Bichette ,389,57,16,55,9,0.296,0.341,115,21,1,25,86,0.476,0.816,0.99,0.99,1.0,6808,TOR 
9,Jose Ramirez ,355,57,16,58,15,0.273,0.363,97,23,2,44,52,0.487,0.849,0.99,0.99,1.0,5288,CLE 
10,Rafael Devers ,370,56,22,70,2,0.271,0.336,100,23,1,30,77,0.514,0.85,0.99,0.99,1.0,5175,BOS 
11,Pete Alonso ,360,58,26,72,2,0.249,0.345,90,13,0,42,82,0.505,0.85,0.99,0.99,1.0,6960,NYM 
12,Bryce Harper ,328,59,17,53,10,0.287,0.395,94,21,1,52,81,0.511,0.906,0.95,0.95,0.95,4293,PHI 
13,Randy Arozarena ,340,56,15,54,17,0.274,0.358,93,17,2,35,94,0.471,0.829,0.99,0.99,0.99,6962,TB 
14,Kyle Tucker ,354,50,17,60,15,0.272,0.348,96,20,1,40,67,0.479,0.827,0.99,0.99,1.0,6006,HOU 
15,Paul Goldschmidt ,359,61,17,54,8,0.28,0.375,100,23,1,52,89,0.489,0.864,0.99,0.99,1.0,4403,STL 
16,Mookie Betts ,351,64,19,55,7,0.265,0.356,93,23,2,46,68,0.501,0.857,0.99,0.99,1.0,4921,LAD 
17,Matt Olson ,362,64,23,65,1,0.25,0.36,91,19,1,54,92,0.498,0.858,0.99,0.99,0.99,5718,ATL 
18,Adolis Garcia ,363,59,20,66,11,0.237,0.295,86,16,1,27,118,0.454,0.749,0.97,0.98,0.95,6901,TEX 
19,Julio Rodriguez ,366,61,16,49,17,0.257,0.332,94,19,2,33,97,0.458,0.79,0.99,0.99,0.99,43685,SEA 
20,Cedric Mullins II ,361,51,12,52,24,0.261,0.333,94,20,4,35,75,0.438,0.771,0.98,0.98,0.98,7400,BAL 
21,Trea Turner ,390,58,12,41,18,0.278,0.329,109,21,3,28,75,0.439,0.768,0.99,0.99,0.98,5828,PHI 
22,Mike Trout ,326,59,22,55,1,0.268,0.378,87,18,1,47,105,0.537,0.916,0.99,0.99,1.0,3785,LAA 
23,Fernando Tatis Jr. ,272,50,18,47,13,0.277,0.352,75,14,1,28,80,0.54,0.892,0.99,0.99,0.99,6853,SD 
24,Juan Soto ,330,59,17,51,7,0.27,0.421,89,20,1,80,60,0.493,0.915,0.99,0.99,1.0,6906,SD 
25,Bryan Reynolds ,362,54,14,54,7,0.28,0.353,101,23,2,36,86,0.471,0.824,0.98,0.97,0.99,6818,PIT 
26,Bobby Witt Jr. ,384,56,14,45,22,0.248,0.295,95,19,5,23,88,0.432,0.728,0.98,0.99,0.98,6810,KC 
27,Luis Robert Jr. ,328,53,16,48,8,0.277,0.329,91,20,1,19,74,0.494,0.823,0.95,0.98,0.92,6935,CWS 
28,Austin Riley ,369,56,18,56,0,0.266,0.342,98,18,1,37,102,0.468,0.809,0.98,0.99,0.97,6022,ATL 
29,Nolan Arenado ,367,50,17,60,3,0.265,0.326,97,16,2,30,53,0.458,0.784,0.99,0.99,0.99,4350,STL 
30,Wander Franco ,350,49,10,44,14,0.285,0.345,100,24,3,30,39,0.451,0.796,0.99,0.98,1.0,7147,TB 
31,Francisco Lindor ,368,55,14,57,9,0.246,0.322,91,22,1,34,75,0.426,0.748,0.99,0.99,0.99,4569,NYM 
32,Manny Machado ,360,51,16,55,6,0.259,0.332,93,17,0,35,75,0.446,0.778,0.98,0.98,0.98,3778,SD 
33,Nathaniel Lowe ,364,57,12,52,2,0.275,0.35,100,21,2,40,93,0.445,0.795,0.91,0.94,0.88,7914,TEX 
34,Christian Yelich ,340,58,11,42,15,0.255,0.355,87,15,1,46,92,0.405,0.76,0.87,0.93,0.82,4596,MIL 
35,Christian Walker ,344,51,18,59,1,0.254,0.327,87,18,1,34,82,0.469,0.797,0.87,0.88,0.86,4905,ARI 
36,Ozzie Albies ,349,47,15,51,9,0.258,0.309,90,19,2,22,70,0.458,0.767,0.98,0.98,0.99,5980,ATL 
37,Thairo Estrada ,329,48,10,35,16,0.279,0.331,92,16,2,20,62,0.427,0.759,0.79,0.92,0.66,7544,SF 
38,Kyle Schwarber ,335,55,24,57,2,0.218,0.336,73,12,1,54,112,0.475,0.811,0.93,0.95,0.91,5686,PHI 
39,Corbin Carroll ,322,52,11,37,17,0.261,0.345,84,19,4,36,95,0.441,0.786,0.95,0.98,0.92,23993,ARI 
40,Nico Hoerner ,338,47,5,39,17,0.286,0.338,97,17,2,22,46,0.393,0.732,0.91,0.91,0.91,7934,CHC 
41,Jazz Chisholm Jr. ,307,45,14,39,23,0.238,0.305,73,12,3,27,95,0.43,0.735,0.85,0.96,0.75,8449,MIA 
42,Nick Castellanos ,354,51,12,50,3,0.275,0.324,97,23,1,24,88,0.447,0.771,0.9,0.93,0.86,4631,PHI 
43,Tommy Edman ,342,51,9,37,17,0.265,0.32,91,18,2,25,61,0.409,0.729,0.89,0.93,0.86,7752,STL 
44,J.D. Martinez ,336,48,16,55,0,0.265,0.33,89,22,2,30,89,0.48,0.81,0.75,0.83,0.68,4339,LAD 
45,Yandy Diaz ,306,51,12,43,2,0.291,0.39,89,16,0,46,46,0.463,0.853,0.95,0.93,0.97,6677,TB 
46,Anthony Rizzo ,316,48,17,47,4,0.263,0.358,83,13,0,34,63,0.467,0.825,0.94,0.94,0.93,4307,NYY 
47,Ryan Mountcastle ,358,49,16,56,3,0.252,0.301,90,18,1,23,97,0.446,0.747,0.84,0.89,0.79,7239,BAL 
48,Dansby Swanson ,372,52,12,45,10,0.256,0.334,95,20,2,41,106,0.416,0.75,0.94,0.96,0.92,5965,CHC 
49,Corey Seager ,292,44,14,48,1,0.289,0.366,84,19,1,32,54,0.505,0.871,0.98,0.98,0.98,4805,TEX 
50,Xander Bogaerts ,353,52,12,43,6,0.269,0.352,95,18,0,41,75,0.423,0.775,0.98,0.98,0.97,4347,SD 
51,Teoscar Hernandez ,355,46,17,51,6,0.248,0.301,88,15,2,23,108,0.445,0.746,0.74,0.9,0.57,4846,SEA 
52,Max Muncy ,301,52,20,55,1,0.227,0.352,69,11,1,54,86,0.474,0.826,0.96,0.96,0.96,5207,LAD 
53,Alex Verdugo ,354,55,8,40,4,0.285,0.35,101,23,2,30,54,0.432,0.782,0.9,0.89,0.91,5983,BOS 
54,Will Smith ,273,47,15,49,1,0.27,0.364,74,15,1,36,60,0.496,0.86,0.99,0.98,0.99,7671,LAD 
55,Byron Buxton ,291,50,18,44,7,0.241,0.323,70,16,2,31,95,0.495,0.817,0.83,0.94,0.72,4672,MIN 
56,Jonathan India ,335,56,9,39,9,0.266,0.355,89,21,1,38,86,0.413,0.769,0.86,0.92,0.8,6895,CIN 
57,Salvador Perez ,330,42,18,54,0,0.26,0.304,86,17,0,15,87,0.482,0.787,0.96,0.98,0.93,4147,KC 
58,George Springer ,333,49,14,43,10,0.248,0.325,83,12,1,35,74,0.414,0.739,0.96,0.96,0.95,4614,TOR 
59,Rowdy Tellez ,305,42,20,52,1,0.248,0.335,76,14,0,35,70,0.49,0.825,0.7,0.74,0.66,5030,MIL 
60,Willy Adames ,355,49,17,52,6,0.234,0.31,83,15,1,38,108,0.425,0.736,0.8,0.85,0.75,5988,MIL 
61,Masataka Yoshida ,297,44,10,46,3,0.29,0.376,86,18,1,34,41,0.466,0.842,0.92,0.9,0.94,46547,BOS 
62,Matt Chapman ,343,49,16,50,2,0.25,0.337,86,23,1,41,112,0.464,0.8,0.93,0.94,0.93,6315,TOR 
63,J.T. Realmuto ,314,42,11,41,12,0.269,0.329,84,19,4,24,76,0.454,0.783,0.97,0.98,0.95,5371,PHI 
64,Gleyber Torres ,325,48,13,43,9,0.253,0.326,82,15,1,34,81,0.426,0.752,0.94,0.94,0.93,5133,NYY 
65,Starling Marte ,311,44,7,32,21,0.263,0.324,82,13,1,21,64,0.38,0.704,0.75,0.87,0.62,4377,NYM 
66,Alex Bregman ,355,55,13,50,1,0.247,0.35,88,17,1,52,56,0.414,0.764,0.97,0.96,0.98,5973,HOU 
67,Vinnie Pasquantino ,339,44,14,47,1,0.269,0.35,91,22,1,38,51,0.458,0.808,0.92,0.92,0.92,44894,KC 
68,Anthony Santander ,345,43,17,53,1,0.25,0.318,86,20,0,31,76,0.457,0.776,0.8,0.84,0.76,4903,BAL 
69,Sean Murphy ,297,46,15,51,0,0.256,0.35,76,17,0,34,76,0.468,0.818,0.96,0.94,0.97,6609,ATL 
70,Jeremy Pena ,361,49,12,43,10,0.248,0.294,89,17,2,18,96,0.405,0.699,0.76,0.9,0.61,43642,HOU 
71,Michael Harris II ,324,46,9,38,14,0.255,0.312,83,18,2,22,80,0.41,0.722,0.77,0.84,0.7,43924,ATL 
72,Javier Baez ,359,46,11,47,9,0.247,0.295,89,17,2,19,102,0.399,0.694,0.32,0.48,0.16,4606,DET 
73,Alec Bohm ,358,44,9,51,3,0.269,0.32,96,17,1,25,73,0.4,0.72,0.79,0.79,0.79,7921,PHI 
74,Eloy Jimenez ,305,41,15,47,0,0.267,0.329,82,15,0,26,75,0.463,0.792,0.79,0.9,0.67,5141,CWS 
75,Ketel Marte ,332,47,10,42,4,0.272,0.342,90,19,3,31,63,0.443,0.786,0.81,0.8,0.82,5179,ARI 
76,Brandon Nimmo ,332,51,8,38,4,0.277,0.372,92,17,3,44,69,0.418,0.79,0.89,0.88,0.9,4685,NYM 
77,Luis Arraez ,323,40,3,36,3,0.326,0.386,105,19,2,30,28,0.425,0.812,0.92,0.88,0.97,8162,MIA 
78,Hunter Renfroe ,321,46,17,49,1,0.245,0.305,78,16,0,27,86,0.459,0.764,0.8,0.83,0.77,4959,LAA 
79,Lourdes Gurriel Jr. ,302,41,9,42,3,0.291,0.342,88,19,1,21,58,0.459,0.801,0.77,0.84,0.71,6931,ARI 
80,Nolan Gorman ,296,39,16,51,3,0.249,0.321,74,15,1,29,102,0.47,0.79,0.81,0.88,0.74,7471,STL 
81,Steven Kwan ,356,50,3,34,13,0.276,0.354,98,19,3,41,40,0.372,0.726,0.88,0.85,0.9,44349,CLE 
82,Kris Bryant ,308,44,11,40,3,0.281,0.361,86,17,1,33,71,0.453,0.814,0.78,0.8,0.76,4934,COL 
83,Tim Anderson ,316,43,6,30,14,0.281,0.319,89,16,1,16,62,0.389,0.708,0.69,0.87,0.52,4956,CWS 
84,Ian Happ ,343,43,11,43,7,0.261,0.357,89,21,1,48,98,0.422,0.78,0.72,0.83,0.61,6008,CHC 
85,Andres Gimenez ,335,47,9,34,16,0.249,0.317,83,16,2,20,78,0.385,0.702,0.64,0.73,0.54,7049,CLE 
86,Daulton Varsho ,322,45,15,41,11,0.229,0.3,74,15,1,29,85,0.421,0.721,0.91,0.94,0.87,7551,TOR 
87,Amed Rosario ,367,47,5,35,13,0.268,0.303,98,15,5,18,67,0.376,0.679,0.52,0.56,0.48,5994,CLE 
88,Esteury Ruiz ,331,40,4,28,30,0.244,0.308,81,18,2,20,84,0.349,0.657,0.6,0.82,0.38,10086,OAK 
89,Tyler O'Neill ,284,44,13,38,10,0.243,0.313,69,13,1,26,91,0.433,0.747,0.36,0.52,0.2,5050,STL 
90,Taylor Ward ,327,51,12,41,3,0.251,0.333,82,14,1,36,84,0.409,0.742,0.55,0.52,0.59,6071,LAA 
91,C.J. Cron ,303,43,15,48,0,0.25,0.319,76,16,0,26,81,0.453,0.772,0.67,0.73,0.61,4688,COL 
