Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
84,Ha-Seong Kim,SD ,63,183,84.6,17.9,82.0,0.0,1.0,0,0,1,1,1,0,0,0
85,Triston Casas,BOS ,52,113,86.2,13.2,94.0,0.0,1.0,0,0,0,0,0,1,0,0
86,Jesus Luzardo,MIA ,55,107,87.0,8.2,84.0,1.0,0.0,0,0,0,0,0,0,0,1
87,Raisel Iglesias,ATL ,56,146,89.5,18.9,76.0,1.0,0.0,1,0,0,0,0,0,0,0
88,William Contreras,MIL ,59,163,89.8,18.0,75.0,0.0,1.0,0,1,0,0,0,0,0,0
89,David Bednar,PIT ,57,151,90.0,14.3,85.0,1.0,0.0,1,0,0,0,0,0,0,0
90,Jordan Romano,TOR ,60,133,90.4,12.4,83.0,1.0,0.0,1,0,0,0,0,0,0,0
91,Joe Ryan,MIN ,70,145,96.0,16.7,91.0,1.0,0.0,0,0,0,0,0,0,0,1
92,Nick Castellanos,PHI ,70,132,97.5,11.7,100.0,0.0,1.0,0,0,0,0,0,0,1,0
93,Alexis Diaz,CIN ,62,127,98.0,11.7,90.0,1.0,0.0,1,0,0,0,0,0,0,0
94,Spencer Torkelson,DET ,77,131,99.4,11.8,110.0,0.0,1.0,0,0,0,0,0,1,0,0
95,Xander Bogaerts,SD ,58,166,99.4,19.9,95.0,0.0,1.0,0,0,0,0,1,0,0,0
96,Justin Steele,CHC ,61,132,99.8,11.1,92.0,1.0,0.0,0,0,0,0,0,0,0,1
97,Joe Musgrove,SD ,63,131,101.0,14.1,96.0,1.0,0.0,0,0,0,0,0,0,0,1
98,Ketel Marte,ARI ,51,129,102.1,11.9,98.0,0.0,1.0,0,0,0,1,0,0,0,0
99,Josh Jung,TEX ,73,176,102.1,24.4,114.0,0.0,1.0,0,0,1,0,0,0,0,0
100,Bryson Stott,PHI ,43,198,102.8,13.7,109.0,0.0,1.0,0,0,0,1,0,0,0,0
101,Cole Ragans,KC ,64,161,103.2,16.0,101.0,1.0,0.0,1,0,0,0,0,0,0,1
102,Seiya Suzuki,CHC ,76,134,103.3,11.9,108.0,0.0,1.0,0,0,0,0,0,0,1,0
103,Spencer Steer,CIN ,37,142,103.8,18.1,97.0,0.0,1.0,0,0,1,1,0,1,1,0
104,George Springer,TOR ,62,132,103.8,13.1,102.0,0.0,1.0,0,0,0,0,0,0,1,0
105,Jordan Walker,STL ,65,166,107.5,12.5,121.0,0.0,1.0,0,0,0,0,0,0,1,0
106,Paul Sewald,ARI ,81,177,107.7,17.2,104.0,1.0,0.0,1,0,0,0,0,0,0,0
107,Dansby Swanson,CHC ,84,146,110.0,14.5,119.0,0.0,1.0,0,0,0,0,1,0,0,0
108,Yandy Diaz,TB ,78,151,110.1,15.5,103.0,0.0,1.0,0,0,1,0,0,1,0,0
109,Tanner Bibee,CLE ,67,131,112.0,13.3,106.0,1.0,0.0,0,0,0,0,0,0,0,1
110,Andres Munoz,SEA ,79,213,113.0,21.2,112.0,1.0,0.0,1,0,0,0,0,0,0,0
111,Evan Carter,TEX ,80,162,114.0,17.8,107.0,0.0,1.0,0,0,0,0,0,0,1,0
112,Lane Thomas,WSH ,64,220,115.1,31.5,118.0,0.0,1.0,0,0,0,0,0,0,1,0
113,Sonny Gray,STL ,89,143,115.5,7.9,111.0,1.0,0.0,0,0,0,0,0,0,0,1
114,Andres Gimenez,CLE ,84,189,116.0,17.7,126.0,0.0,1.0,0,0,0,1,0,0,0,0
115,Dylan Cease,CWS ,92,158,117.0,16.3,93.0,1.0,0.0,0,0,0,0,0,0,0,1
116,Josh Naylor,CLE ,98,177,119.2,10.3,124.0,0.0,1.0,0,0,0,0,0,1,0,0
117,Teoscar Hernandez,LAD ,73,208,120.0,20.8,123.0,0.0,1.0,0,0,0,0,0,0,1,0
118,Ryan Helsley,STL ,95,180,123.6,18.6,113.0,1.0,0.0,1,0,0,0,0,0,0,0
119,Justin Verlander,HOU ,91,211,124.1,20.0,127.0,1.0,0.0,0,0,0,0,0,0,0,1
120,Kodai Senga,NYM ,50,227,125.6,54.5,69.0,1.0,0.0,0,0,0,0,0,0,0,1
121,Pete Fairbanks,TB ,83,212,126.0,22.7,115.0,1.0,0.0,1,0,0,0,0,0,0,0
122,Evan Phillips,LAD ,89,194,126.6,18.0,116.0,1.0,0.0,1,0,0,0,0,0,0,0
123,Zack Gelof,OAK ,76,170,127.8,15.8,142.0,0.0,1.0,0,0,0,1,0,0,0,0
124,Anthony Santander,BAL ,75,202,128.3,16.1,117.0,0.0,1.0,0,0,0,0,0,1,1,0
125,Vinnie Pasquantino,KC ,83,237,130.1,22.0,146.0,0.0,1.0,0,0,0,0,0,1,0,0
126,Yainer Diaz,HOU ,87,176,131.6,20.9,105.0,0.0,1.0,0,1,0,0,0,1,0,0
127,Anthony Volpe,NYY ,96,200,133.4,16.2,138.0,0.0,1.0,0,0,0,0,1,0,0,0
128,Riley Greene,DET ,55,189,137.6,24.5,167.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Ian Happ,CHC ,49,206,138.0,20.9,145.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Clay Holmes,NYY ,99,211,138.1,15.8,130.0,1.0,0.0,1,0,0,0,0,0,0,0
131,Tanner Scott,MIA ,93,308,140.3,31.3,135.0,1.0,0.0,1,0,0,0,0,0,0,0
132,Chris Bassitt,TOR ,99,202,140.3,14.5,120.0,1.0,0.0,0,0,0,0,0,0,0,1
133,Cedric Mullins II,BAL ,36,199,140.4,22.8,128.0,0.0,1.0,0,0,0,0,0,0,1,0
134,Jackson Chourio,MIL ,72,239,140.7,35.6,153.0,0.0,1.0,0,0,0,0,0,0,1,0
135,Jorge Soler,SF ,109,203,140.7,13.1,158.0,0.0,1.0,0,0,0,0,0,0,1,0
136,Marcell Ozuna,ATL ,79,201,142.4,22.3,141.0,0.0,1.0,0,0,0,0,0,0,1,0
137,TJ Friedl,CIN ,96,239,146.2,23.9,156.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Luis Arraez,MIA ,104,213,146.9,18.9,122.0,0.0,1.0,0,0,0,1,0,0,0,0
139,Hunter Greene,CIN ,82,189,148.1,18.1,132.0,1.0,0.0,0,0,0,0,0,0,0,1
140,Esteury Ruiz,OAK ,109,212,148.7,21.8,134.0,0.0,1.0,0,0,0,0,0,0,1,0
141,Cal Raleigh,SEA ,107,212,149.5,20.3,133.0,0.0,1.0,0,1,0,0,0,0,0,0
142,Jordan Montgomery,FreeAgent,115,208,150.9,19.2,137.0,1.0,0.0,0,0,0,0,0,0,0,1
143,Walker Buehler,LAD ,96,296,151.0,33.7,129.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Christian Encarnacion-Strand,CIN ,71,215,151.2,27.8,148.0,0.0,1.0,0,0,0,0,0,1,0,0
145,Sean Murphy,ATL ,125,227,151.8,16.3,140.0,0.0,1.0,0,1,0,0,0,0,0,0
146,Chris Sale,ATL ,95,219,152.9,32.7,143.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Merrill Kelly,ARI ,120,197,153.4,19.0,136.0,1.0,0.0,0,0,0,0,0,0,0,1
148,Thairo Estrada,SF ,112,201,154.4,21.0,165.0,0.0,1.0,0,0,0,1,1,0,0,0
149,Salvador Perez,KC ,116,198,154.5,22.0,131.0,0.0,1.0,0,1,0,0,0,1,0,0
150,Kenley Jansen,BOS ,114,299,154.6,31.4,162.0,1.0,0.0,1,0,0,0,0,0,0,0
151,Michael King,SD ,108,252,155.3,31.7,151.0,1.0,0.0,1,0,0,0,0,0,0,1
152,Masataka Yoshida,BOS ,79,203,155.4,20.6,152.0,0.0,1.0,0,0,0,0,0,0,1,0
153,Rhys Hoskins,MIL ,104,209,157.1,21.6,182.0,0.0,1.0,0,0,0,0,0,1,0,0
154,Chas McCormick,HOU ,101,196,159.2,20.4,172.0,0.0,1.0,0,0,0,0,0,0,1,0
155,Max Muncy,LAD ,105,211,159.5,20.7,149.0,0.0,1.0,0,0,1,0,0,0,0,0
156,Bailey Ober,MIN ,90,259,159.7,31.1,161.0,1.0,0.0,0,0,0,0,0,0,0,1
157,Carlos Rodon,NYY ,89,240,160.6,35.3,166.0,1.0,0.0,0,0,0,0,0,0,0,1
158,James Outman,LAD ,73,217,160.7,25.5,180.0,0.0,1.0,0,0,0,0,0,0,1,0
159,Alec Bohm,PHI ,128,240,162.1,19.1,155.0,0.0,1.0,0,0,1,0,0,1,0,0
160,Francisco Alvarez,NYM ,104,208,162.2,20.7,157.0,0.0,1.0,0,1,0,0,0,0,0,0
161,Jake Burger,MIA ,137,207,162.2,11.8,169.0,0.0,1.0,0,0,1,0,0,0,0,0
162,Willson Contreras,STL ,122,255,163.2,25.9,147.0,0.0,1.0,0,1,0,0,0,0,0,0
163,Shane Bieber,CLE ,90,264,165.2,31.9,139.0,1.0,0.0,0,0,0,0,0,0,0,1
164,Mitch Keller,PIT ,105,231,165.4,29.3,144.0,1.0,0.0,0,0,0,0,0,0,0,1
165,Brandon Nimmo,NYM ,53,218,167.6,28.4,163.0,0.0,1.0,0,0,0,0,0,0,1,0
166,Nolan Gorman,STL ,126,226,168.3,19.6,177.0,0.0,1.0,0,0,1,1,0,0,0,0
167,Craig Kimbrel,BAL ,100,249,155.5,37.5,150.0,1.0,0.0,1,0,0,0,0,0,0,0
168,Wyatt Langford,TEX ,79,284,171.1,40.8,181.0,0.0,1.0,0,0,0,0,0,0,1,0
169,Noelvi Marte,CIN ,88,238,171.1,29.3,190.0,0.0,1.0,0,0,1,0,0,0,0,0
170,Gabriel Moreno,ARI ,118,229,171.2,29.0,159.0,0.0,1.0,0,1,0,0,0,0,0,0
171,Gavin Williams,CLE ,127,263,173.1,30.2,192.0,1.0,0.0,0,0,0,0,0,0,0,1
172,Willy Adames,MIL ,131,235,174.2,16.7,191.0,0.0,1.0,0,0,0,0,1,0,0,0
173,Nathaniel Lowe,TEX ,128,227,174.3,20.4,188.0,0.0,1.0,0,0,0,0,0,1,0,0
174,Ke'Bryan Hayes,PIT ,136,251,175.8,18.5,183.0,0.0,1.0,0,0,1,0,0,0,0,0
175,Yu Darvish,SD ,123,240,178.2,20.1,175.0,1.0,0.0,0,0,0,0,0,0,0,1
176,Tommy Edman,STL ,140,239,178.5,27.8,171.0,0.0,1.0,0,0,0,1,1,0,1,0
177,Jose Berrios,TOR ,138,248,179.7,28.9,164.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Jarren Duran,BOS ,115,287,179.9,30.7,198.0,0.0,1.0,0,0,0,0,0,0,1,0
179,Cristian Javier,HOU ,139,229,181.3,23.2,168.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Edouard Julien,MIN ,130,301,181.6,25.7,221.0,0.0,1.0,0,0,0,1,0,0,0,0
181,Adbert Alzolay,CHC ,113,329,183.4,47.0,154.0,1.0,0.0,1,0,0,0,0,0,0,0
182,Isaac Paredes,TB ,76,241,184.9,18.5,160.0,0.0,1.0,0,0,1,1,0,1,0,0
183,Hunter Brown,HOU ,130,245,185.1,27.0,170.0,1.0,0.0,0,0,0,0,0,0,0,1
184,Trevor Story,BOS ,127,270,185.7,32.0,214.0,0.0,1.0,0,0,0,0,1,0,0,0
185,Steven Kwan,CLE ,85,226,186.0,19.8,174.0,0.0,1.0,0,0,0,0,0,0,1,0
186,Eloy Jimenez,CWS ,111,279,186.4,34.8,184.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Jonah Heim,TEX ,144,234,187.0,23.4,185.0,0.0,1.0,0,1,0,0,0,0,0,0
188,Christopher Morel,CHC ,135,242,187.1,23.5,194.0,0.0,1.0,0,0,0,1,0,0,1,0
189,Lars Nootbaar,STL ,138,260,188.3,24.3,207.0,0.0,1.0,0,0,0,0,0,0,1,0
190,Kerry Carpenter,DET ,121,235,192.7,20.8,210.0,0.0,1.0,0,0,0,0,0,0,1,0
191,Jackson Holliday,BAL ,113,267,195.7,36.6,176.0,0.0,1.0,0,0,0,1,1,0,0,0
192,Ezequiel Tovar,COL ,150,322,195.9,29.3,203.0,0.0,1.0,0,0,0,0,1,0,0,0
193,Bryan Woo,SEA ,138,300,198.8,27.6,208.0,1.0,0.0,0,0,0,0,0,0,0,1
194,Eduardo Rodriguez,ARI ,140,266,199.1,29.0,178.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Nathan Eovaldi,TEX ,128,285,199.2,32.9,187.0,1.0,0.0,0,0,0,0,0,0,0,1
196,J.D. Martinez,FreeAgent,120,253,199.7,24.1,224.0,0.0,1.0,0,0,0,0,0,0,1,0
197,Keibert Ruiz,WSH ,136,298,201.0,30.6,173.0,0.0,1.0,0,1,0,0,0,0,0,0
198,Bo Naylor,CLE ,149,267,203.0,27.0,217.0,0.0,1.0,0,1,0,0,0,0,0,0
199,Bryce Miller,SEA ,145,295,203.5,30.6,179.0,1.0,0.0,0,0,0,0,0,0,0,1
200,Jeimer Candelario,CIN ,143,241,205.2,20.8,212.0,0.0,1.0,0,0,1,0,0,1,0,0
201,Jarred Kelenic,ATL ,171,259,206.0,15.9,228.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Ryan Pepiot,TB ,136,260,207.1,30.5,196.0,1.0,0.0,1,0,0,0,0,0,0,1
203,Daulton Varsho,TOR ,160,273,207.1,22.0,211.0,0.0,1.0,0,0,0,0,0,0,1,0
204,Ryan Mountcastle,BAL ,141,254,210.0,23.4,240.0,0.0,1.0,0,0,0,0,0,1,0,0
205,Tyler O'Neill,BOS ,163,250,210.4,16.1,235.0,0.0,1.0,0,0,0,0,0,0,1,0
206,Byron Buxton,MIN ,171,263,210.5,19.8,239.0,0.0,1.0,0,0,0,0,0,0,0,0
207,Carlos Correa,MIN ,172,264,211.9,21.3,218.0,0.0,1.0,0,0,0,0,1,0,0,0
208,Brandon Pfaadt,ARI ,133,258,212.8,26.9,220.0,1.0,0.0,0,0,0,0,0,0,0,1
209,Andrew Vaughn,CWS ,155,255,213.7,21.0,264.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Logan O'Hoppe,LAA ,146,295,214.0,41.0,195.0,0.0,1.0,0,1,0,0,0,0,0,0
211,Jeremy Pena,HOU ,172,296,214.0,24.6,230.0,0.0,1.0,0,0,0,0,1,0,0,0
212,Lourdes Gurriel Jr.,ARI ,174,266,214.2,23.2,209.0,0.0,1.0,0,0,0,0,0,0,1,0
213,Starling Marte,NYM ,169,280,214.7,17.9,215.0,0.0,1.0,0,0,0,0,0,0,1,0
214,Braxton Garrett,MIA ,122,295,204.5,36.8,189.0,1.0,0.0,0,0,0,0,0,0,0,1
215,Nick Pivetta,BOS ,126,314,215.2,48.0,186.0,1.0,0.0,1,0,0,0,0,0,0,1
216,Mitch Garver,SEA ,155,339,215.5,36.9,232.0,0.0,1.0,0,1,0,0,0,0,0,0
217,Jonathan India,CIN ,141,278,216.0,28.7,219.0,0.0,1.0,0,0,0,1,0,0,0,0
218,Brandon Drury,LAA ,180,276,216.7,19.8,227.0,0.0,1.0,0,0,0,1,0,1,0,0
219,Jose Leclerc,TEX ,168,280,218.2,33.0,197.0,1.0,0.0,1,0,0,0,0,0,0,0
220,Jorge Polanco,SEA ,114,260,219.0,26.2,247.0,0.0,1.0,0,0,1,1,0,0,0,0
221,Alex Lange,DET ,163,281,219.0,27.4,202.0,1.0,0.0,1,0,0,0,0,0,0,0
222,Shota Imanaga,CHC ,153,360,219.1,44.9,199.0,1.0,0.0,0,0,0,0,0,0,0,1
223,Matt Chapman,FreeAgent,158,282,221.2,25.9,279.0,0.0,1.0,0,0,1,0,0,0,0,0
224,Taylor Ward,LAA ,183,273,222.7,14.6,242.0,0.0,1.0,0,0,0,0,0,0,1,0
225,Jack Suwinski,PIT ,167,295,223.4,23.1,272.0,0.0,1.0,0,0,0,0,0,0,1,0
226,Jose Alvarado,PHI ,93,350,226.1,46.7,193.0,1.0,0.0,1,0,0,0,0,0,0,0
227,Brandon Lowe,TB ,158,309,228.3,26.1,289.0,0.0,1.0,0,0,0,1,0,0,0,0
228,Junior Caminero,TB ,124,298,220.4,40.6,204.0,0.0,1.0,0,0,1,0,1,0,0,0
229,Aaron Civale,TB ,173,302,230.3,33.4,225.0,1.0,0.0,0,0,0,0,0,0,0,1
230,Justin Turner,TOR ,167,300,233.8,31.2,213.0,0.0,1.0,0,0,1,1,0,1,0,0
231,Shane Baz,TB ,68,302,224.2,37.6,205.0,1.0,0.0,0,0,0,0,0,0,0,1
232,Nick Lodolo,CIN ,123,348,234.8,34.0,237.0,1.0,0.0,0,0,0,0,0,0,0,1
233,Charlie Morton,ATL ,147,278,235.2,23.2,201.0,1.0,0.0,0,0,0,0,0,0,0,1
234,Ryan McMahon,COL ,178,281,236.4,19.7,266.0,0.0,1.0,0,0,1,1,0,0,0,0
235,Vaughn Grissom,BOS ,120,268,229.1,30.9,233.0,0.0,1.0,0,0,0,0,1,0,0,0
236,J.P. Crawford,SEA ,74,373,239.8,39.6,231.0,0.0,1.0,0,0,0,0,1,0,0,0
237,Josh Bell,MIA ,188,290,243.0,21.1,273.0,0.0,1.0,0,0,0,0,0,1,0,0
238,Triston McKenzie,CLE ,140,285,234.7,25.4,222.0,1.0,0.0,0,0,0,0,0,0,0,1
239,Jose Abreu,HOU ,191,304,244.6,18.2,254.0,0.0,1.0,0,0,0,0,0,1,0,0
240,Lucas Giolito,BOS ,218,315,244.9,21.4,200.0,1.0,0.0,0,0,0,0,0,0,0,1
241,Eugenio Suarez,ARI ,174,283,239.9,27.3,277.0,0.0,1.0,0,0,1,0,0,0,0,0
242,Brayan Bello,BOS ,196,325,249.4,29.8,234.0,1.0,0.0,0,0,0,0,0,0,0,1
243,Luis Campusano,SD ,153,308,241.7,34.8,253.0,0.0,1.0,0,1,0,0,0,0,0,0
244,Anthony Rizzo,NYY ,193,301,245.7,23.0,267.0,0.0,1.0,0,0,0,0,0,1,0,0
245,Max Kepler,MIN ,177,310,246.6,29.3,290.0,0.0,1.0,0,0,0,0,0,0,1,0
246,Taj Bradley,TB ,141,352,251.5,33.0,296.0,1.0,0.0,0,0,0,0,0,0,0,1
247,Giancarlo Stanton,NYY ,207,314,259.9,21.6,243.0,0.0,1.0,0,0,0,0,0,0,1,0
248,Gavin Lux,LAD ,214,343,263.3,25.5,281.0,0.0,1.0,0,0,0,1,0,0,1,0
249,Jung Hoo Lee,SF ,149,277,236.9,31.1,216.0,0.0,1.0,0,0,0,0,0,0,1,0
