VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Aaron Judge ,16,4,2,4,0,0.326,0.462,5,1,0,4,5,0.715,1.177,0.99,0.99,1.0,4955 d,NYY 
2,Shohei Ohtani ,18,4,1,4,1,0.281,0.39,5,1,0,3,5,0.565,0.955,1.0,0.0,1.0,7354 d,LAD 
3,Juan Soto ,17,3,1,3,1,0.296,0.43,5,1,0,4,4,0.552,0.982,0.99,0.99,1.0,6906 d,NYM 
4,Ronald Acuna Jr. ,15,3,1,2,1,0.309,0.411,5,1,0,2,3,0.583,0.993,0.99,0.99,0.99,6966 d,ATL 
5,George Springer ,18,3,1,3,1,0.268,0.343,5,1,0,2,4,0.487,0.83,0.92,0.92,0.92,4614 d,TOR 
6,Bobby Witt Jr. ,18,3,1,3,1,0.288,0.355,5,1,0,2,4,0.531,0.887,0.99,0.99,1.0,6810 d,KC 
7,Elly De La Cruz ,18,3,1,3,1,0.261,0.336,5,1,0,2,6,0.456,0.792,0.99,0.99,1.0,44884 ,CIN 
8,Francisco Lindor ,19,3,1,3,1,0.272,0.342,5,1,0,2,4,0.487,0.829,0.99,0.99,1.0,4569 d,NYM 
9,Trevor Story ,19,3,1,3,1,0.248,0.294,5,1,0,1,5,0.428,0.722,0.69,0.86,0.52,4747 d,BOS 
10,Jose Ramirez ,19,3,1,3,1,0.28,0.363,5,1,0,2,2,0.509,0.872,0.99,0.99,1.0,5288 d,CLE 
11,Julio Rodriguez ,19,3,1,3,1,0.264,0.312,5,1,0,1,5,0.475,0.786,0.99,0.99,0.99,43685 ,SEA 
12,Gunnar Henderson ,19,3,1,3,1,0.272,0.348,5,1,0,2,5,0.494,0.842,0.98,0.99,0.96,23372 ,BAL 
13,Wyatt Langford ,17,3,1,2,1,0.277,0.36,5,1,0,2,5,0.495,0.854,0.79,0.87,0.72,47238 ,TEX 
14,Josh Naylor ,17,2,1,3,1,0.268,0.341,5,1,0,2,3,0.46,0.801,0.97,0.98,0.96,6054 d,SEA 
15,Yandy Diaz ,18,3,1,2,0,0.31,0.38,6,1,0,2,3,0.504,0.885,0.87,0.89,0.85,6677 d,TB 
16,Byron Buxton ,16,3,1,3,1,0.249,0.304,4,1,0,1,5,0.509,0.814,0.88,0.92,0.84,4672 d,MIN 
17,Jazz Chisholm Jr. ,16,3,1,3,1,0.244,0.325,4,1,0,2,5,0.48,0.805,0.97,0.98,0.96,8449 d,NYY 
18,Jarren Duran ,18,3,1,2,1,0.267,0.336,5,1,0,2,5,0.442,0.778,0.97,0.98,0.95,10054 ,BOS 
19,Jeremy Pena ,18,3,1,2,1,0.276,0.321,5,1,0,1,4,0.463,0.785,0.79,0.85,0.73,43642 ,HOU 
20,Bryce Harper ,17,3,1,3,0,0.287,0.382,5,1,0,3,4,0.528,0.91,0.99,0.99,1.0,4293 d,PHI 
21,Ketel Marte ,17,3,1,3,0,0.28,0.36,5,1,0,2,3,0.513,0.873,0.99,0.98,1.0,5179 d,ARI 
22,Cody Bellinger ,17,3,1,3,0,0.278,0.347,5,1,0,2,3,0.502,0.849,0.98,0.98,0.98,6045 d,NYY 
23,Nick Kurtz ,17,3,1,3,0,0.263,0.34,5,1,0,2,6,0.508,0.848,0.84,0.9,0.77,7354364,ATH 
24,Pete Crow-Armstrong ,17,3,1,3,1,0.256,0.301,4,1,0,1,5,0.446,0.747,0.94,0.95,0.93,23369 ,CHC 
25,Chandler Simpson ,15,2,0,1,2,0.307,0.349,5,1,0,1,2,0.366,0.714,0.28,0.38,0.17,46426 ,TB 
26,Alex Bregman ,18,3,1,3,0,0.273,0.344,5,1,0,2,3,0.487,0.831,0.97,0.96,0.97,5973 d,BOS 
27,Vladimir Guerrero Jr. ,18,3,1,3,0,0.283,0.361,5,1,0,2,3,0.509,0.869,0.99,0.99,1.0,6050 d,TOR 
28,Brent Rooker ,18,3,1,3,0,0.267,0.339,5,1,0,2,5,0.501,0.84,0.96,0.98,0.93,7318 d,ATH 
29,Riley Greene ,18,3,1,3,0,0.268,0.339,5,1,0,2,6,0.484,0.823,0.92,0.95,0.88,19457 ,DET 
30,Manny Machado ,16,2,1,3,0,0.297,0.349,5,1,0,1,3,0.539,0.888,0.99,0.99,1.0,3778 d,SD 
31,Ozzie Albies ,22,3,1,3,0,0.265,0.329,6,1,0,2,3,0.429,0.757,0.81,0.84,0.78,5980 d,ATL 
32,Corbin Carroll ,18,3,1,3,1,0.249,0.329,4,1,0,2,5,0.471,0.799,0.99,0.99,1.0,23993 ,ARI 
33,Oneil Cruz ,14,2,1,2,1,0.266,0.352,4,1,0,2,5,0.533,0.885,0.78,0.88,0.69,39199 ,PIT 
34,Matt McLain ,14,2,1,2,1,0.252,0.336,4,1,0,2,5,0.468,0.803,0.47,0.56,0.39,7953 d,CIN 
35,Dansby Swanson ,18,2,1,2,1,0.254,0.322,5,1,0,2,5,0.431,0.753,0.66,0.83,0.49,5965 d,CHC 
