VBR,Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,99.5,115,7,0,3.55,1.21,39,80,35,12,18,18,4,0,1.0,0.0,1.0,7354 d,LAD 
2,Tarik Skubal ,175.1,201,13,0,2.92,1.07,57,141,39,17,29,29,8,0,0.99,0.99,1.0,43633 ,DET 
3,Paul Skenes ,158.4,193,11,0,2.87,1.11,50,125,45,13,28,28,7,0,0.99,0.99,1.0,47239 ,PIT 
4,Zack Wheeler ,181.6,196,13,0,3.31,1.14,67,151,48,20,30,30,8,0,0.99,0.99,1.0,4603 d,PHI 
5,Logan Gilbert ,176.1,186,11,0,3.43,1.10,67,150,39,22,29,29,8,0,0.99,0.99,1.0,7453 d,SEA 
6,Chris Sale ,161.7,194,12,0,3.26,1.16,59,137,42,17,28,28,7,0,0.98,0.99,0.98,3207 d,ATL 
7,Logan Webb ,181.4,160,12,0,3.35,1.21,68,174,40,14,30,30,9,0,0.98,0.99,0.97,8146 d,SF 
8,Spencer Strider ,135.8,184,10,0,3.22,1.13,49,104,44,15,24,24,6,0,0.91,0.95,0.87,44282 ,ATL 
9,Garrett Crochet ,142.1,177,11,0,3.23,1.17,51,116,46,14,28,28,7,0,0.99,0.99,1.0,43886 ,BOS 
10,Dylan Cease ,169.1,199,12,0,3.57,1.23,67,138,65,20,29,29,9,0,0.98,0.99,0.98,6848 d,SD 
11,Yoshinobu Yamamoto ,144.6,156,11,0,3.39,1.14,54,122,38,15,25,25,6,0,0.99,0.99,1.0,48250 ,LAD 
12,Cole Ragans ,163.3,188,11,0,3.49,1.25,63,137,61,17,28,28,8,0,0.99,0.99,0.99,6834 d,KC 
13,Framber Valdez ,166.6,163,12,0,3.39,1.27,63,147,56,15,27,27,8,0,0.99,0.99,0.99,7627 d,HOU 
14,Max Fried ,159.8,152,11,0,3.39,1.23,60,143,46,15,27,27,7,0,0.98,0.98,0.98,4729 d,NYY 
15,Tyler Glasnow ,124.6,154,10,0,3.36,1.13,46,98,39,14,22,22,5,0,0.97,0.99,0.95,4587 d,LAD 
16,Sonny Gray ,160.1,170,11,0,3.64,1.21,65,142,45,19,28,28,9,0,0.94,0.95,0.94,4755 d,STL 
17,George Kirby ,142.1,133,10,0,3.54,1.12,56,133,22,17,25,25,8,0,0.89,0.94,0.83,20405 ,SEA 
18,Jacob deGrom ,119.6,147,8,0,3.36,1.06,45,94,29,16,23,23,6,0,0.95,0.99,0.91,4850 d,TEX 
19,Corbin Burnes ,167.8,165,11,0,3.64,1.24,68,151,51,18,28,28,8,0,0.98,0.99,0.98,7251 d,ARI 
20,Freddy Peralta ,158.3,184,10,0,3.72,1.22,65,129,57,21,28,28,9,0,0.96,0.98,0.94,7274 d,MIL 
21,Luis Castillo ,165.1,165,11,0,3.74,1.22,69,147,49,21,28,28,9,0,0.97,0.97,0.98,3679 d,SEA 
22,Spencer Schwellenbach ,152.3,149,11,0,3.65,1.20,62,140,36,17,27,27,7,0,0.95,0.97,0.93,44729 ,ATL 
23,Aaron Nola ,170.3,167,11,0,3.95,1.21,75,160,42,24,28,28,9,0,0.97,0.98,0.96,5682 d,PHI 
24,Joe Ryan ,144.1,156,9,0,3.81,1.15,61,126,32,22,25,25,8,0,0.94,0.95,0.92,43688 ,MIN 
25,Michael King ,159.0,172,11,0,3.65,1.28,64,138,58,19,28,28,8,0,0.98,0.99,0.96,8489 d,SD 
26,Shota Imanaga ,152.3,147,10,0,3.82,1.19,65,141,35,23,26,26,8,0,0.99,0.99,0.98,6979 d,CHC 
