VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Shohei Ohtani ,252,54,20,49,9,0.283,0.399,71,12,2,42,70,0.583,0.982,1.0,0.0,1.0,7354 d,LAD 
2,Bobby Witt Jr. ,268,47,13,42,17,0.294,0.362,79,16,3,25,50,0.525,0.887,0.99,0.99,1.0,6810 d,KC 
3,Juan Soto ,241,49,17,46,8,0.28,0.42,68,11,1,54,49,0.549,0.97,0.99,0.99,1.0,6906 d,NYM 
4,Junior Caminero ,280,45,20,54,2,0.275,0.345,77,13,0,27,58,0.532,0.877,0.99,0.99,1.0,45016 ,TB 
5,Elly De La Cruz ,267,45,12,39,16,0.264,0.341,71,14,2,29,81,0.475,0.815,0.99,0.99,0.98,44884 ,CIN 
6,Yordan Alvarez ,222,42,17,45,1,0.303,0.417,67,13,0,36,45,0.591,1.008,0.99,0.99,1.0,6461 d,HOU 
7,Fernando Tatis Jr. ,265,45,12,37,14,0.275,0.358,73,14,1,31,59,0.467,0.825,0.99,0.99,0.99,6853 d,SD 
8,Nick Kurtz ,248,47,18,47,3,0.268,0.383,67,13,1,42,87,0.54,0.923,0.99,0.99,0.99,7354364,ATH 
9,Pete Crow-Armstrong ,266,43,13,39,16,0.259,0.322,69,13,2,21,72,0.474,0.796,0.99,0.99,0.99,23369 ,CHC 
10,Corbin Carroll ,256,46,12,39,13,0.26,0.351,67,13,5,32,62,0.492,0.844,0.99,0.99,1.0,23993 ,ARI 
11,Bryce Harper ,256,43,14,44,5,0.276,0.378,71,15,1,39,62,0.508,0.886,0.99,0.99,0.98,4293 d,PHI 
12,James Wood ,252,45,14,41,8,0.264,0.372,66,14,1,40,85,0.495,0.868,0.99,0.99,0.99,44720 ,WSH 
13,Vladimir Guerrero Jr. ,262,42,12,41,3,0.291,0.384,76,15,0,34,39,0.484,0.868,0.99,0.99,0.99,6050 d,TOR 
14,Jackson Chourio ,270,41,12,41,9,0.272,0.327,73,15,1,20,63,0.477,0.804,0.97,0.99,0.96,44592 ,MIL 
15,Ronald Acuna Jr. ,208,41,11,31,12,0.278,0.39,58,10,1,35,52,0.494,0.884,0.98,0.99,0.98,6966 d,ATL 
16,Freddie Freeman ,256,41,12,41,3,0.284,0.374,73,16,1,32,52,0.486,0.86,0.98,0.99,0.97,3365 d,LAD 
17,Kyle Schwarber ,253,46,20,49,2,0.234,0.36,59,9,1,46,90,0.518,0.877,0.99,0.99,1.0,5686 d,PHI 
18,Michael Harris II ,265,37,12,39,7,0.277,0.315,74,13,1,13,55,0.468,0.783,0.91,0.95,0.88,43924 ,ATL 
19,Gunnar Henderson ,261,44,12,38,8,0.265,0.344,69,14,2,29,63,0.476,0.82,0.98,0.99,0.96,23372 ,BAL 
20,Julio Rodriguez ,236,37,12,36,9,0.274,0.339,65,11,1,19,56,0.48,0.82,0.99,0.99,0.98,43685 ,SEA 
21,Byron Buxton ,227,40,16,38,6,0.26,0.328,59,11,2,20,67,0.536,0.865,0.96,0.97,0.94,4672 d,MIN 
22,Ketel Marte ,252,42,13,40,3,0.276,0.358,69,14,1,29,44,0.494,0.851,0.99,0.99,1.0,5179 d,ARI 
23,Matt Olson ,270,43,16,46,1,0.257,0.35,69,15,0,36,73,0.485,0.835,0.99,0.99,0.99,5718 d,ATL 
24,CJ Abrams ,258,39,10,37,13,0.257,0.326,66,14,2,20,57,0.445,0.771,0.98,0.98,0.97,19879 ,WSH 
25,Francisco Lindor ,255,41,12,37,9,0.257,0.339,66,12,1,27,52,0.45,0.789,0.93,0.97,0.9,4569 d,NYM 
26,Kyle Tucker ,240,41,12,39,7,0.261,0.366,63,13,1,38,47,0.467,0.833,0.99,0.99,0.98,6006 d,LAD 
27,Trea Turner ,269,40,8,32,12,0.271,0.322,73,13,2,19,57,0.424,0.746,0.91,0.98,0.84,5828 d,PHI 
28,Pete Alonso ,255,40,16,46,1,0.256,0.345,65,12,0,29,67,0.494,0.839,0.97,0.99,0.96,6960 d,BAL 
29,Yandy Diaz ,273,40,10,38,1,0.29,0.37,79,14,1,31,45,0.458,0.828,0.94,0.96,0.92,6677 d,TB 
30,Jazz Chisholm Jr. ,236,36,12,35,16,0.237,0.319,56,9,1,27,72,0.441,0.76,0.91,0.98,0.84,8449 d,NYY 
31,Ben Rice ,246,41,16,42,2,0.252,0.344,62,12,1,31,62,0.498,0.843,0.99,0.99,1.0,47445 ,NYY 
32,Riley Greene ,259,39,13,42,2,0.267,0.345,69,14,1,29,79,0.474,0.82,0.91,0.97,0.85,19457 ,DET 
33,Zach Neto ,255,40,13,35,11,0.243,0.323,62,13,1,23,77,0.45,0.773,0.81,0.98,0.64,46294 ,LAA 
34,Sal Stewart ,251,37,12,39,6,0.262,0.338,66,14,0,27,57,0.46,0.798,0.94,0.94,0.94,46342 ,CIN 
35,Mookie Betts ,248,40,11,38,4,0.269,0.35,67,13,1,29,34,0.463,0.813,0.97,0.98,0.95,4921 d,LAD 
36,Shea Langeliers ,232,37,15,40,2,0.262,0.325,61,12,1,20,55,0.511,0.836,0.99,0.99,0.98,8246 d,ATH 
37,Brice Turang ,265,39,8,33,12,0.258,0.337,69,12,1,32,67,0.404,0.741,0.99,0.99,0.98,6817 d,MIL 
38,Willson Contreras ,255,39,13,43,2,0.259,0.353,66,13,1,28,74,0.475,0.828,0.67,0.93,0.4,5919 d,BOS 
39,Konnor Griffin ,245,36,7,29,15,0.265,0.326,65,11,2,18,69,0.409,0.736,0.66,0.86,0.46,7354367,PIT 
40,Alec Burleson ,258,35,11,39,3,0.275,0.335,71,13,1,22,42,0.452,0.787,0.94,0.93,0.95,43889 ,STL 
41,Andy Pages ,248,37,12,38,5,0.262,0.32,65,13,1,18,57,0.466,0.786,0.97,0.96,0.97,43671 ,LAD 
42,Cody Bellinger ,249,37,11,38,6,0.26,0.336,65,12,1,27,42,0.449,0.785,0.98,0.98,0.99,6045 d,NYY 
43,Hunter Goodman ,230,34,15,41,2,0.254,0.312,59,12,1,17,70,0.506,0.818,0.92,0.98,0.87,45393 ,COL 
44,Manny Machado ,261,37,13,42,3,0.253,0.327,66,13,0,27,59,0.454,0.78,0.95,0.97,0.92,3778 d,SD 
45,Jordan Walker ,260,36,11,38,6,0.255,0.32,67,13,1,22,75,0.441,0.761,0.95,0.95,0.95,43830 ,STL 
46,Teoscar Hernandez ,243,35,13,40,3,0.258,0.318,63,12,0,19,71,0.464,0.782,0.72,0.88,0.56,4846 d,LAD 
47,Otto Lopez ,251,34,6,30,9,0.284,0.332,71,13,2,17,41,0.423,0.754,0.92,0.93,0.91,10618 ,MIA 
48,Kevin McGonigle ,258,41,8,32,7,0.262,0.354,68,15,2,36,42,0.421,0.774,0.93,0.92,0.93,47220 ,DET 
49,Randy Arozarena ,245,38,9,33,12,0.247,0.342,60,13,1,28,71,0.422,0.764,0.95,0.98,0.92,6962 d,SEA 
50,Bo Bichette ,272,36,8,37,2,0.28,0.33,76,14,1,19,50,0.432,0.762,0.88,0.95,0.8,6808 d,NYM 
51,Seiya Suzuki ,239,36,12,38,3,0.257,0.343,62,11,1,29,69,0.463,0.806,0.86,0.92,0.81,6973 d,CHC 
52,Ceddanne Rafaela ,261,35,8,32,10,0.259,0.303,68,14,2,14,59,0.42,0.723,0.64,0.83,0.45,45510 ,BOS 
53,Jackson Merrill ,263,36,10,36,7,0.257,0.312,67,14,2,20,62,0.441,0.753,0.85,0.93,0.77,44756 ,SD 
54,Miguel Vargas ,248,39,12,36,5,0.246,0.342,61,13,1,33,52,0.449,0.791,0.93,0.93,0.93,8301 d,CWS 
55,Ivan Herrera ,242,38,9,33,4,0.27,0.372,65,11,1,32,52,0.432,0.803,0.84,0.92,0.77,43691 ,STL 
56,Josh Naylor ,241,32,9,35,8,0.262,0.332,63,12,0,22,38,0.426,0.758,0.78,0.9,0.67,6054 d,SEA 
57,Rafael Devers ,257,38,13,41,1,0.248,0.346,64,14,1,34,75,0.463,0.809,0.81,0.95,0.67,5175 d,SF 
