VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Mookie Betts ,86,18,6,13,2,0.279,0.353,24,6,1,9,15,0.558,0.911,0.99,0.99,1.0,4921,LAD 
2,Aaron Judge ,58,13,6,14,2,0.298,0.406,17,3,0,10,18,0.674,1.08,0.99,0.99,1.0,4955,NYY 
3,Trea Turner ,69,11,2,11,3,0.303,0.349,21,4,0,5,13,0.477,0.825,0.99,0.99,1.0,5828,LAD 
4,Paul Goldschmidt ,50,10,4,11,1,0.324,0.414,16,4,0,7,12,0.606,1.021,0.99,0.99,1.0,4403,STL 
5,Freddie Freeman ,67,13,2,11,1,0.322,0.409,21,6,0,8,13,0.508,0.917,0.99,0.99,1.0,3365,LAD 
6,Jose Ramirez ,58,9,3,12,2,0.277,0.355,16,5,0,6,9,0.528,0.883,0.99,0.99,1.0,5288,CLE 
7,Julio Rodriguez ,58,9,3,8,3,0.27,0.331,16,3,0,4,14,0.47,0.801,0.96,0.95,0.98,43685,SEA 
8,Ronald Acuna Jr. ,58,10,2,7,4,0.275,0.373,16,3,0,8,16,0.451,0.824,0.99,0.99,1.0,6966,ATL 
9,Adolis Garcia ,60,9,3,10,3,0.247,0.292,15,3,0,4,20,0.44,0.732,0.9,0.92,0.88,6901,TEX 
10,Manny Machado ,55,9,3,10,1,0.296,0.371,16,4,0,6,10,0.527,0.898,0.99,0.99,1.0,3778,SD 
11,Dansby Swanson ,63,10,2,9,2,0.284,0.341,18,4,0,5,17,0.444,0.785,0.97,0.96,0.98,5965,ATL 
12,Cedric Mullins II ,65,9,2,7,4,0.258,0.321,17,4,0,5,14,0.399,0.721,0.99,0.98,0.99,7400,BAL 
13,Austin Riley ,62,9,4,10,0,0.283,0.357,17,4,0,5,18,0.558,0.915,0.99,0.99,1.0,6022,ATL 
14,Yordan Alvarez ,46,9,4,9,0,0.288,0.39,13,2,0,7,13,0.575,0.965,0.99,0.99,1.0,6461,HOU 
15,Xander Bogaerts ,58,9,2,8,1,0.313,0.382,18,4,0,6,12,0.468,0.85,0.99,0.99,1.0,4347,BOS 
16,Kyle Tucker ,51,7,3,10,2,0.262,0.343,13,3,0,6,10,0.481,0.824,0.99,0.99,1.0,6006,HOU 
17,Mike Trout ,46,9,4,8,0,0.275,0.395,13,2,0,7,13,0.599,0.994,0.99,0.99,1.0,3785,LAA 
18,Jose Altuve ,51,9,3,6,2,0.286,0.374,14,4,0,6,8,0.513,0.887,0.99,0.98,1.0,4334,HOU 
19,Vladimir Guerrero Jr. ,59,8,3,9,1,0.276,0.348,16,3,0,6,10,0.483,0.83,0.99,0.99,1.0,6050,TOR 
20,Randy Arozarena ,58,7,2,9,3,0.264,0.334,15,4,0,5,17,0.456,0.79,0.97,0.98,0.96,6962,TB 
21,Marcus Semien ,64,10,2,8,3,0.242,0.3,15,3,0,5,14,0.414,0.714,0.99,0.98,1.0,4544,TEX 
