VBR,Player,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BB,SO,SLG,OPS,Rost,Yahoo,ESPN,PlayerId,Team
1,Aaron Judge ,31,7,3,7,1,0.307,0.446,9,2,0,7,9,0.655,1.101,0.99,0.99,1.0,4955 d,NYY 
2,Shohei Ohtani ,33,7,3,6,2,0.278,0.39,9,2,0,5,9,0.57,0.96,1.0,0.0,1.0,7354 d,LAD 
3,Jose Ramirez ,38,6,2,6,2,0.279,0.36,11,2,0,4,5,0.502,0.862,0.99,0.99,1.0,5288 d,CLE 
4,Bobby Witt Jr. ,35,6,2,5,2,0.29,0.349,10,2,0,3,7,0.519,0.868,0.99,0.99,1.0,6810 d,KC 
5,Julio Rodriguez ,35,5,2,5,2,0.275,0.335,10,2,0,2,9,0.482,0.817,0.99,0.99,0.99,43685 ,SEA 
6,Ronald Acuna Jr. ,31,6,2,5,1,0.274,0.376,9,1,0,5,7,0.482,0.858,0.99,0.99,0.98,6966 d,ATL 
7,Manny Machado ,35,5,2,6,1,0.28,0.341,10,2,0,3,7,0.498,0.839,0.99,0.99,1.0,3778 d,SD 
8,Corbin Carroll ,31,6,1,5,2,0.27,0.36,9,2,1,4,8,0.501,0.861,0.99,0.99,1.0,23993 ,ARI 
9,Bryce Harper ,33,5,2,6,1,0.281,0.38,9,2,0,5,8,0.526,0.906,0.99,0.99,1.0,4293 d,PHI 
10,Juan Soto ,31,6,2,6,1,0.267,0.411,8,1,0,7,7,0.51,0.921,0.99,0.99,1.0,6906 d,NYM 
11,Kyle Schwarber ,32,6,3,6,0,0.238,0.358,8,1,0,6,10,0.513,0.871,0.99,0.99,0.99,5686 d,PHI 
12,Fernando Tatis Jr. ,34,6,2,5,1,0.276,0.358,9,2,0,4,7,0.507,0.864,0.99,0.99,1.0,6853 d,SD 
13,Vladimir Guerrero Jr. ,35,5,2,6,0,0.298,0.38,10,2,0,4,5,0.529,0.909,0.99,0.99,1.0,6050 d,TOR 
14,Gunnar Henderson ,33,5,2,5,1,0.267,0.348,9,2,0,4,8,0.478,0.826,0.98,0.99,0.96,23372 ,BAL 
15,Francisco Lindor ,35,6,2,5,1,0.265,0.344,9,2,0,3,7,0.467,0.81,0.99,0.99,1.0,4569 d,NYM 
16,George Springer ,35,6,2,5,1,0.261,0.34,9,2,0,4,7,0.463,0.803,0.92,0.92,0.91,4614 d,TOR 
17,Jo Adell ,32,5,2,6,1,0.24,0.302,8,1,0,2,9,0.477,0.779,0.42,0.63,0.22,6899 d,LAA 
18,Byron Buxton ,32,6,2,5,1,0.253,0.33,8,2,0,3,10,0.507,0.837,0.88,0.92,0.85,4672 d,MIN 
19,Ketel Marte ,31,5,2,5,0,0.275,0.359,9,2,0,4,6,0.5,0.859,0.99,0.98,1.0,5179 d,ARI 
20,Brent Rooker ,33,5,2,6,0,0.268,0.346,9,2,0,4,9,0.506,0.852,0.96,0.98,0.93,7318 d,ATH 
