Rank,Player,Team,Best,Worst,Avg,StdDev,ADP,pit,bat,RP,C,3B,2B,SS,1B,OF,SP
126,Zack Gelof,OAK ,107,170,135.6,18.6,143.0,0.0,1.0,0,0,0,1,0,0,0,0
127,Jackson Chourio,MIL ,56,235,136.6,31.6,142.0,0.0,1.0,0,0,0,0,0,0,1,0
128,Riley Greene,DET ,55,188,138.0,29.7,162.0,0.0,1.0,0,0,0,0,0,0,1,0
129,Cedric Mullins II,BAL ,79,183,138.0,20.6,134.0,0.0,1.0,0,0,0,0,0,0,1,0
130,Ian Happ,CHC ,49,178,138.7,21.7,149.0,0.0,1.0,0,0,0,0,0,0,1,0
131,Vinnie Pasquantino,KC ,96,237,139.6,26.5,155.0,0.0,1.0,0,0,0,0,0,1,0,0
132,Tanner Scott,MIA ,93,203,139.9,26.9,135.0,1.0,0.0,1,0,0,0,0,0,0,0
133,Chris Bassitt,TOR ,115,356,140.5,14.4,113.0,1.0,0.0,0,0,0,0,0,0,0,1
134,Chris Sale,ATL ,80,218,140.9,33.0,128.0,1.0,0.0,0,0,0,0,0,0,0,1
135,Luis Arraez,MIA ,68,184,141.8,22.8,121.0,0.0,1.0,0,0,0,1,0,1,0,0
136,Esteury Ruiz,OAK ,74,317,145.0,25.5,130.0,0.0,1.0,0,0,0,0,0,0,1,0
137,Jorge Soler,SF ,109,210,145.7,18.3,151.0,0.0,1.0,0,0,0,0,0,0,1,0
138,Christian Encarnacion-Strand,CIN ,70,278,146.4,31.7,159.0,0.0,1.0,0,0,0,0,0,1,0,0
139,Justin Verlander,HOU ,100,245,146.4,27.2,133.0,1.0,0.0,0,0,0,0,0,0,0,1
140,Sean Murphy,ATL ,93,187,146.8,14.9,147.0,0.0,1.0,0,1,0,0,0,0,0,0
141,Wyatt Langford,TEX ,47,284,147.4,57.7,166.0,0.0,1.0,0,0,0,0,0,0,1,0
142,TJ Friedl,CIN ,84,374,148.8,25.3,158.0,0.0,1.0,0,0,0,0,0,0,1,0
143,Hunter Greene,CIN ,53,234,148.9,22.9,129.0,1.0,0.0,0,0,0,0,0,0,0,1
144,Jordan Montgomery,FreeAgent,108,213,150.6,17.4,137.0,1.0,0.0,0,0,0,0,0,0,0,1
145,Michael King,SD ,99,380,150.9,39.1,145.0,1.0,0.0,1,0,0,0,0,0,0,1
146,Bailey Ober,MIN ,90,209,151.3,26.7,152.0,1.0,0.0,0,0,0,0,0,0,0,1
147,Shane Bieber,CLE ,100,217,152.0,23.2,136.0,1.0,0.0,0,0,0,0,0,0,0,1
148,Chas McCormick,HOU ,100,204,154.8,22.0,172.0,0.0,1.0,0,0,0,0,0,0,1,0
149,Merrill Kelly,ARI ,121,202,155.1,19.2,125.0,1.0,0.0,0,0,0,0,0,0,0,1
150,Cal Raleigh,SEA ,119,280,157.3,20.9,138.0,0.0,1.0,0,1,0,0,0,0,0,0
151,Jake Burger,MIA ,121,207,157.8,14.6,170.0,0.0,1.0,0,0,1,0,0,0,0,0
152,Thairo Estrada,SF ,126,252,157.9,29.0,167.0,0.0,1.0,0,0,0,1,1,0,0,0
153,Alec Bohm,PHI ,102,310,158.4,24.3,163.0,0.0,1.0,0,0,1,0,0,1,0,0
154,Kenley Jansen,BOS ,102,299,158.7,30.6,164.0,1.0,0.0,1,0,0,0,0,0,0,0
155,Masataka Yoshida,BOS ,103,237,159.2,26.2,154.0,0.0,1.0,0,0,0,0,0,0,1,0
156,Brandon Nimmo,NYM ,53,223,160.0,26.6,156.0,0.0,1.0,0,0,0,0,0,0,1,0
157,Salvador Perez,KC ,80,248,160.5,31.4,132.0,0.0,1.0,0,1,0,0,0,1,0,0
158,Rhys Hoskins,MIL ,111,231,161.4,24.6,189.0,0.0,1.0,0,0,0,0,0,1,0,0
159,Willson Contreras,STL ,107,255,161.9,29.4,148.0,0.0,1.0,0,1,0,0,0,0,0,0
160,Max Muncy,LAD ,121,211,162.1,20.7,144.0,0.0,1.0,0,0,1,0,0,0,0,0
161,Carlos Rodon,NYY ,89,243,162.6,27.8,153.0,1.0,0.0,0,0,0,0,0,0,0,1
162,James Outman,LAD ,77,228,163.1,31.5,180.0,0.0,1.0,0,0,0,0,0,0,1,0
163,Nolan Gorman,STL ,69,233,164.6,21.3,179.0,0.0,1.0,0,0,1,1,0,0,0,0
164,Jose Berrios,TOR ,126,262,164.8,24.0,157.0,1.0,0.0,0,0,0,0,0,0,0,1
165,Francisco Alvarez,NYM ,78,243,165.2,26.6,161.0,0.0,1.0,0,1,0,0,0,0,0,0
166,Willy Adames,MIL ,116,235,168.9,19.2,188.0,0.0,1.0,0,0,0,0,1,0,0,0
167,Craig Kimbrel,BAL ,100,448,169.0,69.9,141.0,1.0,0.0,1,0,0,0,0,0,0,0
168,Jarren Duran,BOS ,110,253,170.2,33.5,199.0,0.0,1.0,0,0,0,0,0,0,1,0
169,Mitch Keller,PIT ,106,259,170.6,33.6,146.0,1.0,0.0,0,0,0,0,0,0,0,1
170,Gavin Williams,CLE ,81,228,172.9,36.3,175.0,1.0,0.0,0,0,0,0,0,0,0,1
171,Walker Buehler,LAD ,67,268,173.2,37.3,140.0,1.0,0.0,0,0,0,0,0,0,0,1
172,Ke'Bryan Hayes,PIT ,127,251,174.5,25.0,187.0,0.0,1.0,0,0,1,0,0,0,0,0
173,Gabriel Moreno,ARI ,127,261,174.7,32.0,168.0,0.0,1.0,0,1,0,0,0,0,0,0
174,Hunter Brown,HOU ,75,245,174.8,28.2,171.0,1.0,0.0,0,0,0,0,0,0,0,1
175,Nathaniel Lowe,TEX ,100,243,175.5,32.4,192.0,0.0,1.0,0,0,0,0,0,1,0,0
176,Kodai Senga,NYM ,55,300,176.8,54.3,115.0,1.0,0.0,0,0,0,0,0,0,0,1
177,Cristian Javier,HOU ,92,233,178.3,26.5,165.0,1.0,0.0,0,0,0,0,0,0,0,1
178,Isaac Paredes,TB ,75,238,180.3,23.9,160.0,0.0,1.0,0,0,1,1,0,1,0,0
179,Yu Darvish,SD ,118,240,181.0,22.7,174.0,1.0,0.0,0,0,0,0,0,0,0,1
180,Christopher Morel,CHC ,139,233,183.2,24.4,195.0,0.0,1.0,0,0,0,1,0,0,1,0
181,Adbert Alzolay,CHC ,113,330,183.2,51.7,150.0,1.0,0.0,1,0,0,0,0,0,0,0
182,Trevor Story,BOS ,127,282,185.0,23.7,216.0,0.0,1.0,0,0,0,0,1,0,0,0
183,Edouard Julien,MIN ,102,264,185.5,35.8,221.0,0.0,1.0,0,0,0,1,0,0,0,0
184,Eloy Jimenez,CWS ,136,291,187.5,30.3,190.0,0.0,1.0,0,0,0,0,0,0,1,0
185,Ezequiel Tovar,COL ,123,322,187.8,28.4,205.0,0.0,1.0,0,0,0,0,1,0,0,0
186,Steven Kwan,CLE ,87,316,187.9,23.7,176.0,0.0,1.0,0,0,0,0,0,0,1,0
187,Tommy Edman,STL ,126,300,189.2,37.3,173.0,0.0,1.0,0,0,0,1,1,0,1,0
188,Bryce Miller,SEA ,111,296,190.3,31.2,185.0,1.0,0.0,0,0,0,0,0,0,0,1
189,Lars Nootbaar,STL ,87,299,193.8,34.4,206.0,0.0,1.0,0,0,0,0,0,0,1,0
190,Jackson Holliday,BAL ,23,330,196.2,38.9,182.0,0.0,1.0,0,0,0,1,1,0,0,0
191,Eduardo Rodriguez,ARI ,126,259,196.6,25.2,181.0,1.0,0.0,0,0,0,0,0,0,0,1
192,Shota Imanaga,CHC ,138,360,197.8,31.3,200.0,1.0,0.0,0,0,0,0,0,0,0,1
193,Kerry Carpenter,DET ,144,272,198.8,22.2,210.0,0.0,1.0,0,0,0,0,0,0,1,0
194,Nathan Eovaldi,TEX ,143,272,199.0,25.9,186.0,1.0,0.0,0,0,0,0,0,0,0,1
195,Jonah Heim,TEX ,144,315,199.0,30.2,184.0,0.0,1.0,0,1,0,0,0,0,0,0
196,J.D. Martinez,FreeAgent,156,353,201.1,26.6,228.0,0.0,1.0,0,0,0,0,0,0,1,0
197,Logan O'Hoppe,LAA ,146,293,201.5,39.3,197.0,0.0,1.0,0,1,0,0,0,0,0,0
198,Bryan Woo,SEA ,130,300,201.6,30.0,203.0,1.0,0.0,0,0,0,0,0,0,0,1
199,Byron Buxton,MIN ,154,243,202.7,17.5,223.0,0.0,1.0,0,0,0,0,0,0,0,0
200,Jeimer Candelario,CIN ,147,338,204.1,19.8,219.0,0.0,1.0,0,0,1,0,0,1,0,0
201,Jarred Kelenic,ATL ,171,259,204.9,19.8,236.0,0.0,1.0,0,0,0,0,0,0,1,0
202,Tyler O'Neill,BOS ,161,249,208.0,20.5,233.0,0.0,1.0,0,0,0,0,0,0,1,0
203,Keibert Ruiz,WSH ,154,396,210.0,35.7,177.0,0.0,1.0,0,1,0,0,0,0,0,0
204,Bo Naylor,CLE ,149,315,210.2,30.3,230.0,0.0,1.0,0,1,0,0,0,0,0,0
205,Brandon Pfaadt,ARI ,136,398,210.4,32.9,211.0,1.0,0.0,0,0,0,0,0,0,0,1
206,Jeremy Pena,HOU ,149,298,211.3,29.0,238.0,0.0,1.0,0,0,0,0,1,0,0,0
207,Nick Pivetta,BOS ,122,354,211.5,52.4,178.0,1.0,0.0,1,0,0,0,0,0,0,1
208,Andrew Vaughn,CWS ,155,255,212.7,21.0,273.0,0.0,1.0,0,0,0,0,0,1,0,0
209,Ryan Mountcastle,BAL ,141,254,212.8,24.7,243.0,0.0,1.0,0,0,0,0,0,1,0,0
210,Lourdes Gurriel Jr.,ARI ,173,283,213.8,24.1,204.0,0.0,1.0,0,0,0,0,0,0,1,0
211,Carlos Correa,MIN ,155,264,214.3,23.5,215.0,0.0,1.0,0,0,0,0,1,0,0,0
212,Mitch Garver,SEA ,138,339,214.7,41.7,229.0,0.0,1.0,0,1,0,0,0,0,0,0
213,Jonathan India,CIN ,169,284,215.8,34.2,237.0,0.0,1.0,0,0,0,1,0,0,0,0
214,Starling Marte,NYM ,172,360,216.1,23.4,209.0,0.0,1.0,0,0,0,0,0,0,1,0
215,Matt Chapman,SF ,145,282,216.6,19.6,264.0,0.0,1.0,0,0,1,0,0,0,0,0
216,Taylor Ward,LAA ,145,324,216.9,22.6,241.0,0.0,1.0,0,0,0,0,0,0,1,0
217,Daulton Varsho,TOR ,141,295,217.7,32.0,208.0,0.0,1.0,0,0,0,0,0,0,1,0
218,Brandon Drury,LAA ,163,347,217.8,26.9,220.0,0.0,1.0,0,0,0,1,0,1,0,0
219,Aaron Civale,TB ,143,302,219.5,31.8,222.0,1.0,0.0,0,0,0,0,0,0,0,1
220,Ryan Pepiot,TB ,136,395,222.2,49.6,193.0,1.0,0.0,1,0,0,0,0,0,0,1
221,Jack Suwinski,PIT ,119,278,223.3,21.3,268.0,0.0,1.0,0,0,0,0,0,0,1,0
222,Jorge Polanco,SEA ,157,342,224.3,34.4,249.0,0.0,1.0,0,0,1,1,0,0,0,0
223,Jose Alvarado,PHI ,147,350,212.9,42.5,183.0,1.0,0.0,1,0,0,0,0,0,0,0
224,Braxton Garrett,MIA ,123,296,214.0,35.9,194.0,1.0,0.0,0,0,0,0,0,0,0,1
225,Ryan McMahon,COL ,176,280,226.5,23.9,257.0,0.0,1.0,0,0,1,1,0,0,0,0
226,Triston McKenzie,CLE ,151,285,231.6,28.1,213.0,1.0,0.0,0,0,0,0,0,0,0,1
227,Alex Lange,DET ,166,424,232.7,49.7,198.0,1.0,0.0,1,0,0,0,0,0,0,0
228,Charlie Morton,ATL ,142,345,234.6,23.7,196.0,1.0,0.0,0,0,0,0,0,0,0,1
229,Jung Hoo Lee,SF ,136,270,225.0,30.0,212.0,0.0,1.0,0,0,0,0,0,0,1,0
230,Brandon Lowe,TB ,162,309,237.9,31.1,290.0,0.0,1.0,0,0,0,1,0,0,0,0
231,Justin Turner,TOR ,157,391,238.5,44.7,202.0,0.0,1.0,0,0,1,1,0,1,0,0
232,Josh Bell,MIA ,188,293,239.0,20.5,283.0,0.0,1.0,0,0,0,0,0,1,0,0
233,Maikel Garcia,KC ,178,437,240.6,26.9,250.0,0.0,1.0,0,0,1,0,1,0,0,0
234,Nick Lodolo,CIN ,121,348,241.0,41.0,240.0,1.0,0.0,0,0,0,0,0,0,0,1
235,Jose Abreu,HOU ,135,366,241.0,26.8,255.0,0.0,1.0,0,0,0,0,0,1,0,0
236,J.P. Crawford,SEA ,174,373,241.5,34.3,235.0,0.0,1.0,0,0,0,0,1,0,0,0
237,Jose Leclerc,TEX ,171,308,230.5,37.1,201.0,1.0,0.0,1,0,0,0,0,0,0,0
238,Brayan Bello,BOS ,157,378,243.2,37.9,226.0,1.0,0.0,0,0,0,0,0,0,0,1
239,Anthony Rizzo,NYY ,183,301,245.1,27.9,253.0,0.0,1.0,0,0,0,0,0,1,0,0
240,Max Kepler,MIN ,180,313,247.3,25.1,281.0,0.0,1.0,0,0,0,0,0,0,1,0
241,Luis Campusano,SD ,178,312,243.4,33.3,274.0,0.0,1.0,0,1,0,0,0,0,0,0
242,Junior Caminero,TB ,37,519,235.3,72.8,214.0,0.0,1.0,0,0,1,0,1,0,0,0
243,Taj Bradley,TB ,113,352,246.0,37.1,256.0,1.0,0.0,0,0,0,0,0,0,0,1
244,Eugenio Suarez,ARI ,174,411,252.5,43.7,280.0,0.0,1.0,0,0,1,0,0,0,0,0
245,Reid Detmers,LAA ,195,351,255.7,32.2,252.0,1.0,0.0,0,0,0,0,0,0,0,1
246,Kenta Maeda,DET ,179,369,266.3,35.8,254.0,1.0,0.0,0,0,0,0,0,0,0,1
247,Sal Frelick,MIL ,210,327,266.5,25.1,295.0,0.0,1.0,0,0,0,0,0,0,1,0
248,Nestor Cortes Jr.,NYY ,160,325,258.6,30.5,224.0,1.0,0.0,0,0,0,0,0,0,0,1
249,Kyle Harrison,SF ,169,376,268.7,30.6,232.0,1.0,0.0,0,0,0,0,0,0,0,1
